fid,left,bottom,right,top,lng_cen,lat_cen,area,h_mean,aspect_major,slope_mean,aq_zone,clim_zone,pop,dusaf,dsf2,dsf3,dsf4,dsf5,dsf11,dsf12,dsf13,dsf14,siarl,siarl2,siarl9,siarl12,soil,soil1,soil2,soil4,soil5,soil7,soil8,soil9,soil_text,soil_text1,soil_text2,soil_text3,soil_text4,soil_text5,soil_text6,soil_text7,soil_text8,soil_text9,soil_text10,int_prim,int_prim_sec,int_sec,highway,prim_road,sec_road,farms,farm_pigs,farm_poultry,farm_sheep,ndvi,temp_2m,prec,press,n_wind,e_wind,soil_moist,no2_s5p,so2_s5p,aod_055,aod_047,uvai,co_s5p,ch2o_s5p,o3_s5p,ch4_s5p,nh3_cams,no_cams,co_cams,dust_cams,pm10_cams,pm25_cams,no2_cams,nmvocs_cams,so2_cams,o3_cams,temp_st,prec_st,air_hum_st,wind_speed_st,rad_glob_st,wind_dir_st,pm25_st,nox_st,no2_st,o3_st,nh3_st,so2_st,pm10_st,co_st,pm25_lcs,pm10_lcs,hum_lcs,temp_lcs,no2_lcs,co2_lcs,nh3_lcs,co_lcs,co_int,nh3_int,no2_int,nox_int,o3_int,pm10_int,pm25_int,so2_int,air_hum_int,prec_int,rad_glob_int,temp_int,wind_speed_int,geometry
1,8.448,45.276,8.514000000000001,45.342,8.481000000000002,45.30899999999999,1.780350810546875,115.27886325242288,315.7292785644531,0.3826227440527173,2.0,4.0,1838.1453857421875,2.0,0.8426326747652072,0.0819340633004298,0.0,0.0676143257290933,0.0078189362052695,0.0,0.0,0.0,12.0,0.0,0.0165270018621973,0.419925512104283,7.0,0.0,0.0,0.0,0.0,0.9561086832604978,0.0438913167395021,0.0,0.0,0.0,0.0,0.0,0.041895837577239,0.0,0.0,0.1434100631493176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038480203253904,0.0,0.0,0.0,0.0,0.0,4517.259770114943,289.5727188322279,0.0081656086277772,99489.4571940104,-0.5108259783850776,-0.988939411110348,0.4109382761849297,3.111459148320667e-05,0.0001837827116813,287.88557692307694,379.3303571428572,-1.0028749878732353,0.0334070741245689,0.0001017807292965,0.1547313823084269,,1.4541959762573242,0.6215972105662028,218.20369466145837,1.1491559346516926,11.985539754231771,9.417134602864584,9.452798207600912,16.8057861328125,1.4212069511413574,66.68834431966145,,,,,,,,,,,,,,,,,,,,,,,0.2872262745078212,2.804828234902307,5.209901707696646,5.80672186771129,69.06119700980904,12.87431877937351,11.88472081872608,3.266176180285252,89.83069260688691,0.1247989245188157,168.7722378900824,17.005588922530638,3.5746722837333134,"MULTIPOLYGON (((8.448 45.275999999999996, 8.448 45.342, 8.514000000000001 45.342, 8.514000000000001 45.27599999999998, 8.448 45.275999999999996)))"
2,8.514000000000001,45.144,8.580000000000002,45.21,8.547000000000002,45.17699999999999,13.64261895263672,102.24767119596598,146.46585083007812,0.5833639975955336,2.0,4.0,1156.989013671875,2.0,0.8521665200820874,0.0830215967946838,0.0012684452262288,0.0421342714746408,0.0092739177171894,0.0073487735756865,0.0029570995797908,0.0018293755496921,12.0,0.0364920192250637,0.1690796890761289,0.3463478312466623,7.0,0.0,0.0,0.0011616650532429,0.0,0.997676669893514,0.0011616650532429,0.0,0.0,0.0,0.0,0.0,0.1761815552488003,0.0,0.0,0.1827877473213698,0.0,0.0,0.0,0.0,0.2198991271701675,0.4397982543403351,0.0,0.2996432159550808,0.7315685133483922,0.0028097828952666,0.0,0.0,0.0,5137.9643281807375,289.8076499303182,0.0068765869272452,99586.9201156374,-0.2549035700540694,-0.7840080611289494,0.4027420149909125,2.989511395906429e-05,0.000248914960445,221.96279761904765,317.11607142857144,-1.0537384221232575,0.0333078042957346,5.620482707114875e-05,0.1542168251947442,,1.3531521691216364,0.3869758976830376,222.40547688802084,1.2321068445841472,11.489432440863716,9.00552707248264,7.905444675021702,13.7082273695204,1.3094009823269317,68.35068088107639,,,,,,,,,,,,,,,,,,,,,,,0.3211953725583771,3.2635785964961945,4.705654510229262,4.899871209116408,69.36491525082064,13.188001750004403,12.258180200327011,3.489289187417151,88.64226432875397,0.1249868244718788,180.28351895467725,17.05144811120441,3.9270789889526063,"MULTIPOLYGON (((8.514000000000001 45.144, 8.514000000000001 45.21, 8.580000000000002 45.20999999999999, 8.580000000000002 45.144000000000005, 8.514000000000001 45.144)))"
3,8.514000000000001,45.21,8.580000000000002,45.276,8.547000000000002,45.243,26.83287937402344,109.31106233959368,39.649070739746094,0.5588384892939049,2.0,4.0,616.2735595703125,2.0,0.877877460673909,0.0595482834913273,0.0,0.0282470952975405,0.0272026176217444,0.0034979959084595,0.0013899587531748,0.0022365882538442,12.0,0.0006144298858696,0.0514124207001428,0.5920646380239935,7.0,0.0,0.0,0.0,0.0,0.9942895212715332,0.0057104787284667,0.0,4.0,0.0,0.0,0.0,0.4982959877508685,0.0,0.0,0.1933189548724872,0.0,0.0,0.0,0.0,0.5962833796916105,0.2608739786150795,0.0,0.5025776205890428,0.7518143975988552,0.0018782406152851,0.0,0.0,0.0,4664.482758620689,289.7530086564909,0.0074673980172786,99606.35986549567,-0.3445262838653425,-0.8935776366398178,0.4056529328395991,3.315531772977239e-05,0.0001832588077203,284.8044217687075,404.3350340136055,-1.0863661767036654,0.0338257313781771,5.040569756336428e-05,0.1545178205954964,,1.338563124338786,0.4461358388264974,223.1784464518229,1.29034956296285,11.72671890258789,9.20586395263672,8.614883422851562,15.243120829264322,1.4719479878743489,68.63489786783855,,,,,,,,,,,,,,,,,,,,,,,0.311777804379925,3.044949037631393,5.114004968781862,5.649754129303483,69.20170884562131,13.00180330653895,11.778482906710233,3.6350735636670586,87.7762803205611,0.120511264910913,176.3565643180232,17.103044256112355,3.712436951977467,"MULTIPOLYGON (((8.514000000000001 45.21, 8.514000000000001 45.27599999999998, 8.580000000000002 45.275999999999996, 8.580000000000002 45.20999999999999, 8.514000000000001 45.21)))"
4,8.514000000000001,45.276,8.580000000000002,45.342,8.547000000000002,45.30899999999999,32.66394505834961,121.30177726576218,24.886978149414062,0.4443552417170158,2.0,4.0,3165.40869140625,2.0,0.8628897665927634,0.0312612669932769,0.0,0.0274812672216756,0.0477704200742948,0.0203356483180877,0.0020254077326037,0.0082362230672977,12.0,0.0003359086328518,0.0795108175020838,0.5634680700182884,7.0,0.0,0.0,0.0,0.0,0.9575862733757472,0.0424137266242529,0.0,4.0,0.0,0.0,0.0,0.565563917203221,0.0,0.0,0.3005253017603372,0.0,0.0,0.0,0.0,1.3776658000010022,1.8675025288902476,0.0,0.7193634653427169,0.7411102721614005,0.0039324531617189,0.0,0.0,0.0,5160.650574712644,289.66127599988664,0.0080701372220093,99551.52143012152,-0.4337516550033812,-1.0051559919402713,0.4080021721976144,3.493824461604875e-05,0.0005052045330523,271.1598639455782,385.1037414965987,-1.1091904989033918,0.0329973538424532,0.0001100638413949,0.1546036468231458,,1.5337496863471136,0.6030488544040256,223.7353786892361,1.2796372307671442,12.292107476128471,9.653285556369358,9.712081061469185,17.264328002929688,1.6468054453531902,67.73550754123264,,,,,,,,,,,,,,,,,,,,,,,0.296097466370683,2.8383327652695307,5.544572035969559,6.422005139166205,68.44345312727278,12.729244348514449,11.402886679545846,3.4858823255207176,87.66043290280761,0.1183802037589962,170.08072012346338,17.069637223461434,3.461444613700452,"MULTIPOLYGON (((8.514000000000001 45.27599999999998, 8.514000000000001 45.342, 8.580000000000002 45.342, 8.580000000000002 45.275999999999996, 8.514000000000001 45.27599999999998)))"
5,8.514000000000001,45.342,8.580000000000002,45.408,8.547000000000002,45.375,3.6660439294433593,127.96299162940028,180.57522583007807,0.1987984564838326,2.0,4.0,2366.263671875,2.0,0.9428088257804926,0.0396460357608846,0.0,0.0067643907310352,0.0093156156834731,0.0014651320441143,0.0,0.0,12.0,0.0,0.0318167010533174,0.7767401455098274,7.0,0.0,0.0,0.0,0.0,0.9489766777724892,0.0510233222275107,0.0,0.0,0.0,0.0,0.0,0.0905625505371375,0.0,0.0,0.008283965081932,0.0,0.0,0.0,0.0,0.2727735998929606,0.2727735998929606,0.0,0.4935992788651011,0.5308800770938953,0.0014159072527679,0.0,0.0,0.0,4097.15933412604,289.2874661854335,0.0089716197863935,98954.84695095486,-0.4856743471963065,-1.1120972150848023,0.4097261372066679,3.664373546073914e-05,0.0002146943605273,274.11815476190475,389.3169642857143,-1.148170447889026,0.0320883509105329,6.884306346415188e-05,0.155040145764248,,1.7511443032158749,0.8011609183417426,223.991943359375,1.2580260170830622,12.741589016384548,10.037260267469618,10.91239505343967,18.94616190592448,1.770755132039388,66.36454264322917,,,,,,,,,,,,,,,,,,,,,,,0.277433244315997,2.662301387220144,5.919294863041556,7.077491252507522,67.27954718492497,12.322403259999724,11.126358084296884,3.0440766301971105,88.01180446935864,0.1171375038837235,161.593392685772,16.976181298196025,3.1926585640166256,"MULTIPOLYGON (((8.514000000000001 45.342, 8.514000000000001 45.408, 8.580000000000002 45.408, 8.580000000000002 45.342, 8.514000000000001 45.342)))"
6,8.514000000000001,45.738,8.580000000000002,45.804,8.547000000000002,45.77100000000001,8.762770874511718,209.77321612892484,0.0,3.35474891546232,3.0,2.0,20479.97265625,5.0,0.0649574052292945,0.1737131151775972,0.0076770881771018,0.5944698219924567,0.1355464986581811,0.0089717990098197,0.0002674520030027,0.0143968197525461,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.9846285226302306,0.0,0.0153714773697694,0.0,0.0,0.0,0.0,0.2329636025504782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456476616504353,0.456476616504353,0.0,0.5863646129625559,0.7171897201500708,0.0,0.3423574623782648,0.1141191541260882,0.7988340788826178,6217.045977011494,287.46601194048685,0.0135703821149972,95933.74691198094,-0.1659780375811518,-0.6148414269866856,0.3852614945565221,4.328851342829408e-05,0.0005294481120566,324.7083333333333,259.1938775510204,-1.16207973583138,0.0316481737737734,0.0002546314580703,0.1541673890236114,,0.9345732794867622,0.7081206639607748,197.43744574652777,0.8161935806274414,10.428287929958769,8.72018093532986,8.647809346516928,17.85427008734809,0.7224103609720866,60.96856689453125,,0.1591269841269841,,,,,,,,,,,,,,,,,,,,,0.2200649634384319,2.620461819240452,8.832255799073247,10.811444748315242,60.72418675525261,13.426090567295734,11.57096333889245,1.4953215491546898,90.08454803057988,0.1591139309728816,138.94099210534682,15.977661749550467,2.184661053746223,"MULTIPOLYGON (((8.514000000000001 45.738000000000014, 8.514000000000001 45.804, 8.580000000000002 45.80399999999999, 8.580000000000002 45.73800000000001, 8.514000000000001 45.738000000000014)))"
7,8.514000000000001,45.804,8.580000000000002,45.87,8.547000000000002,45.837,1.2120791342773438,193.8804976851852,0.0,0.1405577517397434,3.0,2.0,5331.3681640625,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.8511153601019757,0.0,0.1488846398980242,0.0,0.0077839132459583,0.0,0.0,0.0243330450402501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7202.287752675386,287.1306305385771,0.0140697428762117,95238.6314074458,-0.1109850849964721,-0.531438062385637,0.3720570583732761,3.825841408572531e-05,0.0001431037188393,265.1818181818182,345.59183673469386,-1.319324300320759,0.0313380697092796,9.919641589070568e-05,0.1538841260504759,,0.7288507885403104,0.5955799950493706,189.69670952690973,0.7655933698018392,9.623181660970053,8.030375162760416,7.229158189561632,16.10308329264323,0.5938734478420682,61.2529296875,,,,,,,,,,,,,,,,,,,,,,,0.2364670560675603,2.798097984423934,9.0786581469507,11.005620724727724,60.469739257455984,13.855651022462414,11.8336396510832,1.328866615115877,91.65412011353725,0.1636367919676311,153.4234615158212,15.854443594928393,2.2139281392494152,"MULTIPOLYGON (((8.514000000000001 45.804, 8.514000000000001 45.87, 8.580000000000002 45.870000000000005, 8.580000000000002 45.80399999999999, 8.514000000000001 45.804)))"
8,8.514000000000001,45.87,8.580000000000002,45.936,8.547000000000002,45.903,5.774622341064453,,,,3.0,2.0,15305.6982421875,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0277435470441298,0.0,0.0,0.0093255620316403,0.0,0.0,0.0,0.0,0.1168859283930058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3887.4399524375744,286.3356234081208,0.0149381032739989,93596.83293805804,-0.0162338869912283,-0.3977205535722157,0.377612795148577,2.7470946152031142e-05,7.011582954833449e-05,247.8333333333333,225.33333333333331,-1.4246910612169048,0.0329388093713443,9.030091712301864e-05,0.1540809007967424,,0.5189428329467773,0.4743812878926595,182.29231770833331,0.6937454541524252,8.618461608886719,7.180096944173177,5.749806086222331,14.218170166015623,0.4785761435826619,60.64985148111979,,,,,,,,,,,,,,,,,,,,,,,0.247823539546634,3.0264122646452933,9.153041323790148,10.966312330734793,60.59791688800847,14.117290951982282,12.04043404159659,1.1804167913968426,94.47157611982728,0.1695986811649502,161.5968182543376,15.588944088651436,2.196021352329423,"MULTIPOLYGON (((8.514000000000001 45.87, 8.514000000000001 45.93600000000002, 8.580000000000002 45.936, 8.580000000000002 45.870000000000005, 8.514000000000001 45.87)))"
9,8.580000000000002,45.012,8.646000000000003,45.07799999999999,8.613000000000001,45.045,1.9707826494140623,87.09307918410974,172.6531219482422,0.3051894284460411,2.0,4.0,8185.416015625,2.0,0.5856565656565657,0.3005791245791245,0.0047811447811447,0.1043905723905724,0.0045925925925925,0.0,0.0,0.0,4.0,0.0047393364928909,0.1868088467614534,0.0,7.0,0.0,0.0,0.2047429213942553,0.0,0.7776755596442809,0.0175815189614637,0.0,0.0,0.0,0.0,0.0,0.0517017961125235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074126262971272,0.5074126262971272,6106.601149425287,289.6521265393211,0.0054565340651732,98903.9757952009,0.1009952719249422,-0.4862631890508863,0.3888767181880891,1.7939615226059746e-05,0.000159254839624,254.8,37.08163265306123,-0.5432524649277999,0.0334250195388681,9.581557430680382e-05,0.152955250062849,,1.693921407063802,0.391657378938463,224.30799696180557,1.2974730597601996,11.59535386827257,8.86288113064236,7.566521538628472,12.01101345486111,1.2018418841891818,67.53464084201389,,,,,,,,,,,,,,,,,,,,,,,0.3254185151530711,3.809273084731609,4.272134417806441,4.094343885476799,66.88252397593735,13.646738163271216,13.193352110448616,2.8130362670145503,89.90365595722703,0.1521220979312482,183.5606287812137,16.71689453394819,4.203550323747329,"MULTIPOLYGON (((8.580000000000002 45.012, 8.580000000000002 45.07799999999998, 8.646 45.07799999999998, 8.646 45.012, 8.580000000000002 45.012)))"
10,8.580000000000002,45.07799999999999,8.646000000000003,45.144,8.613000000000001,45.11099999999999,19.444967447021483,95.54868746383292,62.26390838623047,0.3880172472588858,2.0,4.0,1397.963134765625,2.0,0.8822104549284486,0.0707005802204426,0.0055446331321628,0.0120222771768542,0.0232567698093561,0.003405969351756,0.0005315833099281,0.0023277320710513,12.0,0.0159335679811157,0.0986363732164309,0.390077349463612,7.0,0.0,0.0,0.0015328019619865,0.0,0.9984671980380136,0.0,0.0,0.0,0.0,0.0,0.0,0.3343673067454455,0.1696044641391761,0.0,0.0,0.0,0.0,0.0,0.0,0.2057087527093138,3.1884856669943646,0.0,0.2496060399980236,1.0782924717752715,0.0014534527260198,0.1028543763546569,0.2057087527093138,0.4114175054186277,5792.544444444445,289.86631149715845,0.0056715963602156,99345.61865234376,0.0011572572920057,-0.6093100640508863,0.3904126485188802,2.130183210918532e-05,,246.49829931972792,351.24149659863946,-0.6194344917792559,0.032813314316713,6.626017165364742e-05,0.1534053563158939,,1.5195995966593423,0.3735744953155517,224.80818684895837,1.307204352484809,11.598347981770834,8.961883544921875,7.62912835015191,12.533292134602863,1.303510242038303,68.43695068359375,,,,,,,,,,,,,,,,,,,,,,,0.3349796983428952,3.609484023465811,4.556979155887519,4.603658177759247,68.15559324155252,13.156638489963685,12.46728902769436,3.1959091845620797,88.12730937943066,0.1295696308513408,182.89817933872655,16.98432213571447,4.0028036616239895,"MULTIPOLYGON (((8.580000000000002 45.07799999999998, 8.580000000000002 45.144000000000005, 8.646 45.144000000000005, 8.646 45.07799999999998, 8.580000000000002 45.07799999999998)))"
