fid,left,bottom,right,top,lng_cen,lat_cen,area,h_mean,aspect_major,slope_mean,aq_zone,clim_zone,pop,dusaf,dsf2,dsf3,dsf4,dsf5,dsf11,dsf12,dsf13,dsf14,siarl,siarl2,siarl9,siarl12,soil,soil1,soil2,soil4,soil5,soil7,soil8,soil9,soil_text,soil_text1,soil_text2,soil_text3,soil_text4,soil_text5,soil_text6,soil_text7,soil_text8,soil_text9,soil_text10,int_prim,int_prim_sec,int_sec,highway,prim_road,sec_road,farms,farm_pigs,farm_poultry,farm_sheep,ndvi,temp_2m,prec,press,n_wind,e_wind,soil_moist,no2_s5p,so2_s5p,aod_055,aod_047,uvai,co_s5p,ch2o_s5p,o3_s5p,ch4_s5p,nh3_cams,no_cams,co_cams,dust_cams,pm10_cams,pm25_cams,no2_cams,nmvocs_cams,so2_cams,o3_cams,temp_st,prec_st,air_hum_st,wind_speed_st,rad_glob_st,wind_dir_st,pm25_st,nox_st,no2_st,o3_st,nh3_st,so2_st,pm10_st,co_st,pm25_lcs,pm10_lcs,hum_lcs,temp_lcs,no2_lcs,co2_lcs,nh3_lcs,co_lcs,co_int,nh3_int,no2_int,nox_int,o3_int,pm10_int,pm25_int,so2_int,air_hum_int,prec_int,rad_glob_int,temp_int,wind_speed_int,geometry
1,8.448,45.276,8.514000000000001,45.342,8.481000000000002,45.30899999999999,1.780350810546875,115.27886325242288,315.7292785644531,0.3826227440527173,2.0,4.0,1838.1453857421875,2.0,0.8426326747652072,0.0819340633004298,0.0,0.0676143257290933,0.0078189362052695,0.0,0.0,0.0,12.0,0.0,0.0165270018621973,0.419925512104283,7.0,0.0,0.0,0.0,0.0,0.9561086832604978,0.0438913167395021,0.0,0.0,0.0,0.0,0.0,0.041895837577239,0.0,0.0,0.1434100631493176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038480203253904,0.0,0.0,0.0,0.0,0.0,3010.7597701149425,281.6003269619412,0.0054565582279364,99536.4079047309,-0.5669182737668356,0.1198115150133768,0.4011974599626328,9.617615163404052e-05,,32.31505102040816,47.15082908163266,-0.1025311109051636,0.034090934548781,5.488320138811912e-05,0.1434384042838814,1891.0588713353288,2.382802645365397,1.7836395899454751,257.1602783203125,0.0313678905367851,13.372044881184896,11.66717783610026,19.217609405517575,30.955406188964844,1.2770541508992512,25.52931467692057,,,,,,,,,,,,,,,,,,,,,,,0.2791435369084077,6.908670000078439,20.43010939415016,27.847788026956813,25.095455237334438,17.098463280455405,15.203871457933856,3.033679559246882,90.30693159063486,0.0560754696749569,95.39229069262538,7.4601018463467135,2.51981184828341,"MULTIPOLYGON (((8.448 45.275999999999996, 8.448 45.342, 8.514000000000001 45.342, 8.514000000000001 45.27599999999998, 8.448 45.275999999999996)))"
2,8.514000000000001,45.144,8.580000000000002,45.21,8.547000000000002,45.17699999999999,13.64261895263672,102.24767119596598,146.46585083007812,0.5833639975955336,2.0,4.0,1156.989013671875,2.0,0.8521665200820874,0.0830215967946838,0.0012684452262288,0.0421342714746408,0.0092739177171894,0.0073487735756865,0.0029570995797908,0.0018293755496921,12.0,0.0364920192250637,0.1690796890761289,0.3463478312466623,7.0,0.0,0.0,0.0011616650532429,0.0,0.997676669893514,0.0011616650532429,0.0,0.0,0.0,0.0,0.0,0.1761815552488003,0.0,0.0,0.1827877473213698,0.0,0.0,0.0,0.0,0.2198991271701675,0.4397982543403351,0.0,0.2996432159550808,0.7315685133483922,0.0028097828952666,0.0,0.0,0.0,3422.101070154578,281.723560817658,0.0050126281571095,99639.85123310392,-0.4511610430384439,0.3781953718927172,0.3928271778046138,9.354513291604972e-05,,33.189732142857146,48.430874433106574,-0.1891208650046238,0.0330291088357612,8.342830489282007e-05,0.1436762981468145,1889.8434479220236,1.9674364725748696,1.2818255954318576,258.78382703993054,0.0363355245855119,14.03582085503472,12.270433213975696,17.99483405219184,30.009050157335068,1.1528103086683483,27.27147589789497,,,,,,,,,,,,,,,,,,,,,,,0.2781002819201946,7.382270371205453,18.916153755417355,25.64102320474245,23.42324968167337,16.981387644930624,15.827751179765375,2.6679906194383896,91.10995141117635,0.0667275721225624,92.99862085189449,7.570117840593957,2.7859811188663146,"MULTIPOLYGON (((8.514000000000001 45.144, 8.514000000000001 45.21, 8.580000000000002 45.20999999999999, 8.580000000000002 45.144000000000005, 8.514000000000001 45.144)))"
3,8.514000000000001,45.21,8.580000000000002,45.276,8.547000000000002,45.243,26.83287937402344,109.31106233959368,39.649070739746094,0.5588384892939049,2.0,4.0,616.2735595703125,2.0,0.877877460673909,0.0595482834913273,0.0,0.0282470952975405,0.0272026176217444,0.0034979959084595,0.0013899587531748,0.0022365882538442,12.0,0.0006144298858696,0.0514124207001428,0.5920646380239935,7.0,0.0,0.0,0.0,0.0,0.9942895212715332,0.0057104787284667,0.0,4.0,0.0,0.0,0.0,0.4982959877508685,0.0,0.0,0.1933189548724872,0.0,0.0,0.0,0.0,0.5962833796916105,0.2608739786150795,0.0,0.5025776205890428,0.7518143975988552,0.0018782406152851,0.0,0.0,0.0,3151.2354340071342,281.7258518850452,0.0053041081169566,99657.67168732728,-0.4986719556676557,0.2276956863414133,0.3954893401961207,9.304833262297386e-05,,24.98931000971817,36.49303530936184,-0.1347726654910071,0.0346269991237718,0.000125190334398,0.1431628864745609,1891.338298972912,2.0282697677612305,1.4513249397277832,257.76784261067706,0.0342231566707293,13.35959498087565,11.682679494222006,18.202779134114586,30.34632873535156,1.277854839960734,26.383748372395832,,,,,,,,,,,,,,,,,,,,,,,0.2943439591540079,7.080649196906452,20.045461424956983,27.9872772356992,23.50676317872244,17.26170221538489,15.514980314698969,2.8178288691857185,90.2079098700323,0.0568993821144228,94.11833620255294,7.594961203108812,2.576734580513643,"MULTIPOLYGON (((8.514000000000001 45.21, 8.514000000000001 45.27599999999998, 8.580000000000002 45.275999999999996, 8.580000000000002 45.20999999999999, 8.514000000000001 45.21)))"
4,8.514000000000001,45.276,8.580000000000002,45.342,8.547000000000002,45.30899999999999,32.66394505834961,121.30177726576218,24.886978149414062,0.4443552417170158,2.0,4.0,3165.40869140625,2.0,0.8628897665927634,0.0312612669932769,0.0,0.0274812672216756,0.0477704200742948,0.0203356483180877,0.0020254077326037,0.0082362230672977,12.0,0.0003359086328518,0.0795108175020838,0.5634680700182884,7.0,0.0,0.0,0.0,0.0,0.9575862733757472,0.0424137266242529,0.0,4.0,0.0,0.0,0.0,0.565563917203221,0.0,0.0,0.3005253017603372,0.0,0.0,0.0,0.0,1.3776658000010022,1.8675025288902476,0.0,0.7193634653427169,0.7411102721614005,0.0039324531617189,0.0,0.0,0.0,3288.595402298851,281.6931636144244,0.00560292806301,99598.84118846108,-0.5465752804090107,0.0703844219919235,0.397770987616645,9.583571235212316e-05,,28.9347667638484,42.24672011661808,-0.0631215744738385,0.0346250490809605,5.140358432108303e-05,0.1429383608219682,1889.1306488231949,2.417485555013021,1.8699188232421875,258.2115071614583,0.032255921098921,13.236071268717447,11.569005330403646,19.37996588812934,31.060960557725693,1.4504372278849285,25.070512559678814,,,,,,,,,,,,,,,,,,,,,,,0.3054666435056534,6.78520038369244,21.296398818243365,30.21473701311493,23.7535574179986,17.300437871323066,15.117664641249275,3.017259474779149,89.67584120298102,0.052508386027185,94.27327334988664,7.589322742073876,2.3847989182484954,"MULTIPOLYGON (((8.514000000000001 45.27599999999998, 8.514000000000001 45.342, 8.580000000000002 45.342, 8.580000000000002 45.275999999999996, 8.514000000000001 45.27599999999998)))"
5,8.514000000000001,45.342,8.580000000000002,45.408,8.547000000000002,45.375,3.6660439294433593,127.96299162940028,180.57522583007807,0.1987984564838326,2.0,4.0,2366.263671875,2.0,0.9428088257804926,0.0396460357608846,0.0,0.0067643907310352,0.0093156156834731,0.0014651320441143,0.0,0.0,12.0,0.0,0.0318167010533174,0.7767401455098274,7.0,0.0,0.0,0.0,0.0,0.9489766777724892,0.0510233222275107,0.0,0.0,0.0,0.0,0.0,0.0905625505371375,0.0,0.0,0.008283965081932,0.0,0.0,0.0,0.0,0.2727735998929606,0.2727735998929606,0.0,0.4935992788651011,0.5308800770938953,0.0014159072527679,0.0,0.0,0.0,3043.9036860879905,281.38298634120395,0.0059901647119606,98982.7760842944,-0.6189112653807989,-0.0859995162676251,0.401251819398668,0.0001012467199869,,38.17315051020408,55.558460884353735,0.113373819118567,0.034735613974541,7.721315888674653e-05,0.1430538885534769,1888.8132718642896,2.7669703165690103,2.399969948662652,258.7926432291667,0.0306061175134446,13.252352396647137,11.566802130805122,20.57958136664497,31.22217135959201,1.596239407857259,24.04590352376302,,,,,,,,,,,,,,,,,,,,,,,0.3011800167967327,6.504962905782887,22.146279490424323,31.35270217328713,24.287101881762734,17.100314760119197,14.619875393640603,3.268021746774272,89.32048550835955,0.051191657971319,93.62887772044668,7.543024069713299,2.2069997119522187,"MULTIPOLYGON (((8.514000000000001 45.342, 8.514000000000001 45.408, 8.580000000000002 45.408, 8.580000000000002 45.342, 8.514000000000001 45.342)))"
6,8.514000000000001,45.738,8.580000000000002,45.804,8.547000000000002,45.77100000000001,8.762770874511718,209.77321612892484,0.0,3.35474891546232,3.0,2.0,20479.97265625,5.0,0.0649574052292945,0.1737131151775972,0.0076770881771018,0.5944698219924567,0.1355464986581811,0.0089717990098197,0.0002674520030027,0.0143968197525461,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.9846285226302306,0.0,0.0153714773697694,0.0,0.0,0.0,0.0,0.2329636025504782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456476616504353,0.456476616504353,0.0,0.5863646129625559,0.7171897201500708,0.0,0.3423574623782648,0.1141191541260882,0.7988340788826178,4735.447126436781,280.49840665890787,0.0073197779769299,95898.40057054724,-0.8251386263202918,0.2003344977253418,0.3679048836636706,7.601226331746691e-05,,36.161904761904765,45.10058309037901,-0.2055786946646719,0.0333457009675404,0.0001094562342206,0.1454058314922144,1851.2333614378133,1.2016050550672743,0.866161134507921,224.40787760416663,0.0226310888926188,9.770795186360678,8.408499823676216,13.36864217122396,21.72829861111111,0.840485519833035,33.071614583333336,,0.0587301587301587,,,,,,,,,,,,,,,,,,,,,0.1977888638080308,5.122309022509196,19.780477354315178,28.048295971117025,33.69417698915752,14.256477821568051,10.308009558698076,2.5235576896187224,79.00962921927989,0.0604794136766427,88.12977146724643,6.721795488054045,1.6967098253972923,"MULTIPOLYGON (((8.514000000000001 45.738000000000014, 8.514000000000001 45.804, 8.580000000000002 45.80399999999999, 8.580000000000002 45.73800000000001, 8.514000000000001 45.738000000000014)))"
7,8.514000000000001,45.804,8.580000000000002,45.87,8.547000000000002,45.837,1.2120791342773438,193.8804976851852,0.0,0.1405577517397434,3.0,2.0,5331.3681640625,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.8511153601019757,0.0,0.1488846398980242,0.0,0.0077839132459583,0.0,0.0,0.0243330450402501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5641.026159334126,280.19577304035624,0.0075008358031213,95193.05150592136,-0.7777809503397434,0.239372362220098,0.3546709506149464,6.552935906781249e-05,,35.81021164021164,49.84518950437319,-0.3474016569768175,0.031810333272481,7.343355866120794e-05,0.1454300222994815,1850.0891222741025,0.9550470776028104,0.5800139109293619,206.46522352430557,0.0208825137880113,8.25735134548611,7.006302727593316,11.13866170247396,18.30924818250868,0.7379119131300185,36.251312255859375,,,,,,,,,,,,,,,,,,,,,,,0.2139299523925866,4.9838235285116514,19.78127027009005,27.04308037212274,35.51378212684924,13.286872061310811,9.931238284193888,2.2010321987759744,73.06151319662838,0.0699284176785943,88.4712571326232,7.167447122741898,1.8252534346091955,"MULTIPOLYGON (((8.514000000000001 45.804, 8.514000000000001 45.87, 8.580000000000002 45.870000000000005, 8.580000000000002 45.80399999999999, 8.514000000000001 45.804)))"
8,8.514000000000001,45.87,8.580000000000002,45.936,8.547000000000002,45.903,5.774622341064453,,,,3.0,2.0,15305.6982421875,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0277435470441298,0.0,0.0,0.0093255620316403,0.0,0.0,0.0,0.0,0.1168859283930058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.1878715814505,279.4871631803967,0.0078329877400354,93523.84019639758,-0.6944901063328697,0.3029700262205941,0.3632588310847206,5.957076665210597e-05,,39.934666666666665,35.86360544217688,-0.3914410749162125,0.0318653538605723,1.951749525188472e-05,0.1458721442804987,,0.7467286586761475,0.3865186770757039,190.61470540364584,0.0168578314284483,6.9970550537109375,5.8791243235270185,8.900270462036133,15.404926300048828,0.6353329420089722,39.13189188639323,,,,,,,,,,,,,,,,,,,,,,,0.228197633082408,4.883134847814893,19.92456185112776,26.06233850557308,36.88626418447552,12.617874743570704,9.842435184731324,1.9301260353800125,66.99857984765718,0.078550858067776,89.1178241614563,7.566137941300615,2.012546871970423,"MULTIPOLYGON (((8.514000000000001 45.87, 8.514000000000001 45.93600000000002, 8.580000000000002 45.936, 8.580000000000002 45.870000000000005, 8.514000000000001 45.87)))"
9,8.580000000000002,45.012,8.646000000000003,45.07799999999999,8.613000000000001,45.045,1.9707826494140623,87.09307918410974,172.6531219482422,0.3051894284460411,2.0,4.0,8185.416015625,2.0,0.5856565656565657,0.3005791245791245,0.0047811447811447,0.1043905723905724,0.0045925925925925,0.0,0.0,0.0,4.0,0.0047393364928909,0.1868088467614534,0.0,7.0,0.0,0.0,0.2047429213942553,0.0,0.7776755596442809,0.0175815189614637,0.0,0.0,0.0,0.0,0.0,0.0517017961125235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074126262971272,0.5074126262971272,4671.294252873563,281.51435579572404,0.0045884356753632,98941.84714084202,-0.2219864442234947,0.5775584748813084,0.3840970084780739,9.01809238729592e-05,,33.23360058309038,48.40257531584061,-0.1253777559494494,0.0347974984646609,6.130244769807817e-05,0.1427256816819502,1886.6434436782856,2.1397213406032987,1.233266830444336,262.10877821180554,0.0395151906543307,15.097291734483507,13.33305189344618,18.835405137803814,29.49460177951389,1.314414766099718,27.15526665581597,,,,,,,,,,,,,,,,,,,,,,,0.2696532167422674,7.895057413938873,17.963543602744043,23.99011060020348,22.374535083110192,16.07002539914011,16.136675455355824,2.351171378395021,92.54180115159276,0.1062418847588738,87.85549570653549,7.518012410187825,3.1342088671831854,"MULTIPOLYGON (((8.580000000000002 45.012, 8.580000000000002 45.07799999999998, 8.646 45.07799999999998, 8.646 45.012, 8.580000000000002 45.012)))"
10,8.580000000000002,45.07799999999999,8.646000000000003,45.144,8.613000000000001,45.11099999999999,19.444967447021483,95.54868746383292,62.26390838623047,0.3880172472588858,2.0,4.0,1397.963134765625,2.0,0.8822104549284486,0.0707005802204426,0.0055446331321628,0.0120222771768542,0.0232567698093561,0.003405969351756,0.0005315833099281,0.0023277320710513,12.0,0.0159335679811157,0.0986363732164309,0.390077349463612,7.0,0.0,0.0,0.0015328019619865,0.0,0.9984671980380136,0.0,0.0,0.0,0.0,0.0,0.0,0.3343673067454455,0.1696044641391761,0.0,0.0,0.0,0.0,0.0,0.0,0.2057087527093138,3.1884856669943646,0.0,0.2496060399980236,1.0782924717752715,0.0014534527260198,0.1028543763546569,0.2057087527093138,0.4114175054186277,4368.993333333333,281.68095270792645,0.0046089836005473,99391.87491861978,-0.3464245332611932,0.5498737030559115,0.3847907384236654,9.783539788848152e-05,,29.46938775510204,43.08163265306123,-0.1643361518898337,0.0348192621162914,6.924914786365132e-05,0.1428617852979956,1887.120985497996,2.090814378526476,1.198380470275879,260.87310112847223,0.0383057627413007,14.60108439127604,12.85448201497396,18.519483778211807,29.574988471137157,1.298640463087294,27.00555419921875,,,,,,,,,,,,,,,,,,,,,,,0.2678069869456337,7.607044369860508,18.102273415176334,24.34183361155194,22.310691188268287,16.531041273039342,15.90456047875272,2.4940913352403915,91.5408983252101,0.0821954313804719,89.35450665410984,7.626681731513322,2.885953811020064,"MULTIPOLYGON (((8.580000000000002 45.07799999999998, 8.580000000000002 45.144000000000005, 8.646 45.144000000000005, 8.646 45.07799999999998, 8.580000000000002 45.07799999999998)))"
