fid,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
27,0.2164865893475473,0.4805871195075289,0.39764405360786137,0.07174770540493225,0.039883896522222524,0.2722998229604641
28,0.18856832023724593,0.42450847505717204,0.4034534211794616,0.030949560434320792,0.02455586581819817,0.3890746460789254
29,0.1724552666133706,0.36623503361655674,0.40914804972723035,0.011180294742339045,0.02075128535944475,0.4715458368865551
30,0.14945839657596946,0.3113512050316911,0.4147271348198492,0.004527982689364106,0.017355304056422407,0.5026580097153661
31,0.11693114075243587,0.27003211755293155,0.4201903590797591,0.0016342720983691084,0.012411783985917484,0.49355137859817905
32,0.08669316289493414,0.22790658136332811,0.4255378299769483,0.00017763490790717655,0.00801231913247138,0.4522121234950723
33,0.06094801051459629,0.1765522192813391,0.43077002377763346,0.0,0.004017995447960517,0.36778168958841023
34,0.050124317524559314,0.1507848648724787,0.4358877351801999,0.0,0.0022287582369625537,0.31791823483424847
35,0.9405484112683987,0.08152503462333563,0.33183670454088754,0.13269207868823768,0.1828162715919508,0.10352565756375554
36,0.9531516130251277,0.08498352658802881,0.33883070769703716,0.11774144000436253,0.18124124148172127,0.09141522783096279
37,0.9647443647107926,0.08842803679566903,0.3458213816487012,0.08415825042178418,0.17687027754974263,0.07351622338931758
38,0.9632034404057473,0.10257355195341981,0.3527354750671087,0.04819983625517514,0.17538091234750736,0.05738243986197992
39,0.9420971290207947,0.1267273439554956,0.35956234823040595,0.024703152447101476,0.17237204607338846,0.048783503131897714
40,0.8955795584247163,0.15478838092496983,0.3662930206483018,0.02044601935563275,0.16925002994768945,0.054462121353113506
41,0.8231257850696586,0.19721446129051567,0.37292000550397925,0.04039127525106123,0.17783572592478514,0.07623761881437911
42,0.4345276117344376,0.46008349704279394,0.38583951544201833,0.1847373651698867,0.15175156356239575,0.13785868707272417
43,0.3223237440476246,0.5277652734242914,0.39212319667570145,0.15282439943010648,0.09741818981164227,0.18780511133050173
44,0.2430258839268895,0.5487706888300253,0.39828524810059013,0.08819008530691134,0.05045134408342045,0.29202246118249625
45,0.20187637398228783,0.5132369605623136,0.4043235485176827,0.03532825455649659,0.0280527511901176,0.4260285406163596
46,0.18018956462717464,0.4325878003414898,0.4102367047835524,0.012130968016880022,0.024221666896090763,0.5036531658193416
47,0.15113345418099694,0.34449448293850926,0.4160239602431987,0.004263169481147134,0.019622307025821992,0.5131458777637543
48,0.11259457473059423,0.2768398145094671,0.42168511212599413,0.001126883144406986,0.012955588974598855,0.48766376092830543
49,0.07951329272168792,0.2126846519170371,0.42722043728072634,9.393155426920584e-05,0.007572545228630399,0.44416874584017624
50,0.05608698664113436,0.1607204905814911,0.43263062561944016,0.0,0.0032546923891598038,0.3637827334992689
51,0.042632860337010026,0.12990682553710642,0.4379167206477839,0.0,0.0008384237700957458,0.28976495484215925
52,0.9216169150656257,0.11359531687241983,0.3368168955210876,0.14470409628628067,0.19141389056761593,0.08950138683169802
53,0.9338977918450043,0.1107956034531657,0.3441409137506653,0.09165130318500282,0.1995859156244264,0.08320756268846621
54,0.9248881460922055,0.12576093450341794,0.3513831071932098,0.04463583279097525,0.20884795065576542,0.07454574288214967
55,0.8857925943044387,0.15112939149812438,0.35853110013358613,0.027855905437595686,0.21067358398022895,0.06733486053808874
56,0.8266333844304598,0.18280251549844112,0.36557451286123327,0.03604252611840763,0.21074312697793465,0.07430140690824281
57,0.7600402945653651,0.23280774839788085,0.37250475482924705,0.06613524865746906,0.21744475008105268,0.10220004821668877
58,0.6505457081909655,0.32833360245281895,0.3793148316448596,0.16055855884035697,0.2248511277541036,0.1339796241599491
59,0.501845196557883,0.46877519654051536,0.38599916638818804,0.21154307875989256,0.1880195475480522,0.15262056534069882
60,0.3720167321462815,0.5786452218376554,0.3925534353303875,0.18199498596993438,0.12314883655601293,0.20616815475203099
61,0.27418263241933705,0.612231751569157,0.3989744178007401,0.11166889789741523,0.06432984671679334,0.33090066947203817
62,0.22040805369402636,0.5755733523343083,0.40525985971697276,0.04725281446540501,0.03666099085356312,0.4708375941575447
63,0.19447621080213653,0.47897378427685056,0.41140835012847843,0.01983593159140319,0.033011936935125864,0.5395131598704108
64,0.16056492960653,0.3759178305795923,0.41741921001406024,0.006781306175756385,0.02645177344900365,0.5193094935652696
65,0.11462699550988349,0.28953369134769424,0.4232923925126098,0.0013825012596150035,0.016615456615618213,0.4653090538453441
66,0.07492125236939405,0.20472728608515983,0.4290283937364109,0.00010305147265240518,0.008217553192194122,0.40938112335334836
67,0.05082500557266372,0.1461211217311799,0.43462817331439346,0.0,0.002728652143007667,0.34841422452459553
68,0.040148772624901366,0.11413140163007228,0.4400930838297095,0.0,0.0006481970222528955,0.29600280632228404
69,0.8468021764956053,0.17740030520788422,0.32691608775632885,0.5183483445694236,0.16276169649530978,0.12377151336253131
70,0.8827370820866471,0.1456154438652904,0.334605712974819,0.32344805891100653,0.18736904765988244,0.1051026258665535
71,0.8996430921459955,0.1300261691812836,0.34229499967297694,0.16428154028031142,0.20406663165446068,0.1037385484309472
72,0.8800427527761048,0.1365426962380594,0.3498968547700822,0.057186835492716206,0.21567242380663917,0.09940902455712113
73,0.8318171701305761,0.15958414280609345,0.3573967695219105,0.03559132051915716,0.22137247712382252,0.08940509637812569
74,0.7798484559567568,0.19115109554575893,0.36478265735064114,0.05038069926521043,0.2348012926097695,0.09434293387000096
75,0.734062475622152,0.24746833902095394,0.3720445928630927,0.09031564675304296,0.2551997356253374,0.12557528478390795
76,0.666237978416309,0.34925685800224726,0.3791745689561832,0.1742109519387776,0.2604006217184531,0.15735856383019653
77,0.5463918785700214,0.4964261749818519,0.3861662727204233,0.23020613308358856,0.21488842725369323,0.17921323407870676
78,0.4089089366746217,0.61622764048421,0.39301488023762293,0.20958411782520164,0.1397677073013739,0.23295556027266992
79,0.3076945902346279,0.6405548045163347,0.3997168699105058,0.1431221564260592,0.08017722133117446,0.3511749113149106
80,0.2550080850479449,0.5896305841100093,0.40626985363219403,0.07202134187414237,0.054657058041444696,0.4990349809821015
81,0.22574996051666976,0.49318692689609855,0.4126724248775411,0.0356757676135258,0.04911040882187404,0.5860743068898431
82,0.18383119560039735,0.3977899191535016,0.41892402265478756,0.012613247068104409,0.03649731693091173,0.5753377762929963
83,0.12688650906691337,0.30089923530094276,0.42502481017667276,0.0032330900478951606,0.021098926832551747,0.4862501671131559
84,0.07761391611200176,0.20206335415193324,0.43097556707965995,0.00022060445034835713,0.009478813700008285,0.3865871946887419
85,0.04953172192524627,0.13488387631641735,0.4367775940257729,0.0,0.002752449108528909,0.33413528516842933
86,0.044224923891798176,0.11327368727829937,0.4424326285538133,0.0,0.0012162508903483663,0.32339736416647763
87,0.7579397978913174,0.2307216009274969,0.31603442426759965,0.6342429414376763,0.07613456079852741,0.1932376291848984
88,0.8088380142851654,0.1958019963300915,0.3240793646144991,0.6691836656507558,0.12035431693854404,0.15860626338431152
89,0.8596946607030431,0.1643019440193022,0.3321678783210202,0.4813059940525557,0.16452135256677855,0.1321403663271274
90,0.876338815922076,0.14012847873925557,0.3402588821791029,0.2641811368954712,0.19379048850515387,0.12636218621071768
91,0.8516388074625012,0.13621604476223168,0.3482565254526616,0.08170242463101496,0.20804499034128074,0.11897186102847034
92,0.8092559823399293,0.15713130117557472,0.35614365006834897,0.04872542375546987,0.21676122091967479,0.10500035086616188
93,0.7759377491724064,0.18852553938182845,0.36390606547583165,0.0668523105142261,0.24049347529827433,0.10579258434681628
94,0.7393388779012336,0.25909175041009314,0.3715322158047073,0.11035725355924289,0.2704364883761775,0.13898986167181288
95,0.6698641080767909,0.3834546339130147,0.3790128709355687,0.1753840388565333,0.2714406061024498,0.17849188825443316
96,0.5520695957496414,0.5341084049284713,0.3863408425242752,0.2310296229298755,0.2191076777372802,0.20715933271601156
97,0.4266165038591644,0.6346768742345916,0.3935107251150063,0.23176050978152793,0.14740850904062716,0.2531280200591064
98,0.34192852137597846,0.6364647685008403,0.40051866181324797,0.18795243461492783,0.09846369360481104,0.35397731663023957
99,0.29806675093701074,0.5734389623975159,0.4073621335202701,0.11836131512873013,0.0800285170758902,0.5048034516774216
100,0.26062252083069615,0.49004775146432067,0.4140397704165996,0.06311243388137491,0.068428805898715,0.6347308687815635
101,0.2071253062054785,0.4053526836404831,0.42055118418980575,0.0231301446238695,0.044616971615498754,0.6856039207910375
102,0.1441133947428864,0.29392527163357984,0.42689681940301,0.007304555859000317,0.021653306072419155,0.6226703508969686
103,0.09678396204846201,0.1848797459651731,0.43307782237155223,0.0010988248591319348,0.00879589386320389,0.5193364126036698
104,0.6870886701105392,0.1926858705714479,0.3124671973918961,0.5077993739146855,0.03801883843699395,0.21433601123932894
105,0.7688408496700359,0.18468753741712216,0.32094055890542444,0.6375791724914266,0.08027972239448378,0.1885774323833933
106,0.8387496804433,0.16767702595569023,0.32946832877007154,0.5624271656585391,0.13951170728256013,0.15833133928288556
107,0.857576806676373,0.15164850747120062,0.3380028346293679,0.3574866101265603,0.18099114459545068,0.14089016156313017
108,0.837134142538948,0.14583043164057674,0.3464378208974902,0.11992649212663413,0.19778177456668147,0.12736064806586953
109,0.8117545802984977,0.16287143824400738,0.3547527994642002,0.05787112053642931,0.2020995915702868,0.11009511497187471
110,0.7890620572781879,0.2028977912047138,0.36293095624082156,0.07078558450540144,0.22185024491954408,0.10649707829461785
111,0.7310544393779785,0.30303425025116904,0.3709587216882206,0.1139769456849384,0.24545562946642493,0.13656434262466283
112,0.6256525110896656,0.45707365738740646,0.37882537333424043,0.16046560871173618,0.23550747986996193,0.18116644473255236
113,0.49549739764834927,0.6064734227782751,0.38652267183620737,0.20391148008748586,0.18595066555474385,0.2149038330610318
114,0.396963748032626,0.6766372783124492,0.3940445307897531,0.22017364715769455,0.13474221754510052,0.2541650992893116
115,0.34970509458614396,0.6488880148692007,0.4013867195041895,0.20239525104235043,0.10733148599707329,0.34416020674238396
116,0.31750898684144874,0.570299933156173,0.40854659728462644,0.1452034143164593,0.09618812893369841,0.49588964343764175
117,0.26711484795335205,0.48137845736732315,0.41552287731834187,0.07763255635465773,0.07646924557781828,0.6402748623175971
118,0.20007551844998855,0.38293266886338734,0.4223154180033355,0.02564395883741394,0.042008782873396835,0.7370158609793879
119,0.138970212079211,0.25352645427470444,0.4289250394354978,0.0069526203127840075,0.01455239986698025,0.7520527247097367
120,0.10400835191504952,0.1415895452817961,0.4353533627502761,0.000710618259919046,0.003504804004330498,0.7302961283329045
121,0.09221550847086522,0.09429076959809662,0.4416026700662407,7.909485015741299e-17,0.0007305205016740961,0.7788775473656419
122,0.40557351924416685,0.07082190238288112,0.2941727145870104,0.1334716472873527,0.0018952530132852103,0.15719478018992716
123,0.4775939746088106,0.09554017765532852,0.29958908632401365,0.1841275371758851,0.004215612667217394,0.191421363769626
124,0.6086709947238771,0.13763304714078073,0.30850760769947555,0.3252176706629965,0.016786087007903943,0.21775305577609183
125,0.7308022104595191,0.15696483143264886,0.3174517660173385,0.5125429330249729,0.05725997210241139,0.20622317868046733
126,0.8150485496282566,0.16653800680271932,0.3264648297987785,0.5336219962771394,0.11865988630648736,0.17936534505330434
127,0.840923524515642,0.17035468963548056,0.3354909253102921,0.39542720408640775,0.16986065706838305,0.15400722345370227
128,0.8317660735261251,0.17294880861047573,0.3444112915167385,0.16522542075434907,0.19426980702762411,0.13322861716275433
129,0.8214323439263378,0.19042506420563643,0.3532011990946548,0.0732766621563014,0.1945804738187473,0.11200629594546542
130,0.7888052392429967,0.2500251567548147,0.3618405203867082,0.07624676245214586,0.19835096384929649,0.1010231121233151
131,0.6858226695033238,0.39164711596869034,0.3703131681560795,0.10416331968913532,0.19936837173319133,0.1221155250776756
132,0.5293258282976853,0.5807833125650492,0.378606577662709,0.12403658323860356,0.17370173998146363,0.1621499575464322
133,0.39133577513063417,0.7313269828971234,0.38671123445291755,0.1483993135121896,0.13238498008730315,0.19352235512322696
134,0.32838958467891693,0.7748359256562308,0.394620248179209,0.1677753696032309,0.10510948808137346,0.2325001086326374
135,0.3233166294710031,0.7174887236391153,0.4023289712884119,0.16704727391032612,0.09864286944257918,0.3350467256390899
136,0.30381359839916966,0.6152283882764173,0.40983466041294014,0.1238577858085279,0.0928152232694773,0.4936333687872957
137,0.2446047526327414,0.48836106090435244,0.4171361776660715,0.06400189055027551,0.06928786319960986,0.6128759470183983
138,0.17061497341953386,0.34679778890583957,0.424233728688886,0.018193094774297796,0.03354896113597597,0.6698506769483733
139,0.11386340103321248,0.2037830747293487,0.4311286341505511,0.0039091617229283235,0.007859680328760424,0.7206926422057213
140,0.0923917275486281,0.10663333493085947,0.43782313140625256,0.00040394096561385893,0.00035951465848187635,0.7909399193858162
141,0.08393489343229116,0.0759777165802428,0.44432020312206233,0.0,8.807854598323667e-06,0.854321744644451
142,0.06888860291222351,0.06048542571508289,0.4506234298481724,0.0,5.855766371669561e-06,0.8527366237849272
143,0.34892488478252714,0.053023372891636215,0.2915014268055933,0.09142310292038901,0.0004732678743076871,0.12666265632960608
144,0.43453590342693815,0.06855682966149308,0.29588306739132797,0.1432842104965485,0.0012494751442281285,0.16945620497092917
145,0.5697835586660279,0.10172804318016246,0.3040929807427629,0.23292302453190267,0.008793325241085202,0.20333846240811893
146,0.7052097850907392,0.134199116717955,0.3135553245784074,0.40358895262071276,0.04296847617946494,0.21082526282039327
147,0.7953180202816016,0.16422507152995072,0.32310621513111465,0.4928787985293391,0.10058977215988017,0.19774415838910786
148,0.8308821840933308,0.18578561179134884,0.33267942840868325,0.4237121390051477,0.15909720660811763,0.17823229489696615
149,0.8388705387080369,0.195164863022209,0.34214097794762366,0.22744399802712212,0.1982663584908534,0.15747671939902017
150,0.8351423242711837,0.2157293234785253,0.3514606529805425,0.09253321317113407,0.2092632553484775,0.13043726745949508
151,0.7777882225866074,0.29833350718416135,0.3606140805615666,0.07972623743711892,0.20360407991518198,0.10836730826540124
152,0.6255521251811693,0.4796868400956793,0.3695819818626252,0.09747485087943648,0.1773907888856401,0.11154074824345762
153,0.4285532978703802,0.702297993133379,0.3783494878979098,0.09857484794957623,0.13050867392288446,0.13493179713813663
154,0.286569819616463,0.8603910830554806,0.38690551846317855,0.10469221642526746,0.08729498131616113,0.15567585127563188
155,0.2502729036419597,0.8822958832725362,0.3952422248206467,0.11137865600775576,0.07037261796818552,0.1992293109999213
156,0.27896945803791656,0.7935522384251035,0.4033544943799443,0.11437683900984782,0.07670389275794802,0.32715167955648494
157,0.2786462287245137,0.6583470905287595,0.41123951411354037,0.08178383242503129,0.07681689392448862,0.5098750036746886
158,0.2234143638862593,0.49035862735567337,0.4188963885216855,0.04033961548351268,0.056884196100153175,0.6185756615565193
159,0.15091286982783428,0.31541985199451106,0.42632580747720283,0.00981372027826527,0.02779336322139773,0.62486970984523
160,0.09838026231074044,0.17398356955870223,0.43352975911310687,0.0011800197974684984,0.006651263932231274,0.6385284722322498
161,0.08043917019854355,0.0963552540406388,0.4405112829700701,3.6754820023585414e-06,4.2464210599786476e-05,0.7357499563147518
162,0.07483789473238542,0.07275103425608694,0.44727425882240185,0.0,5.326746150444865e-06,0.8405970907051732
163,0.061019700212600274,0.05634702920002357,0.45382322689487925,0.0,6.2640056617673786e-06,0.8267919372390344
164,0.0482677493546951,0.038875577204012156,0.4601632355274867,0.0,4.876652862181334e-06,0.7333851067465589
165,0.23475240173706682,0.03740143295408687,0.283326852798194,0.027085786618754874,5.991362138771157e-05,0.04774648651105034
166,0.3014645537042921,0.04491620426420074,0.287711201166582,0.05450805838387364,0.00010591853737397257,0.09110925999306382
167,0.41343129288643266,0.05564513035418287,0.2930916441617614,0.1095337450455536,0.0002255550682914613,0.14141952754305182
168,0.5609016525838929,0.08385073561419949,0.2991485795832257,0.1604437624291872,0.005054103277890418,0.18232012122539307
169,0.7021701066355012,0.12235245464686446,0.30918160923169025,0.2794393115185144,0.03244628183275493,0.21040919129144423
170,0.7916529402598321,0.16120801249551756,0.3193301713995025,0.38645253923006584,0.08407140135383391,0.22004177382464332
171,0.8299705698727252,0.19013261947182622,0.3295147785498632,0.3742070943003883,0.1483339910693717,0.21783581313357125
172,0.8520718478269885,0.19913024607421048,0.33958263687578233,0.25402350054351513,0.2101163048383871,0.2030965441013449
173,0.851560624726948,0.22058050296001203,0.34949633458435514,0.12072420279301069,0.2511929792716598,0.17394019870905533
174,0.7790341997184731,0.3118731076474178,0.3592259720325971,0.10060962332557033,0.2584235371217461,0.14106069845911903
175,0.6073984360360499,0.5047447952797813,0.368748161193766,0.10530655881711623,0.219582594280446,0.12232638354210587
176,0.4011918861325083,0.7384882131194749,0.37804510772865957,0.0908129697125715,0.14967053928419655,0.12329020929184026
177,0.26053317066411713,0.8982350782026207,0.38710378185762007,0.08684325297281574,0.08813952465136361,0.13496097955690436
178,0.22891439110338677,0.9130619590133581,0.39591517897966005,0.08169099261756305,0.061381128562345795,0.18972630067597646
179,0.26617627595100785,0.8088922158275853,0.4044736673767696,0.08181614511975005,0.0659378720378574,0.34766822928689156
180,0.2776479531048681,0.6524603426054527,0.41277641800857645,0.05476697728289393,0.06681663852356663,0.5671138219755893
181,0.22978002593471464,0.47029966802483963,0.4208229100304394,0.026807173941784737,0.05018556393160567,0.6995410133346137
182,0.15526360958902075,0.2955353876202268,0.42861450499811465,0.007069092950037214,0.025957083651221152,0.678466284571127
183,0.09633415349591459,0.16493555349594424,0.4361540825474361,0.000652563583736492,0.007059432409048313,0.6196524379001512
184,0.07368406947585697,0.09844165769664226,0.44344573049832614,9.887348732069967e-06,7.741823402539017e-05,0.6447143539033298
185,0.07037587513802551,0.07748750826851589,0.4504944827078921,0.0,4.5297713555473406e-05,0.7481687181377041
186,0.06260285951951078,0.06194122143630315,0.45730609849887294,0.0,5.051139785812393e-05,0.7962850563393051
187,0.05402335663052885,0.04413591195071691,0.46388687805339895,0.0,0.0002199465480082202,0.7240677298010015
188,0.047730092043955896,0.03225889374405788,0.4702435087443124,2.7477321720201085e-18,0.00028538912351829345,0.6027246433392572
189,0.20724965283929186,0.031970481654207496,0.27511891910997505,0.009081194885907794,5.158341622853167e-05,0.028915157140196608
190,0.22146089185771767,0.034146506764315625,0.2787730664534768,0.014999618429199122,7.488670674181876e-05,0.03524512783922529
191,0.28775490536904175,0.04181607774300011,0.28431616020626577,0.04147166038882747,0.0001505001730646727,0.07317658184886393
192,0.4098846503401517,0.05255297937991824,0.29007374676637426,0.09056857642570339,0.00018993973617479286,0.12015559006068892
193,0.5716523560463471,0.08233304318211303,0.2949622523437925,0.12631372748622435,0.0035248454060749627,0.16718678347593738
194,0.7180046806008813,0.12371698893639842,0.3042464506550081,0.20980049199779977,0.028162689403367823,0.2169711827566719
195,0.8065165638964027,0.15586751360419082,0.3150604884782414,0.30557815593993654,0.0827930785697267,0.24700671837147428
196,0.8470359194119631,0.17623281365086416,0.32593094670561223,0.3087248120224037,0.1585102669115209,0.25531762398814295
197,0.8728154022780301,0.18502877930701872,0.33668141832071224,0.23894496012768734,0.24778420973325632,0.24756032573021236
198,0.8734307861997767,0.21001821162763204,0.3472648570763792,0.13105513119603118,0.3288959704041796,0.224628367188991
199,0.8075286449987172,0.29110911635167913,0.3576440378401075,0.11817681025394673,0.3675224438891441,0.1911178322588491
200,0.6583409583635831,0.45511137011489844,0.36779018808341385,0.13652500266711123,0.33208360272104126,0.1570572941844206
201,0.47773177503154185,0.6605926854476462,0.3776817357041118,0.12973226675134417,0.24032511422264038,0.14350141537251668
202,0.3467046616086849,0.8081272348502704,0.38730318369590877,0.129074222799809,0.14956146273203516,0.15442679358168987
203,0.30290250399717916,0.8329900026612608,0.39664411345619643,0.12365043385481955,0.10015672468128851,0.2284769792065173
204,0.31861459779713747,0.7467868197611459,0.4056983126449161,0.11857059761567049,0.08778668302810559,0.41234560275744125
205,0.31433709538192234,0.6060808689896366,0.4144630198093711,0.08236562656200662,0.07779898811586894,0.6544722937424375
206,0.25416726650471344,0.44716450110839406,0.42293827590477884,0.03738070456206967,0.053617321569981086,0.7959945935859167
207,0.16940914838847293,0.294481229766365,0.43112637190722536,0.01032940311935462,0.02626548652505742,0.745278715018428
208,0.10128015481965057,0.17396437437646506,0.4390313815736059,0.0011103511926621166,0.007020655995172235,0.6041704293931417
209,0.07384704838374705,0.10420383641335464,0.4466587687778895,1.395793348420995e-05,0.00013899328087056068,0.5337611828376835
210,0.07429119619118935,0.08088131419752241,0.454015059542931,0.0,0.0005824593603841478,0.6205321354578753
211,0.07811267079344149,0.07158068330831653,0.46110756974763145,3.686540503841623e-18,0.002427295384570447,0.7542472922675107
212,0.07699969884172557,0.05818407555898489,0.4679441804202398,2.3040900435689833e-05,0.004706018397430221,0.7629236045679301
213,0.07015313104130914,0.04495133369272141,0.4745331534634753,2.4686679038249617e-05,0.0055627762066941125,0.6195574734063265
214,0.06410958390323379,0.03556227197690555,0.4808829815533388,3.079957187056042e-05,0.004606415389598639,0.4132745259102757
215,0.060091697508623344,0.028452268216403398,0.4870022667861682,1.6909569514280143e-05,0.0015381706540067892,0.22454510421353926
216,0.06776720593200734,0.025860963368653837,0.4928996234049363,0.0,1.5890129316435935e-05,0.13185908836696808
217,0.06965412959573976,0.024530074033550654,0.49858360061145157,0.0,8.137065829128663e-06,0.09326785979083888
218,0.24269177244524406,0.03544115132851283,0.27575808528109896,0.019728393292302714,9.531650275221218e-05,0.04416135058891477
219,0.29289022143560495,0.04040472243681701,0.28064570003422046,0.04215175980725546,0.00015093232295470695,0.06750446676964873
220,0.4157424882890426,0.05228970722929859,0.2854942587198117,0.07331490930286848,0.00032979807198845504,0.11042218871300212
221,0.5792527724738481,0.08564110920409929,0.2917921590546394,0.10628960375083416,0.004707552555480508,0.16454772881439672
222,0.7377830365490619,0.12635135265044642,0.29864834480785624,0.14614195274720118,0.04824215685175773,0.22742254115368582
223,0.8292685059471332,0.1527258201986632,0.3102037492782065,0.22850778953999368,0.11707777009461,0.26736959413621686
224,0.8641796350649636,0.16478438736252657,0.3218461118525915,0.23767468881257453,0.19796198844831647,0.27334228126991894
225,0.883093265080111,0.17755337922070885,0.3333688300038821,0.20292076435934095,0.302520364659587,0.26959913400788943
226,0.8794677091125324,0.2067734530696466,0.34471170062097045,0.138402400196068,0.4085160062265912,0.2606586363292537
227,0.8329333116649525,0.2646768159572692,0.3558275896791196,0.1288371979493405,0.4717450900764532,0.23845256519037233
228,0.7311472325944461,0.3718604557058244,0.36668052644766475,0.14737594455255915,0.4499952359303512,0.20428346058203076
229,0.6013602934704805,0.5182906186607307,0.3772439635280626,0.14782425324307363,0.3535495345047524,0.18886342907892015
230,0.4903872623716369,0.6419581369670897,0.387499221304966,0.16896545300481094,0.24394284292867305,0.2046653223428523
231,0.4295277629766056,0.6829127126034116,0.3974341203925157,0.18982629131341316,0.17232159850469447,0.29297609442128775
232,0.40124380407597526,0.6331069712993446,0.40704179576112165,0.18352182519437452,0.13287310799411406,0.48646517614407364
233,0.35316763439226606,0.5322493378830708,0.41631968018366633,0.12524862237386702,0.09945257478301743,0.7144030864692926
234,0.2650823164138843,0.41340952161543326,0.4252686413860835,0.04846614846213971,0.05903635473120261,0.8146557793836005
235,0.17206222221077708,0.2874087808985868,0.4338922559786707,0.01176166823993523,0.024164626290604604,0.7134575862134486
236,0.10764683837911312,0.17785152056952494,0.44219620323026015,0.001187234963930204,0.005527253365414297,0.5293321860276834
237,0.08102082340050476,0.1044114581933062,0.45018776254506565,1.3957933484209018e-05,0.00014824798640918256,0.4225994625067623
238,0.08518778434978078,0.07914378433071634,0.4578753997656627,0.0,0.0020189937164383034,0.5006044338200228
239,0.10129206624171297,0.07826992284450282,0.4652684289152574,2.3040900435690155e-05,0.007833197283940668,0.6883059656232519
240,0.11209101483386784,0.07591053671341406,0.4723767375481292,0.000139685422025956,0.013468123302741195,0.7946035841231326
241,0.10523705250094775,0.06510735716376721,0.4792105653970689,0.00017157237981712064,0.01427703857778401,0.714116527233355
242,0.08087137173932721,0.04616014693439882,0.4857803274302391,0.00015614320179749812,0.009536885783185444,0.4825449416009765
243,0.062286786163911596,0.03240278680914669,0.49209647372521026,2.6949624616742967e-05,0.0029833837576538403,0.2720216727691497
244,0.05886236495471839,0.024092895061373777,0.4981693797220734,0.0,3.041269529964226e-05,0.132927951171691
245,0.06358397971304743,0.021092843077499274,0.5040092614295757,0.0,1.7655722781248562e-06,0.06361020993544067
246,0.8513378433640653,0.15441117642706362,0.3046456023187916,0.2343568142897558,0.18239583564257555,0.26877083078473396
247,0.8736479924191023,0.16354725101676318,0.31715855127522063,0.23583758162349633,0.2678088167084851,0.26445915410198856
