rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,ROADS_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK
0,1.0,1,0.8768356571778796,0.06740490103285704,0.04027509658172545,0.02530417375671195,0.3099836775841999,0.009038791720263192,0.08829744588071056
1,1.0,1,0.8413825458225811,0.0746583775537302,0.04560772920902809,0.02883312445338298,0.3157030702542407,0.00954298086689242,0.09786844065409775
2,1.0,1,0.9016278421474974,0.08133066187050586,0.046146891281365905,0.026523224351130824,0.37601015465847654,0.009404933907682144,0.08799514890150212
3,1.0,1,0.8994521272869864,0.0716389816678574,0.04171822762609279,0.027746899529694943,0.3779836037223383,0.008563889062168775,0.08257514221411204
4,1.0,1,0.8485930132295149,0.07118228988858423,0.041050740468859634,0.03049048470973199,0.3499044788742043,0.009603041940115695,0.09070702561021964
5,1.0,1,0.9689244369117053,0.07149725629540152,0.03922038182713568,0.027911830422387388,0.3223272533691563,0.009212311166882493,0.09794024625049313
6,1.0,1,0.9396411211177198,0.08144438472909793,0.04592794568211855,0.03078927358993046,0.3372725918542574,0.008114025082519108,0.09073823307922325
7,1.0,1,0.8435342279753477,0.07686889572966456,0.04578417114790257,0.028929548864158,0.31948955082918734,0.009401390611292368,0.08143487387510374
8,1.0,1,0.9151229293039829,0.07809301952515114,0.04365782275201112,0.03051408175898668,0.344199944895401,0.008673221222106075,0.08188626102306507
9,1.0,1,0.9886406255654117,0.07413819241893244,0.04556388621507598,0.03040643156626032,0.32026824721135655,0.00860642383367299,0.09740120732399447
10,1.0,1,0.9069656353138611,0.07488861150081778,0.04168533334463905,0.02590067066762455,0.35015094655683393,0.008596331337637613,0.09597575235041482
11,1.0,1,0.8621871416439293,0.0679213323136822,0.043690018710159845,0.03177038798310627,0.31774233045326084,0.008760321355988036,0.09924269834634744
12,1.0,1,0.8635363561644013,0.07936788030050274,0.039127622109594556,0.02735219567006833,0.36727864356675083,0.008869997828972862,0.08389244722891284
13,1.0,1,0.982361340828607,0.07296906593388719,0.040082882911806096,0.0282759373202838,0.3101765536305375,0.009553772932129105,0.0884891634319531
14,1.0,1,0.9106887964059924,0.07284290813029846,0.041355908819349356,0.031004051182560426,0.3116870192204811,0.008798972373015058,0.08735608981953273
15,1.0,1,0.8893015908839254,0.07005055970411891,0.04471108814605417,0.025367007152284522,0.3784650754834925,0.009221440208987536,0.09043939883947262
16,2.0,1,0.8847941400856139,0.05757229165966715,0.03457078626435752,0.0358065913134139,0.3244356959539173,0.037562650203119566,0.09318144049843634
17,2.0,1,0.8488219515307392,0.055106829230648434,0.03280106491611266,0.035628012053394574,0.33109221857644133,0.038340017721268556,0.10198455362629485
18,2.0,1,0.8873822250821674,0.060662595614182815,0.033318185389523795,0.03932179274923825,0.35376270378173896,0.04048234136091815,0.09602870177035493
19,2.0,1,0.9669804533946841,0.05979480608461572,0.03264437699796374,0.03577727777360231,0.34491311684096015,0.04193310991827187,0.0980316847242726
20,2.0,1,0.8478236715994308,0.06227600720454724,0.03314237119214564,0.0406498195057487,0.34934516598406146,0.039048346644859636,0.110115422051874
21,2.0,1,0.8538001581403458,0.05501362739690549,0.03132871006652335,0.03947601301060924,0.3212400992375398,0.03788539653329254,0.09419884759985107
22,2.0,1,0.8318936176285961,0.06083784533013792,0.0286784619365247,0.03761963472697017,0.3778094039487834,0.045543944948656045,0.09158398409211849
23,2.0,1,0.9597095296723749,0.059301128690593376,0.031975193091124676,0.03722968323086476,0.3160398687309184,0.04161491059952674,0.0936773663320756
24,2.0,1,0.8275728371060973,0.055953272161777694,0.030510259593077946,0.04185602281746268,0.3274221988596801,0.03918847944096232,0.10986195180631445
25,2.0,1,0.8831856366156712,0.05347742146594165,0.029750195264416475,0.042949250726473154,0.3404574196063058,0.03888691649435873,0.09231831218523454
26,2.0,1,0.9511607474142538,0.052963831933291336,0.029329711954318605,0.03551564317709578,0.35874139853423076,0.04023415698688428,0.09095001102626835
27,2.0,1,0.9028195010509368,0.061538639814384725,0.033554648945347064,0.04229643485709304,0.34555107705932075,0.04565753068853095,0.09873914112931252
28,2.0,1,0.8695403521456887,0.05538206601008874,0.0339670562188706,0.04166231926868745,0.33279980848136137,0.03971184001725826,0.10770217155213346
