rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.992671966424802,0.08401899096803565,0.0471878115747753,0.024627297706393058,0.011426905543303122,0.08831995525798217
1,1.0,1,0.9359230291847781,0.07686141186999511,0.04316546487749857,0.026666540864022578,0.011268018927608288,0.0875413761675963
2,1.0,1,0.9106597117978293,0.07685056033390619,0.04682389200016224,0.02508159355195869,0.011322804727840103,0.08999947678673852
3,1.0,1,0.9444149599888088,0.08246675375099195,0.044005210216770826,0.026853175785392484,0.011736223010513247,0.08991950279554052
4,1.0,1,0.925913443353979,0.0813181473966845,0.0450076979372248,0.02507365230575253,0.011902464481409272,0.08720381504044944
5,1.0,1,0.9659057190724418,0.08205941200819127,0.04591999224550879,0.02576262585149631,0.012342809289660469,0.09314891946405252
6,1.0,1,0.9340882626589014,0.07685022167807304,0.04385659993627329,0.02478183046460671,0.01214138717691062,0.09317138383613939
7,1.0,1,0.9200456888051362,0.08154440975114564,0.047152990037823535,0.02532433799580719,0.011262643220272633,0.09288769919175137
8,1.0,1,0.9230563951292466,0.08305394376641417,0.046007987157956697,0.025929642474344244,0.0115398647794758,0.09540259305381871
9,1.0,1,0.9341132242701773,0.07903343169622602,0.04385129615216062,0.02715993621326512,0.012131595049962744,0.09063618471856297
10,2.0,1,1.0,0.06281592148694495,0.033358634289112066,0.0362246813637156,0.04823402812336151,0.09908671752668091
11,2.0,1,0.9132662672993793,0.06737444222948409,0.033839445414179624,0.03853294649671746,0.04584562806267662,0.09602018488887128
12,2.0,1,0.9888220080795959,0.06237074527360824,0.03330476515373001,0.03554308712238018,0.046371307314099476,0.09458571269344151
13,2.0,1,0.9660653253085826,0.06409534981000285,0.03298223832374853,0.03962704941215956,0.04888004776129256,0.09805626053652106
14,2.0,1,0.9656114037917296,0.06710980423586924,0.034582695390744884,0.03638782229101664,0.045389973634794904,0.09380998172175463
15,2.0,1,0.9091036780139069,0.06563670329543411,0.035758262435594886,0.0376664056636843,0.04918131720297034,0.09354141004391696
16,2.0,1,0.9726709234826251,0.06742003893403507,0.034386337117864735,0.03796274929055919,0.04757707346544781,0.10121635587845818
17,2.0,1,0.9477790633912963,0.0640623955418209,0.03489239422298124,0.03862146285694276,0.046921971022743286,0.09471623387391083
18,2.0,1,0.9918460858605584,0.061858355426472986,0.033543587852665015,0.035465676596000306,0.0478655514294714,0.10278759029372175
19,2.0,1,0.9472694374044992,0.0637784539536285,0.033285277331173264,0.039464899735603964,0.0490015047560792,0.09778072190961094
20,3.0,1,0.9826375592409384,0.069766069005182,0.039512163632411015,0.03172562987096904,0.027600117804744327,0.0930780840631545
21,3.0,1,0.9298633476152086,0.07218587040630016,0.03912498672321727,0.030339844767642548,0.029014006739157,0.08737186538345654
