rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
0,1.0,1,0.8256335176714028,0.07440972740529267,0.025447528999176183,0.009018882225415213,0.08799641426830125,0.09592360926140496
1,1.0,1,0.9642320513185612,0.06734973232928672,0.027073036302170245,0.00886805808134384,0.08277376440359906,0.10422129228401228
2,1.0,1,0.8551911964239162,0.0780629154422563,0.028424792521486317,0.009855677702680797,0.09094228956513871,0.09321842609263889
3,1.0,1,0.9880239865617653,0.0693715094600458,0.025175612429484098,0.009139780779103567,0.09779258053784327,0.09364564480811258
4,1.0,1,0.9603773579141218,0.07676966877864239,0.027889451641738644,0.008407449955156833,0.0902509253270924,0.0956773954799696
5,1.0,1,0.8189337977649219,0.07391413280937968,0.02561828068218822,0.009478143221055195,0.0873646328470437,0.10413390613621201
6,1.0,1,0.9862446604872509,0.07828647280965217,0.028484493660515187,0.009894472502876112,0.09107591297326731,0.09686430224377221
7,1.0,1,0.9164304831947133,0.0696701665260761,0.02660876045655846,0.008689649881018969,0.09336796304131084,0.09068061440431165
8,1.0,1,0.852502073287334,0.07231618580991162,0.027219010912794894,0.009347566491387136,0.08254333969298935,0.10783150222012967
9,2.0,1,0.8443600792590055,0.05855162489546001,0.042240345987598155,0.04482359222982752,0.10118321033984812,0.08307562014439976
10,2.0,1,0.8610787206757169,0.055284155129378135,0.04254222694370573,0.046137098320800415,0.10926941488358193,0.07848925273027309
11,2.0,1,0.8809218620009657,0.0516571348349517,0.03580840756929295,0.0407069515907821,0.0981201608608812,0.0770350635746674
12,2.0,1,0.8951846156079379,0.0594296821984463,0.042063784812874115,0.045405082254273234,0.09555772629301186,0.07852573032731101
13,2.0,1,0.9899821673334142,0.061652779695447454,0.04117929349454837,0.03886210929562314,0.09428257038134956,0.07660570725138707
14,2.0,1,0.9697337911082494,0.05604658413354287,0.04093951124030306,0.041414406665007536,0.10237820436954931,0.07623144888122528
15,2.0,1,0.8631581577756066,0.055800050957778013,0.03964727691140003,0.040399776796034834,0.10907440692550009,0.0816595208695133
16,2.0,1,0.9115093679231752,0.05493541898980327,0.04018257130854581,0.043357594280068426,0.09571805999442082,0.08776742791504585
17,2.0,1,0.8504191630874238,0.06099822880538544,0.04290162172081591,0.04640939267574649,0.10255252324034445,0.08349399799001683
18,3.0,1,0.9597791706354617,0.06341226804300594,0.03268578342128145,0.03360358277448518,0.0882079838559385,0.08898763051623243
19,3.0,1,0.9543272943234365,0.062097650276016436,0.028949060293004578,0.03208450618266337,0.0875762246423374,0.07907146222556304
20,3.0,1,0.949332726773649,0.05887386811116963,0.03525181867384124,0.034431876628056864,0.08281990392247796,0.08326857232503496
21,3.0,1,0.9812189329495854,0.07051583362942727,0.028987770275785987,0.030995758429977947,0.08087552313704897,0.09619649636770876
22,3.0,1,0.9721302090947409,0.06802617920782798,0.030697312542157653,0.02836636737911722,0.08053295905085905,0.0916216689447647
23,3.0,1,0.8848093640047947,0.06545957922403346,0.035195735627491335,0.03090506024711377,0.08281940652744825,0.08023979141537063
24,3.0,1,0.913999482923898,0.06817932426766055,0.03507574526473585,0.031558471950347416,0.09515112029971337,0.09089413608621283
25,3.0,1,0.8177618382114835,0.06274400860011481,0.03215247144338736,0.03311856625861565,0.08108432209132019,0.09561641725643787
26,3.0,1,0.8788120390033994,0.06786782941288247,0.03221730090922935,0.03302661338270682,0.09119926454444781,0.08651232472993273
27,4.0,1,0.8960400919423658,0.08201833063557736,0.02501007061188015,0.011019820095202998,0.0719401474902309,0.10941558288771022
