rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
0,1.0,1,0.9839048627982867,0.08058970574233591,0.029687841133738544,0.009234776467136453,0.09271805999467161,0.10561279521020572
1,1.0,1,0.9140834764094723,0.07617753905624314,0.029645991618316266,0.009228497173707505,0.09151886453939945,0.0976972750971436
2,1.0,1,0.930842549850533,0.08007907509413226,0.029670534424925527,0.009088430961974755,0.0903727904795293,0.10515785713042067
3,1.0,1,0.9257038251726518,0.07445955821991311,0.031167318864978054,0.009396772150072783,0.09864206819700451,0.10239719956723914
4,1.0,1,0.9295078076592533,0.07450017268705572,0.03080351933535023,0.00923804173382369,0.09208033157726107,0.10572376874274816
5,1.0,1,0.9781892173988153,0.07698175036442913,0.028317699617945294,0.009734732489355344,0.08947643189397193,0.10480813133227526
6,1.0,1,0.9308445350281543,0.07758013088358655,0.028538859141010623,0.009142295390212558,0.09217934522464966,0.10455423728588926
7,1.0,1,0.9194557174613218,0.07854133922436658,0.030049052179149754,0.008961978143014138,0.09624398295960973,0.10171026894558577
8,1.0,1,0.8940613825587422,0.07555193764363911,0.02991177538081805,0.009595359807753577,0.09072204065173221,0.09830113641378642
9,2.0,1,0.9763943172641505,0.05915783039101933,0.03882310965013802,0.04411447649532014,0.10206447680178515,0.08739811218856054
10,2.0,1,0.9362331223518378,0.061780076356935325,0.04083018435862483,0.04533223279598769,0.10043180650145975,0.08446301272249403
11,2.0,1,0.9035272193648083,0.06063993372462861,0.042437048303161355,0.044506010218715024,0.10162771099284916,0.08367332652608894
12,2.0,1,0.9594648991746688,0.05843000065472321,0.042308419696488644,0.044785730803545136,0.10656489227541441,0.08847318996957439
13,2.0,1,0.9883862784128579,0.058588913049484354,0.04261647529290672,0.04464208209910476,0.10774921546889281,0.08372641121699936
14,2.0,1,0.974952738313681,0.059572841458185324,0.04235283691677354,0.04151387124346652,0.10415479569923834,0.08851561633723146
15,2.0,1,0.9211821206846225,0.06209427811941276,0.039267393516122476,0.04263118681386218,0.10874515874319905,0.0865698054094539
16,2.0,1,0.9310339189996725,0.06236368650415368,0.04021247013875464,0.04457643931196537,0.10226284650416974,0.08399349582267049
17,2.0,1,0.9736170691476607,0.057742718399854634,0.04217150043075118,0.04369497673534768,0.10238494361267574,0.08976141646871362
18,3.0,1,0.9593950023212017,0.06659254782331102,0.03268108032572353,0.03225872829855252,0.08889330042769848,0.08650071196680256
