fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,URBAN_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK
242,0.07661385761089513,0.04302170659239966,0.8861347790452301,0.05890254756461018,0.00017922282292241913,0.010851570021970958
243,0.0663988725291943,0.03603405126699168,0.9014451131382712,0.05336543773658357,3.110649859380744e-05,0.0017753664093711858
244,0.05413157136573127,0.02011058060660975,0.918634196123146,0.03187420654061847,0.0,1.74682225759745e-05
245,0.062255389900497754,0.02015897543266769,0.9044870403334453,0.03254431819823899,0.0,1.5026446991197438e-06
246,0.856478500099139,0.14841501453227152,0.09104250952246652,0.1770831692019583,0.22537253907415755,0.18178842345937388
247,0.8759439094215464,0.1573954385117035,0.06556270032124872,0.1778253619002822,0.220161867180485,0.26679213085585685
248,0.8802803978145645,0.177934141821708,0.05005805740755441,0.1906851670943897,0.18412746671690455,0.3572437665363227
249,0.8601525660327042,0.22301329293221342,0.04378336590236732,0.21912911517864828,0.13004290753076994,0.4615646577562203
250,0.8388076418256515,0.24542142209540663,0.0444421840048212,0.2239050947150736,0.11555987737784068,0.5564991252207991
251,0.795377707254534,0.278270801217321,0.05271786732871956,0.23913367981598477,0.14001967778297328,0.5430574128217576
252,0.7260187136499373,0.35761937582065023,0.052837737790952126,0.3042903043155243,0.15300983623949616,0.45047433527867975
253,0.6383967190825572,0.463552247513633,0.054540028563823055,0.40405704711961776,0.2105040215734589,0.3266207454454928
254,0.5600431934705282,0.5346722393749714,0.0763273498619615,0.5222576733913697,0.241915690793152,0.2485856491248114
255,0.4849812406220845,0.5218457363932545,0.1567408592446195,0.5877499658885708,0.2252116378263696,0.1829660247649366
256,0.3819491037811322,0.4500029162657717,0.29651414496404294,0.5637238653791676,0.1560306373840195,0.12463651599427167
257,0.24923549793323094,0.36418114508016985,0.4574178766258158,0.4701130907628262,0.0535404127335754,0.05387128899399062
258,0.15534075498012795,0.24422456711526297,0.6123794976459479,0.3163274692391627,0.011090190141457523,0.014422624732758536
259,0.10761335471110492,0.1484274805922819,0.7252621695414261,0.19912126124248603,0.0010686780111234739,0.0015353995115514607
260,0.0904103887990455,0.07588665119493383,0.8092597884496519,0.1118467172355978,4.590252678014218e-06,7.192495895395971e-05
261,0.08427021545982707,0.0602241750362781,0.825457375594442,0.0895329437590908,6.574737738558229e-07,0.0016766794159218065
262,0.1185157083134706,0.0792926311702873,0.7537998232824674,0.10430991727415384,3.3661390528760394e-05,0.011863601639397888
263,0.13734074344478367,0.08353609680421863,0.7352986176751409,0.10424541318760305,0.00016261941634615327,0.022332475950018534
264,0.13937666164558266,0.08362889836799527,0.7576641045131782,0.10305738813504414,0.00011460733315186113,0.02263578793330305
265,0.08558344064357863,0.049750099389894414,0.868913107705199,0.06672461562580288,0.00016995268125657534,0.012894170811899
266,0.06393382783607922,0.0372767396050381,0.8977542271354413,0.054779952942424666,2.6780429252950592e-05,0.0016790056225277207
267,0.047078369324841204,0.01756503709605213,0.917267207831759,0.02795640097952375,0.0,1.5926908819277816e-05
268,0.043621803947762,0.014092186885608171,0.9143607925707301,0.02292065876941581,0.0,1.370058402140997e-06
269,0.8824448487182495,0.1583414218269911,0.05960725312335463,0.1732830374743458,0.20091102877840322,0.38745301572945107
270,0.8848954572290906,0.17246202191823531,0.05091783067924723,0.1793089096510412,0.1704516752235146,0.47040405390205603
271,0.8576016137990963,0.2204894236895239,0.047679642400243256,0.20719868336455674,0.12586858295274436,0.5351030789305522
272,0.8531867853559255,0.2289192602025049,0.04556095108597066,0.20334807081382672,0.09900104618436839,0.5957774637493003
273,0.8355227293969795,0.2366827016182558,0.053048667373994135,0.20735886106154353,0.10272772131429111,0.556453046021925
274,0.7960792936586906,0.2807471588430907,0.05365042778391829,0.2479924299455294,0.11598221381301414,0.47709278838792435
275,0.7122269861203354,0.3703002654523217,0.06173626861255872,0.33650163806815453,0.18693968592864174,0.366063125981648
276,0.616864383829993,0.4583878585440026,0.08416982723653843,0.4514318812095206,0.2336608823046932,0.2897288099053154
277,0.5111280237685027,0.48247586813482607,0.16612346216725804,0.5338987478860703,0.22849269656087867,0.21652161695570535
278,0.38192800940456356,0.4208861731139247,0.3288074827883595,0.513223681663162,0.15230298758159505,0.14389630968614
279,0.24532239923441013,0.3224714818785098,0.5158813853741382,0.42132384567600095,0.050339833159680804,0.05843245053924761
280,0.16536038478273887,0.1914172753550717,0.6834917183737779,0.265043432792171,0.007875536109559846,0.010977972955441156
