rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
55,6.0,1,0.14534098314453242,0.28831219430128957,0.3647659370386492,0.008893718039148214,0.023702003004068353,0.40575184451343355
56,6.0,1,0.15685570015534053,0.28046213495092526,0.3744593450448563,0.008479348651842064,0.024936635399567173,0.4328205036880334
57,7.0,1,0.1286334620101711,0.2723488772964538,0.34660342054294585,0.00490885758421149,0.02031765102472295,0.3977614750572279
58,7.0,1,0.12205415828007186,0.2788570456699708,0.3379745552550066,0.004874438418961427,0.020610315888069216,0.41909351194716155
59,7.0,0,0.11829550726125636,0.2563563552312173,0.32404931879963644,0.004923576985601649,0.019313405156825215,0.40944066384583067
60,8.0,1,0.0988646416078416,0.24130972722796956,0.31456090942503745,0.002652438206904712,0.012867845309363166,0.39830238883976093
61,9.0,1,0.980873507426538,0.06266424816041646,0.04982789309106571,0.09398042668899242,0.16801740032560206,0.07984822380610428
62,9.0,1,0.9387357010292532,0.06072778523342823,0.04954520496987198,0.09625556592884435,0.1598855330915955,0.08319293828002514
63,9.0,1,0.9804373305349592,0.058851954876336106,0.049449047299971544,0.09451528497384704,0.17393425105312987,0.08431974909233683
64,9.0,1,0.925185121631909,0.06330904365131361,0.05149342331592292,0.09789745088133701,0.17302287975837924,0.08377927974827909
65,9.0,1,0.9479661980915824,0.06104591245425235,0.05095403541347153,0.09712790128317136,0.16497094595666792,0.08399391281268687
66,9.0,1,0.9440278459275799,0.05945145233357302,0.052904527555204715,0.09086277618081916,0.16176885723547116,0.08692492234630095
67,9.0,1,0.955306206097869,0.06167554257576357,0.051248242122757096,0.0928855264851886,0.17520491817859224,0.08559528984767509
68,9.0,1,0.927499380233312,0.061664494012745194,0.04976425553056731,0.09306142985885744,0.16730453464486617,0.08258516906807688
69,9.0,1,0.9466408969839645,0.059744175060977484,0.05290438598646158,0.09211624469505324,0.17002935252985443,0.08428846562624578
70,9.0,1,0.8939981290689352,0.06152149026094305,0.05413781849852695,0.09100919250926466,0.16075877783072856,0.08367612580698186
71,10.0,1,0.9908767114737519,0.0612514497892784,0.04774752216356575,0.06906789946224569,0.14680187655476432,0.08251660265325382
72,10.0,1,0.9057109776567385,0.06112874508500527,0.043318857888528704,0.07525208842019296,0.13706509689661747,0.08197095304371639
73,10.0,1,0.9623587187654022,0.058803906108923845,0.044591820373604235,0.07337329389553231,0.13916022462833,0.08550367753673017
74,10.0,1,0.9644045915257206,0.0632576471298467,0.04554932317009971,0.07546357120467316,0.13659674898479937,0.08253870555855602
75,10.0,1,0.9922236274029589,0.0620113835748857,0.04656425182162728,0.07398035210645847,0.14444415762558135,0.08439140031769098
76,10.0,1,0.9572069509224453,0.061275281755335746,0.045382181531870985,0.07289951262452218,0.13806208537417386,0.0788738317915791
77,10.0,1,0.9541580749102381,0.05811411432455973,0.04355979707946768,0.07501179944844047,0.13979302991845668,0.08420951487098799
78,10.0,1,0.9409872035274737,0.061113778423846604,0.046773008103302746,0.07334868519379963,0.13527519517824663,0.08592373842367577
79,10.0,1,0.944472882667764,0.06038874248615498,0.04637273019078685,0.06994927767974865,0.14843262273828917,0.07971632418430229
80,10.0,1,0.991674225915778,0.0632898679963086,0.043111465691787025,0.07235174095449438,0.13661770454888336,0.08607287309262965
81,10.0,1,0.9419837810908238,0.06225632972584767,0.046862584318093106,0.07532178116841427,0.14644340979890397,0.08132820840949537
82,11.0,1,0.9534362395091456,0.06827591285671562,0.03681650863069545,0.05085535230643266,0.1075568222401751,0.08977360621543332
83,11.0,1,0.9772999859441347,0.06464731558034616,0.04031550260798979,0.05099632617470964,0.11028029194618685,0.08895540028357303
84,11.0,1,0.9655547248016852,0.06315090995176201,0.037559965061421965,0.04983660506552748,0.11367593701276468,0.09099350428359403
85,11.0,1,0.938713839797096,0.06512864557406162,0.04006461770371659,0.04986581495824549,0.1120931480904677,0.08812654136105816
86,11.0,1,0.9884201396784178,0.06750326762552883,0.03832531710672261,0.050996007119916156,0.10574482411968408,0.08957852099464607
87,11.0,1,0.9546717692265714,0.06884122941116273,0.037674764661240506,0.05025816498355854,0.11244083722117268,0.08509991315493787
88,11.0,1,0.9448815706780934,0.06902526887713467,0.04021656556968569,0.049762797776726916,0.11100514055077536,0.08413614081603499
89,11.0,1,0.9829607981116129,0.06430047355600356,0.03857820137167687,0.04849781962281391,0.11454925776642047,0.09130474589159625
90,11.0,1,0.9756849838334758,0.06695850979242356,0.04005492714210261,0.05118305106982015,0.10977592196733889,0.08619698020994179
91,11.0,1,0.9481706783392643,0.0673498990240311,0.04009000295627679,0.04960029884996688,0.11049101705873647,0.08998659693373501
92,11.0,1,0.9238631145311308,0.06627053181496277,0.040301606810093676,0.050287703841942276,0.11457753259087505,0.08712984960936113
93,12.0,1,0.9959402632130211,0.07507581663353619,0.031455725451640014,0.031150710155749797,0.08447076105045905,0.09635561683123485
94,12.0,1,0.9371724082844993,0.07127187327676973,0.030839237584112302,0.03103756776643128,0.08520316328617984,0.09526170823639345
95,12.0,1,0.9718217455704405,0.07087060788120514,0.03128840307878358,0.03219356493493149,0.09090502441554105,0.09533880895135924
96,12.0,1,0.9425051342867645,0.07117779865506486,0.030430301435951306,0.03275682315762025,0.09047300238134498,0.09753553930379219
97,12.0,1,0.9659205592210476,0.0722691154131883,0.03213022378886225,0.032981068818451836,0.08538337984259443,0.09843454226424828
98,12.0,1,0.9048823212612099,0.07645497210130896,0.030081163180956848,0.03342588029538816,0.08979691080471323,0.09626156801762084
99,12.0,1,0.9972430667026727,0.07593257707239207,0.032098001824640676,0.032793133504660794,0.0900350828569231,0.10268451916637429
100,12.0,1,0.9168092258645688,0.07189156599127286,0.029890375798331842,0.03276336941274561,0.09083244756297973,0.09267298223114184
101,12.0,1,0.9173696190070045,0.07036918792563665,0.029052813044450208,0.03254001555020179,0.0864445950149931,0.09936333155013116
102,12.0,1,0.9324879936506782,0.07122621018989586,0.03094802337778976,0.032155968374095,0.09204820789054857,0.09746237446588643
103,12.0,1,0.9287345463253113,0.07409500079067688,0.029953990476170957,0.03133078504725438,0.08575696611486262,0.09537911690988304
104,13.0,1,0.9236979042994207,0.08738528591250054,0.0248600102815445,0.011820387970881698,0.08720304372698501,0.1058415073633916
105,13.0,1,0.9390422071381412,0.08536894117366521,0.024488553113891736,0.01151948228011593,0.08130337907348224,0.11035940938214812
106,13.0,1,0.9827487513656,0.08298892783613217,0.02319728254377798,0.011622696550100056,0.08141945114718883,0.10531360923528411
107,13.0,1,0.9480062706271928,0.08602015004039702,0.024783471339673704,0.01265387526222571,0.08683376775202029,0.10926747283245718
108,13.0,1,0.934475274448056,0.086358545829468,0.023047535813340365,0.012229095198116777,0.08654412318543209,0.10658365658564731
109,13.0,1,0.9307142985229092,0.08214683380068935,0.023270727069527184,0.012201003013633496,0.07971609084868747,0.10515155297105891
110,13.0,1,0.9505080950880871,0.08352945507011392,0.025116948697481815,0.012121840946499795,0.08289507812635714,0.11395600571161496
111,13.0,1,0.978267867789749,0.08693771336813645,0.023040288139316266,0.011733163197102034,0.08649898820065938,0.10850567690117519
112,13.0,1,0.9465663852960154,0.08617602378679116,0.023513965314435732,0.012172985342706652,0.08689106833538918,0.11370318085547336
113,13.0,1,0.9114100019538972,0.08359566362184552,0.02349003658050376,0.011553678975886824,0.08195714290856805,0.10635290691906957
114,13.0,1,0.9198826934278042,0.08098730481640813,0.02389604754905397,0.011557929346971491,0.08518207013065819,0.1095347774452198
115,13.0,1,0.9230672031246958,0.08305496971427995,0.024314407745678095,0.011810833326680446,0.08084568271021932,0.10840157723015358
116,14.0,1,0.9759381807013162,0.09425937359856242,0.018770952587808584,0.007143082504443119,0.09257911863464681,0.12301330272431482
117,14.0,1,0.9525812186150425,0.08892204564153022,0.017805515890161567,0.0069298652962329465,0.09519815304197436,0.11654283536936899
118,14.0,1,0.9541690254942081,0.0936493789956619,0.01727468569218789,0.007086317628267857,0.09211578338158287,0.1238471636540894
119,14.0,1,0.9379887886757126,0.09165650664676411,0.017066286634644597,0.006699218617818448,0.0919300016920123,0.1213231166084015
120,14.0,1,0.9796528390832425,0.095424008398776,0.017837185228729124,0.0071518978241905395,0.08965947992683357,0.11523636819332174
121,14.0,1,0.9652804162877391,0.0933611059488828,0.018281021266329942,0.00662608160050109,0.09056463150283436,0.11696884764241586
122,14.0,1,0.925463633128845,0.09376977913253234,0.0189516931574192,0.007050471728391682,0.09144081457082702,0.12348928534049451
123,14.0,1,0.9123279597970718,0.08699451285893196,0.017348112703605867,0.007144340915262801,0.09001000499616035,0.12563040491483884
124,14.0,1,0.9951287050871214,0.09314856165926368,0.019209259960064128,0.006721582412005482,0.09048887277204785,0.11671808811537912
125,14.0,1,0.9789869157168712,0.08834381604802193,0.017116582802879605,0.006577393392466037,0.09445266248513258,0.12418241871821163
126,14.0,1,0.9277859489697546,0.08806225198986789,0.017683114378159583,0.006856168817681374,0.0894732797558561,0.11412826544771165
127,14.0,1,0.9325199305523425,0.08746885701598948,0.01895263922890306,0.006774465774036767,0.08834762208466722,0.12407381865696368
128,15.0,1,0.16760299098614778,0.3554159770375872,0.44076799270118583,0.023642658193056644,0.0232001319411275,0.4194951576115034
129,15.0,1,0.15813995714532825,0.3443089909193313,0.43321857694767363,0.02387466947756002,0.02247338440940302,0.43479449509437473
130,15.0,1,0.16717043127554856,0.3430458326023613,0.44741300880091733,0.023212205701554044,0.022292749118401026,0.44099627490387744
131,15.0,1,0.15604118297054306,0.33970742148674893,0.4273674871415666,0.02291212826548181,0.02213125072985315,0.4194792003424024
132,15.0,1,0.1661685123259031,0.35256892314912924,0.4257260628109368,0.023915594699304786,0.022510358851492752,0.45919711733003477
133,15.0,1,0.15825974312483684,0.351967459208928,0.42024849522240854,0.02326415775360118,0.023202238547552257,0.4200692105376455
134,15.0,1,0.15691669767034017,0.35488303373278784,0.4555761757642798,0.02462895882859393,0.022802624380409763,0.4318568277251041
135,15.0,1,0.15631164339198325,0.346217546995594,0.4417537351168725,0.022892885736541826,0.02183790633662988,0.4168832727900147
136,16.0,1,0.1626254319859033,0.2973138075372952,0.3929690686634514,0.011147819469812368,0.021409672998747086,0.4246014002515547
137,16.0,1,0.16166142820984242,0.30226529162154403,0.40728531282567537,0.010655934706719314,0.020715890998769367,0.43869256457810424
138,16.0,1,0.16399624619632724,0.315215934891275,0.4010256776661578,0.010670337123283783,0.020745393427397365,0.45265767174481947
139,16.0,1,0.16050596990540736,0.3272379542742724,0.40365515446041556,0.01108753250390839,0.021287108409211643,0.4239858172751558
140,16.0,1,0.1616381193309983,0.3121142904637598,0.4143290261036493,0.01047975802418466,0.02123011105792274,0.44398264578256746
141,16.0,1,0.159867736062178,0.30788387962099945,0.424730314641079,0.010407954128698039,0.021069189941800383,0.45478645734145506
142,16.0,1,0.15826526394860066,0.3124985412008146,0.42070135869587444,0.010637751510869075,0.020763911550132616,0.4227532691750806
143,17.0,1,0.13519461237169647,0.295482930405011,0.3917267827897486,0.004692974150916775,0.01819629639479379,0.4361592635359716
144,17.0,1,0.13278508623411975,0.2751792787357424,0.4087274613945646,0.004535198572473237,0.019254679698643227,0.40559976905590656
145,17.0,1,0.1383023398815787,0.2884863069943298,0.39195345251414543,0.0049107425522973884,0.018787337109489464,0.426828755413067
146,17.0,1,0.13042177866121096,0.2744902932302472,0.403317588062625,0.00456498310075938,0.01942587284517683,0.40034389243848195
147,18.0,1,0.10229831164040741,0.26504087171266694,0.39138395210991905,0.0024251800629747646,0.011393501738140754,0.3860404208118338
148,18.0,0,0.09585380467126127,0.2574183368223177,0.40221563592599185,0.0024512756270968867,0.010710287476192973,0.4036781028659153
149,19.0,1,0.07426314515937288,0.23467274356839463,0.42017098809245035,0.0009686040426624114,0.00811032604162038,0.3909734154989122
150,19.0,1,0.07883293177083198,0.24439473055167416,0.4243252562897303,0.000945300861934593,0.00795807230240869,0.3636080754435068
151,19.0,1,0.07439920399385762,0.23749795680951033,0.44588467326326514,0.0009379135335844535,0.008604317789307602,0.386777214909595
152,19.0,1,0.07828858971143828,0.24528873932952722,0.4345279359628399,0.0009139361290554273,0.008022098083675265,0.3590610256585993
153,19.0,1,0.07846632896309771,0.23147778334988772,0.41429099740412534,0.0009317269592844595,0.007871403981765333,0.3716625127500101
154,19.0,1,0.0731406292385798,0.236958823559144,0.4366705291207995,0.0009566319271825667,0.008167624158471741,0.3763253422560924
155,19.0,1,0.0735239941582322,0.2398836825968565,0.4370714684558779,0.000954225780285373,0.007999793421488762,0.3699467129443675
156,19.0,1,0.0764954068039021,0.24519201577971336,0.4405089699669876,0.0009447638586204778,0.008218515201617357,0.3830062053643895
157,19.0,0,0.07382564362870662,0.22875817632990078,0.45317517744006813,0.0009831358688925731,0.008435240802847443,0.3618162864387019
158,19.0,0,0.08055682749645111,0.23218444755168502,0.4512342974198129,0.0009903287597852754,0.00829965324942773,0.3753727744481896
159,19.0,0,0.07654210617982661,0.24655539580460742,0.431249727783273,0.0009297729493392099,0.008390778822588799,0.39119158200577564
160,19.0,0,0.07243441376944874,0.2435613117501132,0.41205041261270614,0.0009251255797014812,0.007933307779326913,0.35857682542548786
161,19.0,0,0.07205765374957775,0.2373138843734959,0.44910229423313786,0.0009813177390701137,0.007969257543388005,0.38720616474158204
162,19.0,0,0.07759363905391599,0.23591434061040517,0.4244155521236553,0.0009532211071322087,0.008652983164248845,0.36554542651360655
163,19.0,0,0.07316333009305682,0.23247121592874884,0.44382013461115766,0.0009858286111348554,0.008186399421754281,0.3777252611700479
164,19.0,0,0.07883104703913461,0.2432248003426612,0.4397411900072229,0.0009136840360893034,0.00833110611128233,0.38836866356362254
165,19.0,0,0.07665600605719633,0.23592200371752314,0.45240182449295674,0.0009185188152208032,0.007898520838549136,0.36073413132129944
166,19.0,0,0.07479815984941786,0.22594050817549732,0.4506515075288482,0.0009856188910322688,0.007947693375114365,0.3875066922503086
167,19.0,0,0.07272774214440854,0.24356257894462288,0.4118864220678332,0.0009496540276343207,0.007966374071523216,0.3807581530987326
168,19.0,0,0.07974487385628005,0.23561744387591793,0.4415902856472029,0.0009669635801350349,0.008075397926317285,0.3551583286414068
169,19.0,0,0.0780784011747526,0.24388394043753062,0.41697944350128613,0.0009110347063628868,0.008395492821790532,0.37573172613778427
170,19.0,0,0.07664508836987459,0.24389054743477262,0.42336082639872813,0.0009716344032947162,0.008380399734731743,0.3902165746023775
171,19.0,0,0.07345382556930495,0.24072794639987716,0.42877643006503935,0.000976844609008002,0.008266190250619743,0.3561351187386038
172,19.0,0,0.0784086479601539,0.24161542334538794,0.416561410568794,0.0009627485457811184,0.008079620942441232,0.37123587656345947
173,19.0,0,0.07500423322672937,0.2436887892385874,0.41178484320788766,0.0009400300770343328,0.0082610422542113,0.35654209718058316
174,19.0,0,0.07663559907770497,0.24197101489948833,0.4304835885188741,0.000985343669873977,0.007857583072787744,0.3722688164835225
175,19.0,0,0.07369330978728215,0.24020157214603202,0.43393350627298255,0.0009807309143166833,0.008209493361695578,0.3914243772709429
176,19.0,0,0.07610433604016241,0.2274544179505897,0.43883168068006256,0.0009579471890919693,0.00853725163289345,0.3674772795230432
177,19.0,0,0.0751567846941933,0.2479929463237313,0.4413725277190947,0.0009658736942796129,0.008553875226767656,0.3559644995287839
178,19.0,0,0.07706066281427187,0.24310506848209476,0.44689228149408694,0.0009626405414708768,0.008568117305076867,0.35641977717129175
179,19.0,0,0.07527142710520193,0.2428967750396745,0.44126168236998936,0.0009623531599960836,0.008374687042650989,0.38197720889111525
180,19.0,0,0.07199744008239219,0.23726671846187303,0.4216502392496521,0.0009646607457854628,0.008664767017698818,0.38423791206944086
181,19.0,0,0.07969082930046333,0.23061361846501657,0.4272185642225125,0.0009174513328642723,0.008020118793984548,0.3570590631711773
182,20.0,1,0.9274691565951988,0.06375215961778824,0.06917046590887722,0.1343923092717133,0.17249806072653942,0.08962909059738111
183,20.0,1,0.9115262142116319,0.06794172834611654,0.06603198881247746,0.1246746304643226,0.17208061872723227,0.09118513917319312
184,20.0,1,0.9035469260764833,0.0655908092330406,0.06848794887149957,0.13148694285032195,0.16782402141219777,0.08776858463901466
185,20.0,1,0.9057142629469292,0.06630536650165894,0.07130790668142914,0.13111177588705283,0.1741345956263808,0.08308616110956171
186,20.0,1,0.8987596560576917,0.062063134704293546,0.06941508943805251,0.12430828733139178,0.16881762068634135,0.09151761554803163
187,20.0,1,0.9053199221004554,0.06820102612716,0.06964149928211491,0.12975540906591357,0.18159447307298612,0.08872614127551921
188,20.0,1,0.9113309225469514,0.06513361423954878,0.06625671514715983,0.13108650493592244,0.17699952946265574,0.09057026774440388
189,20.0,1,0.9123698164821167,0.06813050107310871,0.07124166216922234,0.13509053315131328,0.18044310392288643,0.08608579484869378
190,20.0,1,0.879010983857158,0.06832267207137582,0.06604594527625483,0.13478822539803204,0.17291241235597318,0.08504977438646591
191,20.0,1,0.8854084588971084,0.06318712351044661,0.06765657690371765,0.12526877052500307,0.17462484585972177,0.0868786881963896
192,21.0,1,0.9126345948055357,0.06767290542486327,0.057275558635922326,0.11505585841905261,0.18015433978830092,0.08821758711099487
193,21.0,1,0.901609232169623,0.06575331562878046,0.054012703447526705,0.11368929475637461,0.18591716500682065,0.08883570104603078
194,21.0,1,0.9064234350247128,0.06218445237898156,0.053411269579658145,0.12188266855275916,0.18326296263110453,0.08277997932032599
195,21.0,1,0.9653605928865034,0.0628111502709748,0.05468015239011797,0.12013174355030774,0.17290384772136547,0.0905626064460283
196,21.0,1,0.9554040655289991,0.06517289316812669,0.055113857674447736,0.12082803858002739,0.17537600155289562,0.09117423332316095
197,21.0,1,0.9697609704944472,0.06289815451216121,0.05201479921758273,0.11981895896871861,0.17130716015358208,0.09107859169956152
198,21.0,1,0.9266897910311742,0.06342701051358614,0.05553346271403197,0.12144720863510407,0.17289489082688875,0.08434000370896341
199,21.0,1,0.9261198427661711,0.06551702602995067,0.05704245616706315,0.117402044456668,0.1848162575926249,0.08337584930225046
200,21.0,1,0.9721249342302491,0.06731572523913737,0.05438298939540873,0.11834948694845202,0.1709583156486821,0.08623199023183346
201,21.0,1,0.8886088366713479,0.06701409371616247,0.05646444371709806,0.11826198090302154,0.18618317526488437,0.08520516931899587
202,21.0,1,0.9311497930126545,0.0687706706950855,0.05511282000351299,0.11828517650378895,0.186622815422351,0.08860325321805809
203,22.0,1,0.9229815756248325,0.06738269706509818,0.0433313666372074,0.08899048272190105,0.14479088207818586,0.0901061212860353
204,22.0,1,0.9717089966714885,0.06840920131943748,0.04301998859523921,0.08765425986441384,0.1430156936236408,0.08567193184675255
205,22.0,1,0.9381871106505053,0.06431050052288877,0.04630818479751073,0.08907233882251835,0.14589367215308124,0.08902406572596111
206,22.0,1,0.9510607585653326,0.06569296036299031,0.04314208468308991,0.08836055689825846,0.14127833016209138,0.08992919717832452
207,22.0,1,0.9604427238954537,0.06846034831227547,0.043851661195036876,0.08778996024922735,0.14424305123419687,0.0864425441523987
208,22.0,1,0.9429291337327631,0.06984511989155642,0.044958720019307924,0.08305232532098067,0.14168478093638245,0.08976407336170514
209,22.0,1,0.9353330595614052,0.06551386002537217,0.0446432992933383,0.08438594386142532,0.14813024077710038,0.08861274702813537
210,22.0,1,0.9766041774137483,0.06800041566628563,0.045719506355668744,0.08931438244714687,0.14520928358842158,0.09191681298874588
211,22.0,1,0.9867140046904775,0.06931797296316568,0.04246823091109668,0.08414499687703482,0.14787698577650826,0.0902523997651184
212,22.0,1,0.9626614427914316,0.06495155699110107,0.0462007909607701,0.08839952880439417,0.14951439412445822,0.09245625418398926
213,22.0,1,0.8995162658916118,0.06647454236487733,0.04343533304229461,0.08667993915741101,0.14316017558681987,0.09497648048298951
214,23.0,1,0.9342416185545831,0.07884195731338985,0.032575495321598466,0.05555701459467716,0.12852445124271045,0.10400917572856595
215,23.0,1,0.9576761763732768,0.08398013921930023,0.03412681692605421,0.05635487980897454,0.12670367369691787,0.10397533073656501
216,23.0,1,0.925021352805197,0.07992194949470902,0.03152931800508978,0.05492748358061059,0.12270250305043508,0.10106890228884394
217,23.0,1,0.9496669896480484,0.07651453950491595,0.031240259109592758,0.052316772719929815,0.1291986762674435,0.09559582617520972
218,23.0,1,0.9627397271383493,0.08020739025906083,0.031801597568980676,0.05622922721138579,0.123459722017563,0.10276197540560156
219,23.0,1,0.9225135923605562,0.08355480310555072,0.0346981380805666,0.05200858117866272,0.13386844747347124,0.09556301635222442
220,23.0,1,0.9385754864882632,0.08245803139011902,0.03467073385878596,0.05231470539364623,0.12707857365504846,0.09915418521605564
