rfuid,fid,Target,BUILT_AREA_SURR,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR
151,13.0,1,0.08063723704529609,0.06322744038743303,0.018816054180020858
152,13.0,1,0.07872214058120981,0.06229346891949963,0.02195234279552649
153,13.0,1,0.07952169540583144,0.058126292078860886,0.022177944765022696
154,13.0,1,0.08865066571433691,0.059157154682369845,0.021744500140929362
155,13.0,1,0.09099947386586049,0.05825726010818098,0.023752662836740514
156,14.0,1,0.0972055635588031,0.05877044206892823,0.01698862317053193
157,14.0,1,0.09154945240622961,0.0571687524371387,0.018091902946898775
158,14.0,1,0.08634248156664594,0.05944906351332412,0.018872140567857965
159,14.0,1,0.0972415811302869,0.06422474699650205,0.019008271623782793
160,14.0,1,0.08452848545245607,0.05663961137302523,0.017324712233920386
161,14.0,1,0.08729250647869785,0.06655189279097265,0.01614781785663122
162,14.0,1,0.09489777920090302,0.06251761544524256,0.018032879827290287
163,14.0,1,0.09346983331486466,0.06151753106073731,0.0177560465474957
164,14.0,1,0.09503829072489747,0.056222766900458514,0.014997061794572678
165,14.0,1,0.08563961598380758,0.06533287200209169,0.01950761365797151
166,14.0,1,0.0971792736723192,0.0627939621807973,0.017692328075691093
167,14.0,1,0.09971943940612717,0.0599683866242067,0.016634176990629582
168,14.0,1,0.10216350286338555,0.06351679373961666,0.017619807705492985
169,14.0,1,0.10052124325403215,0.059061636934294386,0.017396356834062363
170,14.0,1,0.09458127926715763,0.0569786639217331,0.01978313491670071
171,14.0,1,0.10141054782646165,0.057865013767449645,0.018222416843804427
172,15.0,1,0.36747491881589683,0.26329993149189374,0.4208195091174906
173,15.0,1,0.38286693517607046,0.267596425443861,0.4400586376545032
174,15.0,1,0.35068492126385004,0.28471900164310837,0.37460581682124455
175,15.0,1,0.3506284022191564,0.24780381520978043,0.3737683545472506
176,15.0,1,0.38283304439996263,0.2814786793070393,0.4181456307588194
177,15.0,1,0.39309752044829743,0.2504678872557256,0.37742462124292364
178,15.0,1,0.38886339656918706,0.2392292067703845,0.40993388588989277
179,15.0,1,0.34563643694613116,0.26375147474206717,0.4158074923747239
180,15.0,1,0.3352295674509144,0.2443271616906264,0.45436457556244375
181,16.0,1,0.32998251269558715,0.1709389856355374,0.38318518067490864
182,16.0,1,0.3273205424140762,0.17076030578672594,0.4270862966327625
183,16.0,1,0.29716263786574676,0.17286935686075325,0.42810418158851765
184,16.0,1,0.33123540418311126,0.19853955243579988,0.4378316569124112
185,16.0,1,0.30344208378637877,0.17769841806859438,0.42820046478238766
186,16.0,1,0.35261715248615905,0.17581083588181104,0.3910607494552913
187,16.0,1,0.29122497082146614,0.1691830822332547,0.3812896856123988
188,17.0,1,0.30225025966854796,0.13047339776075018,0.3683350119763036
189,17.0,1,0.30477808440458143,0.13425306521943062,0.3858299671365402
190,17.0,1,0.2841003443983272,0.13404601632593685,0.3903922978192303
191,17.0,0,0.3035375836451664,0.13417065881708093,0.4187527793189945
192,18.0,1,0.24947268740011996,0.12228635415559316,0.39165358016587315
193,18.0,0,0.2479643751983721,0.11241118525739141,0.4024039183403661
194,19.0,1,0.27076878155936446,0.09050457834512948,0.4707053124249436
195,19.0,1,0.23058743396818515,0.10297228021821499,0.44976052177835263
196,19.0,1,0.2345376600821767,0.09690005967561646,0.4028190264048192
197,19.0,1,0.23951650475796746,0.10640666191119812,0.45177793936077737
198,19.0,0,0.2351243710726749,0.08952741616539699,0.4313142423078314
199,19.0,0,0.2559261150938198,0.09890754878388759,0.4021631882399266
200,19.0,0,0.25825281607401745,0.10324780109367765,0.46719538956054313
201,19.0,0,0.2647010916460685,0.09295216896100159,0.45168696603900876
202,19.0,0,0.24009480447799758,0.09491270706204234,0.456002001248
203,19.0,0,0.2222756685146203,0.09891487243618027,0.4252307074358701
204,19.0,0,0.24247767204977166,0.09328347714373822,0.4545084896637194
205,19.0,0,0.2504186816454731,0.0906302941320339,0.43917663891022946
206,19.0,0,0.24802877815652596,0.09657280646326685,0.4726775681201467
207,19.0,0,0.26086991793941683,0.09539226755152046,0.44970580073765754
208,19.0,0,0.27055298578848,0.09661872477668641,0.41298870819103745
209,19.0,0,0.2609709431561574,0.10324030798863808,0.412265965333491
210,19.0,0,0.22292081577609021,0.09697884371451163,0.4420182632946027
211,19.0,0,0.24413255713642662,0.08865692524787813,0.3905301573918062
212,19.0,0,0.2520452252807242,0.10170631080014632,0.41045162890481807
213,19.0,0,0.22765097544693122,0.08741664751753345,0.452031743495356
214,19.0,0,0.23797319841993458,0.09819021276194512,0.4419736881240315
215,19.0,0,0.2604786053573608,0.09735666110513327,0.42010205536142997
216,19.0,0,0.23746267197574342,0.09949903499449456,0.4671549348224993
217,19.0,0,0.26721238193777164,0.0946704398414428,0.3899944749887903
218,19.0,0,0.24388873293335395,0.09594737034205285,0.44085031865063895
219,19.0,0,0.2582763815810888,0.10615391268775216,0.3930627946698465
220,19.0,0,0.253616669244889,0.08995518027667626,0.40426898447399423
221,19.0,0,0.2627384354056632,0.09890952537729462,0.3913932126136635
222,19.0,0,0.2519473602595298,0.0890698868802703,0.41723499480329646
223,19.0,0,0.24251076872224955,0.10250713220874083,0.4109140223161327
224,19.0,0,0.24171339399832636,0.09521982018638264,0.45732677988924136
225,19.0,0,0.23846627689333774,0.0941507595635042,0.4611327441425353
226,19.0,0,0.23104127241495237,0.09736889844308656,0.4347993193441223
227,19.0,0,0.259838104268179,0.10687343472564495,0.38768888446148414
228,19.0,0,0.25769344213223194,0.10577390139739334,0.4378081221055296
229,19.0,0,0.2454399897365834,0.08993871336481932,0.474522323489707
230,20.0,1,0.07240819317836865,0.04473838673556513,0.05334840458860805
231,20.0,1,0.06921269222955628,0.051842940341945816,0.05529769152080923
232,20.0,1,0.07095806546567193,0.049944921233062024,0.05274669399107939
233,20.0,1,0.07169577418761051,0.05182550438522638,0.060607897373027776
234,20.0,1,0.07125763650395922,0.04479583854112826,0.06276260601265389
235,20.0,1,0.0756591439732459,0.04283350224305973,0.05111206220364509
236,20.0,1,0.07172002925558253,0.047236208306424346,0.060042988537886706
237,20.0,1,0.07369532961683921,0.05121544676079693,0.05561208826541606
238,20.0,1,0.06706573294957166,0.04578302866050501,0.05996017205001063
239,20.0,1,0.06940410084006697,0.0449376286702634,0.06045197594291599
240,20.0,1,0.07665494633890445,0.05080290073738592,0.05703432763379827
241,20.0,1,0.07627019602346981,0.048764279615566744,0.05855365708584067
242,20.0,1,0.07166224465456288,0.042518807628642526,0.058561278120093395
243,20.0,1,0.066336781369056,0.049022855084551606,0.05195208000564898
244,21.0,1,0.06235629525327956,0.04094599899047162,0.04503572383132735
245,21.0,1,0.07467156498280912,0.041399961865507304,0.045445497143622345
246,21.0,1,0.06987925056151455,0.04204386710617931,0.054555134373219405
247,21.0,1,0.06254011554391117,0.04682974024391361,0.054169929892677486
248,21.0,1,0.06769660192455305,0.04072116453339438,0.05179784790545518
249,21.0,1,0.06691203118263388,0.042560472846666385,0.05046551910071409
250,21.0,1,0.06856160204419043,0.03885954060435328,0.04744230433762847
251,21.0,1,0.0711958806362492,0.04503707872216694,0.04846441708712378
252,21.0,1,0.06924666035429032,0.03856993073554805,0.0513748598732867
253,21.0,1,0.07348500832565708,0.04577284671550902,0.05042742971195627
254,21.0,1,0.07508140597720925,0.04552861317650113,0.04942128335557919
255,21.0,1,0.0618610615745451,0.0397216920635045,0.055445336951248037
256,21.0,1,0.06363751782345861,0.0429289005510553,0.05345411917165311
257,21.0,1,0.0694737919270103,0.041593989511890236,0.05284226560799392
258,21.0,1,0.06766460393684247,0.03965564382425607,0.05341340121469926
259,22.0,1,0.06661692404580626,0.04533295018576296,0.04202236947710267
260,22.0,1,0.072160852720849,0.042218889136736965,0.03691899058644305
261,22.0,1,0.07352175976482617,0.04229325558520664,0.03615624687035366
262,22.0,1,0.06346119608090452,0.04359372945810752,0.04476924045069595
263,22.0,1,0.06766977323463987,0.04700384931666405,0.040059089404137015
264,22.0,1,0.0737557416858728,0.04788197570607248,0.03672535522238077
265,22.0,1,0.06685338952853893,0.047189039528465204,0.037964924650638554
266,22.0,1,0.06679336439524772,0.0401005353197207,0.03768718347964943
267,22.0,1,0.07770671325216613,0.04844772577126863,0.043068158894439004
268,22.0,1,0.06999559773714523,0.046231077140974464,0.04060826657593781
269,22.0,1,0.07621670186454998,0.04399981979987768,0.035812361742838736
270,22.0,1,0.07565881308262198,0.043526854495563566,0.038528048137559216
271,22.0,1,0.06798388322083661,0.04223336348788683,0.04227975756583204
272,22.0,1,0.07233054535967344,0.047432578510775654,0.03908594677006046
273,22.0,1,0.0742513806352001,0.04059734936675573,0.038208448380272195
274,23.0,1,0.0741873660569419,0.06086928864704734,0.031472841777996426
275,23.0,1,0.0870088383949863,0.0594397987074937,0.03567746385473851
276,23.0,1,0.07844933125083653,0.060925202852645285,0.03415481592616844
277,23.0,1,0.07495004989387426,0.052088562821628645,0.0351019859237503
278,23.0,1,0.08432040667292065,0.05336257117858762,0.030471770898184446
279,23.0,1,0.07933643926593632,0.05655953948244543,0.0366031023199395
280,23.0,1,0.07965303326914011,0.06136203734186943,0.03543257403509941
281,23.0,1,0.08920586442548693,0.056978084916810716,0.03002720402351686
282,23.0,1,0.08482857382430688,0.05718089167353731,0.03552618785650682
283,23.0,1,0.08586400572117348,0.05839979954068293,0.03570548233659975
284,23.0,1,0.07608750153522954,0.0570874128916809,0.034789867515920815
285,23.0,1,0.0731662076440042,0.05288456450908431,0.035713646060376684
286,23.0,1,0.0758449955904618,0.053801990747759675,0.03495417185399721
287,23.0,1,0.07356550869577867,0.05819880503821108,0.03532944416992128
288,23.0,1,0.08897508046518489,0.058016771753362374,0.0324187958833325
289,23.0,1,0.08744944146926911,0.05918147106252471,0.029982061962440267
290,24.0,1,0.09374887113078753,0.07983656070725806,0.025495948216224282
291,24.0,1,0.10232230671910059,0.07917887158823483,0.029111064670252786
292,24.0,1,0.09622683236697246,0.0775595703910601,0.0302840604612771
293,24.0,1,0.09992402964865678,0.06716217712106588,0.02434726869603512
294,24.0,1,0.09856275355688295,0.07403185487374411,0.029660585781347705
295,24.0,1,0.10108513843587306,0.06804073407512373,0.02938557435367496
296,24.0,1,0.0887331006202602,0.07093104120271557,0.02717544432024855
297,24.0,1,0.08812625425964588,0.07943283024273455,0.02984120302637542
298,24.0,1,0.1021594900504597,0.06764698271790755,0.024525591045357634
299,24.0,1,0.1002083164817424,0.06776935914845662,0.02629202102573215
300,24.0,1,0.1021867816493786,0.07168735036860253,0.028580258339217027
301,24.0,1,0.09928341516940636,0.06544954542263387,0.024348068025313946
302,24.0,1,0.10478943251085962,0.06596097890372278,0.030610536585389186
303,24.0,1,0.09686067682540375,0.07662325386616467,0.02550330633778426
304,24.0,1,0.08794926138600195,0.0682196898580119,0.024222617641319347
305,24.0,1,0.10708752174156001,0.07163342453840758,0.0267769738178141
306,25.0,1,0.11090615834917021,0.07908060662484641,0.029020001243736448
307,25.0,1,0.12321029592433845,0.09002336198906245,0.033319355200083896
308,25.0,1,0.11607878634531987,0.08870213073003819,0.028586018866329353
309,25.0,1,0.11848915505480778,0.08632794138368281,0.028181944022937014
310,25.0,1,0.10943369140692416,0.09306242102773535,0.033438891817563376
311,25.0,1,0.11035551436544869,0.09446479862738082,0.0315008685829015
312,25.0,1,0.10526760799166131,0.09443507733225479,0.030747463675847464
313,25.0,1,0.11967517290456753,0.08734804597345269,0.03344316602462396
314,25.0,1,0.10486100249917885,0.08709195299723571,0.027546879275416176
315,25.0,1,0.10248097989309275,0.0870461732493438,0.030695472777831165
316,25.0,1,0.10199691775982846,0.08738776108736339,0.02693659832926765
317,25.0,1,0.10253458407922919,0.0939725620537225,0.02686584411216912
318,25.0,1,0.10348957571330304,0.08276020253809588,0.0319527939445656
319,25.0,1,0.11941929178199856,0.09110113098026679,0.03350350255752038
320,25.0,1,0.11392850574319621,0.08184909744733579,0.03188518229992675
321,25.0,1,0.1116895216883613,0.07758144639983883,0.029720158882633123
322,26.0,1,0.47819280928069785,0.5000241652503536,0.34325299173826307
323,26.0,1,0.48189637823099724,0.5320892313264601,0.37777213667518333
324,26.0,1,0.48574850440533734,0.5464829895604914,0.32208015322123434
325,26.0,1,0.5102184260838246,0.532697854909935,0.32684106076683395
326,26.0,1,0.5247866737973466,0.5071369655509572,0.37038058694339215
327,26.0,1,0.5269909075524486,0.4972162501066896,0.3500298924076223
328,26.0,1,0.49197274682512565,0.5570007620659557,0.34001701501326337
329,26.0,1,0.4791594389809304,0.48987351806601376,0.3778370237337926
330,26.0,1,0.4607701821102026,0.52063589461459,0.3344094874761661
331,26.0,1,0.5510044983890555,0.523572743655998,0.36842865999222385
332,26.0,1,0.4870646547723886,0.5479782291008275,0.31420286290044175
333,26.0,1,0.48510505776402385,0.4688132704616466,0.35963497262351696
334,26.0,1,0.4670992934893218,0.47653618606491166,0.32862856171736277
335,26.0,1,0.4843748544445834,0.5507755182511551,0.35960173614522484
336,26.0,1,0.47839250046717063,0.5435868316554419,0.3348993614878212
337,26.0,1,0.4582043688226694,0.5200018392561458,0.34962719362086486
338,27.0,1,0.5257919661482899,0.4325872024964005,0.4155700200532609
339,27.0,1,0.467162855737389,0.4081088331397497,0.3802423934562284
340,27.0,1,0.48282290011431733,0.47737320786586523,0.3622184200906095
341,27.0,1,0.5093673739806991,0.4361554269965659,0.40689610451916186
342,27.0,1,0.43797068647403076,0.478195574217253,0.3992555295730087
343,27.0,1,0.5016002255851056,0.46808602613774636,0.426609734015812
344,27.0,1,0.5225047930622454,0.4335597172710725,0.41489186969152836
345,27.0,1,0.4356542377721824,0.46324323779938753,0.3777378862481988
346,27.0,1,0.49507165381117885,0.48331577368723777,0.3830454476390239
347,27.0,1,0.45683497781791854,0.4766003682927701,0.42322693621464325
348,27.0,1,0.45885646414568815,0.42809248444333176,0.39440692269131344
349,27.0,1,0.4652229221245253,0.41347560010452306,0.4108981963703883
350,27.0,1,0.5069389529020263,0.4487260124196043,0.3740106330631204
351,27.0,1,0.49607959085582715,0.4537739440953561,0.37601724689299887
352,28.0,1,0.4544677896229558,0.33827745913797397,0.41270408133674874
353,28.0,1,0.43013838419600575,0.3289312416772992,0.43579118139574136
354,28.0,1,0.46589575736897043,0.3242986536026134,0.4114671624022708
355,28.0,1,0.39574293257347537,0.35596312757031956,0.42645356586307676
356,28.0,1,0.46457968787419723,0.3367514605412543,0.3773444421053181
357,28.0,1,0.40312477330010776,0.33397972978642737,0.44917723551426514
358,28.0,1,0.4037559123554519,0.30081887408853186,0.4099274113857804
359,28.0,1,0.4306267526652513,0.30590790636553306,0.41181133902726774
360,28.0,1,0.40175605513209167,0.33158719984881835,0.3873904668537358
361,28.0,1,0.4476881602986029,0.3230874318046078,0.380386115732093
362,28.0,1,0.43763926983466905,0.357090325568445,0.43886281813372213
363,28.0,1,0.46072249814177196,0.31718363465899063,0.4190931367691902
364,29.0,1,0.34189165302118196,0.2155555993264954,0.43711952246878355
365,29.0,1,0.3553730751188509,0.23910225293614573,0.45395242645522405
366,29.0,1,0.4037225719286291,0.20423027841951003,0.42512771141291544
367,29.0,1,0.3738320339990135,0.21829077516332987,0.41244332032892805
368,29.0,1,0.35380178360476644,0.22155036004508996,0.45738610127808993
369,29.0,1,0.3501830805837381,0.24474898893787964,0.4083690613140052
370,29.0,1,0.3847542728874525,0.22954035352279842,0.4661032505174203
371,29.0,1,0.34838889551278696,0.22559897387229055,0.4017424756696593
372,29.0,1,0.3997838998300687,0.22762550201808118,0.428606765756772
373,29.0,1,0.37533884244643734,0.22121828703032323,0.46915674742429525
374,30.0,1,0.2895650681595353,0.1395327153953553,0.496246251913542
375,30.0,1,0.3181416154466105,0.1423409673215953,0.46644776600546517
376,30.0,1,0.2974581115502803,0.15237570103871675,0.4192852872690911
377,30.0,1,0.285209170033464,0.14490460734919397,0.4902065374932024
378,30.0,1,0.3199471735848256,0.14857364683896074,0.42697473018179327
379,30.0,1,0.31584811791585055,0.15341329041126367,0.4153562390416209
380,31.0,1,0.2771930689548498,0.11073473082571274,0.49166091312007715
381,31.0,1,0.2901216038571498,0.11307318725583415,0.450724832039478
382,31.0,0,0.2958527994020759,0.11683296256553324,0.437013386926045
383,32.0,1,0.24333120859115845,0.07511795477269759,0.5145986456687719
384,32.0,1,0.2302807357207781,0.0872074092012104,0.5467899504952792
385,32.0,1,0.21882692938344545,0.08960855356351206,0.5182292958121081
386,32.0,1,0.23456218287350555,0.07691596964782735,0.49726229933746396
387,32.0,1,0.21690150679547596,0.07551038745311657,0.47285041022939683
388,32.0,0,0.2162166268262174,0.0818854504013395,0.491539883511752
389,32.0,0,0.24104893675641395,0.07448111851720556,0.4907792174847907
390,32.0,0,0.22631594114828674,0.07868868133293533,0.5618779099026521
391,32.0,0,0.22863250158477647,0.07786816825437237,0.47987186913990587
392,32.0,0,0.2376734826040622,0.0756613309038411,0.5136960453600101
393,32.0,0,0.21217987538018707,0.0904061447766905,0.4886579279370301
394,32.0,0,0.2113449894113115,0.08799519419835543,0.563998276874981
395,32.0,0,0.21737312090083968,0.07574664984765377,0.4891138409675606
