rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.8432587891081573,0.07614188527774415,0.04372655167146884,0.02523416964438951,0.008211302486015318,0.08814939251684456
1,1.0,1,0.8960983182687892,0.07481999061010734,0.0476119671304414,0.025360373182898466,0.00717820766956541,0.09346325611459246
2,1.0,1,0.917909138995227,0.07359962911486798,0.047854306638573894,0.023920153293232542,0.00799499926786188,0.08766344949535182
3,1.0,1,0.8249527382053815,0.0823694713918409,0.04749008787057223,0.02392319437201142,0.00792551241190045,0.09398134759100599
4,1.0,1,0.9316279066482381,0.08244643403160988,0.0470044235641125,0.022998605879837552,0.008102229087518757,0.0846236746181452
5,1.0,1,0.8723314634698678,0.07714262365634784,0.04890787029139479,0.024953754972215286,0.00815403219985356,0.08333838733111273
6,1.0,1,0.8143712415154851,0.08379282247474878,0.04674379651324549,0.027849782933936557,0.008375138321716196,0.08547921580619132
7,1.0,1,0.9229647651976723,0.07391971209407155,0.049321636267663935,0.02758474484087202,0.007678245411523683,0.08350615508735489
8,1.0,1,0.8142366177086229,0.08276278320897192,0.042079653594394924,0.026342889773045927,0.008325959978869807,0.08497841489074417
9,2.0,1,0.8211173016150707,0.06760701763343223,0.03527405119037369,0.034969892018988105,0.04305609749363461,0.08914827401414191
10,2.0,1,0.9796473776085819,0.06504528733382695,0.035128335421427154,0.0335018378204556,0.04446457739403504,0.09971461266356269
11,2.0,1,0.8386815974046968,0.06902401754614892,0.03542276075039227,0.03322865368815533,0.047551000898727276,0.09561749889425267
12,2.0,1,0.9380343180213829,0.06883187138596798,0.03400163566322865,0.03788442569665901,0.04256848594687308,0.09040165796409866
13,2.0,1,0.8655944852441979,0.06094337272996969,0.03319609860547147,0.03961280941565302,0.044463475544010436,0.0958046447903346
14,2.0,1,0.9520718763526607,0.06875112494968019,0.032340667792578374,0.03829061391057515,0.04470869968668918,0.09395218601425119
15,2.0,1,0.9356939800767226,0.06698433290975662,0.03269454319209992,0.035706257897118905,0.0467551308052323,0.09786672239895193
16,2.0,1,1.0,0.06909807384916213,0.032440880153657294,0.037699938741593594,0.04313762973537689,0.10128940755954251
17,2.0,1,0.9495126320104933,0.06740545595168848,0.03749168490254105,0.0359022562340162,0.04322141899305952,0.08943554089160045
18,3.0,1,0.9863643009665007,0.06933662303039585,0.03962049832769472,0.029465974166337033,0.03075702681708645,0.08599603937785101
19,3.0,1,0.8988968442515557,0.06508067204281523,0.04421148038839691,0.027219100503772794,0.030586647527055342,0.08881393769657941
20,3.0,1,0.8997182723771556,0.07478121672306394,0.04109937518725792,0.03103762426687407,0.02885449353998164,0.08349937943125814
21,3.0,1,0.9787150699896174,0.07077924833530753,0.042687793495077724,0.030328013813567135,0.029372529778452665,0.08356609643875977
22,3.0,1,0.8789131560906159,0.06897945194899206,0.03890630400811125,0.0333926770858254,0.027388279777136305,0.09263315403454747
23,3.0,1,0.9811816442108434,0.07006515308508215,0.0420618795243798,0.03374879003732238,0.03133329910611331,0.08096386815077614
24,3.0,1,0.9036414937726241,0.07082372797938467,0.042972106361430985,0.03336098523306229,0.027710381447702288,0.07789968400080616
25,3.0,1,0.8312337243861726,0.06316786952849482,0.04226375397419279,0.032881671937714366,0.030951630709872276,0.07844018457142563
26,3.0,1,0.9485355588739318,0.06877908286474939,0.04084886017689619,0.027002103235002926,0.03133738340575594,0.08695741853225891
27,4.0,1,0.8800660288758071,0.07210946560007306,0.050686817791947475,0.02188129662414888,0.008015772668858466,0.06934993633887415
28,4.0,1,0.9274343283893316,0.0754864087198485,0.049190628492160986,0.025640188901043037,0.008298670940171622,0.07445558610169706
29,4.0,1,0.960352448686752,0.08175691269374843,0.050705831909592144,0.02460084955106254,0.008146880015953721,0.07582287783963103
