rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
0,1.0,1,0.928082162801181,0.072447014443054,0.02527841149105482,0.01313504399749246,0.09201050883314069,0.09797110333059023
1,1.0,1,0.9774118396564605,0.06852762988012431,0.026726090026143175,0.012807832304478932,0.08920752554004364,0.09944060326587817
2,1.0,1,0.9196299161514642,0.0729710773997472,0.026137454469990207,0.012923594059893564,0.08672170743714736,0.09930372248273456
3,1.0,1,0.8078812915041753,0.06779213034294905,0.025572947088866423,0.011784718920069059,0.0958643579149691,0.08651542268152045
4,1.0,1,0.8920971214720299,0.07120244549277002,0.024913231596620435,0.01143073448702602,0.08988358345263174,0.10300502682018556
5,1.0,1,0.9526992604164356,0.07695677123251518,0.030113854376972497,0.011267450593497302,0.08149094600820858,0.10077881649993359
6,1.0,1,0.8922852868354592,0.07045646546135165,0.02970238613845201,0.011624819097542628,0.09276138888671258,0.09824363209160242
7,1.0,1,0.9233805192023063,0.08019929699775802,0.029568387006791683,0.012635382606049477,0.089182152565111,0.0918097267851811
8,1.0,1,0.9582095927725857,0.06672599471182818,0.02780394006030888,0.011868480270099232,0.08661010599392142,0.08688779593420022
9,1.0,1,0.9594109886615837,0.07680952744956328,0.025110109101256044,0.012917172856479336,0.08084726996950423,0.09580654087511263
10,1.0,1,0.9513967896438734,0.07120415029121031,0.028968747438677722,0.012896203852462939,0.08515716317559946,0.09443505928682772
11,1.0,1,0.9745595679194207,0.06783907969533058,0.02587040685748742,0.012829891819975733,0.08886018968750994,0.09754199079924644
12,1.0,1,0.9471239562218291,0.07595043819795481,0.02502324768799921,0.011588968447679225,0.09093416115983295,0.09994172767238407
13,1.0,1,0.8658435629685475,0.0717669649608234,0.027175152749810975,0.012654385657173013,0.09313768044924736,0.09841725149998357
14,1.0,1,0.8092773975541159,0.07160418680019659,0.028195277987270305,0.012330094573739762,0.08535309639378924,0.1022387195928571
15,1.0,1,0.9822914045288638,0.077274871607835,0.03076676884974124,0.013035139343205908,0.08549181354317699,0.09459918350235923
16,1.0,1,0.8897914771207731,0.07639078586159886,0.026166939517590932,0.011984072292083531,0.09455860912104379,0.09950820880002123
17,1.0,1,0.9096496942546884,0.08126904902151241,0.02633679550522023,0.012800300924897822,0.08097474393543984,0.08972934835629871
18,1.0,1,0.9005241577523065,0.07857152724346758,0.029382896367440285,0.012526458080562354,0.08033286709269188,0.0974664537142076
19,1.0,1,0.9743676181708639,0.06999070768094708,0.027116390083468864,0.011054468795806955,0.08258812271166455,0.09048483003498323
20,1.0,1,0.871460139796297,0.07820874916993234,0.029166213247115776,0.012901857090957142,0.08363603964228736,0.09706071263354006
21,2.0,1,0.9323690778057281,0.06159832945314763,0.035595507934099255,0.04169064205212396,0.10337400781444428,0.07272558471486584
22,2.0,1,0.9109522190086944,0.05993920948276116,0.03495026708899422,0.04430802878909842,0.11064802867319727,0.07535592049815433
23,2.0,1,0.9157831563989529,0.053003063385545335,0.04124068862796636,0.04376215887131707,0.0959743330196245,0.06757811902252947
24,2.0,1,0.8912337771905878,0.05648414616043695,0.03853117994537918,0.04443144249352548,0.1053387927550706,0.08040108951668827
25,2.0,1,0.9885972817697443,0.05378378413309798,0.03598094148143062,0.04538699098184262,0.0926656901588828,0.06778936243881035
26,2.0,1,0.8483833801170232,0.0598650996168179,0.0424532758371203,0.04499459890448055,0.09285308292095891,0.07202698844504893
27,2.0,1,0.8791008258329682,0.05434885583020951,0.034958320360618904,0.04325161339443449,0.10093718204632307,0.07844223232883205
28,2.0,1,0.9613336845146325,0.05872664572761187,0.036068677844289375,0.03929477493867307,0.10314341629758818,0.07984955286585355
29,2.0,1,0.8812193812108969,0.053773901867417956,0.04151683529990783,0.04633086043027252,0.09322302513974838,0.0797485973757966
30,2.0,1,0.8850585367317342,0.0580221351260721,0.043124389222008126,0.04099242072183272,0.0928881117408553,0.06847748762682253
31,2.0,1,0.8149681632963377,0.05524155022816182,0.0378636187838865,0.040688317002415736,0.11012835829222362,0.08320153565270337
32,2.0,1,0.902859064364574,0.06225686566521476,0.03490549994799988,0.04071986431666079,0.09258392874591195,0.0762649513471887
33,2.0,1,0.8712588976282204,0.05875451965806384,0.036950991856516985,0.038794984279760705,0.10932924726934809,0.0775303673846244
34,2.0,1,0.8348648972926241,0.0618004542864062,0.03843981200730956,0.04035583810215432,0.09207651152034979,0.07858659502974555
35,2.0,1,0.9632513672394032,0.05513797462335574,0.041312229109795685,0.0456471921076833,0.10143417510738115,0.07071764983373685
36,2.0,1,0.8955316091716332,0.057921670658174114,0.04070633373651794,0.03933047541902073,0.10282251745800897,0.07054531841738879
37,2.0,1,0.9669713914280781,0.05184179382528465,0.03773218093224717,0.045033274238954375,0.10553308503856774,0.08240678069562855
38,2.0,1,0.9750502166627469,0.05493930695434623,0.041036815019168144,0.0391195297123119,0.10294853523049058,0.06809798364078135
39,2.0,1,0.890740832836547,0.053249912006606885,0.041989562381461745,0.04168734283013071,0.10410948951858941,0.07607275029346483
40,2.0,1,0.8297716033802243,0.06182103187671944,0.03477806820264794,0.04426158017886769,0.09634437170957766,0.07189191391496008
41,3.0,1,0.9867757698346147,0.05869039449189606,0.03444301308311338,0.02719671292060757,0.09257303493148752,0.09209457763836701
42,3.0,1,0.9319771097617435,0.06332002593319337,0.0341180542485912,0.025314879868756232,0.09198501517172147,0.08631222531407853
43,3.0,1,0.9251476498114667,0.06234324900585489,0.035382015246286855,0.029276331684797055,0.08391853372115782,0.07582041987699803
44,3.0,1,0.8777288992968858,0.06294236913302952,0.03187126825724209,0.02495360769933242,0.0803840285913147,0.0766697923242669
45,3.0,1,0.8108402548408218,0.060701445041008946,0.03421416535476637,0.025850369282754092,0.08808541502004814,0.07792020782914753
46,3.0,1,0.9530652543663123,0.06198662816571107,0.03482806959554524,0.027309287504085563,0.08180087024488364,0.07987231969922637
47,3.0,1,0.9542895158314577,0.07001837979055874,0.03359965772886052,0.026909593965306126,0.07900910550769358,0.08671462996692013
48,3.0,1,0.9565892114681704,0.06105204817692269,0.029703888115364115,0.02831145761997843,0.0932109140043971,0.09106983833688247
49,3.0,1,0.8619965920226149,0.07002517106229325,0.033393517500594425,0.024997443125932252,0.09557004703572457,0.0842009270052143
50,3.0,1,0.9214544724731448,0.062039737744748705,0.03175221210372538,0.02972613621398051,0.0913556590140383,0.08998433626440908
51,3.0,1,0.9657503052862002,0.0615483732431945,0.036329835612852676,0.028308018572549852,0.08662489604601831,0.08534221231072116
52,3.0,1,0.9766664602267496,0.05952193935278215,0.03517597745647302,0.028057965920267075,0.08463434037852527,0.09286807429927171
53,3.0,1,0.8897157611580462,0.06014885332457154,0.03397462438525038,0.026168874499705584,0.09385152498499408,0.07869482773560708
54,3.0,1,0.8213186990952643,0.06214104753768183,0.03445577308612734,0.025289068242715134,0.09331680025790198,0.0927255869907189
55,3.0,1,0.9021723216109616,0.06748176737688139,0.0313598090514863,0.02629768437093654,0.09475484897919334,0.08472876890806061
56,3.0,1,0.8800225265611745,0.058653056202407024,0.03280781289651269,0.026159981880299284,0.0802602008449571,0.08947188760147916
57,3.0,1,0.9539732423206597,0.06992542635989171,0.029437783497941843,0.027328571387024502,0.08239728104477177,0.07699802056004451
58,3.0,1,0.965232036545994,0.0658978137101856,0.03550446769165238,0.027306785480227462,0.09415816289198956,0.07857322207309166
59,3.0,1,0.8434257043141795,0.06712977843703066,0.03128357258061155,0.025830258542423185,0.09497735642538312,0.08522989408418374
60,3.0,1,0.8801281661986441,0.06521464173644129,0.0339401116086215,0.028521353433221198,0.09029485494538657,0.07756127293867889
61,3.0,1,0.8113821990738141,0.06088616655580293,0.032492562338931316,0.028091993013729173,0.0800294908448936,0.08394274205424743
62,4.0,1,0.8079106745433018,0.0691822756815002,0.022838468522109037,0.013270631758799266,0.08308898081864527,0.0978028193222254
63,4.0,1,0.8764463706770823,0.07235060574882393,0.026271195899407802,0.01179541605976645,0.07677391821138091,0.09648006226648886
64,4.0,1,0.8387565076503177,0.07799368017082726,0.026025414591823223,0.011267043668226036,0.07621307495761104,0.10661692132479271
65,4.0,1,0.8505107467348199,0.08121412977291474,0.024264849261566815,0.012429092059738652,0.09131492133796261,0.09474484817464908
66,4.0,1,0.844113647308344,0.07073122993681867,0.02435127610987902,0.011428410330213561,0.08946507416741628,0.10673501425533871
67,4.0,1,0.8191475233765694,0.07534548863039252,0.026365070463922828,0.013420671061425634,0.08098418944170427,0.10332634597798047
68,4.0,1,0.851616858763265,0.07354277028740265,0.023396265976151225,0.012484783715389315,0.0850416551888699,0.08743865441178773
69,4.0,1,0.8518315649709746,0.067802043463515,0.02795310380733662,0.012702691151114925,0.09082524291651509,0.08788874254546494
70,4.0,1,0.9495589980220658,0.07569395166497773,0.026714508399947608,0.012352688881925785,0.09112619766466397,0.093829198970852
71,4.0,1,0.9474135913188672,0.07766468859121788,0.026363540551806057,0.013330038510457897,0.08239728091711954,0.10027977128523347
72,4.0,1,0.9499412083054094,0.07211043340633559,0.028458826721571143,0.013173689048288697,0.08279873665793676,0.09919360401971233
73,4.0,1,0.8834448205414097,0.07694982162272673,0.027462817367127596,0.013041735836973385,0.07723907245342894,0.09341718378011173
74,4.0,1,0.9663926548558953,0.06875875439413492,0.025306915154348464,0.012688259173570636,0.08905417799587363,0.09843925178827748
75,4.0,1,0.9780200328172388,0.08058732863160685,0.022808581097133435,0.013392339967156597,0.08533953231347727,0.09056700581351002
76,4.0,1,0.8977173357477211,0.07900858404124221,0.026975284737218,0.012444356368294765,0.08360106124302558,0.09632187555597688
77,4.0,1,0.8969795927290164,0.07989796103624922,0.02596019677567635,0.011553009457649047,0.09152315869087752,0.10321306859891995
78,4.0,1,0.8786064498611557,0.08149946181499253,0.024824284076357773,0.012830819949004299,0.08195594832381667,0.09349418521009493
79,4.0,1,0.9242928990359003,0.07354455874157019,0.02620735919874008,0.01170185997514854,0.08989664627091035,0.09265472710010501
80,4.0,1,0.9177790253976522,0.07096874441198618,0.02667958644070279,0.012781182243977349,0.08663825903741812,0.09549419855609098
81,4.0,1,0.982334346276433,0.08164559221371456,0.02470932729480974,0.011768599158450322,0.08537905059157443,0.10029471728189289
82,4.0,1,0.8605380722585693,0.07213759839190435,0.0262434054041368,0.01117723731371624,0.08598545620224389,0.08705352931922238
83,4.0,1,0.9423610299224583,0.07266454648462689,0.026993078745013915,0.012471462957357073,0.07628239869367447,0.09324972440310501
84,4.0,1,0.9474372752517266,0.07231845767826006,0.02339245879767855,0.013367094258908599,0.08467133804526246,0.09144279286839989
85,5.0,1,0.9160845952427261,0.08522431909662347,0.02328732527508119,0.00809320147439412,0.07892232834863029,0.10623231514607441
86,5.0,1,0.9120623017394842,0.07687943734819098,0.02035309467862849,0.008289176023656216,0.08734420645599802,0.09535107616672862
87,5.0,1,0.9737526689723326,0.07342085683503588,0.024653225588724525,0.009018042219269837,0.08688879326090837,0.10489354207976502
88,5.0,1,0.9835406696044338,0.08007652256803044,0.022128601571241337,0.008132440346271367,0.09111431861373265,0.11219686877732034
89,5.0,1,0.8370847286868752,0.08326110197918701,0.020667814111355095,0.009191313583195958,0.0932502043357133,0.10531304452972215
90,5.0,1,0.8890993053380093,0.08754864545941302,0.019852152712311177,0.008672031945902298,0.08529361193799476,0.10737253278121228
91,5.0,1,0.854843807202321,0.08368434615181349,0.021832041938947905,0.00792656547030052,0.08048355049734365,0.09678418084941974
92,5.0,1,0.8390500281591545,0.08770016473027645,0.020871309173527575,0.008454393727642869,0.09095637052744109,0.0970312635729219
93,5.0,1,0.8109890543243659,0.07279630737440261,0.022623824837757357,0.008196903803645763,0.0827766241135271,0.10694600097766559
94,5.0,1,0.8217331721088814,0.08503601226216721,0.022508006178903885,0.008805511621310134,0.08787456218071217,0.11322499269812031
95,5.0,1,0.8096435040996623,0.07651433206843684,0.022307682227516945,0.007759169087484155,0.0917389594118606,0.1085559484171908
96,5.0,1,0.8700939018839177,0.07959311262208811,0.023482398161801157,0.008221241464455485,0.0952821872486942,0.11298073968509525
97,5.0,1,0.9626493863613267,0.07340036970096422,0.020266755616295446,0.00781706283572684,0.09157943961338771,0.09912339618651717
98,5.0,1,0.9512162383828981,0.08143608520173432,0.022371184975556013,0.009015893090934878,0.09056697370606277,0.1124812134072914
99,5.0,1,0.9893096477765849,0.08377412675206827,0.021895300357286058,0.009323464884316771,0.08269172936077947,0.10770981350021559
100,5.0,1,0.9574446038773694,0.08812353919077773,0.019726846625439814,0.008985666662379118,0.08228449025244389,0.10917536212412468
101,5.0,1,0.8168448705208498,0.0880870828320221,0.02086340528879093,0.008985993274472822,0.09015984173007655,0.10523952969499438
102,5.0,1,0.8722443231933394,0.07471726495739085,0.023141609355045938,0.008386094157858582,0.08601831883936617,0.09555262275509056
103,5.0,1,0.9579191604889498,0.08095621043696387,0.02036765520671469,0.008537027630116729,0.0839761433567336,0.10624349712428324
104,5.0,1,0.915174627362002,0.08687267087074634,0.022204974234400127,0.008413837604865151,0.08243519016551697,0.107442360645197
105,5.0,1,0.96874584283395,0.08458809312426016,0.02379148653686945,0.007777398871377782,0.09384337846380561,0.1097154957725535
106,5.0,1,0.8799427422169183,0.08433076848437862,0.02181790052837966,0.007670759856324513,0.08635062660561954,0.1060596547641872
107,5.0,1,0.9799862659436762,0.08038246640753278,0.02023458064941951,0.007747947461589449,0.0804495001116098,0.09443013408282368
108,6.0,1,0.13006872102251638,0.26061940460685334,0.3866946964932262,0.008528690450820865,0.023522161579511962,0.399352914401378
109,6.0,1,0.13840827148105356,0.265913993149308,0.32962907774337624,0.007845693508151884,0.0250511324190911,0.3956014482245573
110,6.0,1,0.13826881357699275,0.2840504957088902,0.38471289336742653,0.009163404355239772,0.023846102814769163,0.41837213586002664
111,6.0,1,0.13765817873523828,0.27817781977875533,0.33428666107289795,0.009282559099460163,0.024987726552096298,0.41628270482752255
112,6.0,1,0.13034848562330908,0.2929075028060108,0.33310958152279635,0.00782640041848782,0.02213988458969902,0.3485016759003671
113,6.0,1,0.15037873450015785,0.2603768193406418,0.35819436363771984,0.00818471794143128,0.021724779681330544,0.3498948720439838
114,6.0,1,0.12703303305817354,0.25962033887125574,0.3567562471147175,0.008769071475205123,0.022444203357005914,0.35947089887221256
115,6.0,1,0.1399638170120039,0.2925503450747318,0.31799265514011443,0.009281718833296792,0.024737300425127465,0.3805576123385756
116,6.0,1,0.15190735500259744,0.2540264189548458,0.3763819136751544,0.008579106894852608,0.02340558938378942,0.3691043588402858
117,6.0,1,0.1284173908547922,0.2565601617797969,0.33303703586618816,0.009348591265133318,0.024675307499974448,0.36411146648180703
118,6.0,1,0.1499652788956183,0.24981690329855624,0.38499416775161205,0.009237985604254912,0.021079801973903682,0.4131451349348438
119,6.0,1,0.13694684792564232,0.27480924850389554,0.37167025359536743,0.008003089868093189,0.024725833439343342,0.387463155448333
120,6.0,1,0.14092673202433603,0.290145233749466,0.33811722126827026,0.008524107232337604,0.021947583877568545,0.3466214686308519
121,6.0,1,0.1366203384047222,0.2746234392893844,0.35326235234195646,0.009252661063587228,0.022600089801027644,0.3490718709497257
122,6.0,1,0.14302732558808853,0.25074913582870945,0.3290994600915533,0.00927463811601551,0.020994885772561013,0.3988690303351938
123,7.0,1,0.11596515652356075,0.2518909904027436,0.32265393711827256,0.004898603383072939,0.017955643474751308,0.401019758125385
124,7.0,1,0.10908533873886148,0.2614337438434036,0.3466340207743222,0.004595291966483004,0.017587582131606983,0.3814526394688166
125,7.0,1,0.12672984792872896,0.24117184082271795,0.3230064352315161,0.004585611825049327,0.0206854906401127,0.39521908451628046
