fid,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
83,0.6221744845489439,0.12206971663474393,0.5145900350836011
84,0.7032874058189602,0.06870566885239614,0.44303535959719653
85,0.746120113634368,0.039367670921043,0.3974603317221671
86,0.759234600897147,0.026637812645546616,0.3714404655874212
87,0.1627584805126773,0.15218195756875014,0.5953911559626606
88,0.11609163125593115,0.15253070456182005,0.5815802609770048
89,0.09127058628103955,0.14120749293500973,0.5522435196680032
90,0.08536673060603989,0.12543707702275456,0.5070706882465941
91,0.11149305839704865,0.10878942845651751,0.47336570537927997
92,0.1366004163317156,0.11123837683854172,0.4701859578789309
93,0.1419785301846711,0.13568611227372937,0.49576114048844455
94,0.1228180730671126,0.2093045480436318,0.5598171102539743
95,0.09840157425933717,0.3271603131977585,0.6329009243588154
96,0.1004164827942756,0.45304775573637085,0.7016230580631105
97,0.14488167020459627,0.5139788483438364,0.7488383174689761
98,0.22377006153156173,0.48393986344446777,0.7560878539019057
99,0.31079638460459363,0.39352623648557894,0.7327712165069158
100,0.4016970084840497,0.29506871832726594,0.6849653566516042
101,0.5007118897627667,0.20385606150546878,0.5981926160236819
102,0.6134960687091228,0.12212061526089799,0.5070241487437658
103,0.6995542636625888,0.06423604950775152,0.4230375220314662
104,0.24920764340324536,0.11987113144750713,0.6041307002530601
105,0.1615409143525881,0.13608539284064491,0.6028205715297806
106,0.10168309568538873,0.13564327823291064,0.5814720940249251
107,0.09139277678773182,0.12472381684471118,0.5352467469079237
108,0.11168040514761972,0.11345563400381427,0.502477988273767
109,0.12607973372683987,0.12112377601344258,0.4984176024859644
110,0.11677405069719647,0.1638216528492439,0.5330943483281266
111,0.09188349072691496,0.27445148762145233,0.601166580754033
112,0.07214220043217581,0.4278787856735777,0.6859076933225654
113,0.08224389096493655,0.5527455735978616,0.7581771694671327
114,0.12790362059575833,0.5782450000914628,0.7912798641040037
115,0.20043724777690736,0.5112419253701175,0.7879229198514663
116,0.2879297362559366,0.40208271754666836,0.7575873695200048
117,0.3886146136000018,0.301717129036213,0.6989378436596061
118,0.5019940889102288,0.20132971703184355,0.5933961062457611
119,0.6165612208448478,0.11165192428892591,0.48470079866381766
120,0.6980461782472026,0.051477655627095546,0.385874425583113
121,0.7554018889819571,0.023254027348916226,0.32282443141567435
122,0.548659624595751,0.04012587239074959,0.5413754623031451
123,0.4573800226393687,0.059253489809484874,0.5639769559438389
124,0.33898285731933475,0.08465961657756604,0.5896917158118918
125,0.22023541572695274,0.1072348348042693,0.6100766589105034
126,0.12659847215564535,0.12100104411617207,0.5946981375062457
127,0.09186207464058437,0.1265407022437381,0.5614264667288166
128,0.09553626949589318,0.13072899033516663,0.5313665998723868
129,0.09664316652669681,0.15129564805878826,0.5326170682385876
130,0.08106092811374738,0.22434203873452835,0.5777124978711822
131,0.06025509822306628,0.38025624087795185,0.6594399457460688
132,0.052504211609325634,0.5714135237409982,0.7524436954794638
133,0.06845499790232959,0.6891460736343119,0.8245171766351979
134,0.10971434088964784,0.6737955332517728,0.8523891182552349
135,0.17418618172466666,0.5647386894052667,0.8406960594387141
136,0.2681234638365791,0.4300287105654731,0.7962386294312501
137,0.3910350880925793,0.3116060495902879,0.7139750994766758
138,0.5274073647026868,0.1903212949066081,0.5893265126740103
139,0.6446674305084436,0.08510743255933864,0.45697163840140326
140,0.706950543477522,0.03759777333434098,0.34784493912980424
141,0.7533783299459942,0.016448401405560018,0.2811466319725945
142,0.7947099688867152,0.011328631570015452,0.22945794459186766
143,0.6224209054848445,0.021477354931386975,0.5242000252520473
144,0.5278567069040601,0.03540569822817142,0.5398442030248156
145,0.4004854363587192,0.0568687718511271,0.56819335931912
146,0.25954635064683484,0.08206507417470503,0.5968687033825874
147,0.14779987106527,0.11322153812077514,0.6052285758785687
148,0.09073606703009036,0.13402381710513853,0.5754351698376565
149,0.07473238787318393,0.15112094438568405,0.5493887200667266
150,0.06556393850635357,0.18271187521009605,0.5564652951090964
151,0.05319438859773865,0.28777958520476626,0.610602187476282
152,0.04176736445541669,0.48853013258926403,0.7018699121816813
153,0.04079713366296712,0.7102256051378131,0.8004827996868757
154,0.053810509666126834,0.820219091306476,0.8754394874862731
155,0.08835711037704728,0.7673472387082925,0.9080460013150476
156,0.14825247818857776,0.6176082685039167,0.8950831842465239
157,0.2527533630493283,0.4565679249994537,0.8368881526137008
158,0.4000820791145694,0.31562183920542436,0.7287381477671172
159,0.5493447201858379,0.17938110234389298,0.5799876500163205
160,0.6502339780559462,0.07261715783986876,0.42738503727754373
161,0.7035584622175581,0.02040504127390852,0.3276089512426889
162,0.7419373139578395,0.014230352997817056,0.26428517383313144
163,0.7877064885055063,0.01111384756083582,0.21574551276312376
164,0.8339145766749897,0.009178583111448951,0.18611934686536
165,0.6901082665044919,0.01400344239118754,0.5124182260487175
166,0.6603038763135999,0.015614947601208393,0.5153101947928561
167,0.5664977640416088,0.023288717976308434,0.5260385990622571
168,0.43168815059266114,0.03700565850369777,0.554607249493677
169,0.27299228032216294,0.065890430846976,0.587096724628687
170,0.15426004109869945,0.10471718344584569,0.5908168143403435
171,0.08918128638155363,0.13345427956492562,0.5721755589407281
172,0.06153240271376446,0.15455597918029243,0.5502754003270722
173,0.0483189709938311,0.19342951443204823,0.5639643135833288
174,0.04145241822724692,0.31246361656863775,0.6229285303753566
175,0.03679011193265521,0.5275597458726666,0.7157009771916322
176,0.03521677782136793,0.7579850341675874,0.8133133883835875
177,0.04320293288541426,0.8644989058544162,0.8897483394684048
178,0.07510336695378703,0.7969706674388191,0.928396192345754
179,0.13623724025414916,0.626802405469645,0.9188320414385555
180,0.2469779833365766,0.45196758961513406,0.8559493085327425
181,0.40080746993546895,0.3047714927530929,0.7352201643407362
182,0.5456297471111977,0.17410357582699457,0.5756135386979987
183,0.6317795609506549,0.07464752719228925,0.4235503896424061
184,0.6656726904835077,0.02511651162006169,0.317366797983656
185,0.6943366694289702,0.014867055999954215,0.25891750585592466
186,0.7614033168289153,0.01350192393819419,0.2202406339944099
187,0.8132949333777385,0.012739161956610538,0.18747098132815243
188,0.858557929089066,0.012199039171451426,0.15905039504950155
189,0.7148906390810674,0.011713653199723333,0.505021581811031
190,0.7056131131709047,0.012014194571381745,0.509960676707622
191,0.6786856790369183,0.012944146940213666,0.5137750423014533
192,0.5734499990472174,0.02006476908743765,0.5236010956567011
193,0.4250918229759252,0.03673590176253189,0.5492578470722722
194,0.2697905933629275,0.0659768813299147,0.5784111569378242
195,0.15440502338248918,0.09962533227797968,0.5790020207543554
196,0.08420055493803294,0.12782129349322463,0.5611214707342399
197,0.054007546536347636,0.14748673055398953,0.5428858242610572
198,0.03951916602430292,0.18804406143147473,0.5641256254603606
199,0.03521030243868008,0.2957345481618058,0.6229351644280148
200,0.034391520805437684,0.48721041746034616,0.706861655990296
201,0.03311980243242422,0.695227310970975,0.7939146377223738
202,0.039574923781321374,0.7967408299239239,0.8655770891838986
203,0.06952860322889379,0.7386299106773637,0.9052348149706859
204,0.13133202054190796,0.5798489400920407,0.8988602049247394
205,0.2405086865425556,0.4160722616139692,0.8397285600122479
206,0.3898613194296176,0.2866851695922222,0.7233398882499037
207,0.5314277441539924,0.17847362286363055,0.5696763619667391
208,0.618754973977587,0.09011877108098201,0.4263856673476102
209,0.6525935472968111,0.03604771141100573,0.32954151157875006
210,0.6672008538238051,0.020364527773652427,0.2769462609408806
211,0.7092736778005168,0.02040852880011537,0.2338483402429258
212,0.7804019178915879,0.021443168948756523,0.19727197749910588
213,0.8338126222624928,0.020307065985427083,0.1681241238626066
214,0.8774091486225016,0.016878549352618274,0.14464231659416926
215,0.9015998405020729,0.012202361511303127,0.13661431370173632
216,0.9036657346216445,0.01023295396194251,0.13031919735699873
