rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,FARMS_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.9753782865879691,0.07797105538114665,0.0019018111305826233,0.02648585504379643,0.008425767364189256,0.08992690744842746
1,1.0,1,0.9179892843725611,0.08476184778283075,0.00278042384462648,0.027382884884128555,0.008131235816659317,0.08729852497521778
2,1.0,1,0.9527377858145949,0.07755838741131839,0.0029307076655915513,0.025867555911580995,0.008477366106297339,0.08769081714160253
3,1.0,1,0.920322290771451,0.08351655414466531,0.002603625731897509,0.026920806205722958,0.008307002439369897,0.08815988555931334
4,1.0,1,0.9064734969678204,0.08395819724796406,0.003372132243639518,0.027672571993907297,0.008124913856754054,0.09119269045503563
5,1.0,1,0.9399748065263128,0.08151945363552533,0.0030532229921947196,0.02625711979577747,0.00847258022526335,0.0910261921354751
6,1.0,1,0.9733199419576812,0.07977666538964176,0.001914643595249778,0.026173578595574464,0.008034474474906576,0.09472486178303302
7,1.0,1,0.9912895766491945,0.07736041286285131,0.00295435461159866,0.02497755513970068,0.008404531439284624,0.09611177451433497
8,1.0,1,0.9947966053343613,0.08014016515677329,0.0019144899559827816,0.02633846551952209,0.008381219676931582,0.09515736538020354
9,2.0,1,0.9231224696729435,0.06733917575815683,0.025146705899630365,0.03711010454206278,0.04647139583863162,0.10098053633189187
10,2.0,1,0.9523524151205958,0.06882625723639892,0.023151796984977102,0.0397293975267329,0.04942568398599342,0.0996840866066147
11,2.0,1,0.9145356482175248,0.06341116418915975,0.02569075451459989,0.03788916023312684,0.04517128218818605,0.09812160303175663
12,2.0,1,0.977894962648739,0.06853213943922727,0.023958522254506266,0.03780015017333205,0.04734771193002346,0.0980680232647024
13,2.0,1,0.973568588212685,0.06266760228787498,0.02608377198671606,0.03837526981319705,0.045272884823740075,0.10310688726239295
14,2.0,1,0.9302394818090266,0.06699484595626738,0.026070813102261947,0.03936815066554017,0.04544044548534197,0.10287381808974812
15,2.0,1,0.9542705715293616,0.06715860561476787,0.022925716569318237,0.03786288756525664,0.04751684546726948,0.09823942050255734
16,2.0,1,0.9623629903625692,0.06232010922376547,0.022950565405938293,0.03945791370745276,0.045625712292924,0.10186126818162826
17,2.0,1,0.9669767309322264,0.06760342513289054,0.022904177997425425,0.03783668019427903,0.04572737847355246,0.10159713902646894
18,3.0,1,0.9436996544214267,0.07487492724970211,0.008765504636492442,0.03146197618433671,0.030295443478786162,0.09060080349150905
19,3.0,1,0.9309916635280722,0.07215169816604391,0.009437649227204602,0.03141220435012893,0.029569331568848816,0.09154220050315508
20,3.0,1,0.9982962458409584,0.07161716723057765,0.009819069721568006,0.03306119564078276,0.029550842368911465,0.09388077162331109
21,3.0,1,0.917126285231006,0.07504303581760574,0.008922067343384443,0.030586428672096676,0.02953914337073706,0.08601254861563977
22,3.0,1,0.9803563211925055,0.07388898695821171,0.00910242294494051,0.031761730528148686,0.02967699276773299,0.0939782872475012
23,3.0,1,0.9647858992909084,0.06869617762267782,0.008254952163073969,0.03276173148138193,0.030880896981308054,0.0946204709329749
24,3.0,1,0.9133172009899576,0.06863427674908522,0.00872896316416511,0.030368964976455696,0.02890598203923636,0.09341046018444678
25,3.0,1,0.9800829628730359,0.07392335298343915,0.008021840330446216,0.03169781652843842,0.02919502205876687,0.09346513701699528
26,3.0,1,0.9286194606087331,0.07082725420937654,0.00783917514327129,0.029809562221199445,0.03167327863540151,0.09203105941983741
27,3.0,1,1.0,0.072776474945385,0.009004093556732293,0.029674222439900623,0.030085672787938122,0.09241855893969199
