rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,FARMS_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.8484369343572604,0.08205298619151558,0.0038186835984725742,0.23483385226377024,0.008024872910622441,0.08270255554986354
1,1.0,1,0.9321158875528222,0.08361029666150212,0.004400469321952419,0.3219874183601071,0.008034822873367297,0.09181507757288987
2,1.0,1,0.9385562880898277,0.07464327244292787,0.0032566425796497923,0.3090229308836848,0.007035497936357071,0.0809351326506752
3,1.0,1,0.9731714429685203,0.07836503556718326,0.003799739695473683,0.39442324847969396,0.007959556734263724,0.08973640845504346
4,1.0,1,0.8620435122056957,0.07717657381651656,0.004183301495301258,0.3340323250744685,0.00794219072276617,0.09143449456121484
5,1.0,1,0.830069201156487,0.07437971226515908,0.004284462945943148,0.2857773922797434,0.007901269072530295,0.0920817749189258
6,1.0,1,0.9239132145918094,0.07825545849434123,0.0025484170067121446,0.38585489003509515,0.007848054941425627,0.08972192886611773
7,1.0,1,0.8565514026222515,0.07468313168607484,0.004170785543652556,0.2693084031096623,0.007227410195948353,0.09017065749833365
8,1.0,1,0.8973170616136044,0.07701351628227254,0.0016396363906843409,0.24051188799777937,0.0077552190366464,0.08018150586753979
9,1.0,1,0.9890980457605973,0.08383425639239679,0.003942758805624677,0.27489693570967627,0.00831745715269162,0.09059571698166195
10,1.0,1,0.9587702423458144,0.07569216544467591,0.002894410711319656,0.23558561732809194,0.0076966776645452425,0.09508111692164647
11,1.0,1,0.8355344190581306,0.07633051921523451,0.0028141993200951456,0.3050657874492837,0.006970162018401585,0.08674134701209124
12,1.0,1,0.9912750884098542,0.07000760474083684,0.002876240447795223,0.2930965337555724,0.008314449091921255,0.09147801753750522
13,1.0,1,0.8252171178839651,0.0853641085562463,0.0034688049021118473,0.3885053218524266,0.008086324127892027,0.08451720652089997
14,1.0,1,0.8414117546041706,0.07675410127545595,0.0039026261548124573,0.30250028009382807,0.007360691962654557,0.08943804047885212
15,1.0,1,0.9748493389713705,0.08268201550306639,0.002745747938139105,0.26167415851668935,0.007004418568531296,0.08803434106932721
16,2.0,1,0.8637981988947291,0.064826111336992,0.021070865103966642,0.3225997301521423,0.044737085484927296,0.09883022913456964
17,2.0,1,0.9762315221921073,0.06881146632287669,0.02065731176566717,0.19660376603100063,0.047975976951002294,0.08986948461669421
18,2.0,1,0.9783258135477282,0.0629583372559107,0.02521295419068972,0.28573299013434916,0.04371292725133056,0.08933513149392416
19,2.0,1,0.8485916562796929,0.06191979489569817,0.025954398588196922,0.3155906930333999,0.04582778504621889,0.09612718546059847
20,2.0,1,0.8637193846711124,0.06836530746703931,0.02152326187601615,0.2031638309227816,0.04605426236559528,0.09686421120827088
21,2.0,1,0.9179071818568997,0.0685373518872646,0.02713286829492212,0.28199363871470484,0.04384618585042602,0.10723672517954229
22,2.0,1,0.8636363740543245,0.056773954184925736,0.02445538249854978,0.3480749479785422,0.04401098421255405,0.09963931052241615
23,2.0,1,0.8561162404680908,0.056904237653690556,0.0253056629674134,0.24027297595342284,0.040821371314174855,0.09791195715931349
24,2.0,1,0.863365280311273,0.06298122486863772,0.025988830931648447,0.2632284243971565,0.0408025816914189,0.08894464518348809
25,2.0,1,0.883995354577157,0.06798668894626586,0.026488508217391016,0.31125036184224397,0.04385402518343184,0.09561561124567577
26,2.0,1,0.8539260547104077,0.06315160382766544,0.023815808111295814,0.34005732790678,0.04279158283132126,0.10704959478124237
27,2.0,1,0.8404797688689658,0.06497747124321507,0.024338203768460274,0.23968079538909143,0.04001603389324432,0.10030470406205994
28,2.0,1,0.8196237813818061,0.06553821787270946,0.0257099980237656,0.2794409972754272,0.045327105191780556,0.10734269854585754
29,2.0,1,0.8596362266198171,0.060881537923721335,0.021698824716212737,0.26318866360811444,0.04263333313095787,0.10238345108388497
30,2.0,1,0.8478680633386659,0.05772442432410509,0.020779513345702598,0.2319857502689329,0.04104810540306543,0.09666130899562092
31,2.0,1,0.8325519315349681,0.06638584810123556,0.021369235434056406,0.30468362809088245,0.04210816365405888,0.09083875988852012
32,2.0,1,0.9464631926897632,0.06415888368138281,0.024580129575593725,0.20168469422742072,0.046059087718278185,0.1017832841945706
33,2.0,1,0.8558216884262896,0.05950452495650509,0.026884598226797094,0.34275979270986073,0.04536284069221534,0.10259743148660708
34,3.0,1,0.9560843684582999,0.07551671858300835,0.010772789874167412,0.3782009164299684,0.026599879598940123,0.08211259061928686
35,3.0,1,0.8419722375548992,0.06761782815387544,0.00853939007863777,0.2920409197320074,0.028850464678023678,0.07923410706950636
36,3.0,1,0.8912363678824875,0.06484875589334484,0.009555512776232273,0.3138474240714918,0.030609993726071403,0.0897485760943157
37,3.0,1,0.9319329959497847,0.0703393853181159,0.009007268947612779,0.25145915400345237,0.025617189216063544,0.08088675897773057
38,3.0,1,0.8843649431627901,0.07614144537924875,0.01049660822838195,0.29402475183499005,0.031036888634270576,0.08980556594109197
39,3.0,1,0.9759218069690466,0.0684004581785086,0.009700864588542954,0.3029035514305674,0.028503429013771595,0.08856844330874651
40,3.0,1,0.9489779508492409,0.07208529570777746,0.00707677101782607,0.2734733784902478,0.0266774696594484,0.08064685912041912
41,3.0,1,0.8587828227088732,0.06286584841529744,0.009315100107336572,0.2172340261264958,0.029504693195877497,0.09443916560089968
42,3.0,1,0.9061894565605053,0.06371952168719863,0.00789212631729453,0.2605192928105506,0.02713238142573786,0.08814705945351513
43,3.0,1,0.9641722704268253,0.07011827607427343,0.007431203629476638,0.2421659616022065,0.028241372864743316,0.07913310868955088
44,3.0,1,0.9702906102811216,0.0640890472030115,0.00999203877708716,0.3102357810548048,0.030943770453952,0.08001371067273359
45,3.0,1,0.9877624420380988,0.06429122134487793,0.008946574264084682,0.3468706873989148,0.02773500035088998,0.09040800572406822
46,3.0,1,0.876672869357272,0.07553845880580816,0.010219548533017405,0.28209273528946216,0.030552372614276128,0.08570779192149258
47,3.0,1,0.8511192336882302,0.06315884337849667,0.007968334713236809,0.2632777251376122,0.025512592636648325,0.08744392771877121
48,3.0,1,0.9036716118113342,0.07392743978795945,0.007742874773021918,0.33499536989927253,0.03087874801164109,0.094382252690507
49,3.0,1,0.842406618478907,0.06923256038046602,0.01059347223696908,0.2468171165496662,0.027861598899307276,0.08200296909651751
