fid,BUILT_AREA_BLOCK,NAT_AREA,INDUSTRIAL_AREA_SURR
60,0.5683044263326972,0.24565586064046102,0.4595274997454271
61,0.6139385953891618,0.27339921901196307,0.4760715125488345
62,0.5709799224181423,0.34214604827726497,0.3962400228689596
63,0.4746653065670621,0.40689785405273887,0.2817997863675981
64,0.37102909533992906,0.5291982961391029,0.1801957006616027
65,0.2786444542686774,0.6844722136430224,0.1145395568730195
66,0.19704414289706335,0.7081911272591027,0.06981126817267316
67,0.1389460204695166,0.7089211710544762,0.04235744943520059
68,0.10391545830728113,0.6980043077514348,0.0301859512188712
69,0.1732035733358405,0.09449982649608511,0.1449332911384544
70,0.14317875387909262,0.08046417224912465,0.13382727945225897
71,0.12949434614734678,0.07802022520527725,0.1202784611637271
72,0.13363507154970036,0.07811825819213479,0.11212937970243571
73,0.15700698239025793,0.12622931969865664,0.11719505956448255
74,0.19011046733053127,0.17110908942619163,0.1385197958049084
75,0.24175118138512566,0.15245429574554983,0.20066918633913458
76,0.33802283465533894,0.13911332660420364,0.2964419086137553
77,0.4863800626978051,0.13839407584609714,0.405135960586957
78,0.612848891086335,0.14099690864526646,0.48859652558326994
79,0.6375588178587496,0.2435210398231548,0.4831463514739064
80,0.5789607280315434,0.3499652314649851,0.39932230954926035
81,0.48524079145452437,0.41840421988853743,0.2876194240012446
82,0.39213839979454146,0.5254255847460235,0.19164087621033207
83,0.2894671360801638,0.6260446329282415,0.12206971663474393
84,0.19460595950911905,0.7126867820187431,0.06870566885239614
85,0.12987410431270066,0.7698954955104168,0.039367670921043
86,0.10632286800633176,0.7851747567320148,0.026637812645546616
87,0.23177996350548546,0.14190301562966087,0.15218195756875014
88,0.19608043435240677,0.09192430344005392,0.15253070456182005
89,0.16039228735718786,0.07402836326823878,0.14120749293500973
90,0.13750104524805395,0.08290849224808156,0.12543707702275456
91,0.13394599202627797,0.11595267617116076,0.10878942845651751
92,0.15207015578918803,0.18127225207635736,0.11123837683854172
93,0.184174359839322,0.195684996145449,0.13568611227372937
94,0.24949121416122405,0.13978383155676566,0.2093045480436318
95,0.3698628601341957,0.08307716611816636,0.3271603131977585
96,0.525903549619918,0.07346887341482326,0.45304775573637085
97,0.6307362908060155,0.12653085964174576,0.5139788483438364
98,0.6254654869142513,0.23416379758406364,0.48393986344446777
99,0.5526330716639504,0.3560817130146868,0.39352623648557894
100,0.474818203340246,0.42866699642276496,0.29506871832726594
101,0.3956590671869431,0.5393921350571291,0.20385606150546878
102,0.2855896724396347,0.6191231109907207,0.12212061526089799
103,0.18080005079852668,0.6836882847070179,0.06423604950775152
104,0.194333039352416,0.2574085023419344,0.11987113144750713
105,0.18896566875793328,0.1391863978669434,0.13608539284064491
106,0.16464695351202066,0.07090591639441948,0.13564327823291064
107,0.14409564318323648,0.08673569787106032,0.12472381684471118
108,0.1403792179786224,0.13096210803960454,0.11345563400381427
109,0.15653163126078434,0.16303507412681825,0.12112377601344258
110,0.1949618045823341,0.13655817648944055,0.1638216528492439
111,0.2888553539320293,0.07221346437341099,0.27445148762145233
112,0.4404680984545727,0.05430929897832996,0.4278787856735777
113,0.594199645886416,0.07863221722060697,0.5527455735978616
114,0.6665048725081566,0.12059816683372956,0.5782450000914628
115,0.633375016217275,0.19170399388479886,0.5112419253701175
116,0.5547534527440923,0.28275687487661605,0.40208271754666836
117,0.47352669331545444,0.37338513215179986,0.301717129036213
118,0.37825811480997257,0.5456112785518352,0.20132971703184355
119,0.24861352741234094,0.6442347397304782,0.11165192428892591
120,0.13928130154403734,0.6968967327056402,0.051477655627095546
121,0.09120596600697173,0.7431841224314285,0.023254027348916226
122,0.06779961669804548,0.6736678064818714,0.04012587239074959
123,0.0907644799140898,0.550410933105918,0.059253489809484874
124,0.13401451390785518,0.37406805897112594,0.08465961657756604
125,0.15781415605253166,0.21110351400827,0.1072348348042693
126,0.16407939019212595,0.08879045015077117,0.12100104411617207
127,0.16465661494043415,0.08579220116399877,0.1265407022437381
128,0.16945663089035665,0.10715095253591142,0.13072899033516663
129,0.1852507495319955,0.09926934303463772,0.15129564805878826
130,0.23962767295819964,0.06731882309317723,0.22434203873452835
131,0.37822278183852714,0.04147154040318355,0.38025624087795185
132,0.5708496407141785,0.04461108847205927,0.5714135237409982
133,0.7221532731910679,0.07254626362749865,0.6891460736343119
134,0.7596506263463304,0.11105190257055712,0.6737955332517728
135,0.7011860229709441,0.16058251864238327,0.5647386894052667
136,0.6035531160957834,0.2346974649344646,0.4300287105654731
137,0.484279128940597,0.3659909473271347,0.3116060495902879
138,0.3408378957892752,0.569359056050122,0.1903212949066081
139,0.1971105858978393,0.7263874743308509,0.08510743255933864
140,0.10470910229395583,0.7331151498459229,0.03759777333434098
141,0.07401091074678462,0.776003185920296,0.016448401405560018
142,0.05616880719325146,0.8424744417501492,0.011328631570015452
143,0.05141983222260031,0.7399547861692207,0.021477354931386975
144,0.06567500091154663,0.6172177404893313,0.03540569822817142
145,0.09632181591957394,0.44185782429096887,0.0568687718511271
146,0.1309948754662143,0.26141240880745864,0.08206507417470503
147,0.16174525982145568,0.11444952722606053,0.11322153812077514
148,0.18463848120606977,0.08198053658109862,0.13402381710513853
149,0.19681770796367135,0.078639160266332,0.15112094438568405
150,0.21316048523033837,0.06467712332768544,0.18271187521009605
151,0.2867663405842274,0.05155651808852,0.28777958520476626
152,0.46924252958436313,0.0471052020963322,0.48853013258926403
153,0.7023431808159692,0.03663033986704511,0.7102256051378131
154,0.8579959984782664,0.04570902961194894,0.820219091306476
155,0.8713757372080926,0.0840199008588677,0.7673472387082925
156,0.7822452993001033,0.15013299584746875,0.6176082685039167
157,0.6495450657982476,0.24246152263545243,0.4565679249994537
158,0.48143654106936123,0.41186526046227,0.31562183920542436
159,0.30246707053426797,0.6222211943164426,0.17938110234389298
160,0.16206380297252398,0.7257256278671597,0.07261715783986876
161,0.09382304693756963,0.7077277738918903,0.02040504127390852
162,0.07150535060558676,0.7575265712680733,0.014230352997817056
163,0.05280415487508653,0.834002028772225,0.01111384756083582
164,0.034884472414049766,0.9089247940986942,0.009178583111448951
165,0.03504276074748834,0.7727539992734331,0.01400344239118754
166,0.04360094650821752,0.7357461813317884,0.015614947601208393
167,0.054624891110697876,0.6189045670676487,0.023288717976308434
168,0.08016024179974901,0.4501857720608949,0.03700565850369777
169,0.11895599870983058,0.2675385977555817,0.065890430846976
170,0.15875092406220734,0.13694049567661584,0.10471718344584569
171,0.1866008530371064,0.08237815990488943,0.13345427956492562
172,0.1972373412028514,0.05877413044860538,0.15455597918029243
173,0.2149696033939117,0.04549820605932524,0.19342951443204823
174,0.29921634552663173,0.044346268370744485,0.31246361656863775
175,0.49419534087839456,0.044423634411775895,0.5275597458726666
176,0.7376479026823217,0.03280977339971672,0.7579850341675874
177,0.8981457225818386,0.026769856779481117,0.8644989058544162
178,0.9064321159118311,0.05057442461430032,0.7969706674388191
179,0.8006815854432909,0.11658623366929047,0.626802405469645
180,0.6453885185008548,0.21061833279273334,0.45196758961513406
181,0.46280507736527154,0.39556749412634934,0.3047714927530929
182,0.28386622522036403,0.6249115359720919,0.17410357582699457
183,0.1553944100911231,0.689539254272615,0.07464752719228925
184,0.09564360662568279,0.6190641927585203,0.02511651162006169
185,0.07673109961905128,0.6525871274986965,0.014867055999954215
186,0.05938303995312661,0.7741579014289313,0.01350192393819419
187,0.04127562336057297,0.8628419017698582,0.012739161956610538
188,0.02938594554082629,0.9270599723995137,0.012199039171451426
189,0.03021753062512741,0.7832595727203914,0.011713653199723333
190,0.03228720392216399,0.765148581235298,0.012014194571381745
191,0.040373257195480725,0.7196419394933857,0.012944146940213666
192,0.051487006735393824,0.5884081793289493,0.02006476908743765
193,0.07872911637940679,0.4153190486490121,0.03673590176253189
194,0.12052836914638965,0.2501570117379539,0.0659768813299147
195,0.15459639400031386,0.13923129582122626,0.09962533227797968
196,0.17257919232534588,0.08467327968361912,0.12782129349322463
197,0.17888754876085727,0.04860934904345648,0.14748673055398953
198,0.201245815987643,0.03401288586998857,0.18804406143147473
199,0.2794712821730598,0.03469361627961446,0.2957345481618058
200,0.4429970229572835,0.038694295370838405,0.48721041746034616
201,0.6517709949677327,0.03772042869844936,0.695227310970975
202,0.8034598021657615,0.033982250606853504,0.7967408299239239
203,0.8246443904342312,0.05314683279610849,0.7386299106773637
204,0.7330157136427224,0.11812599584198366,0.5798489400920407
205,0.5931058490746879,0.2059280006134486,0.4160722616139692
206,0.43980104458980224,0.3553199613526366,0.2866851695922222
207,0.28835986788545687,0.554117930929216,0.17847362286363055
208,0.16769922802658566,0.6375227847220613,0.09011877108098201
209,0.1010550153101039,0.5849937975061746,0.03604771141100573
210,0.07986872964868286,0.5774328268872837,0.020364527773652427
211,0.07094903834547878,0.6608651525284709,0.02040852880011537
212,0.05648599318998703,0.7906464241168826,0.021443168948756523
213,0.041208894973665415,0.8673331531300331,0.020307065985427083
214,0.032127104030767205,0.9290205942486456,0.016878549352618274
215,0.026533885866066774,0.9427383221752638,0.012202361511303127
216,0.024381652623982432,0.938409335269183,0.01023295396194251
217,0.02288528236082444,0.9379905562326253,0.008452292748285958
218,0.03405391193361428,0.7437939759055109,0.01179125604894028
219,0.039340443332689455,0.6764351049271266,0.01485428355609764
220,0.05113279444730582,0.5642229112935698,0.019543219295008598
221,0.08187293447430245,0.38505198278282604,0.039485000675730055
222,0.12292761445827777,0.2179847741608236,0.06908487249273504
223,0.15038602431561127,0.11677641312621183,0.10058709230440947
224,0.16109759898352352,0.07430654785650961,0.12494307163319514
225,0.17262840565347243,0.046592144595231845,0.14629653833138268
226,0.20066731446907302,0.03312313967899533,0.18827064468696691
227,0.25724545861648357,0.03364187764229799,0.26807888535846763
228,0.3605264772733651,0.037243195601905095,0.4011929792725585
229,0.5058603083761417,0.03958842185682447,0.554289670984751
230,0.6328454485568008,0.04083479719014999,0.645269008497291
231,0.6740992805701989,0.06427487654483544,0.6160512584160924
232,0.6191846149062659,0.13295781435622078,0.49522630594469935
233,0.518749974447006,0.2418832209549158,0.3627848493923488
234,0.40615420813401687,0.37379492855776897,0.2597618206956249
235,0.2847871069793,0.5266186902151221,0.17525445898804207
236,0.17265122416826173,0.6576498099284032,0.09814802163698151
237,0.09953603821714657,0.6985607493672228,0.04404665502120403
238,0.07657961225806849,0.692784978954865,0.027388229966236792
239,0.07810527621303338,0.6541365585395702,0.032265256988898275
240,0.07566684146474406,0.6849628562824566,0.03718522043782008
241,0.06248016268876973,0.803045911849793,0.031394809643988345
242,0.04445979143784227,0.88591618393588,0.02388445838355369
243,0.0316760711621639,0.9196109399624012,0.014488783383485129
244,0.02348010745803173,0.9269055165268291,0.010298479366789837
245,0.0201589754326677,0.9297935254569957,0.008352494536305238
246,0.14841501453227163,0.09193112000351383,0.10929377820383794
247,0.15739543851170348,0.06598113878495815,0.13249520913672805
248,0.17969249153912092,0.05251981723247323,0.15844424545560074
249,0.21319688718376903,0.04399915408445671,0.19679649074464714
250,0.24475706182934767,0.04582627573015769,0.24638051008015555
251,0.28965786142687927,0.05643432421059054,0.31742214699930277
252,0.37230446447779625,0.05618493309289429,0.4130762902513487
253,0.47246178462813876,0.05128323212630515,0.48713275684253415
254,0.5341534851647165,0.06663236188360755,0.4915143998531644
255,0.5218131376298644,0.14264964347825915,0.41639120957889025
256,0.4540749534699853,0.292684081349801,0.3139235513264435
257,0.3594631316731623,0.45998225951510263,0.22338532632920416
258,0.24960086182436478,0.6120482864715698,0.1494361696797083
259,0.15017587970510318,0.7345227716677711,0.08357443390886876
260,0.08403059671140727,0.8320980272407497,0.04011382507689305
261,0.06553760303756899,0.8648394283808944,0.030306130170098942
262,0.07651387403906797,0.7637034031429574,0.04117937784388163
263,0.0849145566935195,0.6767415676093314,0.05073783451615295
264,0.07685798420803443,0.731304911440392,0.04643987841163461
265,0.05451441856690153,0.8591868822711446,0.03208970187535038
266,0.03383276068931693,0.9019123644293847,0.016567553017310863
267,0.01975911624649703,0.9164107502322738,0.009406979176296865
268,0.014092186885608237,0.9224126602769448,0.008036211719736541
269,0.1597500268886638,0.06251523968173318,0.14857990749369562
270,0.1800683384350504,0.05534715572791696,0.16915575049290618
271,0.212663048330598,0.05191865271815211,0.2005467172898733
272,0.22997626098899804,0.05438964360485103,0.22849887751233441
273,0.24405245872454348,0.0663060586974643,0.25637337019885825
274,0.29292271057347613,0.06631775870075737,0.31120532102837695
275,0.3770702645909948,0.06747083128387137,0.3787488940320336
276,0.4580574566640303,0.08499441249933794,0.4212940791860968
277,0.47821001694820753,0.1569796579025721,0.39001020119454866
278,0.4244226910694977,0.3320439056734922,0.3016556601401589
279,0.31872660397519315,0.5507222006387194,0.19927179165930387
280,0.2007044419518759,0.7071274832613237,0.11362589901037011
281,0.11108020492304359,0.796285689393863,0.05550594471646955
282,0.06161712425625314,0.8666557019806619,0.027312694203434823
283,0.05208566887789833,0.9084096699592182,0.02712939439908423
284,0.06872632705313729,0.8403622103878717,0.04189276641614909
285,0.08156603922318352,0.7534562251045694,0.052652040511366675
286,0.0736852796479371,0.7940117042571104,0.04753866639450458
287,0.048463985409242745,0.8794314091077843,0.029913495519085773
288,0.027226758438325213,0.9081473684479229,0.016756919069756283
289,0.015520547111313194,0.9137587830103024,0.008686402120015407
290,0.013333421732751717,0.917575333156354,0.007468434211196764
291,0.1717197451654175,0.06241705623246501,0.17083368594535794
292,0.18035143947545682,0.056024126745436144,0.18154313624507526
293,0.2016620619896648,0.047215722244922105,0.19893658861466051
294,0.2139770707616283,0.04849902578727571,0.21232906832920248
295,0.2263862123432548,0.04964416109249417,0.2285935606765251
296,0.26766107009520973,0.047999033005835516,0.27147119880011333
297,0.34624218337944523,0.058158488876157974,0.3397794134567567
298,0.4414419538451405,0.0799206565470042,0.4029222194918252
299,0.48617358538205585,0.14393287774456132,0.4016009977159438
300,0.4323167933401797,0.32391291030250996,0.3172080639371447
301,0.30306878750708777,0.5755659153822138,0.1950852124255616
302,0.1643376083414334,0.753044824934494,0.08945127477602531
303,0.07836222135443945,0.8321405997151425,0.0329694563950289
304,0.04220521764599608,0.8921497475035118,0.015683924082674026
305,0.04080613645737573,0.9278144884103869,0.021046334793091988
306,0.05923336983803027,0.8730257479506555,0.03557413469851543
307,0.07020775914990147,0.8282872506054516,0.04503965218438593
308,0.05883411369781165,0.8721640575443496,0.03674523012430976
309,0.033182677995278693,0.9164151439891399,0.02651602519475466
310,0.018515874016098697,0.9327020936413464,0.0157646657958034
311,0.18539018538283186,0.06448058637000208,0.18501997552108396
312,0.1861184470500929,0.05570488062030091,0.18982892891009517
313,0.19296814457860054,0.04826994322713022,0.19542846757667878
314,0.20455938951255223,0.046473451383666556,0.19987633812387742
315,0.22616710233790147,0.029727031902167123,0.2166805355194367
316,0.2698199939784366,0.020346597565629086,0.25733099475607696
317,0.34135159341866916,0.031993064373445804,0.32997828149981406
318,0.44383655557950247,0.04868721975789151,0.40724839643711225
319,0.5088797461401798,0.09740316326017757,0.42603661853695324
320,0.46012548896608874,0.28945214304496214,0.344023377534933
321,0.31277970923963605,0.5689415063458285,0.20549988965930263
322,0.15425351609582266,0.7578155870391835,0.08208814367878897
323,0.06507812523525792,0.8364363187408619,0.023454898125271576
324,0.03522292913505229,0.9056868991657407,0.01202856893915872
325,0.03469226299524466,0.935173814234223,0.01752361053154776
326,0.05060437424994029,0.8774607543571199,0.02865192977053501
327,0.05896342112377011,0.843943915789972,0.035645841978165005
328,0.045822012400751164,0.9033818153968484,0.029863905823033696
329,0.025115654838831773,0.9493315221425243,0.021590012795754652
330,0.1759188307921851,0.0678799597311477,0.1755064422659128
331,0.1877616661108153,0.06391484979843313,0.18351314802732951
332,0.186385538708836,0.056322428336152086,0.18701017043750937
333,0.18474645495924233,0.057300784219545084,0.18714579756670824
334,0.19484974657388276,0.05311463253762054,0.18809638682467394
335,0.22075059480760972,0.03235067115617774,0.20877465220593242
336,0.26322394629972773,0.02371124127896363,0.2502487697354313
337,0.324670039522297,0.030678228897948284,0.32018381828156334
338,0.4239350204288349,0.041113161150306,0.39891424219478067
339,0.5004305512362547,0.08108422308500575,0.42489277539024395
340,0.46472840149703293,0.27920569319786803,0.3497458486101077
341,0.3187035782811375,0.5772969005981494,0.21184415447898164
342,0.15432794567603572,0.7761815920725404,0.08492534693982046
343,0.06340331943654105,0.842194353999916,0.023991740888177036
344,0.035021066756988996,0.8971682816935984,0.01225472412549474
345,0.031833912721451633,0.9330014725830987,0.016556660452868768
346,0.04367725260982715,0.8804425915653757,0.02592374038931282
347,0.050458092133854264,0.8423684500726373,0.03183045840675533
348,0.03911143119205299,0.9081747758644387,0.02608098591586977
349,0.020457338098347162,0.9584185765082325,0.018572038707339797
350,0.15723912796401293,0.06279764835766742,0.15992167020259832
351,0.1690051406435185,0.05929961524983356,0.16554527344655368
352,0.16991703057812244,0.053537484706474,0.17239165503545892
353,0.16910947000163876,0.055901093464120644,0.17095107045477448
354,0.17706465137436928,0.0474572000475506,0.17387015910335143
355,0.19827580421699809,0.035214335463162084,0.19405294836028572
356,0.23562976834234686,0.03559257309641623,0.23233286416193008
357,0.2913523848545239,0.04267198084909438,0.29560610061666664
358,0.3801637077062371,0.05220790359691899,0.3668899015115408
359,0.449755305434691,0.10631340326969604,0.38934984425902175
360,0.4229384751698182,0.30803648686152246,0.32212072025803284
361,0.29679733070590336,0.5915538769867934,0.19915275512452085
362,0.14841358524892073,0.7839842303160907,0.08404926091566406
363,0.06241088092883309,0.8575069629878144,0.027085291835787284
364,0.03247452963665231,0.9039978583444709,0.01224888144824808
365,0.02832360266308419,0.940129954868556,0.01594938302924131
366,0.04004777871483695,0.8848543066792671,0.026065940339607952
367,0.04780420077963526,0.842646778203727,0.032623727218958655
368,0.03892499184517501,0.9017874570003463,0.026127891070984736
369,0.019304183735004424,0.9541369169212449,0.01921727828787743
370,0.009517320411503919,0.9728713712505281,0.015541125106611731
371,0.1289111514577833,0.06246691127117394,0.14897752080608373
372,0.13899426631025671,0.05855145720942203,0.1493292011679705
373,0.14483316525110163,0.0524374939723856,0.15081174253413293
374,0.14861430577996915,0.046155608416049584,0.15226802607833037
375,0.15602768589592428,0.04125254960776303,0.15657569894908116
376,0.17428113953338084,0.04466952850627011,0.17711553209510286
377,0.2117194549402183,0.04711976665116583,0.21610373653581258
378,0.27084683526747655,0.04573835934919783,0.27482609907122285
379,0.34762239201962475,0.06421429615535314,0.32920707895426604
380,0.3921646040521527,0.16942872440433948,0.3357479380645942
381,0.35914354874493915,0.3740205209787666,0.2709212357755231
382,0.25580956382476594,0.6007330443804362,0.16992708322712552
383,0.1408094096079545,0.7574595170824591,0.07868655454516109
384,0.06668849629231927,0.8619861395165346,0.032624680835118956
385,0.03229203361638399,0.9238698920091956,0.014435327965081353
386,0.026699655271217985,0.9538171917040789,0.01589722563933818
387,0.042193692667164696,0.8885969705265987,0.026359519503068165
388,0.05416798633403349,0.832793080284473,0.03412082263495493
389,0.04682745107422014,0.8828169043421258,0.029542439370668628
390,0.02644115088636422,0.9426096741473323,0.020696906858412134
391,0.01562742370445741,0.9659981429854332,0.017088720815787578
392,0.1220996285454739,0.06347804318368716,0.14634044975727756
393,0.13569162424945752,0.06274060756226771,0.15189921786397637
394,0.14268290028500097,0.05652598397148185,0.15491137677201242
395,0.14224285983537996,0.03961175758409268,0.1475586015424374
396,0.14667876001096145,0.04298309362473637,0.14852664145507227
397,0.16554266034604678,0.05037516230547121,0.16699822222667035
398,0.20704646796278361,0.04551828764694637,0.2081720832356823
399,0.2720206287438802,0.04111165875392133,0.2651223294450661
400,0.33460504795451224,0.07818861829366609,0.30079433047406895
401,0.34689881028826236,0.2382098623591049,0.2847153377235679
402,0.2934795689401913,0.4549250189189288,0.21541661333244044
403,0.20794575967669973,0.6171849203276911,0.1341869893018958
404,0.13061037975620862,0.7172016315272245,0.07013142972011653
405,0.0774267311522815,0.8103736534084717,0.037185489945236995
406,0.04020883680212746,0.8953161593912494,0.01761072429385663
407,0.029745228601019066,0.9490468623956044,0.016204726541323516
408,0.045420764641973116,0.8852753449491516,0.025642641086002633
409,0.05994974968873089,0.8180461392114924,0.034132297642095286
410,0.05331812960823481,0.8632596192942829,0.03034512011166681
411,0.031512483581153085,0.9353113448174588,0.021551359045948574
412,0.019783677899597882,0.9669639054765634,0.016729449496983673
413,0.18112005841624254,0.06322355861431744,0.1737992293486568
414,0.17024411016039084,0.056244504454024964,0.17255954717245617
415,0.15488756320636435,0.03661071600370061,0.1610261214956643
416,0.15219107274088017,0.0426426587031664,0.153952193493309
417,0.17186515673227273,0.04050459607911683,0.16902892126909538
418,0.2182857113421301,0.027668127978045083,0.21347978529045628
419,0.2841904758885315,0.03325799827936365,0.26540060802683624
420,0.3298411691699333,0.09361168984109812,0.28230458061827945
421,0.3089812227923078,0.28298278381941716,0.24202901166939464
422,0.23468877021169873,0.5062714408164021,0.16486211342307666
423,0.1606046995026538,0.6454422082239162,0.09776398944711126
424,0.11733526797515441,0.7009502318228841,0.05728186149337005
425,0.08586701080294652,0.7703099782304667,0.03742087014356118
426,0.05088168161658255,0.8589205596398747,0.01950102111855934
427,0.03364525483238935,0.9351730115410586,0.015538552995313312
428,0.0439956203495219,0.8829796342831092,0.02187437363837661
429,0.05739118949643402,0.8220689194998054,0.029607120026154437
430,0.05053911194806059,0.8752638006696439,0.027106334053201352
431,0.02837976381009303,0.938556702894376,0.02065985172904067
432,0.016549965538810593,0.9695100509972883,0.015956833968552585
433,0.21830898419727257,0.05874553629010122,0.18819459666490154
434,0.21362257940862772,0.053675912375345226,0.18943419892146962
435,0.19314599804076413,0.0443634138598219,0.18650840755081052
436,0.17163619541504807,0.030162726661709056,0.17679247478942772
437,0.16516192656551643,0.036658375354275574,0.16846944370764333
438,0.18550799165468596,0.026763606612797818,0.1845641209167109
439,0.237449957703952,0.011866611941934176,0.23517753231518945
440,0.3033933498412677,0.022977218327046973,0.28407581772186513
441,0.3300686948728626,0.10523898287868441,0.28594773197540657
442,0.27940692360491726,0.2927285102373144,0.2213252173991851
443,0.1894867646477384,0.47510324785749913,0.13392399025232019
444,0.12933641869403256,0.6046383478319503,0.07626599299267119
445,0.10807893125249289,0.6857748542617579,0.05299312636865241
446,0.08872023243359362,0.7727325529775109,0.03887149223746808
447,0.05445411103265721,0.8577783472984641,0.02027146190034954
448,0.03325077291953714,0.9383870288003623,0.01343111900861972
449,0.0392779949201753,0.8888770651557582,0.017895694452886197
450,0.051129206716685846,0.8366967206394551,0.02514551659892279
451,0.04550418930557508,0.8880276872382598,0.0230427566437106
452,0.024826512878312695,0.951664572203026,0.01847704947158252
453,0.012176469430704759,0.9779757345175417,0.012694890159059367
454,0.19008092963847245,0.04556087399674942,0.17375133592972883
455,0.19213789845588833,0.03841845021470532,0.17649432789974864
456,0.18729292782065493,0.022530706499488774,0.18321763710292216
457,0.17831451606822568,0.022838272999239368,0.18200296627682083
458,0.17917038115238473,0.02903405528528135,0.18291981982040334
459,0.2071673833383247,0.024521238575587502,0.2137236175816654
460,0.27239827941306477,0.017268941104498642,0.27928437165185915
461,0.342971959307614,0.028410023633740615,0.3292965917556702
462,0.35093690637806385,0.1485496969477638,0.31248600840474494
463,0.2693409549175786,0.34476610000332153,0.22224082287664998
464,0.1661991412878793,0.495724676148592,0.122799250732987
465,0.11647250854496674,0.5630314245068954,0.06929452543831298
466,0.10881733889863522,0.6545382285218369,0.056884763153857536
467,0.09158049710313015,0.7758100602338311,0.04473286765559
468,0.05515651698808994,0.8843070662758079,0.024944859533630043
469,0.030388905276995948,0.939966859976076,0.012304074605828262
470,0.035116033295902946,0.889383367098013,0.014971528428397801
471,0.04861064260630154,0.8238638381009256,0.021650476971885914
472,0.046832859190520014,0.8733358323997134,0.020849177072589348
473,0.02901881256398047,0.9383663972336211,0.01631822350922552
474,0.009114433140338015,0.9533611590254712,0.005647904207048559
475,0.01419085115260243,0.9274527718951384,0.004391094317827657
476,0.01625628498038338,0.9205932158956253,0.005013061251944741
477,0.13945371071161516,0.04177915415928681,0.1359254498874258
478,0.1466947916167574,0.028372932376490557,0.1441175647597351
479,0.1587158782320232,0.013765697290139729,0.15599927613405928
480,0.16963794643720495,0.019731155180396472,0.17333894250202497
481,0.18881087315900064,0.025404377669371606,0.19562948708964914
482,0.23844007280807814,0.024391098041487647,0.25545284343893027
