rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,ROADS_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK
0,1.0,1,0.9738299642277073,0.0715962245351767,0.03907846446377598,0.029510324147972267,0.31825716210570937,0.008536442317832318,0.09130742850383074
1,1.0,1,0.8813957154086951,0.07411881460672769,0.03921708135908023,0.02707538433154714,0.3537855717201593,0.00939638001570232,0.08701381670264205
2,1.0,1,0.9067185905955941,0.07646047923709418,0.04024635910592032,0.028998031705081754,0.32107690226193963,0.009683936412601499,0.08857252662143816
3,1.0,1,0.8526925831407952,0.078749148567549,0.039647162200598676,0.025505681050282763,0.3788199912446742,0.008015070467725524,0.08485619190176225
4,1.0,1,0.933524128042608,0.07581837420867929,0.039709762714537813,0.029144578035368723,0.3286286012949611,0.009173429214859627,0.08569082076157776
5,1.0,1,0.8646396065423193,0.07659441021893695,0.04228779751771413,0.029813828049127456,0.31011731506003604,0.008472225569564333,0.09945546564809886
6,1.0,1,0.9499933895759212,0.0691647151407353,0.04208218595630758,0.02857120899855357,0.36982889209160763,0.008876654831764178,0.08807998761781946
7,1.0,1,0.9431566166634799,0.07384185959317631,0.04618650528983007,0.030725559259489787,0.31124256854972143,0.009219271956162461,0.08697214874479152
8,1.0,1,0.8468089035760287,0.06997556559000752,0.039690617347593354,0.029027131999729627,0.3387832567349337,0.00837658288666956,0.08622469519037217
9,1.0,1,0.8630009808732839,0.07282928622881774,0.04360128736260439,0.028802400909393403,0.36011698774898676,0.008748726052931543,0.09261337623447892
10,1.0,1,0.9088029837204454,0.07414045037040677,0.04373699973709127,0.03157754347519775,0.3557552124661598,0.009695596591845884,0.08779137506640562
11,1.0,1,0.8967228424508437,0.06980697911232771,0.04531532502493089,0.02762818152495046,0.3555612756308027,0.00909921426601022,0.08257723667302727
12,1.0,1,0.8648860649074868,0.08118526562882891,0.04192451490996738,0.027118238837316056,0.31739210775180227,0.008410102331818202,0.0936805784549761
13,1.0,1,0.9057766985327332,0.07187260200096814,0.04438060526988926,0.028969457717162986,0.34148777521338614,0.009152933748671292,0.09541771210828102
14,1.0,1,0.9452491463751878,0.07693232906638761,0.04515617823141044,0.03066417980401344,0.32409036456027573,0.008459475196983602,0.09468656649482386
15,1.0,1,0.8659807969093593,0.07098470087800166,0.04389007666139392,0.02612132860139465,0.340772782306233,0.008578341939023347,0.09376936881465214
16,2.0,1,0.9937184223177674,0.05916196424698273,0.029746985474815284,0.04165502868234592,0.3522925064482766,0.04223292438987365,0.09877869648372585
17,2.0,1,0.8179295722956201,0.05806644789597149,0.03176057209594207,0.03620969039520039,0.33897938179122983,0.04417201093540417,0.09720430449974889
18,2.0,1,0.9574401654289972,0.05204021250237344,0.030214914866987835,0.03629451467380387,0.3488771414416023,0.04556811431070996,0.10026586273949786
19,2.0,1,0.8363625469135899,0.05810521959264892,0.03503643163547178,0.03738980075654469,0.3335827063149796,0.042723050298652164,0.10855556198606406
20,2.0,1,0.9829126019868948,0.06038418103066935,0.03307699566171156,0.04123080972018023,0.35209702621124334,0.042047610260634714,0.10171488029571064
