rfuid,fid,Target,BUILT_AREA_SURR,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR
128,10.0,1,0.06705574067050972,0.03975640353595246,0.034824505477995565
129,10.0,1,0.06437418914050339,0.03979673857097395,0.04137313772799262
130,10.0,1,0.0691437666073512,0.03557069579035814,0.04044295458999801
131,10.0,1,0.06392491681533309,0.033730966484035466,0.03563831511491471
132,10.0,1,0.057095120829738895,0.03687089373932672,0.038261360139404156
133,10.0,1,0.06082908760345278,0.037866834000450524,0.03502607555657072
134,10.0,1,0.05906817872120786,0.04037346265975418,0.0407633093772714
135,10.0,1,0.06883896102146526,0.039340020209086515,0.03828999117540355
136,10.0,1,0.06440760304975472,0.038844295527786184,0.03590826145539767
137,10.0,1,0.06691240331397398,0.03501900758046324,0.04143922304566725
138,10.0,1,0.05804027547205845,0.038109221541160455,0.041776681202768944
139,11.0,1,0.07083354278016685,0.04317399375816157,0.03212588355302449
140,11.0,1,0.06448227800488181,0.04484072504701717,0.030494175361760995
141,11.0,1,0.0713025523459335,0.046685097911085154,0.03372225220737223
142,11.0,1,0.07479610442233921,0.04124494624372862,0.030548510024578708
143,11.0,1,0.06741149574331105,0.04028572951205936,0.03231991695832159
144,11.0,1,0.06810763698418847,0.04262068576996164,0.036473398411372086
145,11.0,1,0.06217770772391845,0.043043036587513496,0.031124289597094137
146,11.0,1,0.06411573520940758,0.04498455688421526,0.03580827784278552
147,11.0,1,0.06611866761939453,0.04170000671029347,0.02904659584630736
148,11.0,1,0.0712611950437695,0.04160321968009408,0.03225195217375662
149,11.0,1,0.07279889890278919,0.044294238316572754,0.0351821292278807
150,11.0,1,0.07448896855288287,0.04608765355469046,0.03496739201484259
151,11.0,1,0.0750347178550486,0.04208518070504805,0.032587271279242845
152,11.0,1,0.06347483199855854,0.045800146447473114,0.035646070480169274
153,11.0,1,0.06273845081086804,0.046657230183694845,0.030931271557415787
154,11.0,1,0.07301142711753981,0.04555851184338791,0.029254852421655098
155,11.0,1,0.07442640610664565,0.04223998577644869,0.030453115165929336
156,11.0,1,0.07091042646338452,0.043609320269856276,0.030378307535804106
157,11.0,1,0.0641591039337174,0.04808772928284879,0.035601142924950986
158,12.0,1,0.08308728120170575,0.05137718027250863,0.026466511350187634
159,12.0,1,0.07205466118019922,0.05430602372726487,0.024314884148010776
160,12.0,1,0.08037401310585805,0.04887756509821916,0.025396778551521438
161,12.0,1,0.08359700542483488,0.056553230446583454,0.0242853938389544
162,12.0,1,0.0695893328610234,0.05463854071011336,0.02808569101996298
163,12.0,1,0.08334845102590296,0.054510657781960827,0.02790448788933007
164,12.0,1,0.07627671419909358,0.04738783332086378,0.028875513429533498
165,12.0,1,0.08326892105062379,0.056201101390151276,0.025666588388408084
166,12.0,1,0.06963610672388042,0.05106285632079285,0.023511950443636853
167,12.0,1,0.08075550960810808,0.04745024864680918,0.025430485446399528
168,12.0,1,0.07470807908037139,0.04797171414340522,0.027213714246162417
169,12.0,1,0.07516668794620332,0.05579195980952506,0.027535503459069237
170,12.0,1,0.0751379554658064,0.05010617303143805,0.027923873627699096
171,12.0,1,0.08368080952217749,0.05337827247181528,0.029307315639890485
172,12.0,1,0.08449947041721867,0.05001952729946695,0.026807232553128415
173,12.0,1,0.08379406384340146,0.047401637383680965,0.02868107808607156
174,12.0,1,0.08424035797600651,0.056852891163875416,0.026651324087938695
175,12.0,1,0.07455351570650583,0.05542605481432267,0.030039239783228627
176,13.0,1,0.08815476546536752,0.06318923852031827,0.019095019762113336
177,13.0,1,0.07758784221444297,0.05899914411050829,0.021711411351343215
178,13.0,1,0.08459829705770065,0.06011434634058371,0.01973436135504464
179,13.0,1,0.09332698124262105,0.05568238123594168,0.019349989621479057
180,13.0,1,0.0851480472456434,0.05775885380768733,0.020578168675796926
181,13.0,1,0.08023687045133354,0.054160435202052146,0.02079362765942185
182,13.0,1,0.08538397395853457,0.05941917129527452,0.01965812791492347
183,13.0,1,0.08158234970386728,0.05455814214150995,0.022659370094577594
184,13.0,1,0.07763241071037123,0.06078622471730846,0.023785879989847884
185,13.0,1,0.09340159514255306,0.05623422278368763,0.021901180965610976
186,13.0,1,0.07882276864282421,0.05973809502854501,0.020664941109006088
187,13.0,1,0.08767386057548936,0.06251806899821336,0.022802043184014284
188,13.0,1,0.07963810240050738,0.05853278297860367,0.022568345203712828
189,13.0,1,0.08982159725070885,0.05740883614093367,0.021806667718440663
190,13.0,1,0.08306205428064833,0.054442710543551986,0.023632663016895657
191,13.0,1,0.09071104585155276,0.05476854949355857,0.019314345106154058
192,13.0,1,0.07633737660371384,0.06316592386683086,0.019228632884963032
193,13.0,1,0.07647583749649002,0.0557575262436949,0.020813876725908065
194,14.0,1,0.08958044527320175,0.06604550279242716,0.016903769825535372
195,14.0,1,0.09351434851382533,0.05975128525765001,0.017044089062136863
196,14.0,1,0.09438656392902879,0.06954255777623827,0.016690641853677305
197,14.0,1,0.08787682993582535,0.06950882107476637,0.016185668737366436
198,14.0,1,0.1004823738674469,0.06078775180171683,0.017384780846586827
199,14.0,1,0.08457412413759625,0.0600797172682931,0.018912744086802106
200,14.0,1,0.09876243955223749,0.0606788869715855,0.015834512747937603
201,14.0,1,0.08490488260109333,0.06691736781485731,0.019565862429995765
202,14.0,1,0.09828560724560387,0.07114397716761685,0.01919209364724756
203,14.0,1,0.1012915819077197,0.0643131142562495,0.018746277129225095
204,14.0,1,0.0854675185152907,0.07055072461036348,0.017696723999809667
205,14.0,1,0.08780996041892601,0.06878292455769457,0.018466884274399947
206,14.0,1,0.09689746040426504,0.06448304054676365,0.016776116492610318
207,14.0,1,0.09462897387849487,0.06232144846705654,0.01912236386831474
208,14.0,1,0.09870031496443066,0.06710466359342235,0.01642625149997736
209,14.0,1,0.09776628337477605,0.06941723591375991,0.01714660428698851
210,14.0,1,0.09215157721051925,0.0721986313077309,0.016137224228948824
211,14.0,1,0.08510053411192894,0.06331213944580202,0.01839381670205519
212,14.0,1,0.1003204940389069,0.0672399298281587,0.016924195509177772
213,14.0,1,0.0941890374630877,0.06057243296952394,0.01693024980856228
214,15.0,1,0.3724037772206901,0.2717925478146324,0.4269818521194285
215,15.0,1,0.339563240257691,0.28295714602635313,0.4556829820910727
216,15.0,1,0.3727678581478337,0.27149044062416516,0.4505204314783741
217,15.0,1,0.34591407406944147,0.25052688414299906,0.4002131549902275
218,15.0,1,0.33603547263271977,0.2612106467441219,0.4528550592582087
219,15.0,1,0.3818812534137511,0.25555752519545977,0.40197526111057547
220,15.0,1,0.36958560293864823,0.24533798785231656,0.41217639121995076
221,15.0,1,0.3850991312712332,0.2660777791244644,0.42212213399235443
222,15.0,1,0.38671011156592333,0.2323255676371074,0.3837916430489402
223,15.0,1,0.3819337082236249,0.2656600506585794,0.37734525024886756
224,15.0,1,0.3479063386927072,0.24389633536843697,0.398859117666596
225,15.0,1,0.33256737333219766,0.23286127174955484,0.41591609022652465
226,15.0,1,0.38677962998214716,0.26846973557739223,0.4247352659469661
227,15.0,1,0.33170998888475667,0.26804807735933,0.40164883295132503
228,15.0,1,0.3478665396001885,0.26960351008370004,0.37460166335243295
229,16.0,1,0.3484534185008913,0.18687759627649617,0.38538741112684793
230,16.0,1,0.2914454154320223,0.17986572349423102,0.40682977257899283
231,16.0,1,0.33127301029434514,0.19389933659736586,0.39041053356548605
232,16.0,1,0.3379010947796611,0.19313454143441247,0.433207619953678
233,16.0,1,0.31044267167856565,0.18257219211842654,0.38349603132633514
234,16.0,1,0.32971090849089296,0.17894108487409655,0.37399344570945525
235,16.0,1,0.3070915955779439,0.16575260260474775,0.42745560855824466
236,16.0,1,0.30585705762025045,0.16910629356731618,0.38459157213571615
237,16.0,1,0.2907253674361482,0.18933872183010567,0.3742413644317456
238,16.0,1,0.31813082357234385,0.1735666273043998,0.3728246626149572
239,16.0,1,0.32668914187213016,0.18507392118712726,0.40487343874379506
240,17.0,1,0.31197856074838826,0.15486643855419313,0.3717824769433251
241,17.0,1,0.2724197770799278,0.13236568031973198,0.3826759483084968
242,17.0,1,0.28842144751191795,0.15189108631625056,0.38941289853985106
243,17.0,1,0.261607087337946,0.1487106177407784,0.41278322757966085
244,17.0,1,0.28257174656098016,0.13740150682385507,0.42160721492155157
245,17.0,1,0.28252571855504355,0.15359488359966847,0.3728260092006503
246,17.0,1,0.30356798090816933,0.13976031543240766,0.37002302447481356
247,18.0,1,0.251910021692499,0.12570687965541005,0.407420338947685
248,18.0,1,0.27394018590134456,0.1058575269382849,0.39348389721087573
249,18.0,1,0.2516650450237006,0.12216951223140511,0.42785977082965426
250,18.0,1,0.24007925029843255,0.12428096985329806,0.4369652802292992
251,18.0,1,0.28908543079694765,0.1142360007423381,0.4165913989344333
252,18.0,1,0.24849773894512914,0.11287482954202015,0.43693135931079363
253,18.0,1,0.29149951843885197,0.11112035587961598,0.38002493201082704
254,19.0,1,0.22386552461070572,0.09146744419823735,0.4383008662411854
255,19.0,0,0.24694549240170346,0.09975144289946254,0.4070873109788366
256,20.0,1,0.06610961011847317,0.05240813701563212,0.051887827343303314
257,20.0,1,0.06471076639733077,0.04634091544596019,0.05831284133533668
258,20.0,1,0.06281029807040713,0.04945157759587269,0.055326826385737035
259,20.0,1,0.07198302247337932,0.051945797616699464,0.06271321950084878
260,20.0,1,0.06891572753956819,0.049285996249376324,0.057432256550081294
261,20.0,1,0.0658168872757766,0.044603733159763265,0.05857921856449224
262,20.0,1,0.06507763496676881,0.047310384940948885,0.0627541909513799
263,20.0,1,0.0640333742145192,0.04994489846247977,0.051690687841771735
264,20.0,1,0.07294204702284357,0.047128879680003025,0.052440278351922595
265,20.0,1,0.06356813807018637,0.052402827881722985,0.05165062300128222
266,20.0,1,0.075370878625932,0.0508342539741653,0.05922700169910485
267,20.0,1,0.06804482588042829,0.0495732635050505,0.0586467723534616
268,20.0,1,0.07626166224031446,0.051165386902581184,0.051388697021697564
269,20.0,1,0.07485378251130645,0.04477519515650446,0.05805439251443648
270,20.0,1,0.06607927693366235,0.049953414812680376,0.05552927092553548
271,20.0,1,0.07548641500224497,0.05112846789206649,0.05542307515064872
272,20.0,1,0.06409802134761101,0.04668228304630901,0.05845968802283111
273,20.0,1,0.06880366774496635,0.0506656029202588,0.06069918343977027
274,21.0,1,0.06832977107367039,0.046370953914140534,0.04533677577613405
275,21.0,1,0.06916481072621186,0.043373800032598,0.05187406938813042
276,21.0,1,0.06418370822906151,0.04162463527661229,0.05294734508133042
277,21.0,1,0.06884824294355521,0.03839925966042838,0.05560616040398746
278,21.0,1,0.07450850495121997,0.04317076274951245,0.04547593452858592
279,21.0,1,0.061625905128561316,0.040175169240581746,0.04555283844713756
280,21.0,1,0.06271594057185748,0.040126607577267215,0.04742090896589212
281,21.0,1,0.0674841077058669,0.04186187531781758,0.05103509112135348
282,21.0,1,0.06564003331876794,0.043138961397925564,0.05616090414563236
283,21.0,1,0.073282315814934,0.04025180742221993,0.04775936001316456
284,21.0,1,0.06269432107277437,0.044847727931349175,0.04904288447266401
285,21.0,1,0.07080274328742543,0.039738594885863496,0.04746222793243266
286,21.0,1,0.06524053353416881,0.040103937871670804,0.04971215809637054
287,21.0,1,0.0629171715241528,0.04404376887861879,0.04826083521619351
288,21.0,1,0.07367485358046426,0.04321421344917461,0.05187860360118415
289,21.0,1,0.07376439198455506,0.044516230841390184,0.05198877500795133
290,21.0,1,0.06063056455233642,0.04478677288349437,0.05152280328456453
291,21.0,1,0.0701973612128387,0.045160614740559595,0.05233614978468189
292,21.0,1,0.06648310664670752,0.04514670732062302,0.051722334293494286
293,22.0,1,0.07676463162295774,0.04684001504742142,0.04436661699206893
294,22.0,1,0.07337177463001586,0.04537486848154278,0.04464692675165674
295,22.0,1,0.0738362208809711,0.04540661131915512,0.04425192129311283
296,22.0,1,0.0718015476719349,0.041905528965272304,0.03617436200148016
297,22.0,1,0.07200505399481436,0.045669662165566116,0.04230532783441055
298,22.0,1,0.07162458697702419,0.04864196402952719,0.03711765535218173
299,22.0,1,0.07523466812261548,0.04179392390296356,0.04053089748546533
300,22.0,1,0.06380103515560995,0.048090927645848165,0.0390372411909947
301,22.0,1,0.06606376938385058,0.04400194171597655,0.043749262658106816
302,22.0,1,0.06570479079885991,0.049665785456129374,0.035967974412252045
303,22.0,1,0.06797363548265081,0.04931178716654683,0.0435133334343994
304,22.0,1,0.07164045869081899,0.04974444374661119,0.042009687931408225
305,22.0,1,0.0736871157143486,0.04966046918499263,0.03729317056757733
306,22.0,1,0.06749696701315909,0.047761487599733886,0.03700512323250946
307,22.0,1,0.06733620189802196,0.048443264605196976,0.044321009275358036
308,22.0,1,0.06986999708976424,0.047404814016560846,0.04268066189613534
309,22.0,1,0.0769762452101252,0.04998688525171809,0.04454131700442683
310,22.0,1,0.0630756560951025,0.04892855634106309,0.04438964497037103
311,22.0,1,0.06648091986009427,0.04477527584202891,0.04453367318914954
312,22.0,1,0.06718786189470541,0.05027307393693742,0.03653056088520385
313,23.0,1,0.08365499410421758,0.05994207586150348,0.036251588241013336
314,23.0,1,0.07859193517490068,0.05896166609183778,0.029508968604687286
315,23.0,1,0.07440235556902797,0.06097773916033836,0.03460877942018022
316,23.0,1,0.08703640379047697,0.05681110748772166,0.03522529206653831
317,23.0,1,0.08578393121281254,0.06106090740740801,0.03168611672128984
318,23.0,1,0.0799970278658026,0.05165004904819276,0.03421568623444589
319,23.0,1,0.07964055737743167,0.058735515287924735,0.029621897211916128
320,23.0,1,0.08183900657209332,0.0616863410217003,0.031745871117832294
321,23.0,1,0.07394779090257983,0.05780805449271569,0.03309097768859698
322,23.0,1,0.08078671375811751,0.05698081825371038,0.03393266977883015
323,23.0,1,0.08809495809041726,0.05647288594958054,0.03097349790512943
324,23.0,1,0.08474897538415993,0.05952715500427274,0.028867055353040044
325,23.0,1,0.07229638801931229,0.05584917924964232,0.029764155670528637
326,23.0,1,0.08525399987001281,0.051606582203964746,0.03181196890730806
327,23.0,1,0.08232054388629682,0.05535596238146331,0.03622438029628865
328,23.0,1,0.08735360809164253,0.05165849255316338,0.03626491008799894
329,23.0,1,0.08697022771507253,0.058414452698704857,0.036109727814671005
330,23.0,1,0.08036019084939304,0.05578851928918955,0.033710274135237264
331,23.0,1,0.08755284088393793,0.050927247418834296,0.02986291968658071
332,23.0,1,0.08840633175326112,0.05299764579722298,0.032038691830105985
333,24.0,1,0.08772702508660653,0.06756869793016317,0.02864969061363975
334,24.0,1,0.1030447079078687,0.07652336097395554,0.025295138471215478
335,24.0,1,0.09233188715788591,0.07754451786545688,0.026988389938500633
336,24.0,1,0.10056466645038051,0.07496568495399443,0.02493534312252941
337,24.0,1,0.09175717203199343,0.06702681645086518,0.028281742900796242
338,24.0,1,0.09224190054672929,0.07642462168503612,0.030333823383095836
339,24.0,1,0.0937682616220548,0.06481035859066246,0.029403503667426206
340,24.0,1,0.09384384676602343,0.06581654475491101,0.030631393532828646
341,24.0,1,0.10431521393637633,0.07504614997844927,0.027253369536417542
342,24.0,1,0.08993280705258938,0.07227811678180336,0.024671362093323313
343,24.0,1,0.09178851086232992,0.0786985759075524,0.027656293819896764
344,24.0,1,0.09878863125358346,0.07172003778548396,0.029198998494935905
345,24.0,1,0.10365378270567611,0.07522558511349334,0.02913346478060113
346,24.0,1,0.10178268601775878,0.07532685544084984,0.02551311096407659
347,24.0,1,0.10543283517994308,0.0710234372666244,0.026580766085425284
348,24.0,1,0.09124030780908288,0.07203447869972374,0.027885841572700448
349,24.0,1,0.10275527210889081,0.07626637329062246,0.02920121781650973
350,24.0,1,0.10244789987924134,0.06879182894232218,0.026011329953741752
351,24.0,1,0.0913107138396196,0.07743589764703038,0.029707496007317494
352,24.0,1,0.08964379543585951,0.07750171882849725,0.02983073187120685
353,25.0,1,0.10835044257324494,0.07622291616564536,0.02746003322984639
354,25.0,1,0.09965431457477733,0.07758070226755165,0.02966326348292104
355,25.0,1,0.10086333315858366,0.08581788811750703,0.030789905730715033
356,25.0,1,0.12057445892856608,0.08947571333160283,0.032939175923682
357,25.0,1,0.11888414620724665,0.08413884973671529,0.03213574555541331
358,25.0,1,0.12105246869016377,0.08267389199285516,0.03249579920299741
359,25.0,1,0.11788356659504812,0.08453934140414746,0.03134815512600947
360,25.0,1,0.109171336020535,0.09274977036024716,0.032141920057033195
361,25.0,1,0.11920050084579999,0.08947821405360408,0.030080004481210048
362,25.0,1,0.11080119478840673,0.09065200971626038,0.028054972890644916
363,25.0,1,0.11952396418905509,0.08621041719934866,0.032207124964119156
364,25.0,1,0.12180080430479104,0.08376791414494593,0.0278555878444294
365,25.0,1,0.11639561226471788,0.08379080357591757,0.026866184230251364
366,25.0,1,0.11565761850519017,0.08822589454705729,0.027799455339221034
367,25.0,1,0.1213667171084132,0.08073322914998934,0.029369449789034368
368,25.0,1,0.1177634270667693,0.09281597230838752,0.030012107629991482
369,25.0,1,0.11692292520977933,0.08305585291459153,0.0331722269575125
370,25.0,1,0.10897176917294057,0.08561161071144027,0.027748892758104108
371,25.0,1,0.10758731065260219,0.08017884017562951,0.03223435174752994
372,25.0,1,0.10241725133061391,0.08019714195323117,0.030208214418811576
373,25.0,1,0.10687018754358636,0.08082874038215467,0.028509242783086496
374,26.0,1,0.5441964489264461,0.45744761981730053,0.35015483519750434
375,26.0,1,0.47772553544135743,0.5111017736665527,0.372858939956752
376,26.0,1,0.5231996629521249,0.5152559005714716,0.3488895841412847
377,26.0,1,0.5379615656958034,0.49659719882470377,0.34854295792322665
378,26.0,1,0.536379922964487,0.4740150250069156,0.38076311752502157
379,26.0,1,0.4983566548214068,0.49116216808991864,0.3392936716891632
380,26.0,1,0.5331025296453797,0.43873711083004024,0.3318108619318518
381,26.0,1,0.5311024708017157,0.482032189562355,0.3447829204421314
382,26.0,1,0.45310346555780945,0.4384361489704406,0.3769819565023001
383,26.0,1,0.5207645413882541,0.4648478831209234,0.36326119433577586
384,26.0,1,0.4729082373220569,0.43853829231266256,0.346943755263822
385,26.0,1,0.5396372671728963,0.4895618052852207,0.3344027682546989
386,26.0,1,0.45649501643610496,0.4347646230698848,0.3241756265271368
387,26.0,1,0.4907992470458127,0.49821068649090255,0.3796736886911256
388,26.0,1,0.45836931526679,0.44887386695051124,0.3677450141469748
389,26.0,1,0.44813631203531296,0.494658747106834,0.33078497185137284
390,26.0,1,0.4892294542759068,0.4812086676200547,0.35673271869903167
391,26.0,1,0.4682094610265173,0.4571800965052776,0.36319851547783666
392,26.0,1,0.4586138523786306,0.4338560007430517,0.3665757109315227
393,26.0,1,0.48671619030152646,0.45790872666521754,0.3293519448690969
394,27.0,1,0.47908269470918424,0.4629622298572438,0.43073588738478485
395,27.0,1,0.5221576457914288,0.48235301018895815,0.39232810029813825
