rfuid,fid,Target,AGRI_AREA_SURR,FARMS_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
54,4.0,1,0.865472297219427,0.0034559723696950652,0.6838162215505433,0.020738177165942433,0.008507214002615678,0.08444900295253516
55,4.0,1,0.8344596631467698,0.0023753099979719923,0.7828502093868268,0.02305889314131399,0.008448739372827257,0.08719490070759886
56,4.0,1,0.8243476239665845,0.00269849335181347,0.7187825741970713,0.022587006794891396,0.008781652439118205,0.08608412756699975
57,4.0,1,0.9814588153287018,0.004376228228209639,0.6770398162338441,0.02479466889783972,0.009206701613088711,0.07890096465696934
58,4.0,1,0.8191164159100207,0.0021414079352136735,0.7226324996084921,0.02467105402922465,0.009041570247772737,0.08968482462948753
59,4.0,1,0.9471541061073773,0.004869109535818152,0.7219691400112377,0.024416343008649272,0.00913483668561293,0.0829364622191148
60,4.0,1,0.8926659863273798,0.0042220694046825,0.5505931666738061,0.02582563329406127,0.008996776583394678,0.08927437334261452
61,4.0,1,0.8561483310800068,0.004673365419244165,0.6908408904262868,0.02223543377294545,0.008414954366556147,0.08243541715285053
62,4.0,1,0.825514931992134,0.0036037234518177413,0.8386411690375332,0.020523679012539375,0.008378865549013558,0.0831421880126083
63,4.0,1,0.9522991902268758,0.004628504435403093,0.8665552811860382,0.02391022643478388,0.008100966737500105,0.08639914847936926
64,4.0,1,0.8689095301254081,0.002246919722450231,0.6210529942336062,0.02157416999645016,0.009274283119037535,0.08404546433871436
65,4.0,1,0.92589219735272,0.003395584412138292,0.6968337544207153,0.020865320481397266,0.008340067927542145,0.08502430681588992
66,4.0,1,0.8535782344630306,0.0034891825018495168,0.7361212248436355,0.02230018889096726,0.00889838245167707,0.09173767192020153
67,4.0,1,0.8253704167250183,0.004182192635065668,0.6359511071129735,0.021912838368331005,0.00855621209930395,0.09203211821749036
68,5.0,1,0.9561763691416834,0.0031437941534987065,0.6768502284076544,0.021916831831063396,0.005687828825822442,0.08306987839831734
69,5.0,1,0.88009773654869,0.004818410571744814,0.6384767938553164,0.01988987743230618,0.005914758015335679,0.08292397966427877
70,5.0,1,0.8337403957775723,0.005365952995349825,0.6122123210254439,0.018427254258505534,0.005393216597108748,0.08380609481327758
71,5.0,1,0.8272663296143493,0.005718926228388635,0.6900821667619609,0.021479870673764542,0.0058837766073797934,0.09453674848836044
72,5.0,1,0.9366699517139252,0.005091612003100382,0.7097644588282991,0.01970706873163754,0.005440742464522114,0.08706531915361301
73,5.0,1,0.8963535558951898,0.0034299898829588137,0.844350086849509,0.018083780482386253,0.005569523171049267,0.07886202480004995
74,5.0,1,0.8258873057061871,0.003816731339007432,0.6293581350328006,0.019239784827393434,0.005431496171937972,0.08646839555519797
75,5.0,1,0.9160810908139526,0.004266188414741902,0.6008031181838314,0.018862563523500332,0.005684362402666825,0.08151741510395019
76,5.0,1,0.856532461491132,0.005530925822509738,0.7034778498541079,0.01881231082001963,0.005013003989884871,0.08998593769348043
77,5.0,1,0.8142855358697483,0.003052220007946381,0.754804511656207,0.01775511772591917,0.005079340774026668,0.09435660814201359
78,5.0,1,0.8606942509038193,0.005728499463836039,0.5501393267398944,0.022509015944274846,0.005672276538867854,0.07900828172954392
79,5.0,1,0.9656389586836319,0.004789117554229779,0.623596169584504,0.019238798910159196,0.004925989103298224,0.091057791175581
80,5.0,1,0.8690595519475439,0.003685703336625111,0.7116476032807281,0.017799940407341893,0.005119255300125605,0.08562485647631914
81,5.0,1,0.8873024231815397,0.0031631862625123445,0.8471820551463443,0.018998945353185154,0.005769785677595074,0.08787709693204396
82,5.0,1,0.941639891586954,0.0030225992242133566,0.6839236550363131,0.018618300411540282,0.005391550848885863,0.08893903056260162
83,5.0,1,0.9003886772869573,0.0031868243326305034,0.8059348484565043,0.017706125955440532,0.005131935754016126,0.09314502248085314
84,5.0,1,0.9663127885541486,0.005649986115746408,0.5688921059223354,0.017219377569830198,0.005450785224320287,0.09284041241402032
85,5.0,1,0.8594241257004619,0.0032068600629719577,0.6904623394855969,0.01873617780332167,0.0055086313117255785,0.09110789376834835
86,6.0,1,0.14607968953896033,0.3974900808633341,0.5265894172140722,0.39162216538945177,0.007422985057462252,0.02337780205771794
87,6.0,1,0.12586983301713148,0.37043237731037215,0.7826133815225159,0.3695028572233341,0.007294502102677142,0.021359646638533628
88,6.0,1,0.13953766736296447,0.41993993659001555,0.5608672325693517,0.34727166653985286,0.007742768788014317,0.023582098152019844
89,6.0,1,0.12317837367587275,0.4268415560344488,0.518572450036918,0.3725966297146273,0.008425728172036188,0.020947592659880974
90,6.0,1,0.12778563227705272,0.36703587215329503,0.5159704028245821,0.34160752295663865,0.0076961303352969055,0.02194132973922574
91,6.0,1,0.1475724211390864,0.4275615722473765,0.6122825673810469,0.3853377701160197,0.0084656175701106,0.02301233343697766
92,6.0,1,0.12710225424137067,0.38731878837224754,0.7223388054111302,0.3815986876312719,0.008075787252170433,0.020573961878075822
93,7.0,1,0.1282066123184985,0.3685373687477687,0.745019393274096,0.34354813189840977,0.004043083234030732,0.0177089812127046
94,7.0,1,0.1302292186862984,0.4175875812174594,0.5753548259099239,0.32817939868614665,0.004461922524731929,0.0213464050971738
95,7.0,1,0.10902019293770296,0.397999325038469,0.6100611920060656,0.34396064498314627,0.003969977143212803,0.017703135260342513
96,7.0,1,0.11177871654690551,0.40088814414101237,0.49145834110765235,0.3554889919071646,0.004337119905655834,0.020654586298211364
97,7.0,1,0.1313044397564237,0.3676606962699288,0.743214220422347,0.33368287025556403,0.004508125653228628,0.02019958749070782
98,8.0,1,0.10758039940023291,0.4096464105783244,0.5055894770527727,0.3783652526918896,0.0023665800617116033,0.01414489472575562
99,8.0,1,0.10602527883473496,0.388221889659377,0.6662909743826594,0.3166080712553259,0.002172648441404629,0.015683373837155717
100,8.0,0,0.09047938182526916,0.36340959227345276,0.48323774630438504,0.32114404041677985,0.0022483267273794684,0.015838561763460986
101,9.0,1,0.819228067917421,0.07838643242317365,0.8851976296383776,0.05156504269823422,0.08717331843241187,0.16477965759845434
102,9.0,1,0.9617861853435207,0.09108783103063747,0.8834287629367339,0.05354745448642336,0.08884504741601276,0.16643385408745365
