rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.8410870075068794,0.07452704540279832,0.04281935341245537,0.026881571410134867,0.007034492561398507,0.08789879944914136
1,1.0,1,0.973758396775567,0.07036752111080229,0.046695095440152906,0.02924210212257503,0.007488642897379875,0.09560827053465006
2,1.0,1,0.8813052773188429,0.0768764113342208,0.04851864742886949,0.025062519523877034,0.00766435369695243,0.08235197844808523
3,1.0,1,0.8433988019672585,0.07625313106222978,0.044365428725681035,0.028697251116145815,0.007692516302681385,0.09298047679004201
4,1.0,1,0.9763633441913356,0.07470413824471189,0.04639994737128839,0.029760222388699024,0.008085327988250499,0.09302399453790772
5,1.0,1,0.8966632447280642,0.08213645818873504,0.04293859893331076,0.02646820794499389,0.008334381873156537,0.08844953689797908
6,1.0,1,0.8637643784155764,0.07837060889585216,0.045191400147788885,0.029203866244982942,0.008287591219309432,0.09059786274916161
7,1.0,1,0.9985308443701657,0.08123942788402892,0.04656492386146711,0.0250276913151248,0.007024957120103257,0.0863509756249539
8,1.0,1,0.8974215862881567,0.08060058361339761,0.04194135451622689,0.02777851916198108,0.007954135578914862,0.09252271499496634
9,1.0,1,0.9931466951389195,0.07706346536598603,0.04851099277310123,0.028983876287369082,0.007871238822341567,0.07932980622480142
10,1.0,1,0.9091195582236044,0.07787135387085536,0.045288295538946845,0.02760790711617402,0.007680013656082963,0.0912212724785969
11,1.0,1,0.9388383943637885,0.07930630478387715,0.04159227317976153,0.028849611026584128,0.007000267650512787,0.08686363031514856
12,1.0,1,0.8635833480441214,0.07031268145764229,0.04278252071028016,0.026950064735517996,0.00802486589883583,0.08290507011725665
13,1.0,1,0.8556959626346865,0.07954102509462718,0.043240601288963135,0.03060915170031783,0.007522140322551847,0.09179469899263838
14,1.0,1,0.9438424040237466,0.08207103183017772,0.04253635895330893,0.03012977377040881,0.008063026891368653,0.08142852554574666
15,1.0,1,0.8728961420576457,0.08143441839824539,0.04983498203227535,0.02975749843207013,0.007704134597294638,0.09366244524129631
16,1.0,1,0.9248326982136861,0.07419040005175484,0.04221538519829787,0.026187072283163186,0.007024055120310165,0.089107762869171
17,1.0,1,0.843527109131708,0.08011598670289706,0.049246104152749146,0.026775791487069555,0.007019971200153024,0.08593441193225826
18,1.0,1,0.8833282460551698,0.07917286920467381,0.04733588414629971,0.025002062201060125,0.007495074458438646,0.07885594702650313
19,1.0,1,0.9728303710964257,0.07316073075850019,0.043057905463130805,0.031085580959682182,0.007925606302977556,0.09218420671253366
20,1.0,1,0.9790457684426002,0.07185683011158953,0.04397499373452696,0.027971692291193718,0.007004908620243408,0.0954846384822644
21,2.0,1,0.8610828369188218,0.06495451720260857,0.03130892702735536,0.03696575367194371,0.047129397028304994,0.10248469661117285
22,2.0,1,0.921557562883139,0.0693768053250342,0.03584154273924633,0.036980331619537905,0.040481361032371356,0.096052208989328
23,2.0,1,0.9881842244543164,0.06567854654911755,0.03369424885562937,0.040789353283085375,0.04677842157488185,0.08682650210108897
24,2.0,1,0.876111428510969,0.07132455841915668,0.03265271632117686,0.0352096474544067,0.041652771970490325,0.08970849275899916
25,2.0,1,0.9143506951290784,0.06452863982365363,0.03703848073160001,0.03872818614951546,0.04407568941209094,0.09988027719589405
26,2.0,1,0.9858114537056359,0.06598211023495255,0.03213376121045522,0.03756580746927714,0.04565859781914309,0.08454865942288588
27,2.0,1,0.8623540754698884,0.06488024285875964,0.031782310497880065,0.041960546195563025,0.041366418513482356,0.09736799927015348
28,2.0,1,0.8671863935085131,0.06927663265661133,0.03732198945943939,0.03531806281949934,0.04201629846172814,0.09762536510847034
29,2.0,1,0.8394453635666359,0.06404012779634295,0.03762786981049213,0.04230167396813641,0.045347727728685186,0.0945394092351061
30,2.0,1,0.8387752438716867,0.06541096399808204,0.037656519795177125,0.036480059034459784,0.03985824743488397,0.09502951349283198
31,2.0,1,0.832444079640296,0.07271913685697497,0.03732105712187475,0.036765983137828535,0.04173107800861947,0.0910155706038888
32,2.0,1,0.9216519187455939,0.059734307002028905,0.032123692050136064,0.037593022709518295,0.0436016562043586,0.09132598748330222
33,2.0,1,0.9254890029182702,0.07186125543823749,0.03611992388507372,0.03642706407196771,0.0417085151348218,0.10154177166254483
34,2.0,1,0.9365546002469777,0.06774014735859947,0.032333410981330454,0.03915889474828083,0.04644595632543499,0.08447190724088029
35,2.0,1,0.9400642385296659,0.06591890343222236,0.03399303548132178,0.03783836133944016,0.04820479949965847,0.08691979569752378
36,2.0,1,0.9922728570851534,0.07126446755602073,0.03234704151239562,0.036778615614558495,0.04362585208510734,0.08855214071746675
37,2.0,1,0.8470346721003575,0.06812315964852282,0.035592217158634545,0.042758216885839806,0.04617163053022712,0.10190075148499213
38,2.0,1,0.8697523247115623,0.07032717370850843,0.03413038359658123,0.03822447893542311,0.04016532600254434,0.08940901400379894
