rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,FARMS_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.9027456844486561,0.0799847601003152,0.002332508642380858,0.026332975954050382,0.014200753860787348,0.09562775737477172
1,1.0,1,0.9153337744014929,0.07702744781088854,0.0012809002020756739,0.025252250617242913,0.01340924190455726,0.08986569137576159
2,1.0,1,0.9436306550848949,0.080920630455019,0.0026923856989597545,0.02475007137847036,0.013106029621352606,0.09658983183711682
3,1.0,1,0.9453315232662912,0.08074062075125626,0.002526778942319164,0.02515326704079562,0.013835223737746507,0.09265297681623913
4,1.0,1,0.9842549963566052,0.07664030572021967,0.003041458573794699,0.0248079328005562,0.014088027700282797,0.09618798634822948
5,1.0,1,0.9828667009419484,0.08288733445475188,0.001288680959931098,0.025263140487731584,0.013242707588779996,0.09381836706902234
6,1.0,1,0.9169311243685416,0.07944533469980243,0.0013891195352919248,0.025625687551074437,0.013206749300749743,0.09416870603223756
7,1.0,1,0.9913547786381062,0.08136733911491585,0.001502796627333668,0.027455678470176183,0.014004142741267522,0.0909586641028198
8,1.0,1,0.9375549008521297,0.07862316036229479,0.0014549124756923547,0.027418270958164893,0.014305466708449231,0.09061029298218377
9,1.0,1,0.9380490811682638,0.07726475824140945,0.0017699110475406273,0.02763680522485317,0.013086999938023109,0.09545834580705222
10,1.0,1,0.9460028000442432,0.08067707773376176,0.0016722848041044007,0.027747482495138934,0.013929067663383522,0.09447519432768159
11,1.0,1,0.9726197785984101,0.08251969228134724,0.002509559446342065,0.025481741468592722,0.013931394976745151,0.09020211826229323
12,2.0,1,0.9552529866274504,0.06798172396353755,0.02239732980238321,0.03948923086111342,0.04832398649929852,0.1057572682293079
13,2.0,1,0.9671786325361825,0.06892155283620127,0.020042450021743916,0.03990060945750154,0.04705675245176667,0.09925974108127894
14,2.0,1,0.9355718188886605,0.06728990632729384,0.022872938669028942,0.03964298344247612,0.04815056466007837,0.09848150026135588
15,2.0,1,0.9932480898167733,0.06279106339560113,0.020070708779511014,0.03848759660247817,0.045618056744947406,0.09867836966818977
16,2.0,1,1.0,0.06623875943165052,0.01991843532136854,0.036708620481800014,0.04864584191204485,0.10207451574913609
17,2.0,1,0.9480008800386119,0.06812462743896869,0.023189729696521603,0.0356888243348376,0.047759580033957444,0.09853030971070219
18,2.0,1,0.9062747445647991,0.0646666239809519,0.022430545332148465,0.0358374247489677,0.04636328390732001,0.10077817275208606
19,2.0,1,0.9557393283174404,0.06472919893145729,0.02176594829353392,0.03821955863836742,0.04868896361119429,0.1035287228647011
20,2.0,1,0.9969875423668187,0.06336667813019234,0.02278070866934957,0.03563007549674077,0.04693479852498328,0.10271789576929345
21,2.0,1,0.962408294768047,0.06651515694117542,0.019111383170348863,0.03791607651799059,0.047011591987885314,0.1047937524854697
22,2.0,1,0.9776122019751005,0.06331863297925741,0.02192364721937874,0.03691437776713345,0.045410237601167726,0.09864665831047077
23,2.0,1,0.9343882969809083,0.06363731437731328,0.021404189615894114,0.03805131973343626,0.0470883401667639,0.1069890747415369
24,2.0,1,0.9294397985058176,0.06798570555299298,0.019847235739518996,0.03689142759111509,0.04877685237441708,0.10360791980759115
