rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
0,1.0,1,0.9248113156300631,0.07674528315611286,0.029201047474387322,0.013039241996296613,0.0921713271265284,0.10143262269786536
1,1.0,1,0.9430120695522329,0.07909882593913127,0.030381054270839064,0.01239457629549665,0.09477541360196491,0.10447578531551842
2,1.0,1,0.945546044551959,0.07963840598821974,0.028694998313081914,0.013060890680335792,0.09013154017972594,0.10212377293294811
3,1.0,1,0.9143024766112997,0.07681170813036886,0.030224392209247653,0.012775286765781775,0.0888686419462543,0.10392466942319231
4,1.0,1,0.9552595609904273,0.07420074379358138,0.028927210203685806,0.012302230769548322,0.08841847215385558,0.09985649034842513
5,1.0,1,0.9846037416374183,0.0776370259992947,0.029161727350525204,0.012181571699969165,0.09474811618484917,0.09935319039720976
6,1.0,1,0.9227807215265547,0.07358681137296451,0.030102373754689476,0.013084753107952533,0.08979230362754047,0.09512054857620805
7,1.0,1,0.9374085819362535,0.07550498797978238,0.029433316303080662,0.012786661758570066,0.09474019969443943,0.09754638431233549
8,1.0,1,0.9192538807725402,0.0772417826631309,0.030219195705272976,0.012180709120463333,0.09541368152781829,0.09634539244707456
9,1.0,1,0.9477230077189772,0.07509410964462516,0.0276471398610121,0.012879012460688722,0.08923377626762596,0.09763748910869903
10,1.0,1,0.905350975170668,0.0749586632033828,0.027665314884882997,0.013044227522756061,0.08946050324521843,0.10364555653064164
11,1.0,1,0.9688757569156602,0.07437204923414065,0.02885591559382356,0.012161755985663422,0.08871635779322938,0.09961630266903064
12,1.0,1,0.8996047375986114,0.07299093860922201,0.029982546286521257,0.012912322165599444,0.09411678586981503,0.10269945794545794
13,1.0,1,0.9689471939149914,0.07458853957830204,0.027603362718095943,0.012639927519739594,0.09473928093898012,0.0999488783590369
14,1.0,1,0.9462170971346547,0.07981296520188358,0.028196452638261833,0.01263831031354311,0.09206742483135859,0.09859626696725253
15,1.0,1,0.9814348755334924,0.07648726015342702,0.02813406949581853,0.01213617032893173,0.09558545806554213,0.09788964511418047
16,1.0,1,0.9764126097811866,0.07359413137745816,0.027770577466935505,0.013035676235130387,0.09217176287782321,0.10438698326774827
17,1.0,1,0.9064445412536606,0.0769322219597297,0.03053482789388117,0.012736989813478056,0.09306649723954853,0.09576297652692364
18,1.0,1,0.9829982707120977,0.08047838091140168,0.02958819725869333,0.013194719477131264,0.09091751051816702,0.09938230727191293
19,1.0,1,0.9143444197382976,0.07486397688607282,0.027955703267794178,0.01266449609516594,0.09382164710845695,0.09495892914783423
20,1.0,1,0.9807203640236226,0.08059348092236734,0.029561293766645905,0.013087810345399725,0.09310990681918627,0.09520983813963108
21,2.0,1,0.954626806421133,0.058593324017291136,0.04240780977601909,0.04276016773071796,0.10203959791360431,0.08269625338341784
