rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
0,1.0,1,0.968347712600615,0.08054705791261992,0.029928121333176648,0.012976517618946552,0.08958739245534715,0.10332967279200372
1,1.0,1,0.934638980015428,0.07996977201622602,0.028547741433809146,0.012273927841052365,0.09646683880150257,0.1015735791336152
2,1.0,1,0.967757078744561,0.07706388162727836,0.029128399781112584,0.012526227302743411,0.09481191380146729,0.09738338517124462
3,1.0,1,0.8988512667165491,0.07922237570094766,0.028561550319331337,0.012209623680599533,0.09320735680110158,0.09746258773944821
4,1.0,1,0.9475296919184042,0.08069199991709647,0.028170169039562692,0.012992784867483157,0.09319871652084874,0.10379132969699184
5,1.0,1,0.9810509528838499,0.07882688036848809,0.02996638170182793,0.01304239744355668,0.08950643053285642,0.09603645491547286
6,1.0,1,0.9664505329482,0.07705796353577413,0.028746121057956295,0.012219407735498839,0.09671341640647915,0.10185624651980013
7,1.0,1,0.9366809409918866,0.07933866980650058,0.02971956301025763,0.012349479505713686,0.09641973440184222,0.10266366697581089
8,2.0,1,0.9878260433063383,0.05779802470698091,0.038809559087639986,0.04474849196379629,0.10993630557372375,0.07953663690389862
9,2.0,1,0.9121846077714867,0.061731558601688274,0.0405745111297533,0.044178395974993345,0.1077692319814202,0.07665287153276515
10,2.0,1,0.9280471150832672,0.05836663250251422,0.04035847373069963,0.042417733553292564,0.10499576743316921,0.07587568368762575
11,2.0,1,0.9962186720227502,0.060394455721201966,0.04042064401803657,0.04231141387723434,0.10208198183421266,0.07774456720352182
12,2.0,1,0.9224343491340862,0.06084694551689376,0.04093552975982431,0.044321908717632356,0.10312626927213459,0.07900120707425896
13,2.0,1,0.9499834779427195,0.06040141306429388,0.04134308397747348,0.04474375932542045,0.10289611645324266,0.07754712949193879
14,2.0,1,0.9689075091869576,0.06134250304123421,0.03885927810971596,0.04460212379759106,0.10868878329045048,0.08237541289367113
15,2.0,1,0.9192393062945948,0.06253400579160572,0.03865812116504992,0.043014265333026054,0.10597294961722153,0.07947209274748343
16,2.0,1,0.9465803870753825,0.061987628715316365,0.038208202765499584,0.04265581080435334,0.10916201113218156,0.07462190175523405
17,3.0,1,0.9486645867490884,0.06922589389281303,0.03489497658392814,0.028517983245671567,0.08945713162950807,0.08562981931071804
18,3.0,1,0.9155092108159479,0.06722359488429278,0.03251659109688269,0.029194108657105696,0.08884383447870155,0.09111644611914184
19,3.0,1,0.995196767571129,0.06721114414099806,0.03267299536551811,0.029320909373098822,0.0943756639698223,0.0861754259571239
20,3.0,1,0.9906559197301822,0.06583421813147947,0.03375307002625824,0.0277011849540492,0.08889552364686673,0.09267380069839722
21,3.0,1,0.9314396255242119,0.06649157893814853,0.032975735348904765,0.028821730114347115,0.0874653725958023,0.08676184941641822
22,3.0,1,0.998495704241773,0.0692628043014673,0.033632345411418914,0.028957560612738163,0.0890454708355912,0.09209955738937259
23,3.0,1,0.9312557626238726,0.06745308614120314,0.03406637448317846,0.029582294527338047,0.0893788487090075,0.08628114545331328
24,3.0,1,0.9068323209763125,0.06501649510179788,0.033193552372449184,0.029683264758744537,0.09382381008458998,0.09160748700043742
25,3.0,1,0.905722590786288,0.06966592406930781,0.03356111968870774,0.029807928505877754,0.09544467613354146,0.09262415460598279
26,4.0,1,0.9881185868756038,0.07820698818119035,0.027755347177511002,0.012711260299586049,0.0915325793183079,0.1007459026652813
27,4.0,1,0.9862605783615255,0.08002969002865268,0.028103416944901417,0.013064112697329848,0.09060090887268886,0.10435766638224604
28,4.0,1,0.9112935685498971,0.07789934064549422,0.02724082585093301,0.012308380132470282,0.08377944077853623,0.09962532481660957
29,4.0,1,0.9116196431612785,0.07825576504200035,0.02698281704096975,0.012396612717905051,0.09111061188397306,0.10283536400697263
30,4.0,1,0.9356168474327875,0.07566231444552007,0.02582497490959008,0.013006878613811628,0.08409494622133969,0.10252209783514281
31,4.0,1,0.9640977759502688,0.07562198352101714,0.0249977929179082,0.012668203327645457,0.08878332522600153,0.10057863773368882
32,4.0,1,0.9644906485303412,0.07700349519767286,0.026741290213949193,0.01270764424576593,0.08793130514832541,0.10267108343810018
33,4.0,1,0.9406893075650623,0.07930416589548964,0.025072122146448994,0.012353258037033297,0.08490286096860256,0.10551281790430452
34,4.0,1,0.9603298240990736,0.07862804444649822,0.026047806732826723,0.01333627700458148,0.08863039298886172,0.10481029331852439
35,5.0,1,0.9975823557736724,0.08518043615211353,0.023704779796875238,0.008820710402196352,0.09108917207468295,0.1110119154304331
36,5.0,1,0.9176472224168031,0.0832451059968589,0.02285117139665208,0.008873536702005047,0.09097749837777357,0.11145109365577514
37,5.0,1,0.9416560971261196,0.088324673893745,0.022895519730843108,0.0090447019474165,0.09246190631455574,0.10407283464333836
38,5.0,1,0.968196378828718,0.08425494767443405,0.02338850717666133,0.009060653581550289,0.09183535979087502,0.10908294941021825
39,5.0,1,0.9505828080168874,0.08610575575057228,0.02166138453140251,0.009226904679482882,0.08803071917436826,0.10332857513968376
40,5.0,1,0.9258392521271633,0.08681402576582252,0.022746481030649544,0.00923766706764739,0.09412446405348096,0.10193080314983458
41,5.0,1,0.9352222238893514,0.08815445281276311,0.022963787662880264,0.008474321036682117,0.09441126456329914,0.10551767598820644
42,5.0,1,0.9083629401609283,0.08273018410280591,0.023840505394286927,0.008621065228313943,0.09090242628431351,0.11044841207291821
43,5.0,1,0.9557160459612536,0.08434716612377773,0.021722749666506235,0.008573301581564129,0.08854032303249869,0.11187920633753447
44,6.0,1,0.15247458737729716,0.2862433964432795,0.37571655780637797,0.008656985568007295,0.02291054356708647,0.40907344357656594
45,6.0,1,0.1428022333021327,0.27843665752477903,0.3515534454881492,0.00852467458226447,0.024162348265706613,0.39415687269758726
46,6.0,0,0.1457595674863322,0.295581026563583,0.37935627055811144,0.008844446568380676,0.0239731437941108,0.39825042165611796
47,7.0,1,0.12104004143021786,0.28205573198881423,0.33161688015969176,0.005201503460250813,0.019547922488328477,0.3736770379825871
48,7.0,0,0.11804124480842991,0.2613067773468385,0.3416846268391928,0.00500269856445014,0.018889140875716186,0.36970767013120037
49,8.0,1,0.09547004697657305,0.24752321439511046,0.3388356076212574,0.0027062180408269306,0.012700641524519987,0.3630409123428535
50,8.0,0,0.09592199643064564,0.25874862276609095,0.32847485489093575,0.002751321098790469,0.012659158189409495,0.380169907649301
51,8.0,0,0.08996543619427803,0.24845853149586172,0.33109097394460824,0.0027608971286205825,0.012885243768802233,0.3680890369501909
52,8.0,0,0.09503757921394403,0.2429278723517749,0.3352949009520016,0.002713019876016971,0.013354198772836105,0.3617518824170967
53,9.0,1,0.9651959098862755,0.05888622076021081,0.05225551936967353,0.09641060996673294,0.165634253416194,0.0804239217531365
