fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
49,0.07762633900143348,0.19806633622193537,0.6746741315052408,0.06250964236907716,0.00010601660662232978,0.007396328336291063,0.4390429994559946
50,0.055178880850531374,0.1596524312206219,0.6567326026792716,0.039992917510684164,0.0,0.0022762354459987025,0.41047171160658397
51,0.04044214363479666,0.12043569268622566,0.6554646721877122,0.022594489387755302,0.0,0.0005932574734817495,0.36485954009149635
52,0.9190042923830946,0.1110655812082427,0.066714522677724,0.1064807140277039,0.17467294661137633,0.19593806795776753,0.4274292476231528
53,0.9377800486877622,0.10672362888050846,0.06219442235285151,0.09678196609701703,0.0937867458862244,0.1963845752002876,0.4056562331265521
54,0.9398646444359365,0.12085841487569722,0.05327322831591908,0.10158878618792284,0.04733438061251928,0.22157527920250952,0.4312448336352132
55,0.8894900522474528,0.158482066704739,0.06906294768335956,0.11855800684492862,0.027315868312470303,0.22116342506172032,0.4697108135974065
56,0.8256901533635145,0.18903549875775214,0.09972618304053456,0.141581795379725,0.03834742119936053,0.21851707979089866,0.47841372464698434
57,0.7601926562354403,0.2238486169391136,0.1347811486776499,0.17224669721830438,0.0753222768301184,0.19293841599526917,0.48148613641157
58,0.6529535877392981,0.3140711405701702,0.16026157892997644,0.2549309968317146,0.15360918172460367,0.2414711494297986,0.5457941607206442
59,0.5070483367412361,0.45115999932251744,0.1955141568603066,0.37885186705994284,0.19901873425648198,0.19587898958909178,0.6551973728023417
60,0.37199071510935694,0.5940025196412626,0.21974105966539978,0.5040356754572521,0.17568571722781917,0.12545532522815536,0.7536824910453641
61,0.26304746697777603,0.6315797929289285,0.2931794872769594,0.4995395216598024,0.11607723618297437,0.05158564644098729,0.7756246060677624
62,0.21744308179284594,0.5940293721031756,0.3497331254873713,0.4251326896589415,0.04987260374497384,0.035472885476994405,0.7509098185322071
63,0.2020468091111268,0.47771452741736103,0.4279107374245429,0.2699247383012628,0.021252674393152652,0.03538553480725217,0.6637376505210351
64,0.15809974495432613,0.36398052460036157,0.5413860806421049,0.17202988875568376,0.007448991528283832,0.026920563023423934,0.5696720181513067
