fid,BUILT_AREA_BLOCK,NAT_AREA,INDUSTRIAL_AREA_SURR
131,0.3782227818385274,0.055172128324320856,0.38025624087795185
132,0.5708496407141782,0.05035376197757918,0.5714135237409982
133,0.7221532731910666,0.06983392855319652,0.6891460736343119
134,0.75965062634633,0.108009476638846,0.6737955332517728
135,0.7011860229709441,0.17024025984925337,0.5647386894052667
136,0.6035531160957828,0.25867944450501723,0.4300287105654731
137,0.48427912894059694,0.3956611973316003,0.3116060495902879
138,0.3408378957892751,0.5677954545169955,0.1903212949066081
139,0.19711058589784017,0.6860184803286067,0.08510743255933864
140,0.10470910229395665,0.7302776284750544,0.03759777333434098
141,0.07401091074678472,0.7749110921462309,0.016448401405560018
142,0.059754493084957644,0.8424744417501489,0.011328631570015452
143,0.05141983222260036,0.7116242726699078,0.021477354931386975
144,0.06711206030279196,0.6079330349870367,0.03540569822817142
145,0.09632181591957442,0.44185782429096704,0.0568687718511271
146,0.13099487546621444,0.26213640603645194,0.08206507417470503
147,0.16174525982145618,0.1395423428172184,0.11322153812077514
148,0.18463848120606932,0.08884347409810042,0.13402381710513853
149,0.19681770796367143,0.07722751392675431,0.15112094438568405
150,0.21316048523033812,0.06893575789514104,0.18271187521009605
151,0.28676634058422906,0.054270042632947664,0.28777958520476626
152,0.46924252958436313,0.04310639794819214,0.48853013258926403
153,0.7023431808159675,0.04195952470909842,0.7102256051378131
154,0.8579959984782636,0.054332556297621855,0.820219091306476
155,0.8713757372080921,0.08838426675853282,0.7673472387082925
156,0.7822452993001027,0.14948307845427142,0.6176082685039167
157,0.6495450657982461,0.24902626854779986,0.4565679249994537
158,0.48143654106936135,0.40705274659256296,0.31562183920542436
159,0.3024670705342681,0.5851207550503309,0.17938110234389298
160,0.16206380297252437,0.6918671363519301,0.07261715783986876
161,0.09382304693756977,0.7185346707860701,0.02040504127390852
162,0.07150535060558665,0.7544563687830764,0.014230352997817056
163,0.05280415487508653,0.8234119466049754,0.01111384756083582
164,0.04178539539877975,0.8750683096970499,0.009178583111448951
165,0.03735175292248524,0.7667067017034613,0.01400344239118754
166,0.04388850998662178,0.714686770789615,0.015614947601208393
167,0.05462489111069802,0.6189045670676485,0.023288717976308434
168,0.08016024179974926,0.4426598427466668,0.03700565850369777
169,0.1189559987098303,0.2706190201259939,0.065890430846976
170,0.15875092406220725,0.14888107275135473,0.10471718344584569
171,0.18660085303710527,0.08954221065079465,0.13345427956492562
172,0.19723734120285139,0.06279105176248043,0.15455597918029243
173,0.21496960339391147,0.049800396269103174,0.19342951443204823
174,0.2992163455266329,0.04418235132058454,0.31246361656863775
175,0.49419534087839406,0.04100301864320729,0.5275597458726666
176,0.7376479026823191,0.03606631323624557,0.7579850341675874
177,0.8981457225818347,0.0392510461524061,0.8644989058544162
178,0.9064321159118295,0.06843633312751414,0.7969706674388191
179,0.8006815854432897,0.1310074086090415,0.626802405469645
180,0.6453885185008538,0.2366334157219178,0.45196758961513406
181,0.4628050773652717,0.40307020966892015,0.3047714927530929
182,0.2838662252203649,0.5692759773778929,0.17410357582699457
183,0.1553944100911239,0.6518108631323395,0.07464752719228925
184,0.09564360662568311,0.6557119179030694,0.02511651162006169
185,0.07673109961905113,0.6844486290781613,0.014867055999954215
186,0.05938303995312648,0.769459580122589,0.01350192393819419
187,0.04127562336057327,0.8552883309456393,0.012739161956610538
188,0.0293859455408268,0.9270599723995131,0.012199039171451426
189,0.032250275103754916,0.7694908524465699,0.011713653199723333
190,0.03513910558317013,0.7484969717812444,0.012014194571381745
191,0.04035457402170331,0.7026442610072536,0.012944146940213666
192,0.052105864982085276,0.5865624058404821,0.02006476908743765
193,0.08023433211831837,0.4165242392546618,0.03673590176253189
194,0.11989482874585665,0.25352463002471387,0.0659768813299147
195,0.15459639400031439,0.1392312958212269,0.09962533227797968
196,0.17257919232534566,0.08484437952574847,0.12782129349322463
197,0.1788875487608575,0.055092119444851866,0.14748673055398953
198,0.20124581598764354,0.03940662564376183,0.18804406143147473
199,0.27947128217306105,0.037275067806924474,0.2957345481618058
200,0.44299702295728366,0.03858370426397701,0.48721041746034616
201,0.6517709949677318,0.035913915385505125,0.695227310970975
202,0.8034598021657594,0.03834815281447416,0.7967408299239239
203,0.8246443904342308,0.06496844751040162,0.7386299106773637
204,0.7330157136427219,0.12524421541015274,0.5798489400920407
205,0.5931058490746872,0.22762524723791497,0.4160722616139692
206,0.4398010445898021,0.38319929711838163,0.2866851695922222
207,0.2883598678854571,0.537357671720719,0.17847362286363055
208,0.16769922802658588,0.6223079696284693,0.09011877108098201
209,0.10105501531010405,0.6339509478002897,0.03604771141100573
210,0.07986872964868287,0.6459676286440258,0.020364527773652427
211,0.07094903834547875,0.7037281643882504,0.02040852880011537
212,0.056485993189987385,0.7907714401709038,0.021443168948756523
213,0.042668880429112474,0.8673331531300331,0.020307065985427083
214,0.03212710403076728,0.9206198447973227,0.016878549352618274
215,0.026533885866066902,0.9346931196483603,0.012202361511303127
216,0.024763503063993317,0.9375571942658517,0.01023295396194251
217,0.022988164720652637,0.9354259657221871,0.008452292748285958
218,0.034481643457557484,0.7198213558965669,0.01179125604894028
219,0.04082621891278203,0.672103664589182,0.01485428355609764
220,0.05113279444730607,0.5578498024431264,0.019543219295008598
221,0.08187293447430276,0.3850519827828264,0.039485000675730055
222,0.12292761445827768,0.22254148388027425,0.06908487249273504
223,0.1498411836866043,0.11677641312621183,0.10058709230440947
224,0.16109759898352316,0.07469201496253898,0.12494307163319514
225,0.17262840565347257,0.05186197838337376,0.14629653833138268
226,0.20066731446907338,0.0388516714799245,0.18827064468696691
227,0.2572454586164843,0.03714958749556254,0.26807888535846763
228,0.3605264772733653,0.041458649766153134,0.4011929792725585
229,0.5058603083761414,0.04250393755578406,0.554289670984751
230,0.6328454485567998,0.046121944829004724,0.645269008497291
231,0.6740992805701983,0.07255341924639692,0.6160512584160924
232,0.6191846149062658,0.13987654628754587,0.49522630594469935
233,0.518749974447006,0.24906959216039506,0.3627848493923488
234,0.40615420813401665,0.39269551733041963,0.2597618206956249
235,0.28478710697929965,0.5476855385068863,0.17525445898804207
236,0.1726512241682617,0.650823230220319,0.09814802163698151
237,0.0995360382171467,0.6891189292046306,0.04404665502120403
238,0.07657961225806859,0.6938594528003389,0.027388229966236792
239,0.07810527621303322,0.6940016997279823,0.032265256988898275
240,0.07566684146474384,0.7284941975261681,0.03718522043782008
241,0.062480162688769075,0.8030459118497938,0.031394809643988345
242,0.04477440996301305,0.8817443901734766,0.02388445838355369
243,0.03127578295542932,0.9198115799811101,0.014488783383485129
244,0.02398426693656971,0.9269055165268292,0.010298479366789837
245,0.020611086088866856,0.9288826604066027,0.008352494536305238
246,0.14841501453227185,0.09193112000351411,0.10929377820383794
247,0.15820431942339158,0.06598113878495825,0.13249520913672805
248,0.17969249153912104,0.05251981723247324,0.15844424545560074
249,0.2131968871837684,0.04591743393823643,0.19679649074464714
250,0.24475706182934773,0.047192898183241176,0.24638051008015555
251,0.2896578614268798,0.05248900133320643,0.31742214699930277
252,0.3723044644777974,0.05427227716293852,0.4130762902513487
253,0.47246178462813937,0.057577865234734266,0.48713275684253415
254,0.5341534851647167,0.08281579456367053,0.4915143998531644
255,0.5218131376298645,0.16191079174953044,0.41639120957889025
256,0.4540749534699855,0.2947785092406824,0.3139235513264435
257,0.35946313167316213,0.45702020991962566,0.22338532632920416
258,0.24960086182436525,0.6100386980411415,0.1494361696797083
259,0.15017587970510324,0.7248998281716564,0.08357443390886876
260,0.08403059671140767,0.7966590910761858,0.04011382507689305
261,0.06553760303756939,0.8067506075911977,0.030306130170098942
262,0.07651387403906783,0.7558948321890733,0.04117937784388163
263,0.08491455669351963,0.7321491171969774,0.05073783451615295
264,0.07685798420803391,0.7778169816107203,0.04643987841163461
265,0.05451441856690177,0.86116801250186,0.03208970187535038
266,0.03383276068931667,0.9019123644293854,0.016567553017310863
267,0.020371100726692116,0.9162432976671402,0.009406979176296865
268,0.016622009872997463,0.9218674186796834,0.008036211719736541
269,0.15975002688866421,0.06202042866890158,0.14857990749369562
270,0.18150316723525114,0.05496892218310559,0.16915575049290618
271,0.21266304833059738,0.051184535681554774,0.2005467172898733
272,0.22997626098899804,0.052942362550841435,0.22849887751233441
273,0.24405245872454379,0.056619211859648695,0.25637337019885825
274,0.29292271057347685,0.058664548313224575,0.31120532102837695
275,0.3770702645909954,0.0653069547830673,0.3787488940320336
276,0.45805745666403025,0.09168614272892718,0.4212940791860968
277,0.4782100169482072,0.17319198028419952,0.39001020119454866
278,0.42442269106949787,0.3313277904382571,0.3016556601401589
279,0.318726603975193,0.5203375901627917,0.19927179165930387
280,0.20070444195187656,0.679517023655537,0.11362589901037011
281,0.11108020492304363,0.7853402687890296,0.05550594471646955
282,0.0616171242562533,0.8620041603366619,0.027312694203434823
283,0.05208566887789871,0.8788947422199933,0.02712939439908423
284,0.06872632705313718,0.8234607135840035,0.04189276641614909
285,0.08156603922318331,0.7836125089044934,0.052652040511366675
286,0.07368527964793625,0.8122252436007297,0.04753866639450458
287,0.04846398540924279,0.8760365232603569,0.029913495519085773
288,0.027366233774478096,0.9073256662271929,0.016756919069756283
289,0.015520547111313369,0.9131970465665938,0.008686402120015407
290,0.014149928410052831,0.9178900489411609,0.007468434211196764
291,0.1717197451654178,0.062417056232464865,0.17083368594535794
292,0.18174884754077128,0.05619941735136099,0.18154313624507526
293,0.20166206198966452,0.051644840550560206,0.19893658861466051
294,0.21397707076162836,0.04901441741823335,0.21232906832920248
295,0.22638621234325532,0.04924281459363812,0.2285935606765251
296,0.26766107009521045,0.04919340567510181,0.27147119880011333
297,0.34624218337944596,0.056370389609641774,0.3397794134567567
298,0.4414419538451403,0.08169444652812756,0.4029222194918252
299,0.4861735853820547,0.16201146621638204,0.4016009977159438
300,0.4323167933401792,0.33484226243493903,0.3172080639371447
301,0.3030687875070878,0.551155222472174,0.1950852124255616
302,0.16433760834143504,0.7235396089659065,0.08945127477602531
303,0.07836222135443985,0.8231688786763585,0.0329694563950289
304,0.04220521764599649,0.8843110676480981,0.015683924082674026
305,0.040806136457376165,0.9044604008434223,0.021046334793091988
306,0.05923336983803013,0.8693189673204638,0.03557413469851543
307,0.07020775914990157,0.8424833353708028,0.04503965218438593
308,0.05883411369781129,0.8721640575443466,0.03674523012430976
309,0.035327161885488116,0.9164151439891389,0.02651602519475466
310,0.018515874016099013,0.9327020936413463,0.0157646657958034
311,0.18539018538283156,0.06448058637000205,0.18501997552108396
312,0.18656888127629428,0.0565126798651092,0.18982892891009517
313,0.19296814457860054,0.050432794713722334,0.19542846757667878
314,0.20455938951255215,0.04452183943666498,0.19987633812387742
315,0.22616710233790163,0.03650147661268598,0.2166805355194367
316,0.2698199939784362,0.032022229834844776,0.25733099475607696
317,0.3413515934186699,0.03874967973076746,0.32997828149981406
318,0.44383655557950236,0.0603282950938657,0.40724839643711225
319,0.5088797461401782,0.1362587638517377,0.42603661853695324
320,0.46012548896608774,0.3165542973819702,0.344023377534933
321,0.31277970923963583,0.5507505108846779,0.20549988965930263
322,0.15425351609582416,0.7366965656608284,0.08208814367878897
323,0.06507812523525805,0.8345457430012907,0.023454898125271576
324,0.03522292913505238,0.8919694857758045,0.01202856893915872
325,0.03469226299524503,0.9130111312507587,0.01752361053154776
326,0.050604374249940194,0.8816534391652194,0.02865192977053501
327,0.05896342112377012,0.8667050274762876,0.035645841978165005
328,0.045338631256414026,0.9033818153968469,0.029863905823033696
329,0.02511565483883215,0.9430385330301911,0.021590012795754652
330,0.17442649120146658,0.06787995973114762,0.1755064422659128
331,0.18539460313371242,0.06356305588685567,0.18351314802732951
332,0.18638553870883603,0.056322428336152086,0.18701017043750937
333,0.18474645495924238,0.052271895483870824,0.18714579756670824
334,0.19484974657388254,0.04664984327305505,0.18809638682467394
335,0.2207505948076098,0.03510682017840572,0.20877465220593242
336,0.26322394629972695,0.028863947194286557,0.2502487697354313
337,0.32467003952229756,0.03428399302803502,0.32018381828156334
338,0.42393502042883474,0.051416986032884776,0.39891424219478067
339,0.5004305512362524,0.1250359583872283,0.42489277539024395
340,0.4647284014970311,0.31134933496504485,0.3497458486101077
341,0.31870357828113705,0.5533657419906745,0.21184415447898164
342,0.1543279456760371,0.7456722199222867,0.08492534693982046
343,0.06340331943654112,0.8442022704915605,0.023991740888177036
344,0.035021066756989024,0.8977339662264024,0.01225472412549474
345,0.03183391272145196,0.9147980062265937,0.016556660452868768
346,0.04367725260982703,0.8823010897786729,0.02592374038931282
347,0.050458092133854285,0.870240751490219,0.03183045840675533
348,0.03851854178786802,0.9081747758644384,0.02608098591586977
349,0.02045733809834745,0.9526726362969472,0.018572038707339797
350,0.1563681684489561,0.06279764835766749,0.15992167020259832
351,0.16701597908044633,0.05941922215687769,0.16554527344655368
352,0.1699170305781225,0.054790288195743546,0.17239165503545892
353,0.16910947000163865,0.05099574997155078,0.17095107045477448
354,0.1770646513743692,0.04639651608564989,0.17387015910335143
355,0.19827580421699845,0.03951157168573285,0.19405294836028572
356,0.23562976834234672,0.03707934339317232,0.23233286416193008
357,0.2913523848545251,0.0403712603995602,0.29560610061666664
358,0.38016370770623725,0.05954171624380106,0.3668899015115408
359,0.44975530543468994,0.14726992270705408,0.38934984425902175
360,0.42293847516981725,0.3365982543288611,0.32212072025803284
