fid,f,f_class,I,I_class,Ex,Ex_class,f_Nones,f_Nzeros,I_Nones,I_Nzeros,Ex_Nones,Ex_Nzeros
65,0.20689655172413793,2.0,0.8493007217667059,3.0,0.17571739071035294,2.0,2.0,4.0,9.0,0.0,3.0,1.0
66,0.13793103448275862,2.0,0.6046330510026678,2.0,0.08339766220726452,2.0,2.0,14.0,4.0,0.0,3.0,4.0
67,0.08620689655172414,1.0,0.3938972028823213,2.0,0.03395665542088977,2.0,0.0,23.0,1.0,1.0,4.0,33.0
68,0.034482758620689655,1.0,0.3815780383377663,2.0,0.01315786339095746,1.0,0.0,31.0,1.0,2.0,0.0,49.0
69,0.3448275862068966,3.0,1.1469335442577067,3.0,0.39549432560610576,3.0,9.0,0.0,14.0,0.0,11.0,0.0
70,0.3448275862068966,3.0,1.3311755583229004,3.0,0.4590260545941036,3.0,9.0,0.0,18.0,0.0,14.0,0.0
71,0.3620689655172414,3.0,1.4284236437239402,3.0,0.5171878710034956,3.0,10.0,0.0,20.0,0.0,16.0,0.0
72,0.3620689655172414,3.0,1.5317774693226793,3.0,0.5546090837202805,3.0,10.0,0.0,22.0,0.0,17.0,0.0
73,0.3793103448275862,3.0,1.5495238868067365,3.0,0.5877504398232448,3.0,11.0,0.0,22.0,0.0,18.0,0.0
74,0.39655172413793105,3.0,1.592207452815425,3.0,0.6313926105992204,3.0,12.0,0.0,23.0,0.0,20.0,0.0
75,0.43103448275862066,3.0,1.6558433125173129,3.0,0.7137255657402211,3.0,15.0,0.0,24.0,0.0,22.0,0.0
76,0.4482758620689655,3.0,1.648394286340563,3.0,0.7389353697388731,3.0,16.0,0.0,24.0,0.0,23.0,0.0
77,0.4482758620689655,3.0,1.6240833995223798,3.0,0.728037385992791,3.0,16.0,0.0,23.0,0.0,23.0,0.0
78,0.43103448275862066,3.0,1.5988910480176266,3.0,0.6891771758696666,3.0,15.0,0.0,23.0,0.0,22.0,0.0
79,0.39655172413793105,3.0,1.7142039539932457,3.0,0.6797705334800802,3.0,12.0,0.0,25.0,0.0,21.0,0.0
80,0.3620689655172414,3.0,1.7417655644061993,3.0,0.6306392560781067,3.0,10.0,0.0,26.0,0.0,20.0,0.0
81,0.3275862068965517,2.0,1.5521323985088005,3.0,0.5084571650287449,3.0,7.0,0.0,22.0,0.0,15.0,0.0
82,0.3103448275862069,2.0,1.2107340779536973,3.0,0.37574505867528535,3.0,5.0,1.0,16.0,0.0,11.0,0.0
83,0.22413793103448276,2.0,0.79418453059053,3.0,0.17800687754615327,2.0,2.0,2.0,8.0,0.0,3.0,1.0
84,0.13793103448275862,2.0,0.6087093580177901,2.0,0.08395991145072967,2.0,2.0,14.0,4.0,0.0,3.0,3.0
85,0.10344827586206896,2.0,0.40975131726025854,2.0,0.04238806730278537,2.0,1.0,20.0,1.0,1.0,5.0,27.0
86,0.05172413793103448,1.0,0.3691752001987295,2.0,0.019095268975796355,1.0,0.0,29.0,1.0,2.0,0.0,46.0
87,0.3103448275862069,2.0,0.836286734185094,3.0,0.25953726233330504,3.0,5.0,1.0,9.0,0.0,7.0,0.0
88,0.3275862068965517,2.0,1.0627197308336798,3.0,0.34813232561792956,3.0,7.0,0.0,13.0,0.0,10.0,0.0
89,0.3448275862068966,3.0,1.2669149199630305,3.0,0.43686721378035537,3.0,9.0,0.0,17.0,0.0,13.0,0.0
90,0.3620689655172414,3.0,1.4021147198592159,3.0,0.507662226155923,3.0,10.0,0.0,19.0,0.0,15.0,0.0
91,0.3793103448275862,3.0,1.47890174912587,3.0,0.5609627324270541,3.0,11.0,0.0,21.0,0.0,17.0,0.0
92,0.39655172413793105,3.0,1.5087983451969618,3.0,0.5983165851643124,3.0,12.0,0.0,21.0,0.0,18.0,0.0
93,0.39655172413793105,3.0,1.612829093437767,3.0,0.6395701577425628,3.0,12.0,0.0,23.0,0.0,20.0,0.0
94,0.4482758620689655,3.0,1.655716897466025,3.0,0.7422179195537354,3.0,16.0,0.0,24.0,0.0,23.0,0.0
95,0.4482758620689655,3.0,1.6934916249571745,3.0,0.7591514180842507,3.0,16.0,0.0,25.0,0.0,24.0,0.0
96,0.4482758620689655,3.0,1.6693333586566825,3.0,0.7483218504323059,3.0,16.0,0.0,24.0,0.0,24.0,0.0
97,0.4482758620689655,3.0,1.6149916747116708,3.0,0.7239617852155766,3.0,16.0,0.0,23.0,0.0,23.0,0.0
98,0.43103448275862066,3.0,1.5076689741287248,3.0,0.6498573164347952,3.0,15.0,0.0,21.0,0.0,20.0,0.0
99,0.3620689655172414,3.0,1.82493634613609,4.0,0.6607528149803085,3.0,10.0,0.0,27.0,0.0,21.0,0.0
100,0.3620689655172414,3.0,1.5655775082796342,3.0,0.5668470288598676,3.0,10.0,0.0,22.0,0.0,17.0,0.0
101,0.29310344827586204,2.0,1.2220360937074781,3.0,0.3581829929832263,3.0,4.0,1.0,16.0,0.0,10.0,0.0
102,0.22413793103448276,2.0,0.8058721686065795,3.0,0.1806265205497506,2.0,2.0,2.0,8.0,0.0,3.0,1.0
103,0.15517241379310345,2.0,0.5508176119755219,2.0,0.08547169840999479,2.0,3.0,10.0,2.0,1.0,3.0,3.0
104,0.27586206896551724,2.0,0.8407447482145328,3.0,0.23192958571435388,2.0,2.0,1.0,9.0,0.0,6.0,0.0
105,0.3275862068965517,2.0,0.938176939252209,3.0,0.30733382492744776,3.0,7.0,0.0,11.0,0.0,8.0,0.0
106,0.3448275862068966,3.0,1.2127233798447705,3.0,0.41818047580854156,3.0,9.0,0.0,16.0,0.0,12.0,0.0
107,0.3793103448275862,3.0,1.3423950275990337,3.0,0.5091843208134266,3.0,11.0,0.0,18.0,0.0,15.0,0.0
108,0.3793103448275862,3.0,1.4736038254278925,3.0,0.558953175162304,3.0,11.0,0.0,21.0,0.0,17.0,0.0
109,0.39655172413793105,3.0,1.5247590314377044,3.0,0.6046458228115035,3.0,12.0,0.0,22.0,0.0,19.0,0.0
110,0.41379310344827586,3.0,1.5957703581124014,3.0,0.6603187688740971,3.0,13.0,0.0,23.0,0.0,21.0,0.0
111,0.4482758620689655,3.0,1.6805459169269623,3.0,0.7533481696569142,3.0,16.0,0.0,24.0,0.0,24.0,0.0
112,0.4482758620689655,3.0,1.7115132443299237,3.0,0.7672300750444485,3.0,16.0,0.0,25.0,0.0,24.0,0.0
113,0.46551724137931033,3.0,1.6965024506319983,3.0,0.7897511408114475,3.0,17.0,0.0,25.0,0.0,25.0,0.0
114,0.46551724137931033,3.0,1.6500671353498468,3.0,0.7681347009387218,3.0,17.0,0.0,24.0,0.0,24.0,0.0
115,0.4482758620689655,3.0,1.531958771997714,3.0,0.686740139171389,3.0,16.0,0.0,22.0,0.0,22.0,0.0
116,0.39655172413793105,3.0,1.6122522469062235,3.0,0.6393414082559162,3.0,12.0,0.0,23.0,0.0,20.0,0.0
117,0.3620689655172414,3.0,1.6386996281757835,3.0,0.593322279167094,3.0,10.0,0.0,24.0,0.0,18.0,0.0
118,0.29310344827586204,2.0,1.2619704363755977,3.0,0.36988788652388205,3.0,4.0,1.0,17.0,0.0,11.0,0.0
119,0.2413793103448276,2.0,0.7854752839793406,3.0,0.18959748233984086,2.0,1.0,0.0,8.0,0.0,3.0,1.0
120,0.15517241379310345,2.0,0.47719576406808867,2.0,0.07404761856228963,2.0,3.0,10.0,1.0,1.0,4.0,8.0
121,0.08620689655172414,1.0,0.34086884733733525,2.0,0.02938524546011511,2.0,0.0,23.0,1.0,3.0,3.0,36.0
122,0.1206896551724138,2.0,0.4060224885008458,2.0,0.04900271412941243,2.0,2.0,17.0,1.0,1.0,5.0,23.0
123,0.1896551724137931,2.0,0.7288931735464168,2.0,0.13823836050018248,2.0,3.0,6.0,7.0,0.0,2.0,1.0
124,0.2413793103448276,2.0,0.9516711379272852,3.0,0.2297137229479654,2.0,1.0,0.0,11.0,0.0,6.0,0.0
125,0.3275862068965517,2.0,0.8175097982283377,3.0,0.26780493390238647,3.0,7.0,0.0,8.0,0.0,7.0,0.0
126,0.3275862068965517,2.0,1.161632122884836,3.0,0.3805346609450325,3.0,7.0,0.0,15.0,0.0,11.0,0.0
127,0.3793103448275862,3.0,1.2998604263935662,3.0,0.4930505065630768,3.0,11.0,0.0,17.0,0.0,15.0,0.0
128,0.39655172413793105,3.0,1.4355982762734114,3.0,0.5692889716256632,3.0,12.0,0.0,20.0,0.0,17.0,0.0
129,0.39655172413793105,3.0,1.5341440587436401,3.0,0.6083674715707539,3.0,12.0,0.0,22.0,0.0,19.0,0.0
130,0.43103448275862066,3.0,1.6123265179734276,3.0,0.6949683267126843,3.0,15.0,0.0,23.0,0.0,22.0,0.0
131,0.4482758620689655,3.0,1.706134138558888,3.0,0.7648187517677774,3.0,16.0,0.0,25.0,0.0,24.0,0.0
132,0.4482758620689655,3.0,1.7569516544328694,4.0,0.7875990175043898,3.0,16.0,0.0,26.0,0.0,25.0,0.0
133,0.46551724137931033,3.0,1.7308159209680674,3.0,0.8057246528644452,3.0,17.0,0.0,25.0,0.0,26.0,0.0
134,0.4827586206896552,3.0,1.6902947656827085,3.0,0.8160043696399283,3.0,19.0,0.0,25.0,0.0,26.0,0.0
135,0.4827586206896552,3.0,1.5883263298089842,3.0,0.7667782281836476,3.0,19.0,0.0,23.0,0.0,24.0,0.0
136,0.43103448275862066,3.0,1.368333485956817,3.0,0.5897989163606969,3.0,15.0,0.0,19.0,0.0,18.0,0.0
137,0.3793103448275862,3.0,1.5275368405374656,3.0,0.5794105257211076,3.0,11.0,0.0,22.0,0.0,18.0,0.0
138,0.27586206896551724,2.0,1.2759037360406462,3.0,0.35197344442500583,3.0,2.0,1.0,17.0,0.0,10.0,0.0
139,0.2413793103448276,2.0,0.7287679004424485,2.0,0.1759094932102462,2.0,1.0,0.0,7.0,0.0,3.0,1.0
140,0.15517241379310345,2.0,0.4957920053996822,2.0,0.07693324221719207,2.0,3.0,10.0,1.0,1.0,4.0,7.0
141,0.06896551724137931,1.0,0.32795766467542387,2.0,0.02261776997761544,1.0,0.0,26.0,1.0,4.0,0.0,44.0
142,0.034482758620689655,1.0,0.4088530348040771,2.0,0.014098380510485417,1.0,0.0,31.0,1.0,1.0,0.0,49.0
143,0.06896551724137931,1.0,0.3361355238981896,2.0,0.023181760268840664,1.0,0.0,26.0,1.0,4.0,0.0,43.0
144,0.13793103448275862,2.0,0.45649777611068904,2.0,0.06296521049802607,2.0,2.0,14.0,1.0,1.0,5.0,14.0
145,0.1896551724137931,2.0,0.8041561332259504,3.0,0.1525123700945768,2.0,3.0,6.0,8.0,0.0,2.0,1.0
146,0.27586206896551724,2.0,0.81041200983516,3.0,0.22356193374763036,2.0,2.0,1.0,8.0,0.0,6.0,0.0
147,0.3275862068965517,2.0,1.0451540598814824,3.0,0.34237805409910627,3.0,7.0,0.0,13.0,0.0,10.0,0.0
148,0.3793103448275862,3.0,1.2364809709410585,3.0,0.46901002346040144,3.0,11.0,0.0,16.0,0.0,14.0,0.0
149,0.39655172413793105,3.0,1.421023113232046,3.0,0.5635091655920184,3.0,12.0,0.0,20.0,0.0,17.0,0.0
150,0.41379310344827586,3.0,1.521127816928359,3.0,0.6294322001082865,3.0,13.0,0.0,21.0,0.0,20.0,0.0
151,0.43103448275862066,3.0,1.6498999661266989,3.0,0.7111637785028874,3.0,15.0,0.0,24.0,0.0,22.0,0.0
152,0.4482758620689655,3.0,1.7128458523600147,3.0,0.7678274510579377,3.0,16.0,0.0,25.0,0.0,24.0,0.0
153,0.46551724137931033,3.0,1.7909344939438092,4.0,0.8337108851117733,3.0,17.0,0.0,27.0,0.0,27.0,0.0
154,0.5,3.0,1.7105065806918083,3.0,0.8552532903459041,3.0,20.0,0.0,25.0,0.0,27.0,0.0
155,0.4827586206896552,3.0,1.7342077121329746,3.0,0.8372037230986774,3.0,19.0,0.0,25.0,0.0,27.0,0.0
156,0.4827586206896552,3.0,1.605690432228852,3.0,0.7751608983173769,3.0,19.0,0.0,23.0,0.0,25.0,0.0
157,0.4482758620689655,3.0,1.3842414498245743,3.0,0.6205220292317057,3.0,16.0,0.0,19.0,0.0,19.0,0.0
158,0.3793103448275862,3.0,1.4907095882201329,3.0,0.5654415679455677,3.0,11.0,0.0,21.0,0.0,17.0,0.0
159,0.27586206896551724,2.0,1.1372661408161213,3.0,0.3137285905699645,3.0,2.0,1.0,14.0,0.0,9.0,0.0
160,0.22413793103448276,2.0,0.6663202295109812,2.0,0.14934763764901304,2.0,2.0,2.0,5.0,0.0,2.0,1.0
161,0.15517241379310345,2.0,0.4410391314368388,2.0,0.0684371066022681,2.0,3.0,10.0,1.0,0.0,5.0,11.0
162,0.06896551724137931,1.0,0.34555940336632734,2.0,0.023831682990781197,1.0,0.0,26.0,1.0,3.0,0.0,43.0
163,0.034482758620689655,1.0,0.4117980353727135,2.0,0.014199932254231499,1.0,0.0,31.0,1.0,1.0,0.0,49.0
164,0.017241379310344827,1.0,0.41796007950544506,2.0,0.007206208267335259,1.0,0.0,33.0,0.0,1.0,0.0,53.0
165,0.017241379310344827,1.0,0.6074125211167117,2.0,0.010472629674426064,1.0,0.0,33.0,4.0,0.0,0.0,51.0
166,0.034482758620689655,1.0,0.5844821596245736,2.0,0.020154557228433574,1.0,0.0,31.0,4.0,0.0,0.0,45.0
167,0.1206896551724138,2.0,0.2849474794877075,2.0,0.03439021304161987,2.0,2.0,17.0,1.0,6.0,5.0,31.0
168,0.1896551724137931,2.0,0.6172573527692129,2.0,0.11706604966312657,2.0,3.0,6.0,5.0,0.0,1.0,1.0
169,0.25862068965517243,2.0,0.8485620746474629,3.0,0.21945570896055078,2.0,1.0,1.0,9.0,0.0,5.0,0.0
170,0.3448275862068966,3.0,0.9704573281064727,3.0,0.3346404579677492,3.0,9.0,0.0,11.0,0.0,9.0,0.0
171,0.3620689655172414,3.0,1.1956259666153974,3.0,0.43289905687798874,3.0,10.0,0.0,15.0,0.0,13.0,0.0
172,0.39655172413793105,3.0,1.407613151709869,3.0,0.5581914222297756,3.0,12.0,0.0,19.0,0.0,17.0,0.0
173,0.43103448275862066,3.0,1.5464731745434053,3.0,0.6665832648893988,3.0,15.0,0.0,22.0,0.0,21.0,0.0
174,0.4482758620689655,3.0,1.6378558922422013,3.0,0.7342112620396075,3.0,16.0,0.0,24.0,0.0,23.0,0.0
175,0.46551724137931033,3.0,1.72945922823088,3.0,0.8050930890040303,3.0,17.0,0.0,25.0,0.0,26.0,0.0
176,0.4827586206896552,3.0,1.7973537654178195,4.0,0.8676880246844646,3.0,19.0,0.0,27.0,0.0,28.0,0.0
177,0.5172413793103449,3.0,1.7537224943628023,4.0,0.9070978419117943,3.0,21.0,0.0,26.0,0.0,29.0,0.0
178,0.4827586206896552,3.0,1.7695642401165284,4.0,0.854272391780393,3.0,19.0,0.0,26.0,0.0,27.0,0.0
179,0.4827586206896552,3.0,1.5896105311371274,3.0,0.7673981874455098,3.0,19.0,0.0,23.0,0.0,24.0,0.0
180,0.4482758620689655,3.0,1.4096280806784443,3.0,0.6319022430627509,3.0,16.0,0.0,19.0,0.0,20.0,0.0
181,0.39655172413793105,3.0,1.392327074555585,3.0,0.5521297019789388,3.0,12.0,0.0,19.0,0.0,17.0,0.0
182,0.27586206896551724,2.0,1.1445500740375762,3.0,0.3157379514586417,3.0,2.0,1.0,14.0,0.0,9.0,0.0
183,0.2413793103448276,2.0,0.711391095712465,2.0,0.17171509206852603,2.0,1.0,0.0,6.0,0.0,3.0,1.0
184,0.15517241379310345,2.0,0.4453028661171617,2.0,0.06909872060438715,2.0,3.0,10.0,1.0,0.0,4.0,11.0
185,0.08620689655172414,1.0,0.2939160074623013,2.0,0.02533758685019839,2.0,0.0,23.0,1.0,5.0,1.0,41.0
186,0.05172413793103448,1.0,0.3373085966971141,2.0,0.01744699638088521,1.0,0.0,29.0,1.0,4.0,0.0,47.0
187,0.017241379310344827,1.0,0.4349285268401684,2.0,0.007498767704140835,1.0,0.0,33.0,1.0,0.0,0.0,53.0
188,0.017241379310344827,1.0,0.35431748676351954,2.0,0.006108922185577923,1.0,0.0,33.0,1.0,3.0,0.0,54.0
189,0.017241379310344827,1.0,0.5074281223120045,2.0,0.00874876072951732,1.0,0.0,33.0,1.0,1.0,0.0,52.0
190,0.017241379310344827,1.0,0.5893646517861051,2.0,0.010161459513553536,1.0,0.0,33.0,4.0,0.0,0.0,51.0
191,0.034482758620689655,1.0,0.5572668261980718,2.0,0.019216097455105923,1.0,0.0,31.0,2.0,1.0,0.0,46.0
192,0.1206896551724138,2.0,0.21049619223390964,1.0,0.02540471285581668,2.0,2.0,17.0,0.0,10.0,1.0,41.0
193,0.1896551724137931,2.0,0.5115024717031507,2.0,0.09700908946094236,2.0,3.0,6.0,2.0,1.0,1.0,0.0
194,0.25862068965517243,2.0,0.8072967849635344,3.0,0.2087836512836727,2.0,1.0,1.0,8.0,0.0,4.0,1.0
195,0.3448275862068966,3.0,0.9507171818316702,3.0,0.32783351097643804,3.0,9.0,0.0,11.0,0.0,9.0,0.0
196,0.3793103448275862,3.0,1.1669296906511815,3.0,0.4426285033504481,3.0,11.0,0.0,15.0,0.0,13.0,0.0
197,0.39655172413793105,3.0,1.4034254974158795,3.0,0.5565308006994005,3.0,12.0,0.0,19.0,0.0,17.0,0.0
198,0.4482758620689655,3.0,1.5313623640568965,3.0,0.6864727838875743,3.0,16.0,0.0,22.0,0.0,22.0,0.0
199,0.4482758620689655,3.0,1.6557107873063428,3.0,0.7422151805166365,3.0,16.0,0.0,24.0,0.0,23.0,0.0
200,0.46551724137931033,3.0,1.7543020697035248,4.0,0.8166578600343994,3.0,17.0,0.0,26.0,0.0,26.0,0.0
201,0.5,3.0,1.8066337484008705,4.0,0.9033168742004353,3.0,20.0,0.0,27.0,0.0,29.0,0.0
202,0.5517241379310345,3.0,1.7737011741529627,4.0,0.978593751256807,3.0,23.0,0.0,26.0,0.0,32.0,0.0
203,0.5,3.0,1.7846187837442173,4.0,0.8923093918721087,3.0,20.0,0.0,26.0,0.0,29.0,0.0
204,0.4827586206896552,3.0,1.5582372933688742,3.0,0.7522524864539393,3.0,19.0,0.0,22.0,0.0,24.0,0.0
205,0.46551724137931033,3.0,1.3746774927211507,3.0,0.639936074197777,3.0,17.0,0.0,19.0,0.0,20.0,0.0
206,0.41379310344827586,3.0,1.2886563511605158,3.0,0.533237110825041,3.0,13.0,0.0,17.0,0.0,16.0,0.0
207,0.29310344827586204,2.0,1.1623696132262753,3.0,0.34069454180770137,3.0,4.0,1.0,15.0,0.0,10.0,0.0
208,0.25862068965517243,2.0,0.7355262857788172,2.0,0.19022231528762515,2.0,1.0,1.0,7.0,0.0,3.0,1.0
209,0.1724137931034483,2.0,0.4278520424382125,2.0,0.07376759352382975,2.0,3.0,8.0,0.0,1.0,4.0,9.0
210,0.13793103448275862,2.0,0.32032485913270087,2.0,0.04418273919071736,2.0,2.0,14.0,1.0,4.0,5.0,26.0
211,0.06896551724137931,1.0,0.2657117254116166,2.0,0.01832494658011149,1.0,0.0,26.0,0.0,8.0,0.0,46.0
212,0.017241379310344827,1.0,0.48390270245315337,2.0,0.008343150042295747,1.0,0.0,33.0,1.0,1.0,0.0,52.0
213,0.017241379310344827,1.0,0.3702512408441097,2.0,0.006383642083519133,1.0,0.0,33.0,1.0,2.0,0.0,53.0
214,0.017241379310344827,1.0,0.26883113247991747,2.0,0.004635019525515818,1.0,0.0,33.0,0.0,7.0,0.0,54.0
215,0.017241379310344827,1.0,0.19170264613432814,1.0,0.003305218036798761,1.0,0.0,33.0,0.0,10.0,0.0,55.0
216,0.017241379310344827,1.0,0.15092628786884765,1.0,0.0026021773770490975,1.0,0.0,33.0,0.0,12.0,0.0,56.0
217,0.017241379310344827,1.0,0.11755864652279673,1.0,0.002026873215910288,1.0,0.0,33.0,0.0,13.0,0.0,56.0
218,0.017241379310344827,1.0,0.583255441254993,2.0,0.010056128297499878,1.0,0.0,33.0,3.0,1.0,0.0,51.0
219,0.05172413793103448,1.0,0.3866798288760443,2.0,0.020000680803933326,1.0,0.0,29.0,1.0,2.0,0.0,45.0
220,0.13793103448275862,2.0,0.17416722195560577,1.0,0.024023065097324933,1.0,2.0,14.0,0.0,11.0,0.0,43.0
221,0.1896551724137931,2.0,0.49065359839476563,2.0,0.09305499279900727,2.0,3.0,6.0,1.0,1.0,1.0,0.0
222,0.27586206896551724,2.0,0.7208935248426328,2.0,0.19886717926693318,2.0,2.0,1.0,6.0,0.0,4.0,1.0
223,0.3620689655172414,3.0,0.9673017569013157,3.0,0.35022994646426947,3.0,10.0,0.0,11.0,0.0,10.0,0.0
224,0.39655172413793105,3.0,1.1669385592810113,3.0,0.4627514976459183,3.0,12.0,0.0,15.0,0.0,14.0,0.0
225,0.43103448275862066,3.0,1.4175527798203509,3.0,0.6110141292329099,3.0,15.0,0.0,20.0,0.0,19.0,0.0
226,0.4482758620689655,3.0,1.5514898306844618,3.0,0.6954954413413105,3.0,16.0,0.0,22.0,0.0,22.0,0.0
227,0.46551724137931033,3.0,1.6792541817126088,3.0,0.7817217742455247,3.0,17.0,0.0,24.0,0.0,25.0,0.0
228,0.5,3.0,1.7915603997186267,4.0,0.8957801998593133,3.0,20.0,0.0,27.0,0.0,29.0,0.0
229,0.5172413793103449,3.0,1.8372559036884883,4.0,0.9503047777699078,3.0,21.0,0.0,27.0,0.0,31.0,0.0
230,0.5517241379310345,3.0,1.8161397924616758,4.0,1.002008161358166,3.0,23.0,0.0,27.0,0.0,32.0,0.0
231,0.5,3.0,1.741050853689206,3.0,0.870525426844603,3.0,20.0,0.0,26.0,0.0,28.0,0.0
232,0.4827586206896552,3.0,1.5289496814895962,3.0,0.7381136393398051,3.0,19.0,0.0,22.0,0.0,23.0,0.0
233,0.46551724137931033,3.0,1.3220411958687786,3.0,0.6154329704906383,3.0,17.0,0.0,18.0,0.0,19.0,0.0
234,0.39655172413793105,3.0,1.3191464039059766,3.0,0.5231097808592666,3.0,12.0,0.0,18.0,0.0,16.0,0.0
235,0.29310344827586204,2.0,1.1184958192555254,3.0,0.3278349815059298,3.0,4.0,1.0,14.0,0.0,9.0,0.0
236,0.22413793103448276,2.0,0.7143451058005353,2.0,0.1601118340587407,2.0,2.0,2.0,6.0,0.0,2.0,1.0
237,0.1724137931034483,2.0,0.35064742379959357,2.0,0.06045645237924027,2.0,3.0,8.0,1.0,3.0,5.0,16.0
238,0.10344827586206896,2.0,0.24377583689919893,1.0,0.02521819002405506,2.0,1.0,20.0,0.0,8.0,0.0,42.0
239,0.06896551724137931,1.0,0.30725807873330147,2.0,0.021190212326434584,1.0,0.0,26.0,1.0,5.0,0.0,44.0
240,0.05172413793103448,1.0,0.3366284113484217,2.0,0.017411814380090776,1.0,0.0,29.0,1.0,4.0,0.0,47.0
241,0.017241379310344827,1.0,0.4323547555484332,2.0,0.007454392337041952,1.0,0.0,33.0,1.0,0.0,0.0,53.0
242,0.017241379310344827,1.0,0.31206672620406245,2.0,0.005380460796621766,1.0,0.0,33.0,1.0,5.0,0.0,54.0
243,0.017241379310344827,1.0,0.2278576177512958,1.0,0.003928579616401652,1.0,0.0,33.0,0.0,9.0,0.0,55.0
244,0.017241379310344827,1.0,0.17225673667528654,1.0,0.0029699437357808022,1.0,0.0,33.0,0.0,11.0,0.0,55.0
245,0.017241379310344827,1.0,0.13166148828853963,1.0,0.002270025660147235,1.0,0.0,33.0,0.0,13.0,0.0,56.0
246,0.3620689655172414,3.0,1.0089849103211748,3.0,0.3653221227024943,3.0,10.0,0.0,12.0,0.0,10.0,0.0
247,0.39655172413793105,3.0,1.1891936888063357,3.0,0.4715768076300987,3.0,12.0,0.0,15.0,0.0,14.0,0.0
248,0.4482758620689655,3.0,1.410118257857604,3.0,0.6321219776603052,3.0,16.0,0.0,19.0,0.0,20.0,0.0
249,0.4482758620689655,3.0,1.5899013717718995,3.0,0.7127144080356791,3.0,16.0,0.0,23.0,0.0,22.0,0.0
250,0.5,3.0,1.6899291052527994,3.0,0.8449645526263997,3.0,20.0,0.0,25.0,0.0,27.0,0.0
251,0.5344827586206896,3.0,1.7630067336949522,4.0,0.9422967024921296,3.0,22.0,0.0,26.0,0.0,30.0,0.0
252,0.5517241379310345,3.0,1.8306607352511046,4.0,1.0100197160006095,3.0,23.0,0.0,27.0,0.0,33.0,0.0
253,0.5517241379310345,3.0,1.8665352624030502,4.0,1.0298125585672002,3.0,23.0,0.0,28.0,0.0,33.0,0.0
254,0.5,3.0,1.747684944733594,3.0,0.873842472366797,3.0,20.0,0.0,26.0,0.0,28.0,0.0
255,0.46551724137931033,3.0,1.5661351938249908,3.0,0.7290629350564612,3.0,17.0,0.0,22.0,0.0,23.0,0.0
256,0.4482758620689655,3.0,1.320992206027428,3.0,0.5921689199433298,3.0,16.0,0.0,18.0,0.0,18.0,0.0
257,0.3793103448275862,3.0,1.3219071282874038,3.0,0.5014130486607393,3.0,11.0,0.0,18.0,0.0,15.0,0.0
258,0.29310344827586204,2.0,0.9911674474003285,3.0,0.2905145966518204,3.0,4.0,1.0,12.0,0.0,8.0,0.0
259,0.20689655172413793,2.0,0.5621290302565807,2.0,0.11630255798412013,2.0,2.0,4.0,3.0,1.0,1.0,1.0
260,0.10344827586206896,2.0,0.26494963871135974,2.0,0.02740858331496825,2.0,1.0,20.0,0.0,8.0,2.0,39.0
261,0.08620689655172414,1.0,0.08908281088264665,1.0,0.007679552662297125,1.0,0.0,23.0,0.0,15.0,0.0,53.0
262,0.06896551724137931,1.0,0.250025417967668,2.0,0.017243132273632274,1.0,0.0,26.0,0.0,8.0,0.0,47.0
263,0.05172413793103448,1.0,0.3603064517249642,2.0,0.018636540606463668,1.0,0.0,29.0,1.0,3.0,0.0,46.0
264,0.017241379310344827,1.0,0.42034232991821213,2.0,0.007247281550314002,1.0,0.0,33.0,0.0,1.0,0.0,53.0
265,0.017241379310344827,1.0,0.2877934791559603,2.0,0.00496195653717173,1.0,0.0,33.0,1.0,6.0,0.0,54.0
266,0.017241379310344827,1.0,0.21077939516907948,1.0,0.0036341275029151635,1.0,0.0,33.0,0.0,10.0,0.0,55.0
267,0.017241379310344827,1.0,0.15329062305613872,1.0,0.0026429417768299777,1.0,0.0,33.0,0.0,12.0,0.0,56.0
268,0.017241379310344827,1.0,0.11574742909158509,1.0,0.00199564532916526,1.0,0.0,33.0,0.0,14.0,0.0,56.0
269,0.39655172413793105,3.0,1.2126556341908192,3.0,0.48088068252394556,3.0,12.0,0.0,16.0,0.0,14.0,0.0
270,0.4482758620689655,3.0,1.4254681060959489,3.0,0.6390029441119771,3.0,16.0,0.0,20.0,0.0,20.0,0.0
271,0.46551724137931033,3.0,1.5985937561220243,3.0,0.7441729554361147,3.0,17.0,0.0,23.0,0.0,24.0,0.0
272,0.5172413793103449,3.0,1.6986704302023197,3.0,0.8786226363115447,3.0,21.0,0.0,25.0,0.0,28.0,0.0
273,0.5344827586206896,3.0,1.7930423803902666,4.0,0.9583502377947977,3.0,22.0,0.0,27.0,0.0,31.0,0.0
274,0.5517241379310345,3.0,1.8612945250539428,4.0,1.0269211172711408,3.0,23.0,0.0,28.0,0.0,33.0,0.0
275,0.5344827586206896,3.0,1.8857298248079832,4.0,1.0078900787766807,3.0,22.0,0.0,28.0,0.0,33.0,0.0
276,0.5172413793103449,3.0,1.7568690486332834,4.0,0.9087253699827329,3.0,21.0,0.0,26.0,0.0,29.0,0.0
277,0.46551724137931033,3.0,1.574988993170213,3.0,0.733184531303375,3.0,17.0,0.0,22.0,0.0,23.0,0.0
278,0.43103448275862066,3.0,1.3040422671375678,3.0,0.5620871841110205,3.0,15.0,0.0,17.0,0.0,17.0,0.0
279,0.3620689655172414,3.0,1.3052348753924174,3.0,0.47258504109035804,3.0,10.0,0.0,17.0,0.0,14.0,0.0
