rfuid,fid,Target,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK
0,1.0,1,0.07933852147762463,0.05150838575610569,0.025837919315145005
1,1.0,1,0.08214412761179611,0.04975620415250837,0.027299059573937794
2,1.0,1,0.08136985267260176,0.0507949208279973,0.026199052587785765
3,1.0,1,0.07609514744521302,0.04772120562442335,0.025980029399457004
4,1.0,1,0.07653445352562317,0.04993063453067808,0.025153074489889297
5,1.0,1,0.08318992576530984,0.05103653618384272,0.02712659328886063
6,1.0,1,0.07578410687406677,0.048541582090345946,0.027558973793252
7,1.0,1,0.08301157528249221,0.050273233057366466,0.027790864021767572
8,1.0,1,0.0761177455147412,0.04715014949538182,0.024446461850286497
9,1.0,1,0.08347438330634407,0.04830445269847807,0.026346134088074073
10,1.0,1,0.0826909942952861,0.0492601121816739,0.02599575640606599
11,1.0,1,0.07717954449323147,0.048506379783585137,0.02652663503649076
12,1.0,1,0.08101134267256553,0.046978126929109,0.025462529163321312
13,1.0,1,0.08316466213244049,0.050390012239952195,0.027338168639396383
14,1.0,1,0.08115554415323083,0.04807114084774638,0.025183269515641826
15,1.0,1,0.08157422441635989,0.0493715107895496,0.026715278933987
16,1.0,1,0.07650491799591842,0.05146952685277393,0.02760947426631755
17,1.0,1,0.08285862496087092,0.050479861390279254,0.025327202668718074
18,1.0,1,0.07991820373888717,0.04737041348365386,0.025104810324349837
19,1.0,1,0.0820412242759707,0.04675852363284155,0.02618864808113588
20,1.0,1,0.07841020475531542,0.04676509690812552,0.027179273582250914
21,2.0,1,0.06481105918767778,0.03790249215391551,0.03833536568769342
22,2.0,1,0.06457483711414812,0.04060382645696133,0.03909986237445846
23,2.0,1,0.06040972265129548,0.040387559138890146,0.03920446670158374
24,2.0,1,0.062077799803279966,0.03699392836889182,0.039002024493770944
25,2.0,1,0.06266315364300522,0.038461334225906016,0.036397691571780875
26,2.0,1,0.06401745179251199,0.039772175077119436,0.035670708337104506
27,2.0,1,0.06187155871478145,0.03904017827615663,0.03626578625444032
28,2.0,1,0.06268735957603995,0.039642948513072505,0.03731314403230457
29,2.0,1,0.06199985818753561,0.039639302240428186,0.039420441487157
30,2.0,1,0.06335717071065136,0.0395412408013643,0.03658389117195357
31,2.0,1,0.06306813291521615,0.04019745959789805,0.038952240397243515
32,2.0,1,0.06458567856115323,0.038342382092657806,0.03828713167623823
33,2.0,1,0.06402041082088059,0.03925969800652454,0.03880158745995197
34,2.0,1,0.062303031621553394,0.03745646259901739,0.036354696456961065
35,2.0,1,0.06526170609784789,0.03997144638052927,0.038851309894353675
36,2.0,1,0.06397081643821016,0.04076036446164138,0.035450119302536935
37,2.0,1,0.0624621041649584,0.03867898168135659,0.03725040879961108
38,2.0,1,0.06333174443146744,0.03893955700499879,0.03603166459650734
39,2.0,1,0.06039473704211887,0.03784856596634291,0.037335322080478746
40,2.0,1,0.06260668743222833,0.03802575949820144,0.038228386226220205
41,3.0,1,0.06769301938599201,0.04483714279832596,0.03230576144399073
42,3.0,1,0.07425270840453163,0.04197852401855316,0.029474986205843427
43,3.0,1,0.07280575789715985,0.04429954250180159,0.03178988888290279
44,3.0,1,0.07196085094148916,0.045230856461623864,0.030867757782632052
45,3.0,1,0.06908308095276489,0.04575235978001111,0.03195300381778063
46,3.0,1,0.07102925005562648,0.04319786143126284,0.02936660744902689
47,3.0,1,0.0747172446009502,0.041803594572275296,0.03152726602290388
48,3.0,1,0.07374991551104822,0.0420658516540913,0.032189836548621995
49,3.0,1,0.0711158946205477,0.04509007003713902,0.03094360526926872
50,3.0,1,0.07332128991700058,0.042515669631168145,0.03152692903376524
51,3.0,1,0.07248882456384376,0.045072736368160525,0.02934418267626154
52,3.0,1,0.06803337541112311,0.04335470664187575,0.0295132606670207
53,3.0,1,0.06918663824802634,0.044929728874515566,0.03158002443364259
54,3.0,1,0.07008912780882837,0.04240035973065937,0.03167971002783681
55,3.0,1,0.06756093913321609,0.04181485647930962,0.03091795993288845
56,3.0,1,0.07369578009372918,0.04184036764310201,0.033104134544243546
57,3.0,1,0.07332620917360796,0.04450333328811382,0.03259470115825256
58,3.0,1,0.07384376027114337,0.04190516865989049,0.030538039603122916
59,3.0,1,0.07354034286477672,0.04349283926254943,0.032748656476177244
60,3.0,1,0.07103383172220155,0.04402604882674307,0.031083304669196957
61,3.0,1,0.06845331671703234,0.04182180382426839,0.030029172474913546
62,4.0,1,0.08292015316956515,0.05010436319598003,0.024029021777018867
63,4.0,1,0.08140648525177432,0.05268869157873692,0.022467227323396094
64,4.0,1,0.08522784257693117,0.05130041283265,0.023234017106098844
65,4.0,1,0.07926831276723695,0.05134848656011097,0.024178548572289814
66,4.0,1,0.08411525350261363,0.04923620488412523,0.024406061664708857
67,4.0,1,0.07972898415122154,0.05037788615892587,0.024897534508756928
68,4.0,1,0.08481434501642476,0.0527905132249195,0.02361213362907412
69,4.0,1,0.08528510970166622,0.05215122526172383,0.02431383799225146
70,4.0,1,0.08179752904918212,0.04989765961653161,0.024269145595651066
71,4.0,1,0.08347674926403453,0.04866013578989622,0.022969869141222118
72,4.0,1,0.08468545894643997,0.05330390770671446,0.023957620495487837
73,4.0,1,0.07878981957572133,0.052645805019161176,0.024336102288765607
74,4.0,1,0.08048886580696209,0.04930474608386293,0.02505414743446216
75,4.0,1,0.08505153620789285,0.05097168361909972,0.02419924465496339
76,4.0,1,0.08554856572761686,0.0531058646421646,0.02361147375266586
77,4.0,1,0.07863817307439154,0.050872963133199556,0.022826219825005337
78,4.0,1,0.08113109943236588,0.05226996047937426,0.022307753527852355
79,4.0,1,0.08509873801369493,0.05231826327208704,0.024476943962871364
80,4.0,1,0.07985593904075097,0.05291125722653343,0.025239933319301727
81,4.0,1,0.08165534404597066,0.04860268078895275,0.0250592091074058
82,4.0,1,0.08532297734913487,0.05245283786625113,0.023444997500831163
83,4.0,1,0.08271624384728221,0.05274659300165465,0.024671577278457184
84,4.0,1,0.08405310444992069,0.052005895692530495,0.024642465701703278
85,5.0,1,0.09036011631741657,0.0552459451697671,0.019282208394888152
86,5.0,1,0.08331255982943679,0.05415455760234816,0.020250528602704914
87,5.0,1,0.08714521983036476,0.05427465384113321,0.021915535963794634
88,5.0,1,0.0868071681559497,0.05926688740670296,0.02057367082172777
89,5.0,1,0.08872245465443457,0.05554293060131303,0.02184303073759083
90,5.0,1,0.09035034405615343,0.05527646696899336,0.02183336014580828
91,5.0,1,0.09227974652482734,0.05698685181109394,0.0210979971078983
92,5.0,1,0.08854495466792157,0.055879932366918655,0.021920335225842167
93,5.0,1,0.08401445813467351,0.05817701670498609,0.01981110438821878
94,5.0,1,0.08825047978907243,0.05713611475104037,0.021362811566082884
95,5.0,1,0.08499070096403373,0.056161545949629646,0.021791834920886887
96,5.0,1,0.08633001183461701,0.05603405290825691,0.019212931193814283
97,5.0,1,0.091292690871655,0.05497187607326346,0.020249948910659305
98,5.0,1,0.08369537924090399,0.05482704896413676,0.021464986247048897
99,5.0,1,0.08503303562979656,0.05771910540215597,0.020717564655001984
100,5.0,1,0.08687782791971205,0.056975051865634646,0.01986498940463902
101,5.0,1,0.08838011389241282,0.05864487543725852,0.020116999194756804
102,5.0,1,0.09199001137902461,0.057793249692747795,0.02006998593978825
103,5.0,1,0.08853287756267154,0.05626000564040799,0.02020100563420594
104,5.0,1,0.09033699735779313,0.05657999676648627,0.019969388524420404
105,5.0,1,0.08639736648058971,0.055933214766886494,0.021764599040883813
106,5.0,1,0.0866605101630363,0.05486587405055586,0.020105240214969462
107,5.0,1,0.09009911445317186,0.05648960223598575,0.0196740415926173
108,6.0,1,0.3016300110501362,0.16570935821770041,0.36546563661024045
109,6.0,1,0.30070600680867776,0.1629222435612155,0.3948138657892773
110,6.0,1,0.310760058948189,0.17105628438583792,0.3864109009326962
111,6.0,1,0.3002901774699808,0.16858773144242947,0.3895658200432192
112,6.0,1,0.3073617391667115,0.16776439272622637,0.39181380005438365
113,6.0,1,0.31171254697882983,0.1759704980650274,0.39779245596620505
114,6.0,1,0.2960035861928288,0.17783508811387794,0.3608600842884859
115,6.0,1,0.31483137684935775,0.16449755695924645,0.37139310504868206
116,6.0,1,0.30079281759303356,0.1715524937961854,0.37035903403390164
117,6.0,1,0.3123403434642024,0.16522956695030097,0.3927596560401471
118,6.0,1,0.3192923710131221,0.17112878742847867,0.36033511177718897
119,6.0,1,0.3001039818321068,0.16293869014312293,0.36446651318017037
120,6.0,1,0.32131040100707187,0.17458273801126056,0.36736977341305666
121,6.0,1,0.29338011587033386,0.17453616485037596,0.38113834279678155
122,6.0,1,0.2971088494460168,0.1713197245168471,0.36521083394947923
123,7.0,1,0.2942441890382251,0.1326074774838887,0.32627886551230234
124,7.0,1,0.27311893239450996,0.13885732153487254,0.33392779697012703
125,7.0,1,0.29345653151673357,0.13433992101178388,0.3424871732676147
126,7.0,1,0.28513225846822693,0.13255048446295606,0.33270796121909446
127,7.0,1,0.29202092066614466,0.1380456419714125,0.32527857529324267
128,7.0,1,0.29502358737678364,0.14108410291190335,0.3503024631206252
129,7.0,1,0.2685538815004947,0.1413071973820515,0.3343818594809931
130,7.0,1,0.2942847371806657,0.13923230054153404,0.322891432776128
131,7.0,0,0.2763845491248545,0.14270665737415872,0.32851295470363623
132,8.0,1,0.2810960171356638,0.12518324238309644,0.3486153454178603
133,8.0,1,0.2737555559519602,0.12470712041947862,0.36263994555982326
134,8.0,0,0.267079129269934,0.1306796537773397,0.3591871872817758
135,8.0,0,0.2733882026302699,0.12372909749946825,0.3571647357667382
136,9.0,1,0.06352224782373407,0.03759393247397289,0.048101209015322374
137,9.0,1,0.06422925498595095,0.039412559313795927,0.04899627897736358
138,9.0,1,0.06437426384719291,0.03804381076229226,0.049365338561109084
139,9.0,1,0.06603360770916279,0.039062551788755735,0.05071705367438643
140,9.0,1,0.06206370045982804,0.03721425190987754,0.049370075830548456
141,9.0,1,0.06158417172554055,0.03662478224716229,0.05215687917647642
142,9.0,1,0.06266914460190261,0.03817858777539165,0.048685457351546016
143,9.0,1,0.06029480775174978,0.03753607388717091,0.05289548063437319
144,9.0,1,0.06587389787562639,0.0366540570434393,0.04960029890053737
145,9.0,1,0.06406760794090109,0.03838164796083416,0.04962417939938376
146,9.0,1,0.06156808503767742,0.0391044034838209,0.05113579324400482
147,9.0,1,0.06397546910703303,0.03752928129101697,0.05126400433926795
148,9.0,1,0.061232078244102865,0.03983013308006362,0.04897657489827323
149,9.0,1,0.06513498783599411,0.03741756652954676,0.051708295818021624
150,9.0,1,0.06321902071554998,0.036524287006795116,0.048172464794557716
151,9.0,1,0.06638837862272214,0.03632354930568594,0.04856098562971081
152,9.0,1,0.06401042213834862,0.03666523877204469,0.051953072019716724
153,9.0,1,0.06642553308568964,0.037572847376820886,0.04997892251619607
154,9.0,1,0.06614815498467468,0.036866275180655314,0.051458740412704776
155,9.0,1,0.06456232966917333,0.03790902478102815,0.04974672329796883
156,10.0,1,0.06397830331826897,0.0406592363020609,0.04254723807595366
157,10.0,1,0.06681656718561992,0.039658514130536365,0.04003916318735367
158,10.0,1,0.06101045674873928,0.040312248749284296,0.04292838361316203
159,10.0,1,0.06321784197064377,0.038618963424283476,0.040080373837519744
160,10.0,1,0.0624939910373341,0.039571331240510974,0.0434598199076532
161,10.0,1,0.06359558902483646,0.03918819021907562,0.04154509758981992
