rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR,ROADS_SURR
64,4.0,1,0.05367652828227421,0.027618841330845086,0.3903509206268772
65,4.0,1,0.056937765809627276,0.025920906807616884,0.4240081820095705
66,4.0,1,0.05434433299357369,0.02858479558509312,0.3610790145525394
67,4.0,1,0.06163308949698557,0.026315314931019986,0.3902648639633585
68,5.0,1,0.06001127858499673,0.0358012014383398,0.4600783953421451
69,5.0,1,0.06858771454131667,0.03417015174842,0.4794181021967438
70,5.0,1,0.07085149478174711,0.03313057116504763,0.428136993912488
71,5.0,1,0.06061952291149563,0.03329075337223024,0.45671132343559534
72,5.0,1,0.06548485247685973,0.03133645410500336,0.42042583039168874
73,5.0,1,0.0619948093163526,0.03573345943117933,0.45301774851861987
74,5.0,1,0.07036751401813954,0.03891365265321331,0.4045882793080366
75,5.0,1,0.06808686981004,0.03581578288086289,0.4253696449097649
76,5.0,1,0.07267845019668245,0.030888995639858363,0.41036295324778954
77,5.0,1,0.06621272663202468,0.03383030774515574,0.40073767838792923
78,5.0,1,0.06679247224725884,0.03546874261928164,0.4571798183996428
79,5.0,1,0.06555368121378241,0.035254296325248666,0.4674922639747084
80,5.0,1,0.06507984289219741,0.032140032871645546,0.4502232448200849
81,5.0,1,0.06475270066539957,0.03218737642626603,0.46368458781748784
82,5.0,1,0.06667394253873013,0.03448729700762668,0.39803413318329545
83,5.0,1,0.06843437465821008,0.03712387572039957,0.4498243216354311
84,5.0,1,0.05951251900755974,0.03884459001897541,0.42074765910028894
85,5.0,1,0.0658904960481164,0.03837206248557741,0.44639550581249965
86,6.0,1,0.20493575315356377,0.41934061503998477,0.5672902358050598
87,6.0,1,0.19171833594012763,0.4325417255083067,0.4884430462701386
88,6.0,1,0.1998561885030831,0.411130052675358,0.4503903300389924
89,6.0,1,0.2039218993760646,0.39450101086496697,0.5309052438162603
90,6.0,1,0.17082024963437797,0.42183361429509686,0.4907379358244846
91,6.0,1,0.1925359125048289,0.3922218100786613,0.47856915654741916
92,6.0,1,0.19214615702601257,0.41394759539755355,0.48084690013463055
93,7.0,1,0.16678885631442694,0.4138540709100683,0.4884202045974505
94,7.0,1,0.13785920572834032,0.4347929301290117,0.5260171589445157
95,7.0,1,0.13812716972376152,0.40297724061700596,0.5018548947666567
96,7.0,1,0.16512333684300542,0.38384972876907947,0.5403753278890009
97,7.0,1,0.14649843354996628,0.4444719372832535,0.43079199376534977
98,8.0,1,0.12343031787083641,0.4040255368481205,0.4323658638074441
99,8.0,1,0.12275247313917223,0.443994003012277,0.4228867349633863
100,8.0,0,0.11624847869782337,0.4472510506890617,0.5071800045897418
101,9.0,1,0.04242819850285144,0.04557599269475726,0.43578180357167806
102,9.0,1,0.0442124046135459,0.04940062392430848,0.43675084737920433
103,9.0,1,0.0483711971739208,0.0482164894388622,0.40382490072196187
104,9.0,1,0.043947172057784166,0.044042472490863065,0.3976973614893066
105,9.0,1,0.043437086557942955,0.048101791183731715,0.37666953279488485
106,9.0,1,0.04540158865237775,0.044036923533091826,0.3921508385927353
107,9.0,1,0.04846593991143132,0.0396106930736165,0.4026481485504622
108,9.0,1,0.045334694469130465,0.04643871778178445,0.3863693230654691
109,9.0,1,0.04712455036472199,0.0430745980701185,0.41230589972981035
110,9.0,1,0.048931317276328615,0.04818225039055028,0.3904817744957945
111,9.0,1,0.04612481233491878,0.04264344770075226,0.43338194591060303
112,9.0,1,0.050633608941108146,0.04840331494166156,0.3856368730327466
113,9.0,1,0.04976514096393633,0.042371700137223925,0.37549589743030026
114,9.0,1,0.04203569692576298,0.0444776561702095,0.3849224081771943
115,9.0,1,0.043768106250690754,0.04558590942341318,0.4198203030140352
116,9.0,1,0.048830365007125065,0.0443554123344932,0.3957012384786712
117,9.0,1,0.04246425736343801,0.04096484555109777,0.37906962106484315
118,9.0,1,0.04222049213174893,0.0484493767895415,0.4075174874483324
119,9.0,1,0.045661137574938775,0.04597974655661211,0.4185584413744382
120,10.0,1,0.04503010773950483,0.03782235599494952,0.3778734685759171
121,10.0,1,0.043156063270606164,0.0349693359356378,0.4211537033813348
122,10.0,1,0.039040972179735484,0.04097918479242504,0.33533014129927374
123,10.0,1,0.042033441461160795,0.04179890702871564,0.3647751617486776
124,10.0,1,0.04057261685415011,0.041229559222982326,0.40500557785517854
125,10.0,1,0.04052113296861031,0.0428834704324033,0.3986639098410298
126,10.0,1,0.04151247136520244,0.038739427332682916,0.34100772513002636
127,10.0,1,0.04337730880565782,0.03687423605071496,0.3805529559295962
128,10.0,1,0.04026610785420503,0.04186703088062443,0.39393849835513545
129,10.0,1,0.043304867625274635,0.037985046499684975,0.411281177187464
130,10.0,1,0.04280285845960365,0.04296570095787679,0.42773302354282544
131,10.0,1,0.039380573054385165,0.042555985200648995,0.38990191770686894
132,10.0,1,0.04679743993579287,0.03873556507188479,0.4162450236851685
133,10.0,1,0.04574725412315063,0.04037041482180393,0.4029459813849626
134,10.0,1,0.04188154005093618,0.03791273362524376,0.4094792930162567
135,10.0,1,0.04308126074011019,0.04139666912345569,0.33698042150271723
136,10.0,1,0.04086174908938233,0.03659979877453305,0.41357339620437217
137,10.0,1,0.03921499341647929,0.04250458084734136,0.37933528564810753
138,10.0,1,0.038791704818192246,0.037701806758198154,0.41010983591550515
139,11.0,1,0.05160795454595821,0.02892313972852697,0.361939375963405
140,11.0,1,0.04927140105018235,0.03565497726054985,0.4248876214952443
141,11.0,1,0.04983005878405029,0.034707545521020074,0.3857949208336025
142,11.0,1,0.043954758218086455,0.03199987305747856,0.37248420255973325
143,11.0,1,0.04723268107086958,0.03396134128641675,0.4068416379303782
144,11.0,1,0.049527150149057425,0.02854579844726358,0.41071141911568076
145,11.0,1,0.0520561094665712,0.03087121886075316,0.41535073992140936
146,11.0,1,0.04415363860992609,0.03270837810545664,0.39702398876294137
147,11.0,1,0.05033871788658956,0.029518094927042143,0.35826922939148276
148,11.0,1,0.047511333228742486,0.03201973334825623,0.4193654972679501
149,11.0,1,0.05177133346007663,0.032887440798649026,0.37397515957575644
150,11.0,1,0.04748741920296438,0.030463268558713306,0.3401297632144652
151,11.0,1,0.05255695144824741,0.03210877165944485,0.4044416632450878
152,11.0,1,0.04347932068674755,0.03060386533148144,0.3671698996437188
153,11.0,1,0.044100361752381384,0.03212475015185869,0.39852063812744815
154,11.0,1,0.053080112869652675,0.03484893708144986,0.4174085671669989
155,11.0,1,0.05066698272277574,0.02805380620714063,0.4204973347855416
156,11.0,1,0.05238262215461899,0.03408548400922185,0.3937273110457922
157,11.0,1,0.050239669647839796,0.032589731507455366,0.42913604315662834
158,12.0,1,0.05934861096118368,0.026737990955816325,0.3526629150791855
159,12.0,1,0.05229882236744963,0.029472743161210825,0.342227509878535
160,12.0,1,0.05514843629045205,0.02627435263242194,0.424052487494412
161,12.0,1,0.052733678370232004,0.031195220610878056,0.4365753076960061
162,12.0,1,0.06152894403306985,0.026360150542540435,0.43047294837354577
163,12.0,1,0.06083987235831549,0.027419064846903082,0.3972355116269367
164,12.0,1,0.056720638413716995,0.02776423608635653,0.39553708129804077
165,12.0,1,0.05713611724539095,0.03182994728271575,0.3942497960305456
166,12.0,1,0.05730102140479117,0.028195774547612483,0.3595093878211812
167,12.0,1,0.05924487330938493,0.02897800746803781,0.4295233051717687
168,12.0,1,0.05445208644207821,0.03154096123003617,0.34678712655721583
169,12.0,1,0.05385154954938731,0.030956649341379615,0.3888840161333057
170,12.0,1,0.05150634633427952,0.02696437411908072,0.37227078649254475
171,12.0,1,0.05717134499273236,0.027646450830237673,0.4116259075721392
172,12.0,1,0.055906110626592266,0.03164652070930494,0.34889979349879713
173,12.0,1,0.05409134108005552,0.025251704334901617,0.4011634726802818
174,12.0,1,0.050436097062929175,0.03080584140402635,0.3660652122320818
175,12.0,1,0.0590924032094052,0.02510433248551462,0.4173507764271359
176,13.0,1,0.06078742181394396,0.024134103247513024,0.3597178905706004
177,13.0,1,0.06484143495684043,0.028956660853407215,0.36659185536717076
178,13.0,1,0.06699358724312313,0.02780147213519747,0.3814462049135757
179,13.0,1,0.06218609865313959,0.029867758045201677,0.4349560391370974
180,13.0,1,0.07030379489186084,0.026859870923119842,0.35885135235314636
181,13.0,1,0.06688320529680049,0.028568848380825327,0.4194305098819984
