fid,AGRI_AREA,AGRI_AREA_SURR,AGRI_AREA_BLOCK,BUILT_AREA,BUILT_AREA_SURR,BUILT_AREA_BLOCK,NAT_AREA,NAT_AREA_SURR,NAT_AREA_BLOCK,URBAN_AREA,URBAN_AREA_SURR,URBAN_AREA_BLOCK,INDUSTRIAL_AREA,INDUSTRIAL_AREA_SURR,INDUSTRIAL_AREA_BLOCK,SIARL_2,SIARL_2_SURR,SIARL_2_BLOCK,SIARL_9,SIARL_9_SURR,SIARL_9_BLOCK,SIARL_12,SIARL_12_SURR,SIARL_12_BLOCK,ROADS,ROADS_SURR,ROADS_BLOCK,FARMS,FARMS_SURR,FARMS_BLOCK
63,0.233340768,0.182052115,0.18756310336800003,0.365342199,0.31261869575,0.31815838591499995,0.337627145,0.431548595125,0.420691765566,0.271706797,0.22147549725000001,0.226829696025,0.093635402,0.0911431985,0.09132868989,0.001661184,0.005163916625,0.0047699493870000005,0.014831222,0.023278832,0.022317868458000004,0.0,0.0,0.0,2.9707888860000002,2.1612149878749998,2.248916475579,2.422617519,2.3673897681250002,2.3711526587039997
64,0.095688841,0.14654798565299998,0.14098720414000002,0.419066166,0.21530210323299998,0.238334949212,0.423973363,0.561996115279,0.547097962844,0.333968773,0.159831367711,0.179495358281,0.085097393,0.055470735522,0.058839590931,0.0,0.001530904032,0.001360803584,0.000772528,0.018530312524,0.016558941106,0.0,0.0,0.0,2.645921256,1.7941021991699997,1.891217563385,1.837572541,2.071279927393,2.047040558615
74,0.487600897,0.708888852679,0.6826409152030001,0.30793558,0.09076499069800001,0.115625559426,0.136002101,0.176643758531,0.17179419670200002,0.198519089,0.054987930702,0.071421153624,0.10941649099999999,0.035777059996,0.044204405802,0.009227618,0.012853881266,0.012422065497000001,0.075481054,0.145687810975,0.13754031792000002,0.116865197,0.329663180737,0.30464228982900005,2.198568758,1.4266831318420001,1.5140249607440002,0.081288842,0.379553276608,0.344927895331
77,0.595371632,0.5058529119480001,0.516087207713,0.332731621,0.32955882326299996,0.329581735055,0.037210066,0.12422477001900001,0.11390914031299998,0.187779343,0.19520227943200003,0.19411123497799998,0.144952278,0.134356543831,0.13547050007699998,0.073560433,0.06165691201500001,0.06301399739,0.235058037,0.119681823802,0.13324650838899998,0.004175636,0.018964996791999998,0.017206987026,2.546389609,2.279825428685,2.30920616359,0.668754039,0.6696761138979999,0.6690188414110001
78,0.36899196,0.360968684571,0.36242392610400004,0.481633135,0.4307641356409999,0.436761050967,0.097383198,0.15829973106800002,0.15158070812000002,0.314008493,0.24712235775900002,0.25477694802699996,0.167624642,0.183641777882,0.18198410294,0.081187797,0.053143704546999994,0.056363080858,0.040804846,0.087953564328,0.08284929098299999,0.0,0.000562726586,0.000500335832,2.568834913,2.7638165457799997,2.744265851003,0.77704372,0.780826331748,0.7808627108690003
79,0.155970431,0.25284996425,0.241843486095,0.6400343300000001,0.420982863125,0.44487659308499994,0.112090613,0.2826750965,0.263457543735,0.383496329,0.26205396525,0.27527201366099996,0.256538001,0.158928897875,0.169604579424,0.012134715,0.03901897625,0.035995804274999994,0.007408449,0.0298570445,0.027335393355,0.0,0.0,0.0,3.556160858,2.53754066675,2.648069967312,1.754906507,1.3796936003750002,1.4199625394100004
80,0.282148572,0.1943856625,0.203932959792,0.315496477,0.4072162325,0.3966281234069999,0.371365394,0.35179934350000003,0.35361937576200003,0.187724146,0.2653898035,0.256503525714,0.12777233100000002,0.141826429,0.140124597693,0.02396959,0.015240097,0.016193830626,0.039304914,0.0238322085,0.025525846602000003,0.0,0.0,0.0,2.134446577,2.693238213375,2.6285191035239994,2.717017363,2.0098946085000002,2.0863753396410005
81,0.195746636,0.21077607230599998,0.209254099292,0.416340671,0.319792741222,0.33135854847799995,0.35573420299999997,0.43346171597,0.4249237727679999,0.290753437,0.23194995403999996,0.239025423532,0.125587234,0.087842787182,0.092333124946,0.00531938,0.008829776119,0.008435178214,0.040557558,0.027556710136,0.029098569973999996,0.0,0.0,0.0,2.6956579859999996,2.3191616096810006,2.3655026342920005,2.770639588,2.5211583743620003,2.5524055373400003
82,0.217200405,0.153681565676,0.16204780949900002,0.27531507099999997,0.266920711783,0.268469248033,0.48606412,0.5370853366849999,0.530804416425,0.186858967,0.20548452230199996,0.20345261541600002,0.088456104,0.061436189481,0.065016632617,0.001738601,0.0028046285699999994,0.002668961164,0.043932281,0.015946545671,0.019569036916,0.0,0.0,0.0,2.270565186,2.144602333451,2.163821869896,2.939313781,2.0998520502719997,2.2103786671970003
96,0.513509018,0.5232202731250001,0.521619103533,0.35737332899999996,0.357176477625,0.35684115165,0.077198114,0.069635770875,0.070405555191,0.1800117,0.20749658975,0.204238270398,0.177361629,0.14967988787499997,0.152602881252,0.07210356,0.062488723749999996,0.06349348185,0.147259978,0.13234519587500002,0.13386839149500002,0.0,0.039289401249999995,0.03488898831,2.768479975,2.36130378025,2.404139034087,0.433305393,0.9785175355,0.917020470147
