fid,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
70,0.08175557796679485,0.14416684011395448,0.5012818496497321
71,0.07802022520527736,0.12171231608507038,0.4747689694871105
72,0.09246945029749705,0.11188824251075473,0.4587886402612628
73,0.12622581681796918,0.11662030002759251,0.46184895224343153
74,0.15142861563265128,0.1364306464898763,0.488854480589894
75,0.1524542957455492,0.18908697533129462,0.538915865271616
76,0.13911332660420386,0.27977479239731945,0.6048530236829145
77,0.13839407584609978,0.40206395056442124,0.6689645364446427
78,0.17121052019648425,0.4931869961998668,0.7116012992299919
79,0.2505084195945828,0.48463481287518584,0.7226211425149442
80,0.3410282740691919,0.400955990573572,0.7057891436166764
81,0.42774722832447576,0.2849514462932935,0.6571130379036814
82,0.5299595273416953,0.1901682667590779,0.5884834013431677
83,0.6260446329282416,0.11947981077188717,0.5134101218671203
84,0.7129222763583508,0.0598698611649435,0.44878103214875686
85,0.769895495510415,0.027661990673648888,0.4091860094291192
86,0.7851747567320119,0.0201737716396444,0.3758165396918595
87,0.16971092038638513,0.17415750585907921,0.5764594080396329
88,0.09691465033003463,0.16252577780039318,0.5708250042052933
89,0.0755654664879153,0.14944916249844084,0.5446034308192619
90,0.08694034022582989,0.12574177882521398,0.5112447596318721
91,0.11957533931384101,0.10790910308136702,0.4857754172352602
92,0.15140493038593542,0.11071590130980957,0.48609390443036526
93,0.1585279713529297,0.13283366872336752,0.5140233985285458
94,0.13343767813790378,0.20431923396968538,0.5680497877765394
95,0.09986697988926381,0.3239335236091437,0.6366477341638016
96,0.09454516927501998,0.45255621488885234,0.7003882573356212
97,0.1400268371631765,0.5188017825589959,0.7419512051997963
98,0.22684498080191734,0.4854812384626765,0.7522948344977949
99,0.3224575169940188,0.39505862275587467,0.728931880395498
100,0.42121480559589275,0.29415579420528304,0.6727710290437078
101,0.5308458979688447,0.2052497860135568,0.5934128774035704
102,0.6191231109907207,0.11929060313400479,0.5077780470633871
103,0.6905561725688842,0.052877213106770085,0.43147887515199135
104,0.2574085023419352,0.13472354657003438,0.584926829293863
105,0.14417404693156557,0.13951349165639348,0.5895560206232626
106,0.08903392077103771,0.13601468375696513,0.5740049752183242
107,0.09153354997307693,0.12365341461936091,0.5405489647249452
108,0.12065852928353539,0.11059577264998915,0.514141269492459
109,0.13897100972374868,0.11836927327036667,0.5154633080304235
110,0.12749346422595176,0.157837839469028,0.5494615897587644
111,0.09256635226938298,0.26874686630157013,0.6111493545757455
112,0.06701947381162306,0.42811860257774653,0.6840705775643738
113,0.07989878889686682,0.5547987068674962,0.7471311133563744
114,0.12695131991282585,0.5817979706064615,0.784783242625581
115,0.20135826430717388,0.5088858505060488,0.7872273330826686
116,0.2903157926976805,0.40094421794839735,0.7535004470906195
117,0.4033243433253812,0.3000788469219551,0.6842469155982827
118,0.5451717447722004,0.20415294472941925,0.5891351393201193
119,0.6442347397304782,0.10296688144153865,0.48912204571319506
120,0.6965394341599441,0.03457958300793836,0.3984865224607333
121,0.7480856881923303,0.01642141411046694,0.3335757746135496
122,0.6390448082071624,0.02870482430220485,0.5506099736120768
123,0.5504109331059168,0.04726447375156247,0.5656274585920762
124,0.3709770644896626,0.08500955745171387,0.5860596777704035
125,0.2111035140082702,0.10744852688234667,0.5959494430252504
126,0.11585415157701161,0.12154681510319472,0.5863878183086779
127,0.0896333351312604,0.127932969402237,0.560398424972086
128,0.09957221721561546,0.12993675525031761,0.5394422034613445
129,0.10085217981936362,0.15086896995038018,0.5453551462952687
130,0.08163849356556623,0.2195414850186848,0.587341889844305
131,0.055172128324320856,0.3789499239190299,0.6579365275096644
132,0.05035376197757918,0.5759903107524287,0.7363886090508026
133,0.06983392855319652,0.6948307966878653,0.8007378607524458
134,0.108009476638846,0.680257712313786,0.8350422135391904
135,0.17024025984925337,0.5643916672571836,0.829121620403926
136,0.25867944450501723,0.43040617996578173,0.7822539518857659
137,0.3956611973316003,0.3099838474264581,0.6965377917736778
138,0.5677954545169955,0.19101434973722464,0.5830050777244167
139,0.6860184803286067,0.08100166493494337,0.46735864861711357
140,0.7302776284750544,0.02152690976471385,0.3656909494379956
141,0.7749110921462309,0.012713292529445667,0.2982249394826061
142,0.8424744417501489,0.010931540197327894,0.25687993158562283
143,0.7116242726699078,0.017037834560243797,0.5412290622043818
144,0.6079330349870367,0.026598708420375494,0.5508693933497041
145,0.44185782429096704,0.05290765848421937,0.5704883525289983
146,0.26213640603645194,0.0814128402044212,0.5893936221780636
147,0.1395423428172184,0.111877714453285,0.588982502725045
148,0.08884347409810042,0.1352368922225036,0.5700739330273945
149,0.07722751392675431,0.14899120947860683,0.555740123925507
150,0.06893575789514104,0.18191017687351924,0.5681320036542437
151,0.054270042632947664,0.2825438731139642,0.6166744593585447
152,0.04310639794819214,0.490048900030439,0.6936456140625459
153,0.04195952470909842,0.7195495910163101,0.7769164218211314
154,0.054332556297621855,0.8311475340952773,0.8437087058222769
155,0.08838426675853282,0.7753713066956429,0.8766977470026819
156,0.14948307845427142,0.6182157724603091,0.8655857290232649
157,0.24902626854779986,0.45917622269679087,0.8083435091422942
158,0.40705274659256296,0.31677628095440546,0.7088326772531266
159,0.5851207550503309,0.179008792252757,0.5809527365971828
160,0.6918671363519301,0.06813790863992358,0.4502003064137374
161,0.7185346707860701,0.018565607327782237,0.34579114631490504
162,0.7544563687830764,0.01244176026179152,0.271650521630686
163,0.8234119466049754,0.01058852015488967,0.22487763389305787
164,0.8750683096970499,0.007493933307511235,0.19891222000924189
165,0.7667067017034613,0.011322215851595551,0.5287989799297239
166,0.714686770789615,0.014086567529960497,0.5320625051016115
167,0.6189045670676485,0.018159063550634555,0.5420193153910485
168,0.4426598427466668,0.03555494143817268,0.5568521526806923
169,0.2706190201259939,0.06575792311084991,0.5787511050408262
170,0.14888107275135473,0.10470697081169345,0.5815386797378244
171,0.08954221065079465,0.13697212067206546,0.5703683799762408
172,0.06279105176248043,0.15375987538796224,0.5616259770542551
173,0.049800396269103174,0.19149178244905166,0.5791520554277996
174,0.04418235132058454,0.3084103247040008,0.6310148528959475
175,0.04100301864320729,0.5326435495111236,0.7092086487800269
176,0.03606631323624557,0.7727237872387416,0.792518097838042
177,0.0392510461524061,0.8806378921281841,0.8595735684508569
178,0.06843633312751414,0.8069436376981395,0.8931795668029286
179,0.1310074086090415,0.6274833841479283,0.881238906740964
180,0.2366334157219178,0.45159387572114223,0.8194442536781243
181,0.40307020966892015,0.3033501273975718,0.7127365506060899
182,0.5692759773778929,0.17187014906978457,0.5786982902165098
183,0.6518108631323395,0.07060366005076577,0.4452483956927363
184,0.6557119179030694,0.023296616934165973,0.33788033676636553
185,0.6844486290781613,0.014530209324286851,0.2679994944874805
186,0.769459580122589,0.012467020969833292,0.22700934558213956
187,0.8552883309456393,0.009035115597945396,0.19312546369683609
188,0.9270599723995131,0.00633693685544273,0.1729025246330223
189,0.7694908524465699,0.008255958462430374,0.5205577682316068
190,0.7484969717812444,0.009248957141411886,0.5235171234682324
191,0.7026442610072536,0.012182578592116208,0.5271352073530006
192,0.5865624058404821,0.015422338906606622,0.53321398330972
193,0.4165242392546618,0.030302639171463173,0.54838243103953
194,0.25352463002471387,0.06224392663026656,0.5683233672593926
195,0.1392312958212269,0.09961122361692601,0.5718679452904969
196,0.08484437952574847,0.1280839471389505,0.5630327415836515
197,0.055092119444851866,0.1456518985709834,0.5589409092863956
198,0.03940662564376183,0.1847372182568767,0.5796416566586928
199,0.037275067806924474,0.2910332600745915,0.6303842987129775
200,0.03858370426397701,0.4866058839661985,0.703025882290631
201,0.035913915385505125,0.7011737059804812,0.7792224626127604
202,0.03834815281447416,0.8067339970197552,0.8413532777713415
203,0.06496844751040162,0.7463869809205,0.874019209707174
204,0.12524421541015274,0.5821286294943071,0.8642247158018078
205,0.22762524723791497,0.41592805016785583,0.8042218841110396
206,0.38319929711838163,0.28571835165213233,0.6986081472031501
207,0.537357671720719,0.1785013592316109,0.5671062267743774
208,0.6223079696284693,0.08877692181516379,0.43918200593956175
209,0.6339509478002897,0.03429205376236023,0.3400777120939372
210,0.6459676286440258,0.01970883737698746,0.2741743132747615
211,0.7037281643882504,0.020098862972910386,0.23232016611985218
212,0.7907714401709038,0.019179678983951294,0.2005026809145187
213,0.8673331531300331,0.016858789538896028,0.17310933672896714
214,0.9206198447973227,0.014286424224494457,0.15367377403202256
215,0.9346931196483603,0.010319751016405228,0.14328447519800855
216,0.9375571942658517,0.007920724723407482,0.13496015289340366
217,0.9354259657221871,0.007241109591186548,0.13082132028785948
218,0.7198213558965669,0.009184781853613417,0.5167808263438034
219,0.672103664589182,0.010803958501208681,0.5213847233153236
220,0.5578498024431264,0.014948743509110546,0.5303825232531715
221,0.3850519827828264,0.03220639069573538,0.5425476124822219
222,0.22254148388027425,0.06731653620080477,0.5572845452733346
223,0.11677641312621183,0.10142571747181497,0.5588258309332315
224,0.07469201496253898,0.12260287955389366,0.5514035406481586
225,0.05186197838337376,0.14442382082928726,0.5524213728501451
226,0.0388516714799245,0.18584461436098548,0.5724279836054325
227,0.03714958749556254,0.2647965512777807,0.6181252271606892
228,0.041458649766153134,0.4009170993514626,0.6792005206414553
229,0.04250393755578406,0.5601514375931281,0.7424672200162319
230,0.046121944829004724,0.6544736507944318,0.795302072670959
231,0.07255341924639692,0.6207129318437115,0.8243883766615998
232,0.13987654628754587,0.49407173652249553,0.8169722346497981
233,0.24906959216039506,0.360259580527862,0.7628137381116974
234,0.39269551733041963,0.26005451954612946,0.6641518250415546
235,0.5476855385068863,0.1769795005686784,0.5400471605226486
236,0.650823230220319,0.09891180040339755,0.42120974453261184
237,0.6891189292046306,0.042349660216745584,0.3324353515651772
238,0.6938594528003389,0.02640133166058019,0.27672025314892457
239,0.6940016997279823,0.0329342270482239,0.24137806302374964
240,0.7284941975261681,0.03784378577424065,0.20973771034007488
241,0.8030459118497938,0.03533095082530425,0.17813087390967475
242,0.8817443901734766,0.0239027329408775,0.1545994327684652
243,0.9198115799811101,0.01352073852237563,0.1391562937448714
244,0.9269055165268292,0.007967427651749463,0.13163631628028868
245,0.9288826604066027,0.005969329192238957,0.12869597196124924
246,0.09193112000351411,0.1085450988731634,0.5437431616310476
247,0.06598113878495825,0.124851487881418,0.5375040932345558
248,0.05251981723247324,0.15493205726701192,0.5400038212699532
249,0.04591743393823643,0.19835286373884664,0.5596257835966025
250,0.047192898183241176,0.2452506775132616,0.5963944015993529
251,0.05248900133320643,0.31402707441868977,0.6432270069682116
252,0.05427227716293852,0.40919878517466257,0.6909912348312814
253,0.057577865234734266,0.4859167715153622,0.7328752899853955
254,0.08281579456367053,0.49234535946740027,0.7583440004148816
255,0.16191079174953044,0.4154321893982062,0.7532698612868354
256,0.2947785092406824,0.3104309673129173,0.7053209868530663
257,0.45702020991962566,0.2225415018658098,0.6146559486672127
258,0.6100386980411415,0.1488094445039845,0.49911110718911217
259,0.7248998281716564,0.08367977167733394,0.38920987975265636
260,0.7966590910761858,0.038606763520254675,0.3096610499411259
261,0.8067506075911977,0.029399966988236482,0.2645797487703272
262,0.7558948321890733,0.04220284256574506,0.2399002289820658
263,0.7321491171969774,0.05084838702094166,0.2141539083380868
264,0.7778169816107203,0.047892591767180887,0.1801429353712656
265,0.86116801250186,0.03155510751615444,0.1502008503219148
266,0.9019123644293854,0.015595688895973138,0.13478854904884827
267,0.9162432976671402,0.007422669421326668,0.1271483938407287
268,0.9218674186796834,0.0040582393879971465,0.1233897480474424
269,0.06202042866890158,0.13682912988737964,0.5197862027349524
270,0.05496892218310559,0.1623379429352687,0.5233587162027534
271,0.051184535681554774,0.2026299881098235,0.5400319466882476
272,0.052942362550841435,0.2278891752570297,0.5670911730289581
273,0.056619211859648695,0.2547112230433722,0.6007923240516181
274,0.058664548313224575,0.3080671427981857,0.63621597617065
275,0.0653069547830673,0.37695562395834986,0.6701693060095522
276,0.09168614272892718,0.42266686228561,0.6930438412339117
277,0.17319198028419952,0.3909415235529931,0.6896270693667133
278,0.3313277904382571,0.29981743520685944,0.6467494099262494
279,0.5203375901627917,0.19839743561624673,0.5629840120960159
280,0.679517023655537,0.11156003961731524,0.45458980950832767
281,0.7853402687890296,0.054754721615412234,0.3515496400159904
282,0.8620041603366619,0.0257318442520214,0.2793596497375686
283,0.8788947422199933,0.02622223941759674,0.24321442383335373
284,0.8234607135840035,0.04326140744966447,0.22773064046210473
285,0.7836125089044934,0.05330969956758049,0.20887751041896943
286,0.8122252436007297,0.04983096985319373,0.17848383010543103
287,0.8760365232603569,0.030541464728801874,0.14600160812762888
288,0.9073256662271929,0.013678993377212793,0.12957608290199946
289,0.9131970465665938,0.006566514968333591,0.12063799916748305
290,0.9178900489411609,0.004677594816876151,0.11610810590558245
291,0.062417056232464865,0.16748001410299584,0.496500270886234
292,0.05619941735136099,0.1755987401278876,0.5023552058675739
293,0.051644840550560206,0.20062109449238338,0.5151151365035829
294,0.04901441741823335,0.21203296358861398,0.5333232870688046
295,0.04924281459363812,0.2257220035957631,0.5573721271609199
296,0.04919340567510181,0.26912669482637963,0.5866332200932199
297,0.056370389609641774,0.33719500580557643,0.618337331627275
298,0.08169444652812756,0.4059749616899869,0.6416490074094576
299,0.16201146621638204,0.40589308995758744,0.64012994951499
300,0.33484226243493903,0.3188737733513539,0.6002624167647754
301,0.551155222472174,0.19393964380024709,0.5203735535313591
302,0.7235396089659065,0.08512403155710567,0.4168297243915238
303,0.8231688786763585,0.03039067485224956,0.31901089547886075
304,0.8843110676480981,0.014262474569066727,0.25229306474866803
305,0.9044604008434223,0.020209098032531354,0.22240173773422595
306,0.8693189673204638,0.03639318310015411,0.21258359415965325
307,0.8424833353708028,0.04527008975847647,0.19748363246184433
308,0.8721640575443466,0.04063220609277844,0.17292525145499799
309,0.9164151439891389,0.022425226345813613,0.1407861803693857
310,0.9327020936413463,0.009600126149178503,0.12314444838652493
311,0.06448058637000205,0.19383533347782894,0.4713679284990811
312,0.0565126798651092,0.19007044771420473,0.4772443997841966
313,0.050432794713722334,0.19616134950376884,0.4867102489032578
314,0.04452183943666498,0.19991841819864556,0.499785787269924
315,0.03650147661268598,0.21400838827939098,0.5195697632528234
316,0.032022229834844776,0.2575057885822672,0.5480452807290322
317,0.03874967973076746,0.3271433470477033,0.5813163871046633
318,0.0603282950938657,0.411374753592995,0.6069993383729941
319,0.1362587638517377,0.4311034387144945,0.6064705033833119
320,0.3165542973819702,0.34699498104213483,0.5676533649546709
321,0.5507505108846779,0.20491666374791695,0.4899130366668687
322,0.7366965656608284,0.07743826338838634,0.3893394743860375
323,0.8345457430012907,0.02162269975188662,0.2950859735935417
324,0.8919694857758045,0.011476973903376608,0.23209626888397203
325,0.9130111312507587,0.01679014752908504,0.20600640117788946
326,0.8816534391652194,0.0290018834871602,0.19956019869084762
327,0.8667050274762876,0.03522837969263464,0.18776544653669977
328,0.9033818153968469,0.029901208676299404,0.16561381382576837
329,0.9430385330301911,0.01706189686334697,0.1377868019134106
330,0.06787995973114762,0.1871272750709732,0.440957653721448
331,0.06356305588685567,0.19647784329431525,0.44557554165974805
332,0.056322428336152086,0.19031218815092293,0.45065066066508436
333,0.052271895483870824,0.18717272787982403,0.45858634677315735
334,0.04664984327305505,0.1877245326649817,0.46995067933852563
335,0.03510682017840572,0.2067776094085064,0.4903987919944143
336,0.028863947194286557,0.2520558995916707,0.5219642217803523
337,0.03428399302803502,0.3182692301045908,0.5576966060330082
338,0.051416986032884776,0.4052522908148732,0.5841186299637893
339,0.1250359583872283,0.4325967764563927,0.582274101233564
340,0.31134933496504485,0.35568719751656586,0.5416478358182274
341,0.5533657419906745,0.21348667013026212,0.4638254755860838
342,0.7456722199222867,0.08048478169531126,0.36561574936877494
343,0.8442022704915605,0.021861655665638118,0.27509885971891596
344,0.8977339662264024,0.011866939042028329,0.21583838413645096
345,0.9147980062265937,0.01597313938236004,0.19284735231998154
346,0.8823010897786729,0.026649285521127084,0.1896557392976464
347,0.870240751490219,0.031740658889446466,0.18066487068202375
348,0.9081747758644384,0.026889866776913504,0.1608797171704214
349,0.9526726362969472,0.015439339586911625,0.13591570679993173
350,0.06279764835766749,0.1593592083173163,0.42497032093271314
351,0.05941922215687769,0.17171508157550466,0.4261142243795821
352,0.054790288195743546,0.17289960239563382,0.42630046162365576
353,0.05099574997155078,0.17176424315836716,0.43268509907410196
354,0.04639651608564989,0.17330003449914172,0.44638055364200735
355,0.03951157168573285,0.19244223790835216,0.4706242907306243
356,0.03707934339317232,0.2325293331509442,0.5058118252006725
357,0.0403712603995602,0.2920302111569736,0.542744505928698
358,0.05954171624380106,0.37008534222873385,0.5659959933162872
359,0.14726992270705408,0.3925830025478006,0.5579567158072777
360,0.3365982543288611,0.3253931654233,0.5119261971924673
361,0.568560743253488,0.19936704439989136,0.433147243184985
362,0.7493522568255149,0.08055065349035465,0.33853488730969056
363,0.8506838610770365,0.02521983204056393,0.2533407465351265
364,0.9050276867650675,0.01165318756633346,0.19954661334912668
365,0.9220050726936306,0.01518255332297116,0.18085128937660788
366,0.8853113354048144,0.026695713534228897,0.1820848327223024
367,0.8672224625435704,0.032336347952999556,0.1770164588364082
368,0.9017874570003462,0.028067313523851445,0.16053001586435534
369,0.9482066291769938,0.014972820967659646,0.13842195840482222
370,0.9728713712505276,0.007731423237987707,0.12170951336737311
371,0.06246691127117395,0.12593443843451416,0.4176240596385271
372,0.05918321939499349,0.1402781218927261,0.41630667393839355
373,0.05232459812295933,0.148665632712863,0.4093877112640476
374,0.04733749243275882,0.15177014449976292,0.4149426652038177
375,0.04562110405242167,0.15552525487744312,0.4316076965913773
376,0.043604779476166415,0.17587143535134556,0.4606761409898153
377,0.043530985531243585,0.21565819490791552,0.4991181448693193
378,0.048525651750873984,0.27252079076669955,0.534556077753416
379,0.08442052158913034,0.33302372394575264,0.549873565427855
380,0.19402674833748995,0.3385248224603824,0.5310194608125638
381,0.3816320599509788,0.2744691768118044,0.4767826546048764
382,0.5867337054893429,0.16961193989581436,0.39623383999221323
383,0.7422018981196933,0.07661745423760778,0.30698924316664605
384,0.8400638427605139,0.03166705511124599,0.22982775201398956
385,0.9063885196738367,0.013438314151824232,0.18325194359982194
386,0.9286849817111709,0.014909146261243414,0.17021366559030218
387,0.8867895828252222,0.027473030957164017,0.1774494688215489
388,0.8580485760560972,0.03415129564232267,0.17918549118673135
389,0.8872247936211138,0.030853703405498718,0.1641471039874285
390,0.9381227523345538,0.01834180187606704,0.14686318661416983
391,0.9659981429854324,0.01168909448740055,0.12685268276281822
392,0.06242419921127554,0.12296401078674014,0.4168441133245776
393,0.06141031280515275,0.142946797947283,0.41730249168529765
394,0.05652598397148175,0.15056247499051872,0.4080519664890336
395,0.045790834990531,0.14713102138908712,0.4124771106565476
396,0.04325638612299411,0.1464482150627029,0.4306119166494351
397,0.04375499795294208,0.164961446544918,0.46321920047229054
398,0.040897459612477656,0.20771711091710335,0.5036661726391803
399,0.04878786628018395,0.26491988739305733,0.5353472422271814
400,0.10544972615487472,0.304536938534257,0.5398423278128776
401,0.24587191107661874,0.28493269660170606,0.5070439640400909
402,0.4332571663162121,0.21685160923837096,0.44304882288575254
403,0.6081057037779342,0.13220099594318035,0.36138373393515655
404,0.7231117827829305,0.06892280248368594,0.27902947953243684
405,0.8109811634263189,0.03690910939932752,0.2112849730072387
406,0.886252819037836,0.01704891724444084,0.17267211273940838
407,0.9207649975788686,0.015193074672603607,0.16484330784472676
408,0.8829786121250616,0.02653085971717943,0.17668649483954468
409,0.8513210270072606,0.0340164869943632,0.1831110913610876
410,0.8768919866458212,0.03159492490125082,0.17014334402427012
411,0.9353113448174581,0.020264797278656165,0.1489604195214598
412,0.9618131873018037,0.014594428007902829,0.12898099476916317
413,0.060776337004441607,0.1869337130465372,0.42438572600100505
414,0.056244504454024964,0.17733387886046886,0.42300833738676274
415,0.04289541665281302,0.16145100431556877,0.42763795465063503
416,0.038479936097794654,0.1522840796219037,0.4463368335195996
417,0.03769116109116833,0.1672254917416817,0.48121602532535296
418,0.03241479201125427,0.21181483522804692,0.5223447163056011
419,0.04424831801418595,0.26535819139578615,0.5486193210172333
420,0.121318411394664,0.28483659745707396,0.5403596542632426
421,0.28403808797118174,0.241631375216781,0.4925339869500472
422,0.4679932688212506,0.16408287522956838,0.41869573121654846
423,0.6122438912018765,0.09511485765320571,0.3373444861606157
424,0.703304723076125,0.05707190172677278,0.2625714814769495
425,0.7855973972007569,0.037449750857195784,0.20381187756261906
426,0.8663144064951053,0.019189111493480796,0.1708185038488195
427,0.9102588836468682,0.014512465952988928,0.1652676431317581
428,0.8807203092240377,0.02255945189622347,0.17885278364756013
429,0.8536999658451647,0.029641784510973837,0.18775919460887905
430,0.8816964362058082,0.028247323172830303,0.1771466971741624
431,0.938556702894376,0.018268789813055807,0.153525227963372
432,0.9695100509972882,0.013478934180631641,0.13024462833744826
433,0.05475159773741056,0.21127451779974912,0.4348570099257342
434,0.0521051783320411,0.20748046010851068,0.44137317552285316
435,0.0443634138598219,0.19293945506896373,0.44576861901116854
436,0.03469316007298882,0.177295061251195,0.4531794690706503
437,0.032320464210319214,0.1665213661751616,0.4739611661442631
438,0.028351796493138855,0.18277371161825007,0.5113455838923315
439,0.02210234966506197,0.234062441378564,0.5522853894706526
440,0.0413088506748051,0.28569708608554323,0.5718585555457905
441,0.13582154629773596,0.28819877130765775,0.5503535729499303
442,0.3010735645043705,0.2218548023572019,0.4882453611634594
443,0.47085623945698024,0.13157713621462858,0.4057680357033939
444,0.5925702286674939,0.07287521185681219,0.32567514152347043
445,0.6811532230767372,0.052008830672740945,0.258335815562743
446,0.7740311178090264,0.038350198753664,0.20731698832716602
447,0.8621491722057933,0.019724828142709875,0.17709393519860767
448,0.9087914829302686,0.012699088432692296,0.17032058233554304
449,0.8849471401977628,0.017991758859566206,0.18154736864993734
450,0.859597392261092,0.024749770065672583,0.19081277436398597
451,0.8880276872382592,0.024744216365596414,0.18106418830087542
452,0.9439938111580513,0.016393053741528017,0.15506882403731007
453,0.9750678533276012,0.010472180575636626,0.12453966273037313
454,0.045675127840413283,0.18231540733206514,0.4366305818232858
455,0.03859748856073398,0.18383713162040832,0.45005251045089445
456,0.028412262532192527,0.1847842965653866,0.4617319397245982
457,0.024968199910034686,0.18356518607525574,0.47548780029274973
458,0.027240746240427247,0.18177394743256278,0.502983704357452
459,0.024308509469518368,0.21057229422797014,0.5440169021437022
460,0.020847706192585035,0.2785791916470373,0.5831412113380602
461,0.056224320432691474,0.3315424697998786,0.5935837826782899
462,0.17520119508549128,0.3154653169586476,0.5587373926709173
463,0.35067481267102063,0.22254601044823305,0.48438406522205907
464,0.507032522688402,0.11889183821800992,0.39660609878728803
465,0.6008287998646372,0.06805453044728281,0.3194123336663367
466,0.6770121671156026,0.05738485453732352,0.2602950102028249
467,0.7688412844491267,0.045894703076216035,0.21695133450516266
468,0.8647426158566217,0.023986166892225633,0.1887909726000815
469,0.9150910865661843,0.011160105380630581,0.17944717863692838
470,0.8856194609974266,0.015146930321969164,0.18719877676908
471,0.8519797790686117,0.021882152808287123,0.19476647857553106
472,0.8733358323997141,0.023091952023416178,0.1840700616617095
473,0.932919308871782,0.016698274896252457,0.15660401998898854
474,0.9533611590254714,0.0039007750570198164,0.09914984019659712
475,0.931687783919667,0.004333422441185065,0.09544407413551549
476,0.9216805805769986,0.004883934139314348,0.097273426488239
477,0.04177915415928677,0.13286489675147675,0.42584901388546786
478,0.028763513104792957,0.13951438236769365,0.44166137714355974
479,0.019684069694108183,0.15565857896107457,0.4604566931191116
480,0.019882555288379424,0.17336206831866657,0.4850878360929159
481,0.023747160149989104,0.19433263029521095,0.5230136493399382
482,0.023994756168099263,0.2526831560251874,0.5683502891380204
483,0.0298371654197384,0.3418879630614456,0.6035557710816711
