fid,AGRI_AREA,AGRI_AREA_SURR,AGRI_AREA_BLOCK,BUILT_AREA,BUILT_AREA_SURR,BUILT_AREA_BLOCK,NAT_AREA,NAT_AREA_SURR,NAT_AREA_BLOCK,URBAN_AREA,URBAN_AREA_SURR,URBAN_AREA_BLOCK,INDUSTRIAL_AREA,INDUSTRIAL_AREA_SURR,INDUSTRIAL_AREA_BLOCK,SIARL_2,SIARL_2_SURR,SIARL_2_BLOCK,SIARL_9,SIARL_9_SURR,SIARL_9_BLOCK,SIARL_12,SIARL_12_SURR,SIARL_12_BLOCK,ROADS,ROADS_SURR,ROADS_BLOCK,FARMS,FARMS_SURR,FARMS_BLOCK
418,0.820763682,0.8065609442499999,0.8073308871960001,0.15450176100000002,0.139932362125,0.141409633038,0.006800437,0.032900440375,0.02997043956,0.072476989,0.072190606625,0.072150204462,0.082024772,0.0677417555,0.06925942857600001,0.033462825,0.026246673500000005,0.027021419643000002,0.633775763,0.549596602375,0.558390892602,0.0,0.0,0.0,1.747805133,1.8366206737499997,1.8249255280530001,3.969545614,2.379744624,2.553832789266
419,0.759286469,0.74588838,0.746629679499,0.21520027399999997,0.18409962462499999,0.18736769708099998,0.010018837,0.041446544875000005,0.037916622756,0.104052988,0.096324734,0.09708624546,0.111147286,0.08777489062499999,0.090281451621,0.020121464,0.03557656,0.033825467784,0.567042728,0.4790327185,0.48832279683599994,0.0,0.0,0.0,2.495205436,1.8945057781249997,1.959288934371,1.6315402360000002,2.786204331875,2.655250412901
420,0.710458548,0.592926084125,0.6053792615310001,0.211467448,0.24527684474999994,0.24127872486600002,0.060729399,0.10486538025,0.09986142095100001,0.10914458,0.1367192505,0.133521742824,0.102322868,0.10855759425,0.107756982042,0.061782075,0.023397125624999997,0.027634457880000005,0.377117269,0.301624937625,0.30970296147,0.0,0.0,0.0,2.094092446,2.0740924237500002,2.074238333796,2.4762276300000003,2.515815072125,2.5089050509770003
421,0.394650202,0.436933972,0.431803539558,0.357698608,0.192779663,0.21089288623199998,0.20044684100000001,0.314145340125,0.30121066138200003,0.225995026,0.11424633000000001,0.12653618892600002,0.131703582,0.07853333299999998,0.08435669730600001,0.018526138,0.020207266000000005,0.020000453526000002,0.064814414,0.13858683662500001,0.130259510877,0.0,0.0,0.0,2.125892197,1.5142347637499998,1.5806145040770003,2.291852669,2.93193617125,2.8579549663290003
422,0.281232608,0.306655898125,0.303527257023,0.11346666100000001,0.16059700624999998,0.15520494092099998,0.600810264,0.47485896000000005,0.48836469578400005,0.091065245,0.10357747424999998,0.102085039329,0.022401416,0.057019532,0.053119901591999995,2.17e-05,0.007599199625000001,0.006750497967,0.0,0.024951287249999995,0.022156743078,0.0,0.0,0.0,1.1991748389999999,1.2292647517500002,1.224695506683,4.40638259,3.2302263238749997,3.357549443091
423,0.23818539,0.22919134412500003,0.22996049187300002,0.09623236599999999,0.090928626,0.091426412514,0.603496114,0.6616463815,0.6545300554260001,0.076432377,0.06555717075,0.06669876147300001,0.019799989,0.02537145525,0.024727651041,0.0,0.00023863299999999998,0.00021190610399999998,0.0,0.0005965125000000001,0.0005297031,0.0,0.0,0.0,1.061585661,0.8362510757499999,0.860426963637,3.109536996,3.661407094,3.596488106028
424,0.163733061,0.212953856625,0.20727739445400004,0.024360317,0.09134097125000001,0.08381477765699999,0.810248671,0.680190558,0.6939468179849999,0.019054734,0.06724596887499999,0.061829495835000005,0.005305583,0.024095002375,0.021985281822,0.0,3.939875e-05,3.498609e-05,0.0,0.0018357846250000001,0.001630176747,0.0,0.0,0.0,0.161510256,0.9087547091250001,0.824901820119,1.6232311959999999,3.9315194273749996,3.6713679142650006
425,0.196854434,0.143387846875,0.149179250199,0.118322431,0.05245658999999999,0.05971524176099999,0.668455915,0.7975363406249999,0.78241087704,0.085715016,0.039605885874999996,0.044684393433,0.032607415,0.012850704125000001,0.015030848328000002,0.0,3.939875e-05,3.498609e-05,0.004416692,0.001142616875,0.0015048965970000001,0.0,0.0,0.0,1.188824214,0.5667958537500001,0.6352742058840001,5.195683536,2.77661260475,3.042352865514
426,0.166484069,0.08321347,0.092373293019,0.053780263,0.033131748875000006,0.035390602194,0.772302461,0.876482617875,0.864042137844,0.04878761,0.02648758975,0.028936404407999997,0.004992653,0.006644159125,0.006454197786,0.0,0.0,0.0,0.0,0.0016783965,0.0014904160920000001,0.0,0.0,0.0,1.157053606,0.3401123155,0.4304526864300001,5.253146073,1.6423607555,2.0415155649870003
427,0.022134539,0.045530663625,0.042888163128,0.0057098669999999995,0.0098992085,0.009424292385000001,0.971587951,0.9376771614999999,0.940503581973,0.004899659,0.008823080875000002,0.008378757966000001,0.000810208,0.0010761276250000002,0.001045534419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133891818,0.233458799875,0.222173406087,0.720822799,0.8900378251250001,0.8703649194
