rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA,ROADS_SURR
123,5.0,1,0.05059751452074756,0.03433494246969515,0.41287120533483873
124,5.0,1,0.05726534788132315,0.037327288751228094,0.38934606873518895
125,5.0,1,0.05803731356305712,0.03379192667296265,0.4109018114920221
126,5.0,1,0.05023224235664731,0.040657498122057614,0.4046116474678783
127,5.0,1,0.05125891514518168,0.03420494642341671,0.48978439574212645
128,5.0,1,0.054044432921278696,0.04072810534061458,0.4148593906853028
129,5.0,1,0.057108252876371134,0.039137080278564544,0.41078401987883834
130,5.0,1,0.05385370355801326,0.03768145049787814,0.4076002273508474
131,5.0,1,0.052509117122598536,0.038981396663328,0.39616515379884754
132,5.0,1,0.05288519442061584,0.0421537431491571,0.4486896024254636
133,5.0,1,0.055413402452717524,0.034432741158333904,0.399626187939395
134,5.0,1,0.0497588421928328,0.04059155636218283,0.453480334784424
135,5.0,1,0.051467099336345704,0.040527181938114165,0.40878443908583995
136,5.0,1,0.051314352115418384,0.04206849434297719,0.4470709374748872
137,5.0,1,0.05169490447461169,0.038808801547084534,0.39735527188413267
138,5.0,1,0.05511125169403499,0.0403914327313353,0.40738330760294406
139,5.0,1,0.05763599687750692,0.03348125733605706,0.413269135931791
140,5.0,1,0.05143561587175302,0.035649605210795625,0.46295717563706784
141,5.0,1,0.05149675260038361,0.034364264440881906,0.43756579459146494
142,5.0,1,0.05034982797736286,0.035539558489366324,0.4778831253710985
143,5.0,1,0.05020482737057027,0.03377512824057915,0.3894908554020642
144,5.0,1,0.053213700873524526,0.04122271217810499,0.42427213791469326
145,5.0,1,0.0527283237640937,0.040525408557685626,0.41208533210940457
146,5.0,1,0.05182380992280108,0.04129062274189944,0.47613426429806077
147,6.0,1,0.14680175893517186,0.2730397686060867,0.5167228153651019
148,6.0,1,0.17151370335593422,0.29525437128134796,0.5440668453499171
149,6.0,1,0.1595321967348311,0.3061595757865552,0.4828885926440097
150,6.0,1,0.15475168868709777,0.28811036308419696,0.5471052002159484
151,6.0,1,0.15781247246963148,0.31236847536274737,0.5104752071147199
152,6.0,1,0.17481029956575309,0.3187574659781603,0.5225863360702843
153,6.0,1,0.16859250848706453,0.26468549186952445,0.5315283205414062
154,6.0,1,0.174811885889767,0.3123710863647375,0.5208741469482837
155,6.0,1,0.15418179206777322,0.31686859327567235,0.5682194289929808
156,6.0,1,0.14678010448380407,0.2947609599542931,0.5001468699880737
157,6.0,1,0.17087192735337073,0.29733262992427373,0.5811389237140556
158,6.0,1,0.14605978760710162,0.2923543288768682,0.5361358248880643
159,6.0,1,0.15736564645890122,0.27946345715454696,0.5573576725148708
160,6.0,1,0.17306283255662905,0.30835804787524845,0.4773578245945212
161,6.0,1,0.15805257402170103,0.2643300166170503,0.5537760161765453
162,6.0,1,0.159061214088839,0.2752760826793711,0.5575379342397522
163,6.0,1,0.16551736102106077,0.26538629196933955,0.479796520087316
164,6.0,1,0.15113871455022398,0.3014956515861715,0.4614648671447921
165,6.0,1,0.15607553775541536,0.260435077503958,0.5675913634099324
166,6.0,1,0.16581916058698934,0.2680511653697111,0.5353504231146297
167,6.0,1,0.14784466797010207,0.3106574649956657,0.5185080222392522
168,6.0,1,0.16189960495492345,0.3035625943334695,0.4889567205968717
169,6.0,1,0.1461164816068656,0.30054949561805266,0.5779348597770089
170,6.0,1,0.17732744032101383,0.28282190372710175,0.5048683673624007
171,6.0,1,0.1606096159360847,0.313890003688086,0.49888961603832543
172,6.0,1,0.1697199027792653,0.2716370205379,0.4660932449123534
173,7.0,1,0.1390748702184055,0.28944788942281907,0.5262049584010484
174,7.0,1,0.13575982439252515,0.24521142754082953,0.4734250507182106
175,7.0,1,0.12970352589513853,0.24533512192421478,0.5604741248603935
176,7.0,1,0.12566547482334983,0.27660033555754565,0.5554400384807634
177,7.0,1,0.12727448783869208,0.2401411644636816,0.5577824130900264
178,7.0,1,0.13661720538169697,0.2621580682244185,0.4636181438461288
179,7.0,1,0.11896591611202874,0.2852017771921108,0.5121807826658825
180,7.0,1,0.13388551745451652,0.2815451185741373,0.45838302497855044
181,7.0,1,0.14312480717780948,0.27059318225406237,0.5138835149917577
182,7.0,1,0.13908078770555746,0.24722811093761507,0.47750635387492707
183,7.0,1,0.12939611399068585,0.27414446408643084,0.5618716799064
184,7.0,1,0.12768901198943508,0.2459357099880388,0.529047601434227
185,7.0,1,0.12892431484731828,0.252317493822695,0.45646285856010566
186,7.0,1,0.14131470707118546,0.24724145845736967,0.49573971789880883
187,7.0,1,0.12044265806317836,0.26026952595493874,0.5063365966806179
188,7.0,1,0.13989973219373653,0.2526415300919556,0.5061883860720024
189,7.0,1,0.12322288827436792,0.28603895625704956,0.47532006971438906
190,7.0,1,0.11911256888703615,0.25152195522760756,0.4592844825167542
191,7.0,1,0.12889983788618736,0.2515913472238686,0.518713516387169
192,8.0,1,0.11024256754270598,0.26533265289842556,0.45346307108918
193,8.0,1,0.10929161612915136,0.24341719949141144,0.49436055437791704
