fid,f,f_class,I,I_class,Ex,Ex_class,f_Nones,f_Nzeros,I_Nones,I_Nzeros,Ex_Nones,Ex_Nzeros
211,0.12941176470588237,2.0,0.23396451472679947,1.0,0.03027776072935052,2.0,1.0,12.0,0.0,12.0,2.0,47.0
212,0.03529411764705882,1.0,0.33081852448931137,2.0,0.011675947923152167,1.0,0.0,29.0,2.0,5.0,0.0,59.0
213,0.023529411764705882,1.0,0.2779279441468667,2.0,0.006539481038749805,1.0,0.0,31.0,1.0,9.0,0.0,62.0
214,0.011764705882352941,1.0,0.26883113247991747,2.0,0.003162719205646088,1.0,0.0,33.0,1.0,9.0,0.0,64.0
215,0.011764705882352941,1.0,0.19170264613432814,1.0,0.0022553252486391547,1.0,0.0,33.0,0.0,14.0,0.0,64.0
216,0.011764705882352941,1.0,0.15092628786884765,1.0,0.0017756033866923252,1.0,0.0,33.0,0.0,16.0,0.0,64.0
217,0.011764705882352941,1.0,0.11755864652279673,1.0,0.0013830429002681967,1.0,0.0,33.0,0.0,17.0,0.0,65.0
218,0.047058823529411764,1.0,0.207618811260105,1.0,0.00977029700047553,1.0,0.0,27.0,0.0,13.0,0.0,60.0
219,0.09411764705882353,1.0,0.2484488410495895,1.0,0.023383420334079013,1.0,0.0,19.0,0.0,11.0,0.0,53.0
220,0.21176470588235294,2.0,0.2778164485631525,2.0,0.058831718519255824,2.0,1.0,1.0,1.0,9.0,7.0,27.0
221,0.2823529411764706,2.0,0.46385915412306666,2.0,0.13097199645827765,2.0,6.0,1.0,1.0,0.0,1.0,0.0
222,0.3764705882352941,3.0,0.5864026221134515,2.0,0.22076334008976997,2.0,13.0,0.0,3.0,1.0,3.0,0.0
223,0.49411764705882355,3.0,0.8433737037397082,3.0,0.41672583008314995,3.0,22.0,0.0,10.0,0.0,8.0,0.0
224,0.5411764705882353,3.0,1.0507595381704498,3.0,0.568646338304008,3.0,25.0,0.0,15.0,0.0,12.0,0.0
225,0.5764705882352941,3.0,1.2345661922354283,3.0,0.7116910990533645,3.0,28.0,0.0,19.0,0.0,15.0,0.0
226,0.6,3.0,1.397590888138832,3.0,0.8385545328832992,3.0,29.0,0.0,23.0,0.0,18.0,0.0
227,0.611764705882353,3.0,1.545417347848624,3.0,0.9454317892720995,3.0,30.0,0.0,26.0,0.0,21.0,0.0
228,0.6352941176470588,3.0,1.6163051810775129,3.0,1.026829173861008,3.0,32.0,0.0,28.0,0.0,22.0,0.0
229,0.6470588235294118,3.0,1.695762602243497,3.0,1.097258154392851,3.0,33.0,0.0,30.0,0.0,24.0,0.0
230,0.6588235294117647,3.0,1.7469462382924124,3.0,1.1509292864044127,3.0,33.0,0.0,31.0,0.0,25.0,0.0
231,0.6235294117647059,3.0,1.741050853689206,3.0,1.0855964146532697,3.0,31.0,0.0,31.0,0.0,24.0,0.0
232,0.611764705882353,3.0,1.6255988006912137,3.0,0.9944839721875661,3.0,30.0,0.0,28.0,0.0,22.0,0.0
233,0.5882352941176471,3.0,1.395699289480734,3.0,0.8209995820474907,3.0,28.0,0.0,23.0,0.0,18.0,0.0
234,0.5411764705882353,3.0,1.2122475882357364,3.0,0.6560398712805161,3.0,25.0,0.0,18.0,0.0,14.0,0.0
235,0.4235294117647059,3.0,1.0943695719714264,3.0,0.4634977010702512,3.0,17.0,0.0,16.0,0.0,9.0,0.0
236,0.3411764705882353,3.0,0.7143451058005353,2.0,0.24371774197900617,2.0,11.0,0.0,7.0,0.0,4.0,0.0
237,0.2235294117647059,2.0,0.5385358350828084,2.0,0.12037859843027483,2.0,2.0,1.0,2.0,1.0,1.0,1.0
238,0.17647058823529413,2.0,0.3523855046956781,2.0,0.06218567729923731,2.0,2.0,3.0,2.0,4.0,8.0,24.0
239,0.15294117647058825,2.0,0.2039830586224524,1.0,0.03119740896578684,2.0,2.0,7.0,0.0,13.0,3.0,46.0
240,0.08235294117647059,1.0,0.18649938541996977,1.0,0.015358772916938686,1.0,0.0,21.0,0.0,14.0,0.0,57.0
241,0.023529411764705882,1.0,0.336192662047984,2.0,0.007910415577599623,1.0,0.0,31.0,2.0,5.0,0.0,61.0
242,0.011764705882352941,1.0,0.31206672620406245,2.0,0.0036713732494595584,1.0,0.0,33.0,1.0,7.0,0.0,63.0
243,0.011764705882352941,1.0,0.2278576177512958,1.0,0.0026806778558975974,1.0,0.0,33.0,0.0,12.0,0.0,64.0
244,0.011764705882352941,1.0,0.17225673667528654,1.0,0.002026549843238665,1.0,0.0,33.0,0.0,15.0,0.0,64.0
245,0.011764705882352941,1.0,0.13166148828853963,1.0,0.001548958685747525,1.0,0.0,33.0,0.0,17.0,0.0,64.0
246,0.5058823529411764,3.0,0.8632640086717478,3.0,0.43671002791629593,3.0,23.0,0.0,10.0,0.0,8.0,0.0
247,0.5411764705882353,3.0,1.1017056936684189,3.0,0.5962171989264384,3.0,25.0,0.0,16.0,0.0,12.0,0.0
248,0.5882352941176471,3.0,1.2877373356867723,3.0,0.7574925504039838,3.0,28.0,0.0,20.0,0.0,16.0,0.0
249,0.6,3.0,1.4521751394910307,3.0,0.8713050836946185,3.0,29.0,0.0,24.0,0.0,19.0,0.0
250,0.6352941176470588,3.0,1.561771294051238,3.0,0.9921841162207865,3.0,32.0,0.0,27.0,0.0,22.0,0.0
251,0.6588235294117647,3.0,1.6234985000376625,3.0,1.0695990117895189,3.0,33.0,0.0,28.0,0.0,23.0,0.0
252,0.6705882352941176,4.0,1.6610053889757552,3.0,1.113850672607271,3.0,34.0,0.0,29.0,0.0,25.0,0.0
253,0.6705882352941176,4.0,1.751827277066446,4.0,1.1747547622680872,4.0,34.0,0.0,31.0,0.0,26.0,0.0
254,0.6235294117647059,3.0,1.7562054734274164,4.0,1.0950457657841537,3.0,31.0,0.0,31.0,0.0,24.0,0.0
255,0.6,3.0,1.6457869981534838,3.0,0.9874721988920903,3.0,29.0,0.0,28.0,0.0,22.0,0.0
256,0.5764705882352941,3.0,1.377974012852568,3.0,0.7943614897620686,3.0,28.0,0.0,22.0,0.0,17.0,0.0
257,0.5176470588235295,3.0,1.2098136387534262,3.0,0.626256471825303,3.0,23.0,0.0,18.0,0.0,13.0,0.0
258,0.4235294117647059,3.0,0.9857334391750617,3.0,0.41748710365061437,3.0,17.0,0.0,13.0,0.0,8.0,0.0
259,0.3176470588235294,2.0,0.6012311454472187,2.0,0.19097930502441063,2.0,8.0,1.0,3.0,1.0,3.0,0.0
260,0.17647058823529413,2.0,0.4146942288163161,2.0,0.07318133449699697,2.0,2.0,3.0,1.0,2.0,11.0,16.0
261,0.16470588235294117,2.0,0.2547932185760397,2.0,0.04196594188311242,2.0,2.0,5.0,0.0,11.0,5.0,38.0
262,0.1411764705882353,2.0,0.154066049777352,1.0,0.021750501145037928,1.0,1.0,10.0,0.0,16.0,0.0,54.0
263,0.08235294117647059,1.0,0.18482575039499877,1.0,0.015220944150176368,1.0,0.0,21.0,0.0,14.0,0.0,57.0
264,0.023529411764705882,1.0,0.3193933563908693,2.0,0.007515137797432219,1.0,0.0,31.0,1.0,6.0,0.0,61.0
265,0.011764705882352941,1.0,0.2877934791559603,2.0,0.003385805637128945,1.0,0.0,33.0,1.0,8.0,0.0,63.0
266,0.011764705882352941,1.0,0.21077939516907948,1.0,0.0024797575902244643,1.0,0.0,33.0,0.0,13.0,0.0,64.0
267,0.011764705882352941,1.0,0.15329062305613872,1.0,0.0018034190947781026,1.0,0.0,33.0,0.0,16.0,0.0,64.0
268,0.011764705882352941,1.0,0.11574742909158509,1.0,0.001361734459901001,1.0,0.0,33.0,0.0,18.0,0.0,65.0
269,0.5529411764705883,3.0,1.1442263542183007,3.0,0.6326898664501193,3.0,26.0,0.0,17.0,0.0,13.0,0.0
270,0.6,3.0,1.3337904397181282,3.0,0.8002742638308769,3.0,29.0,0.0,21.0,0.0,17.0,0.0
271,0.611764705882353,3.0,1.4904860631552566,3.0,0.9118267680479217,3.0,30.0,0.0,25.0,0.0,20.0,0.0
272,0.6470588235294118,3.0,1.5791991304789557,3.0,1.0218347314863832,3.0,33.0,0.0,27.0,0.0,22.0,0.0
273,0.6588235294117647,3.0,1.678829258665977,3.0,1.1060522174740555,3.0,33.0,0.0,29.0,0.0,24.0,0.0
274,0.6705882352941176,4.0,1.7137396856707965,3.0,1.1492136715674752,3.0,34.0,0.0,30.0,0.0,25.0,0.0
275,0.6588235294117647,3.0,1.7855393415883651,4.0,1.1763553309288053,4.0,33.0,0.0,32.0,0.0,26.0,0.0
276,0.6352941176470588,3.0,1.779597537568157,4.0,1.1305678473962408,3.0,32.0,0.0,32.0,0.0,25.0,0.0
277,0.6,3.0,1.6534376595997438,3.0,0.9920625957598462,3.0,29.0,0.0,29.0,0.0,22.0,0.0
278,0.5647058823529412,3.0,1.378698926943011,3.0,0.7785593940384062,3.0,27.0,0.0,22.0,0.0,17.0,0.0
279,0.5058823529411764,3.0,1.1589131611482268,3.0,0.5862737168161618,3.0,23.0,0.0,17.0,0.0,12.0,0.0
280,0.4,3.0,0.8517207602543997,3.0,0.3406883041017599,3.0,15.0,0.0,10.0,0.0,6.0,0.0
281,0.25882352941176473,2.0,0.548825529368574,2.0,0.14204896054245444,2.0,3.0,2.0,2.0,1.0,1.0,0.0
282,0.16470588235294117,2.0,0.33306919884212693,2.0,0.05485845627987973,2.0,2.0,5.0,2.0,5.0,6.0,30.0
283,0.12941176470588237,2.0,0.2420059297830226,1.0,0.03131841444250881,2.0,1.0,12.0,0.0,11.0,4.0,45.0
284,0.08235294117647059,1.0,0.22739401680065652,1.0,0.01872656608946583,1.0,0.0,21.0,0.0,12.0,0.0,55.0
285,0.058823529411764705,1.0,0.17915878491660833,1.0,0.010538752053918138,1.0,0.0,25.0,0.0,14.0,0.0,60.0
286,0.011764705882352941,1.0,0.38231601808519955,2.0,0.0044978355068847,1.0,0.0,33.0,1.0,3.0,0.0,63.0
287,0.011764705882352941,1.0,0.23897443041257552,1.0,0.002811463887206771,1.0,0.0,33.0,0.0,11.0,0.0,64.0
288,0.011764705882352941,1.0,0.16612848380186462,1.0,0.001954452750610172,1.0,0.0,33.0,0.0,15.0,0.0,64.0
289,0.011764705882352941,1.0,0.11438943127174704,1.0,0.0013457580149617298,1.0,0.0,33.0,0.0,18.0,0.0,65.0
290,0.011764705882352941,1.0,0.08427951350922867,1.0,0.0009915236883438667,1.0,0.0,33.0,0.0,19.0,0.0,65.0
291,0.5529411764705883,3.0,1.1924386581730562,3.0,0.6593484345192193,3.0,26.0,0.0,18.0,0.0,14.0,0.0
292,0.611764705882353,3.0,1.3729180188509367,3.0,0.8399027880029261,3.0,30.0,0.0,22.0,0.0,18.0,0.0
293,0.611764705882353,3.0,1.4977445769259945,3.0,0.9162672705900202,3.0,30.0,0.0,25.0,0.0,20.0,0.0
294,0.6470588235294118,3.0,1.5982310617890483,3.0,1.0341495105693843,3.0,33.0,0.0,27.0,0.0,23.0,0.0
295,0.6705882352941176,4.0,1.6974399745506037,3.0,1.1382832770515812,3.0,34.0,0.0,30.0,0.0,25.0,0.0
296,0.6705882352941176,4.0,1.775541162724425,4.0,1.190657015003438,4.0,34.0,0.0,31.0,0.0,26.0,0.0
297,0.6588235294117647,3.0,1.808897073157106,4.0,1.1917439540799757,4.0,33.0,0.0,32.0,0.0,26.0,0.0
298,0.6352941176470588,3.0,1.790905752464528,4.0,1.1377518898009942,3.0,32.0,0.0,32.0,0.0,25.0,0.0
299,0.6,3.0,1.6431095024519986,3.0,0.9858657014711991,3.0,29.0,0.0,28.0,0.0,21.0,0.0
300,0.5647058823529412,3.0,1.3320322412695953,3.0,0.7522064421287127,3.0,27.0,0.0,21.0,0.0,16.0,0.0
301,0.4588235294117647,3.0,1.1097198799547963,3.0,0.5091655919792595,3.0,19.0,0.0,16.0,0.0,10.0,0.0
302,0.32941176470588235,2.0,0.7153445173316493,2.0,0.23564289982689623,2.0,10.0,0.0,7.0,0.0,4.0,0.0
303,0.17647058823529413,2.0,0.47829990106666775,2.0,0.08440586489411785,2.0,2.0,3.0,1.0,1.0,9.0,12.0
304,0.12941176470588237,2.0,0.31762464312870853,2.0,0.04110436558136228,2.0,1.0,12.0,1.0,7.0,5.0,39.0
305,0.047058823529411764,1.0,0.3043889472165919,2.0,0.01432418575136903,1.0,0.0,27.0,1.0,7.0,0.0,58.0
306,0.03529411764705882,1.0,0.3844355909535734,2.0,0.013568314974832001,1.0,0.0,29.0,2.0,2.0,0.0,58.0
307,0.03529411764705882,1.0,0.3324275727535646,2.0,0.011732737861890516,1.0,0.0,29.0,2.0,5.0,0.0,59.0
308,0.011764705882352941,1.0,0.3198115760584325,2.0,0.003762489130099206,1.0,0.0,33.0,1.0,6.0,0.0,63.0
309,0.011764705882352941,1.0,0.1614054045200015,1.0,0.0018988871120000175,1.0,0.0,33.0,0.0,15.0,0.0,64.0
310,0.011764705882352941,1.0,0.08102603144431018,1.0,0.0009532474287565904,1.0,0.0,33.0,0.0,19.0,0.0,65.0
311,0.5764705882352941,3.0,1.2285017104460678,3.0,0.7081951036689096,3.0,28.0,0.0,19.0,0.0,15.0,0.0
312,0.611764705882353,3.0,1.3777923690763865,3.0,0.8428847434349659,3.0,30.0,0.0,22.0,0.0,18.0,0.0
313,0.611764705882353,3.0,1.4851498026544185,3.0,0.908562232212115,3.0,30.0,0.0,25.0,0.0,20.0,0.0
314,0.6588235294117647,3.0,1.587178049872799,3.0,1.0456702446220794,3.0,33.0,0.0,27.0,0.0,23.0,0.0
315,0.6705882352941176,4.0,1.6987554978623602,3.0,1.1391654515077003,3.0,34.0,0.0,30.0,0.0,25.0,0.0
316,0.6823529411764706,4.0,1.7867014435362591,4.0,1.2191609850012122,4.0,35.0,0.0,32.0,0.0,27.0,0.0
317,0.6941176470588235,4.0,1.8212136571973288,4.0,1.2641365385252046,4.0,36.0,0.0,32.0,0.0,28.0,0.0
318,0.6588235294117647,3.0,1.7809568404706453,4.0,1.1733362713688957,4.0,33.0,0.0,32.0,0.0,26.0,0.0
319,0.6,3.0,1.6017624374756259,3.0,0.9610574624853755,3.0,29.0,0.0,27.0,0.0,21.0,0.0
320,0.5529411764705883,3.0,1.2952164677473932,3.0,0.7161785174603233,3.0,26.0,0.0,20.0,0.0,15.0,0.0
321,0.43529411764705883,3.0,1.01610306838504,3.0,0.4423036885911351,3.0,18.0,0.0,14.0,0.0,9.0,0.0
322,0.3176470588235294,2.0,0.6134083081011026,2.0,0.19484734492623257,2.0,8.0,1.0,4.0,1.0,3.0,0.0
323,0.17647058823529413,2.0,0.4112718571920285,2.0,0.07257738656329915,2.0,2.0,3.0,1.0,2.0,10.0,17.0
324,0.08235294117647059,1.0,0.31984088109613124,2.0,0.026339837266740218,2.0,0.0,21.0,1.0,6.0,1.0,50.0
325,0.047058823529411764,1.0,0.24346077066772545,1.0,0.01145697744318708,1.0,0.0,27.0,0.0,11.0,0.0,59.0
326,0.03529411764705882,1.0,0.3176035541795147,2.0,0.011209537206335812,1.0,0.0,29.0,1.0,7.0,0.0,59.0
327,0.011764705882352941,1.0,0.5263982105010422,2.0,0.006192920123541673,1.0,0.0,33.0,2.0,1.0,0.0,62.0
328,0.011764705882352941,1.0,0.2782367444985689,2.0,0.003273373464689046,1.0,0.0,33.0,1.0,9.0,0.0,64.0
329,0.011764705882352941,1.0,0.12630106892818221,1.0,0.0014858949285668495,1.0,0.0,33.0,0.0,17.0,0.0,64.0
330,0.5529411764705883,3.0,1.0379934569705045,3.0,0.5739493232660436,3.0,26.0,0.0,14.0,0.0,12.0,0.0
331,0.5882352941176471,3.0,1.2430038481809407,3.0,0.7311787342240827,3.0,28.0,0.0,19.0,0.0,15.0,0.0
332,0.611764705882353,3.0,1.363463451402405,3.0,0.8341188173285302,3.0,30.0,0.0,22.0,0.0,18.0,0.0
333,0.611764705882353,3.0,1.482274675914283,3.0,0.9068033311475615,3.0,30.0,0.0,25.0,0.0,20.0,0.0
334,0.6470588235294118,3.0,1.5749464593401927,3.0,1.0190830031024778,3.0,33.0,0.0,27.0,0.0,22.0,0.0
335,0.6705882352941176,4.0,1.677982378669646,3.0,1.1252352421667036,3.0,34.0,0.0,29.0,0.0,25.0,0.0
336,0.6823529411764706,4.0,1.7687401990665823,4.0,1.2069050770101386,4.0,35.0,0.0,31.0,0.0,27.0,0.0
337,0.6941176470588235,4.0,1.791823789126283,4.0,1.243736512452361,4.0,36.0,0.0,32.0,0.0,28.0,0.0
338,0.6588235294117647,3.0,1.7272746385177329,3.0,1.1379691736116828,3.0,33.0,0.0,30.0,0.0,25.0,0.0
339,0.6,3.0,1.5568650434532727,3.0,0.9341190260719636,3.0,29.0,0.0,26.0,0.0,20.0,0.0
340,0.5529411764705883,3.0,1.2375156790256763,3.0,0.6842733754612563,3.0,26.0,0.0,19.0,0.0,14.0,0.0
341,0.4117647058823529,3.0,0.981387039373214,3.0,0.40410054562426456,3.0,16.0,0.0,13.0,0.0,8.0,0.0
342,0.3058823529411765,2.0,0.5541971828210648,2.0,0.16951913827467865,2.0,7.0,1.0,2.0,1.0,2.0,0.0
343,0.17647058823529413,2.0,0.3761659199078654,2.0,0.06638222116021154,2.0,2.0,3.0,2.0,3.0,10.0,20.0
344,0.07058823529411765,1.0,0.288914426508907,2.0,0.020393959518275787,1.0,0.0,23.0,1.0,8.0,0.0,54.0
345,0.047058823529411764,1.0,0.20802231908688038,1.0,0.009789285604088488,1.0,0.0,27.0,0.0,13.0,0.0,60.0
346,0.03529411764705882,1.0,0.2797284243071805,2.0,0.009872767916724017,1.0,0.0,29.0,1.0,8.0,0.0,60.0
347,0.011764705882352941,1.0,0.4873970019280672,2.0,0.0057340823756243196,1.0,0.0,33.0,1.0,1.0,0.0,62.0
348,0.011764705882352941,1.0,0.2595502151763327,2.0,0.003053531943250973,1.0,0.0,33.0,0.0,10.0,0.0,64.0
349,0.011764705882352941,1.0,0.11461823598916425,1.0,0.0013484498351666381,1.0,0.0,33.0,0.0,18.0,0.0,65.0
350,0.5529411764705883,3.0,1.1106774250277003,3.0,0.6141392820741401,3.0,26.0,0.0,16.0,0.0,13.0,0.0
351,0.6,3.0,1.2411601816492817,3.0,0.744696108989569,3.0,29.0,0.0,19.0,0.0,16.0,0.0
352,0.611764705882353,3.0,1.3712963201832638,3.0,0.8389106899944673,3.0,30.0,0.0,22.0,0.0,18.0,0.0
353,0.611764705882353,3.0,1.4742771590926693,3.0,0.9019107326213978,3.0,30.0,0.0,25.0,0.0,19.0,0.0
354,0.6470588235294118,3.0,1.5623958354214658,3.0,1.0109620111550661,3.0,33.0,0.0,27.0,0.0,22.0,0.0
355,0.6823529411764706,4.0,1.6133111435113305,3.0,1.1008476038077315,3.0,35.0,0.0,28.0,0.0,24.0,0.0
356,0.6823529411764706,4.0,1.7397622477071173,3.0,1.187131886670739,4.0,35.0,0.0,31.0,0.0,26.0,0.0
357,0.6705882352941176,4.0,1.7527662247115796,4.0,1.175384409512471,4.0,34.0,0.0,31.0,0.0,26.0,0.0
358,0.6470588235294118,3.0,1.688326701045676,3.0,1.092446688911908,3.0,33.0,0.0,29.0,0.0,24.0,0.0
359,0.6,3.0,1.5152234450514457,3.0,0.9091340670308674,3.0,29.0,0.0,25.0,0.0,20.0,0.0
360,0.5411764705882353,3.0,1.1970269728407652,3.0,0.6478028323608847,3.0,25.0,0.0,18.0,0.0,13.0,0.0
361,0.4117647058823529,3.0,0.9066226509271613,3.0,0.3733152092053017,3.0,16.0,0.0,11.0,0.0,7.0,0.0
362,0.3058823529411765,2.0,0.5254395976332427,2.0,0.1607227004525213,2.0,7.0,1.0,2.0,1.0,1.0,1.0
363,0.16470588235294117,2.0,0.38486226399739587,2.0,0.06338907877604168,2.0,2.0,5.0,2.0,2.0,10.0,22.0
364,0.07058823529411765,1.0,0.2579243194814994,2.0,0.01820642255163525,1.0,0.0,23.0,0.0,11.0,0.0,56.0
365,0.047058823529411764,1.0,0.18647157826122226,1.0,0.008775133094645754,1.0,0.0,27.0,0.0,14.0,0.0,61.0
366,0.023529411764705882,1.0,0.38318035356198155,2.0,0.009016008319105448,1.0,0.0,31.0,1.0,3.0,0.0,60.0
367,0.011764705882352941,1.0,0.484839633152372,2.0,0.005703995684145553,1.0,0.0,33.0,1.0,1.0,0.0,62.0
368,0.011764705882352941,1.0,0.26399841142492386,2.0,0.0031058636638226335,1.0,0.0,33.0,0.0,10.0,0.0,64.0
369,0.011764705882352941,1.0,0.11791006968742722,1.0,0.0013871772904403203,1.0,0.0,33.0,0.0,17.0,0.0,65.0
370,0.011764705882352941,1.0,0.0349573554040561,1.0,0.00041126300475360114,1.0,0.0,33.0,0.0,22.0,0.0,65.0
371,0.5764705882352941,3.0,1.1441844729296056,3.0,0.6595886961594196,3.0,28.0,0.0,17.0,0.0,14.0,0.0
372,0.6,3.0,1.2894276253460224,3.0,0.7736565752076134,3.0,29.0,0.0,20.0,0.0,16.0,0.0
373,0.611764705882353,3.0,1.4199794771956602,3.0,0.8686933272255805,3.0,30.0,0.0,23.0,0.0,19.0,0.0
374,0.611764705882353,3.0,1.515790777827077,3.0,0.9273072993765648,3.0,30.0,0.0,25.0,0.0,20.0,0.0
375,0.6705882352941176,4.0,1.5549464829740534,3.0,1.042728817994365,3.0,34.0,0.0,26.0,0.0,23.0,0.0
376,0.6823529411764706,4.0,1.5874883332729677,3.0,1.0832273332921427,3.0,35.0,0.0,27.0,0.0,24.0,0.0
377,0.6941176470588235,4.0,1.6847105246477816,3.0,1.1693873053437542,4.0,36.0,0.0,29.0,0.0,26.0,0.0
378,0.6705882352941176,4.0,1.7091604472597026,3.0,1.1461428881623887,3.0,34.0,0.0,30.0,0.0,25.0,0.0
379,0.6352941176470588,3.0,1.6453988547088223,3.0,1.0453122135797224,3.0,32.0,0.0,28.0,0.0,23.0,0.0
380,0.6,3.0,1.4593010242374067,3.0,0.875580614542444,3.0,29.0,0.0,24.0,0.0,19.0,0.0
381,0.5176470588235295,3.0,1.1655167458856583,3.0,0.603326315517282,3.0,23.0,0.0,17.0,0.0,12.0,0.0
382,0.4117647058823529,3.0,0.8474333264595817,3.0,0.3489431344245336,3.0,16.0,0.0,10.0,0.0,6.0,0.0
383,0.3058823529411765,2.0,0.5206804135364617,2.0,0.15926695002291769,2.0,7.0,1.0,2.0,1.0,1.0,1.0
384,0.16470588235294117,2.0,0.36918120654501896,2.0,0.06080631637212077,2.0,2.0,5.0,2.0,3.0,7.0,26.0
385,0.07058823529411765,1.0,0.23568215179977264,1.0,0.016636387185866304,1.0,0.0,23.0,0.0,12.0,0.0,56.0
386,0.047058823529411764,1.0,0.163619410499482,1.0,0.007699736964681506,1.0,0.0,27.0,0.0,15.0,0.0,61.0
387,0.023529411764705882,1.0,0.36615247305996235,2.0,0.008615352307293232,1.0,0.0,31.0,2.0,3.0,0.0,61.0
388,0.011764705882352941,1.0,0.4768320612621554,2.0,0.005609788956025357,1.0,0.0,33.0,1.0,1.0,0.0,62.0
389,0.011764705882352941,1.0,0.2606114253370474,2.0,0.003066016768671146,1.0,0.0,33.0,0.0,10.0,0.0,64.0
390,0.011764705882352941,1.0,0.11965469082724908,1.0,0.0014077022450264599,1.0,0.0,33.0,0.0,17.0,0.0,64.0
391,0.011764705882352941,1.0,0.037858554136233194,1.0,0.0004453947545439199,1.0,0.0,33.0,0.0,21.0,0.0,65.0
392,0.5647058823529412,3.0,1.1931357502742668,3.0,0.6737707766254682,3.0,27.0,0.0,18.0,0.0,14.0,0.0
393,0.6,3.0,1.3541630171810004,3.0,0.8124978103086002,3.0,29.0,0.0,22.0,0.0,17.0,0.0
394,0.6235294117647059,3.0,1.4790970369479437,3.0,0.9222605053910707,3.0,31.0,0.0,25.0,0.0,20.0,0.0
395,0.6352941176470588,3.0,1.5163601572095917,3.0,0.963334688109623,3.0,32.0,0.0,25.0,0.0,21.0,0.0
396,0.6588235294117647,3.0,1.547283274937766,3.0,1.019386628194293,3.0,33.0,0.0,26.0,0.0,22.0,0.0
397,0.6941176470588235,4.0,1.5545219158590533,3.0,1.0790210945374605,3.0,36.0,0.0,26.0,0.0,24.0,0.0
398,0.6941176470588235,4.0,1.6575097844181903,3.0,1.1505067915373322,3.0,36.0,0.0,29.0,0.0,25.0,0.0
399,0.6705882352941176,4.0,1.6819386774028557,3.0,1.127888289552503,3.0,34.0,0.0,29.0,0.0,25.0,0.0
400,0.6352941176470588,3.0,1.5953540367468753,3.0,1.0135190351097796,3.0,32.0,0.0,27.0,0.0,22.0,0.0
401,0.611764705882353,3.0,1.3441255078717271,3.0,0.8222885459921155,3.0,30.0,0.0,22.0,0.0,18.0,0.0
402,0.5176470588235295,3.0,1.1164854580762273,3.0,0.5779454135924,3.0,23.0,0.0,16.0,0.0,12.0,0.0
403,0.4117647058823529,3.0,0.7933357226311926,3.0,0.3266676504951969,3.0,16.0,0.0,9.0,0.0,6.0,0.0
404,0.2823529411764706,2.0,0.5599846904788157,2.0,0.15811332437048914,2.0,6.0,1.0,3.0,1.0,1.0,1.0
405,0.15294117647058825,2.0,0.41033566801704296,2.0,0.06275721981437128,2.0,2.0,7.0,1.0,2.0,9.0,23.0
406,0.07058823529411765,1.0,0.22494372412424496,1.0,0.015878380526417293,1.0,0.0,23.0,0.0,12.0,0.0,57.0
407,0.03529411764705882,1.0,0.2464225074383067,1.0,0.008697264968410825,1.0,0.0,29.0,0.0,11.0,0.0,61.0
408,0.011764705882352941,1.0,0.46863682441898297,2.0,0.005513374404929211,1.0,0.0,33.0,1.0,0.0,0.0,62.0
409,0.011764705882352941,1.0,0.46224972026621197,2.0,0.005438232003131906,1.0,0.0,33.0,1.0,0.0,0.0,62.0
410,0.011764705882352941,1.0,0.24888863907234088,1.0,0.0029281016361451867,1.0,0.0,33.0,0.0,11.0,0.0,64.0
411,0.011764705882352941,1.0,0.11500032859608261,1.0,0.0013529450423068543,1.0,0.0,33.0,0.0,18.0,0.0,65.0
412,0.011764705882352941,1.0,0.037642503635628,1.0,0.00044285298394856475,1.0,0.0,33.0,0.0,21.0,0.0,65.0
413,0.6235294117647059,3.0,1.4018584490841983,3.0,0.8740999741348531,3.0,31.0,0.0,23.0,0.0,19.0,0.0
414,0.6588235294117647,3.0,1.4678703600562626,3.0,0.9670675313311847,3.0,33.0,0.0,24.0,0.0,21.0,0.0
415,0.6352941176470588,3.0,1.513955750052735,3.0,0.9618071823864434,3.0,32.0,0.0,25.0,0.0,21.0,0.0
416,0.6470588235294118,3.0,1.5475418592683914,3.0,1.0013506148207238,3.0,33.0,0.0,26.0,0.0,22.0,0.0
417,0.6705882352941176,4.0,1.559575551813622,3.0,1.0458330170985466,3.0,34.0,0.0,26.0,0.0,23.0,0.0
418,0.6705882352941176,4.0,1.6490103150125925,3.0,1.1058069171260914,3.0,34.0,0.0,29.0,0.0,24.0,0.0
419,0.6705882352941176,4.0,1.6458939556088903,3.0,1.1037171231730205,3.0,34.0,0.0,28.0,0.0,24.0,0.0
420,0.6352941176470588,3.0,1.548524823792012,3.0,0.9837687115855134,3.0,32.0,0.0,26.0,0.0,21.0,0.0
421,0.611764705882353,3.0,1.2936439914583242,3.0,0.7914057359509749,3.0,30.0,0.0,20.0,0.0,17.0,0.0
422,0.5058823529411764,3.0,1.0624441804285971,3.0,0.5374717618638786,3.0,23.0,0.0,15.0,0.0,11.0,0.0
423,0.4117647058823529,3.0,0.7432424979672984,2.0,0.3060410285747699,3.0,16.0,0.0,8.0,0.0,5.0,0.0
424,0.2823529411764706,2.0,0.5376623195360186,2.0,0.1518105372807582,2.0,6.0,1.0,2.0,1.0,1.0,1.0
425,0.15294117647058825,2.0,0.4116962166802436,2.0,0.06296530372756667,2.0,2.0,7.0,1.0,2.0,9.0,23.0
426,0.07058823529411765,1.0,0.22973050033774595,1.0,0.016216270612076183,1.0,0.0,23.0,0.0,12.0,0.0,57.0
