rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,ROADS_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK
0,1.0,1,0.9077773240470687,0.07376118600706832,0.04304086777109474,0.025815300414278066,0.3263588741431496,0.008584203694849822,0.08906536057605702
1,1.0,1,0.8835370120164285,0.08175369311386399,0.043444212829048305,0.027009540623904746,0.31544457829764494,0.009642714198553023,0.08748570120460443
2,1.0,1,0.8949949174093573,0.07945855225969496,0.047094009871132124,0.026593045385926394,0.34023550488656584,0.008543613226118331,0.08472745490474061
3,1.0,1,0.9347422467988659,0.07863028949363374,0.03949729573034058,0.026774219508469425,0.33113953745085767,0.009590876910069617,0.09534664842736235
4,1.0,1,0.8345202602766832,0.06853362634056187,0.03944031553858121,0.027188287036014717,0.3474109238534008,0.008641679870251953,0.09680108233620666
5,1.0,1,0.8082964339907763,0.07711748148986758,0.03919587059718201,0.027454114566954107,0.35756810442212206,0.008580030723469984,0.09754392569321192
6,1.0,1,0.9231780390570529,0.07528443071612517,0.0404064141122931,0.026398781499046665,0.3742493166455777,0.009061795607715722,0.09836221560967176
7,1.0,1,0.861385555881494,0.08210240290411097,0.04022716853304352,0.026050572883690407,0.34374987961378667,0.008387431200610898,0.0840968170857387
8,1.0,1,0.8512586671788482,0.06860885333843622,0.039842764983820694,0.027030136899293983,0.313158024165898,0.008760580219783523,0.09461117975614444
9,1.0,1,0.8344097489544837,0.08257124072205614,0.04533383676595375,0.030850147736238235,0.31774871153697554,0.008521499454285784,0.09613707190878827
10,1.0,1,0.9420064005007786,0.07037908097834995,0.04167012713716601,0.02911381724786956,0.34171118318617283,0.008431553955804643,0.08669662609092539
11,1.0,1,0.8849970830189832,0.0700763980897827,0.04311958233501618,0.031102757587963187,0.33757025546757913,0.009613733967015382,0.08645477202740245
12,1.0,1,0.8187238141084501,0.08054761747536106,0.04401959771159632,0.02832900784275494,0.33845858301217907,0.008612326503651756,0.08241667251131096
13,1.0,1,0.9166267695933087,0.07593375814845667,0.04666884123560033,0.02822522032891135,0.3344067176527197,0.008540274920594913,0.0898224142823323
14,1.0,1,0.9071925131707104,0.07911274984204898,0.039208404246995156,0.0248106995503147,0.3053607512598452,0.008620884794365428,0.08142314699630411
15,1.0,1,0.933963089244606,0.07272206089198732,0.04586443318239209,0.027526050730397298,0.34267433656936486,0.009277770651012507,0.0823010178927189
16,1.0,1,0.841950212495954,0.07568004568752462,0.04740227345217009,0.025570153853104346,0.37710134055963923,0.00974096938018148,0.09002844497580466
17,1.0,1,0.8530290612609994,0.07178416993126582,0.04360701283033237,0.029148124799500668,0.3098796309994793,0.009140144517471924,0.0841813811019536
18,1.0,1,0.9587415676588734,0.08279877937953034,0.039265630281454814,0.025239301183066505,0.3721617021711099,0.009106864334620731,0.0981599930032081
19,1.0,1,0.9794237476932053,0.07150463047058567,0.04702877047529414,0.027383653096335295,0.3142453151761526,0.009543275316023177,0.08298293006481976
20,1.0,1,0.904192209937288,0.07532723327930053,0.04668653343517874,0.0257113236269279,0.30538783984082063,0.008046494604532533,0.0900036819590746
21,1.0,1,0.8839810044144117,0.08005651338022385,0.04442158236458516,0.028222113776522978,0.33488382120833365,0.009451637420094276,0.09286126166684172
22,1.0,1,0.943997393694885,0.06982484101477648,0.04330993297186214,0.025464396195329878,0.30414971539317665,0.008766512315656956,0.09058415536051193
23,1.0,1,0.8658832179910028,0.0766522634527358,0.04155806666542721,0.028334225838182184,0.32581604149817045,0.008825969989287554,0.08971397603762582
24,1.0,1,0.9374235597558296,0.07906712157524516,0.043053845777137244,0.02929539813701927,0.30584234158074924,0.009601720227668822,0.09245662884943466
25,1.0,1,0.8251957013337003,0.0719830464359234,0.04606423115754018,0.02979495359558072,0.31384084391075057,0.0094367741853736,0.08188238861181557
26,1.0,1,0.8994470245569094,0.08087626246862892,0.038971002005375545,0.029169039943556466,0.3661442236745019,0.009790687721723493,0.09665083362789492
27,1.0,1,0.8563313783675162,0.07980473514746846,0.044689593502294324,0.024918530761867393,0.35894849513894767,0.008922450626759624,0.08929403156091525
28,1.0,1,0.9275089885835688,0.08024309258984162,0.04026356882131483,0.029019529836177706,0.33234607462242066,0.00947877532026979,0.08664295829294738
29,2.0,1,0.8932944985230593,0.0640985800964742,0.033874978428836404,0.035625537531558574,0.3040838333853895,0.044219721050479464,0.1066619607112233
30,2.0,1,0.89672698593225,0.06101981181455301,0.035417603877003316,0.03800291926023408,0.3627280761753501,0.045476797373654815,0.09376521788000212
31,2.0,1,0.9146973495620923,0.05477398422346896,0.03161230316086398,0.039815038217195335,0.349686810760107,0.04356971265467852,0.09835415303649206
32,2.0,1,0.8180564492780965,0.06278771891768972,0.02953871626501762,0.0405091086030069,0.3566747525511595,0.03769144661553253,0.10793882892802421
33,2.0,1,0.9621310502945597,0.060419778693418864,0.02990153390923138,0.035611627257842005,0.35315419536261583,0.04485408081714334,0.10076646758317309
34,2.0,1,0.9550369792019939,0.061607200409086106,0.03505280320719872,0.04204159944643506,0.3717913948993307,0.037475070902178304,0.09439693731341045
35,2.0,1,0.9705635776740332,0.06141737769193536,0.03222673401746924,0.042588127892762506,0.3635625813194322,0.038293401386232225,0.10774984699998981
36,2.0,1,0.9550771481158875,0.05697845762906888,0.030076685746287506,0.04071461881408638,0.37400911350190064,0.04270843058522638,0.09688465846702606
37,2.0,1,0.8739892303464144,0.053694980752962196,0.031637984946455214,0.038061335306446606,0.3015777911592927,0.04439760302854802,0.10668778431302375
38,2.0,1,0.9168755932956236,0.054910277446866815,0.033593196039685656,0.04139203105034522,0.3603765525685547,0.043388212070509385,0.1031706209347249
39,2.0,1,0.9176328768394949,0.06196302867297594,0.03043664148299143,0.03809079429418125,0.35711043808542237,0.041706460152018135,0.09834393089385654
40,2.0,1,0.8996276422058309,0.06316169486799043,0.035629895390628157,0.03560428685607429,0.3637496145633922,0.044556345521314204,0.09300027181069258
41,2.0,1,0.9888146154530587,0.057844305503458,0.029797878574712,0.037165795745361926,0.321229938031824,0.03792482871474369,0.09060708130788535
42,2.0,1,0.8309056795362179,0.05545692609248442,0.03511864371123273,0.03723805117956232,0.30193794295792287,0.04032045078590747,0.09681856412646994
43,2.0,1,0.9504269180055281,0.06081304750441425,0.033311867560157506,0.037463677709808414,0.355930034530853,0.043955928268523965,0.103569805124717
44,2.0,1,0.8497237447644543,0.06300889878822309,0.03308180726799711,0.0390536595888348,0.34471095170165683,0.0432270996437917,0.10571246837755414
45,2.0,1,0.9257571288124172,0.05643895555244588,0.032324920293078534,0.042911556339566,0.34862115380084197,0.04494554408175112,0.09083846275091198
46,2.0,1,0.9408363708452717,0.05650843856307372,0.035495635346657305,0.042529719780619,0.3089728552212581,0.0444496277153538,0.10413920239465269
47,2.0,1,0.8948217199167204,0.053564795644688676,0.034708394367810216,0.035232384967782845,0.3062431560939888,0.042140189056116426,0.09369210692665463
48,2.0,1,0.8335207320896703,0.05455356240061937,0.03352037389736551,0.04089419325635276,0.31691681813421285,0.04326900082607349,0.10414453205242484
49,2.0,1,0.9533192006158104,0.05405493854006103,0.03280985924240415,0.03844374594972388,0.3692830114269301,0.03966050925240669,0.10335354451721711
