fid,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
63,0.19447621080213653,0.4789737842768507,0.44066666923720693,0.1645527893228392,0.01983593159140319,0.033011936935125864
64,0.16056492960653,0.37591783057959366,0.535647414774377,0.16327720266351992,0.006781306175756385,0.02645177344900365
65,0.11462699550988349,0.2895336913476939,0.6366675416988175,0.16201648635786192,0.0013825012596150035,0.016615456615618213
66,0.07492125236939405,0.20472728608516022,0.7082433075207198,0.16077180973642494,0.00010305147265240518,0.008217553192194122
67,0.05082500557266372,0.1448447573100477,0.7207621606467428,0.15954414836706418,0.0,0.002728652143007667
68,0.040148772624901366,0.12342958220013758,0.7234619380830137,0.15833430510880567,0.0,0.0006481970222528955
69,0.8468021764956053,0.17740030520788416,0.0876968807799032,0.18063593087098748,0.5183483445694236,0.16276169649530978
70,0.8827370820866471,0.14575455798925624,0.07671261190255424,0.1793547116549155,0.32344805891100653,0.18736904765988244
71,0.8996430921459955,0.130026169181284,0.07455680998025299,0.17801736778600874,0.16428154028031142,0.20406663165446068
72,0.8800427527761048,0.13654269623805984,0.08961584144670108,0.17665837320834224,0.057186835492716206,0.21567242380663917
73,0.8318171701305761,0.15958414280609357,0.11729055782268244,0.17528390784052414,0.03559132051915716,0.22137247712382252
74,0.7798484559567568,0.19115109554576024,0.14040747075980517,0.17389946330009295,0.05038069926521043,0.2348012926097695
75,0.734062475622152,0.24746833902095414,0.14112910657991687,0.1725098977307636,0.09031564675304296,0.2551997356253374
76,0.666237978416309,0.3538099812715746,0.12955887294764318,0.17111948927747792,0.1742109519387776,0.2604006217184531
77,0.5463918785700214,0.4964261749818518,0.1330156350461621,0.1697319875036345,0.23020613308358856,0.21488842725369323
78,0.4089089366746217,0.6162276404842092,0.17423723341639707,0.1683506622593141,0.20958411782520164,0.1397677073013739
79,0.3076945902346279,0.6405548045163348,0.25057579359430276,0.16697834968274491,0.1431221564260592,0.08017722133117446
80,0.2550080850479449,0.589630584110008,0.3360986724152108,0.1656174951551569,0.07202134187414237,0.054657058041444696
81,0.22574996051666976,0.49318692689609867,0.4234691249430544,0.16427019313665583,0.0356757676135258,0.04911040882187404
82,0.18383119560039735,0.39778991915350154,0.5217671300876067,0.16293822389274074,0.012613247068104409,0.03649731693091173
83,0.12688650906691337,0.30089923530094176,0.6338517026104009,0.16162308718202759,0.0032330900478951606,0.021098926832551747
84,0.07761391611200176,0.2060766763792326,0.7263060200590702,0.16032603301950465,0.00022060445034835713,0.009478813700008285
85,0.04953172192524627,0.13488387631641754,0.757058779503509,0.15904808965961706,0.0,0.002752449108528909
86,0.044224923891798176,0.11605825320519116,0.7819834052421429,0.15779008896258814,0.0,0.0012162508903483663
87,0.7579397978913174,0.20646992461664718,0.16088105024964608,0.182389222424385,0.6342429414376763,0.07613456079852741
88,0.8088380142851654,0.195801996330091,0.11390079969493447,0.181124003706755,0.6691836656507558,0.12035431693854404
89,0.8596946607030431,0.16430194401930118,0.08147431114350832,0.179785657914967,0.4813059940525557,0.16452135256677855
90,0.876338815922076,0.1401284787392554,0.08472826458355877,0.17838495871948515,0.2641811368954712,0.19379048850515387
91,0.8516388074625012,0.1362160447622318,0.11160226032113339,0.17695938476464712,0.08170242463101496,0.20804499034128074
92,0.8092559823399293,0.15713130117557372,0.14114105866255633,0.1755161716222242,0.04872542375546987,0.21676122091967479
93,0.7759377491724064,0.18852553938182867,0.1476180235843686,0.1740617153096803,0.0668523105142261,0.24049347529827433
94,0.7393388779012336,0.2590917504100932,0.12445183006848583,0.17260164188758034,0.11035725355924289,0.2704364883761775
95,0.6698641080767909,0.38345463391301543,0.09627682127413942,0.1711408753306063,0.1753840388565333,0.2714406061024498
96,0.5520695957496414,0.5341084049284709,0.09692026853325188,0.16968370267601646,0.2310296229298755,0.2191076777372802
