rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.9663769071011022,0.07142214626284839,0.04834457962716945,0.02627319182870186,0.007048010535748054,0.08010854848313476
1,1.0,1,0.8519070971540799,0.07420006208102228,0.05014190847110821,0.025846732218272578,0.0071831694374424005,0.09303291623287883
2,1.0,1,0.9261062717698301,0.08045929491088057,0.04750613838097746,0.026605638462269713,0.007782010991378007,0.08082027760236149
3,1.0,1,0.9636404056349781,0.08046756537519717,0.0446269483040388,0.02839535405525366,0.007750683406053395,0.09051229682508952
4,1.0,1,0.9444143742342191,0.07163656938111494,0.04334478724427026,0.027746878511131546,0.008130418911353856,0.0912530491556619
5,1.0,1,0.8171043351303257,0.07139086168800482,0.04952585417480207,0.029815708935929875,0.007477538472348096,0.08888370829119653
6,1.0,1,0.9816162514233243,0.07252820935523992,0.04323857545530607,0.027451603318269,0.007712454802373066,0.09116660428559353
7,1.0,1,0.958249920822897,0.07428369142439985,0.04275102159472165,0.026660494263610866,0.007454122298069891,0.0892097195056292
8,1.0,1,0.8434831182258682,0.0850230273934266,0.04172772040724969,0.029891229173433818,0.008224950637102655,0.08473046529782864
9,1.0,1,0.8910146087461127,0.06960433022234011,0.04612336250871677,0.02678712637723831,0.007441626428207133,0.08240474707445228
10,1.0,1,0.8997457906081158,0.06919114561542543,0.04421151436977352,0.029042674432183568,0.008160425661471741,0.08043357267185593
11,1.0,1,0.9808076459039649,0.07515763463288896,0.04668760791370124,0.026019587460363963,0.007419929096946609,0.08405882463739289
12,1.0,1,0.8738852346560029,0.08174981772574519,0.045977352730197256,0.029263844520743397,0.007264823739819694,0.08048156741740563
13,1.0,1,0.9175537252377034,0.07366520833889102,0.04263750934620545,0.029720226086251817,0.007882021765301122,0.0803737095005289
14,1.0,1,0.8636667559788982,0.07801412485963719,0.048552596872095954,0.02852200439263352,0.006956143911913782,0.09274969971600908
15,1.0,1,0.9698600463574981,0.07473903737858643,0.041705137363093704,0.03049663058585142,0.008320278575503234,0.08224195300871358
16,1.0,1,0.9035437249249229,0.07146222145796362,0.0485792378039305,0.030337292670469654,0.008225379726776295,0.09434216154118381
17,1.0,1,0.8388266632320402,0.07269460181674504,0.04166803155095409,0.024965203673830594,0.00810726748757317,0.09323804698487544
18,1.0,1,0.8543507080129022,0.07054306500352148,0.04300808543477619,0.028182773714419605,0.0074785950551248676,0.09034200767469026
19,1.0,1,0.9036598544170604,0.08003826453130192,0.048189962426160936,0.02786038983809544,0.0068813741353197615,0.09297562505074088
20,1.0,1,0.9934308913949755,0.06932204281711812,0.043397043567904525,0.03013144454543106,0.007569828774540494,0.08101665950283907
21,2.0,1,0.827172347629786,0.06716017504111016,0.03737148706080873,0.03884155087910093,0.04225709666159879,0.09236278950956478
22,2.0,1,0.8653361065562909,0.06982564027066368,0.033031923290015974,0.042949291901793855,0.04581989385108245,0.09531156120560853
23,2.0,1,0.8357363302191438,0.06681378250535368,0.037561624894347896,0.04059044163714402,0.04164246467478123,0.09902522331313418
24,2.0,1,0.9998306142541983,0.06091028005500923,0.037239430227493875,0.040985278743306645,0.04807246516313346,0.10115763269568445
25,2.0,1,0.9992588905089336,0.06017706059676883,0.03472628505756922,0.04141766484488715,0.04385429013870559,0.1005052458811926
26,2.0,1,0.9954953006620524,0.0714739022744842,0.036964862805984336,0.041609811047247994,0.04633170856080337,0.0998857436736563
27,2.0,1,0.8729886959375671,0.06884861378261166,0.03741465505836628,0.03527905670885665,0.0413971460080179,0.09664730405875915
28,2.0,1,0.8540030217198862,0.059432184043618844,0.034968410411727754,0.04155798110061234,0.04839807813547903,0.08913948007466228
29,2.0,1,0.8871983685455729,0.06732907618329881,0.03203046186601918,0.042420145127514956,0.04786869943423827,0.0945577338721501
30,2.0,1,0.8953404364298082,0.06727779236264311,0.03682401585731059,0.035006174369221266,0.04323967109565854,0.09842796376979952
31,2.0,1,0.9260461154890347,0.07028748609002919,0.03308830802765794,0.036122402648199686,0.04620508760474188,0.09179941151608197
32,2.0,1,0.8568472062048705,0.0663596249637115,0.031775621394015616,0.04073207082258557,0.04039875190402506,0.08945045934677066
33,2.0,1,0.8586833754795576,0.06046902925197831,0.03380186996606136,0.03471076195701173,0.04404131197971808,0.08699774796986791
34,2.0,1,0.92100798237595,0.0625192903332238,0.036032959025294214,0.04084047422438829,0.047805660642792326,0.09814985683474861
35,2.0,1,0.8301426998576891,0.06364661988128038,0.03193809318024829,0.03689889315740961,0.04659657802116746,0.09857423918887506
36,2.0,1,0.9330741105754556,0.07236082013347145,0.0350281475642925,0.037717213538601975,0.041919273129969736,0.08732966714888418
37,2.0,1,0.8438146108398121,0.06844172644642063,0.034941184519418626,0.03494105612445747,0.04709749671032676,0.10109140906876231
38,2.0,1,0.8633323789076167,0.06833869806247231,0.03226085405192466,0.035860666296309095,0.047671466088392865,0.08470251992245022
39,2.0,1,0.8242831403141561,0.07022156426019914,0.035960427140867286,0.03835595624226748,0.04191883428416062,0.09137008963948737
40,2.0,1,0.9033088315930597,0.06393274222112597,0.03632997514824588,0.04038462141345847,0.04031454008053315,0.1008369002490982
41,3.0,1,0.9650598479030043,0.0697645110856382,0.04031316589738708,0.030048105379142924,0.031110641859042054,0.08772582625663511
42,3.0,1,0.9010038294351723,0.06373212813610869,0.03704546384587076,0.030626302517243197,0.028844080289267545,0.08524430500203634
43,3.0,1,0.8472487818775611,0.06213378491740165,0.043293644961251154,0.030649078480600077,0.02644500362098394,0.09298318289443742
44,3.0,1,0.8949376798883044,0.062071805219927716,0.04042900003284453,0.03415756441295603,0.030566350630842093,0.07976251091030165
45,3.0,1,0.8788958128481934,0.0666069680206781,0.04203716114963839,0.0342297927241009,0.026328805181470946,0.08639623497214001
46,3.0,1,0.8903059627760707,0.0745503988612098,0.03817078578025023,0.03532942440371048,0.029436990117680306,0.08413244302470116
47,3.0,1,0.8762604165540387,0.07372173981294006,0.03709010263105372,0.0343400982204326,0.027033439736859757,0.07678149087478603
48,3.0,1,0.8751840409191236,0.06352427348453124,0.040041938059306025,0.0314190703960817,0.031178382524284336,0.09320777178124777
49,3.0,1,0.8896409742586231,0.06436776510663113,0.04376622870907962,0.030721456307293706,0.028251106317168154,0.09294764449577905
50,3.0,1,0.8296701216828237,0.06592852524519832,0.043941440218494304,0.034274207337365095,0.02640869360222779,0.09274339567869226
51,3.0,1,0.9948724122802208,0.07173329877348121,0.038773033818203746,0.03130802772044954,0.02961516948319052,0.08729418653486865
52,3.0,1,0.9292696090772827,0.07035385128106127,0.03677040926753399,0.03488324930752116,0.026160091530048134,0.0935872431906302
53,3.0,1,0.976637278931163,0.06445677639013925,0.044221518065021274,0.03641467134800681,0.029114366055332373,0.08657158992611112
