rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
0,1.0,1,0.8851936487303373,0.06835432282719535,0.030337789761251524,0.0115631379429305,0.08777717967231742,0.10594379824117169
1,1.0,1,0.8759850452560062,0.07448282673434709,0.02615843526842478,0.012627775479505903,0.08143736023969485,0.10792525815400474
2,1.0,1,0.9687484573636193,0.0711532957339197,0.03083102412841909,0.012392802920107724,0.08209387419743272,0.09392279008406132
3,1.0,1,0.8286514843838259,0.07074160171254602,0.029893429464455005,0.01180504192743261,0.09707742700281712,0.1003497636781289
4,1.0,1,0.9782915449329941,0.07285657059928094,0.030517562124653588,0.01300266019583654,0.08957221258626064,0.10296347352097361
5,1.0,1,0.950298927825288,0.0742636348951418,0.029377524447534328,0.012009277981355662,0.08933096601494704,0.09196555346926542
6,1.0,1,0.9660004995726051,0.06874288819371256,0.025368277695741338,0.01208333413167779,0.08329853460649952,0.10221034419517268
7,1.0,1,0.9580550422880606,0.06947608101650536,0.03056107219451035,0.013013003796494154,0.08336513841988807,0.08909123523415058
8,2.0,1,0.852136384239768,0.060794572527469344,0.035683963588134776,0.04542106903728604,0.09897268015921004,0.07674778310361699
9,2.0,1,0.875672926544983,0.05621872289843081,0.0429129118599773,0.04449288433662883,0.10345517746810301,0.07486952966924545
10,2.0,1,0.8742329745747646,0.0589667031410266,0.03858789583717608,0.04152398373721297,0.10333221063351777,0.08106961162544166
11,2.0,1,0.8403095072480544,0.058225255937716096,0.03533654256672634,0.0451298879766474,0.10860865636241133,0.08222275884841268
12,2.0,1,0.9692311142763501,0.054053160322452,0.03480953559476736,0.041621360566334975,0.09678610457522023,0.07707328898042179
13,2.0,1,0.9058443784849031,0.06314671881895137,0.03704955647167232,0.04400590124306252,0.09592465027234308,0.0812649564214125
14,2.0,1,0.8462154695579353,0.05699401609203342,0.037445012856375026,0.042098742125629834,0.11066377254874736,0.07859203499468824
15,2.0,1,0.9224114672133675,0.05382036483863225,0.04044461299443752,0.04454758726066677,0.09361857143101296,0.08030898031554093
16,2.0,1,0.858811925304684,0.06275493278226622,0.037568662373171594,0.041478235010211154,0.10385376319969475,0.08451949792100395
17,3.0,1,0.8896271696108663,0.06671695977870427,0.03678826785571177,0.026689410676658518,0.08501852455680389,0.0868581953181511
18,3.0,1,0.9942543705716689,0.05943461393508705,0.031030371721642993,0.028769105740693305,0.09466416306900312,0.09412026439220272
