fid,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,ROADS_SURR
110,0.12069446489057456,0.1638216528492439,0.5102395830441391
111,0.08825163210284165,0.27445148762145233,0.5826663256039865
112,0.0678892773747102,0.4278787856735777,0.6921788792884543
113,0.0803252520461546,0.5527455735978616,0.77245899845469
114,0.12634576622395668,0.5782450000914628,0.7920261157459938
115,0.19941540444001074,0.5112419253701175,0.7673215801865739
116,0.28694655949382747,0.40208271754666836,0.7429037112553212
117,0.38435651347264393,0.301717129036213,0.7114129110302266
118,0.49838703668169254,0.20132971703184355,0.6310683153253511
119,0.6228307901992911,0.11165192428892591,0.47908300764625367
120,0.7106702290376806,0.051477655627095546,0.33203561323415237
121,0.752419462178634,0.023254027348916226,0.2639102058054941
122,0.588078131665144,0.04012587239074959,0.4888974836222535
123,0.5063009334263693,0.059253489809484874,0.526214716684463
124,0.3552172572096002,0.08465961657756604,0.6046249136911618
125,0.2150731314604024,0.1072348348042693,0.6367707922393829
126,0.11791301553299104,0.12100104411617207,0.6164513878920914
127,0.08929625230006549,0.1265407022437381,0.5670361813943605
128,0.09732823481155256,0.13072899033516663,0.5221323731005972
129,0.09702707924836425,0.15129564805878826,0.5235644133919284
130,0.07811294224560675,0.22434203873452835,0.5678825385891396
131,0.0559031580122679,0.38025624087795185,0.6594241705721676
132,0.049723736509823833,0.5714135237409982,0.7784707213859964
133,0.06801979357204917,0.6891460736343119,0.8550763528883948
134,0.10841669682783471,0.6737955332517728,0.8691521735048259
135,0.1702164034741351,0.5647386894052667,0.8468122706994953
136,0.2603637785970746,0.4300287105654731,0.8117788109594153
137,0.38490408263883963,0.3116060495902879,0.7405436278008861
138,0.5287634389567605,0.1903212949066081,0.6069855908513838
139,0.6515400636928612,0.08510743255933864,0.4292676039298385
140,0.7252052593426022,0.03759777333434098,0.2928068834249446
141,0.7675087693492569,0.016448401405560018,0.23235123893900086
142,0.8207373728163952,0.011328631570015452,0.1871849858755998
143,0.6527132501171375,0.021477354931386975,0.4658365147132002
144,0.5647766586620403,0.03540569822817142,0.49024059982408297
145,0.4187983309482149,0.0568687718511271,0.5603701961853349
146,0.2598240770451907,0.08206507417470503,0.6194083961710919
147,0.14066891272054138,0.11322153812077514,0.6233107322404206
148,0.08751357334163098,0.13402381710513853,0.5848373141127687
149,0.07438403921910804,0.15112094438568405,0.53991194304774
150,0.06453753774193831,0.18271187521009605,0.5459040979093163
151,0.051905702964284206,0.28777958520476626,0.6062807936812659
152,0.0413394133211876,0.48853013258926403,0.7083948764109671
153,0.03930187533364007,0.7102256051378131,0.8314886425873805
154,0.051527772282162126,0.820219091306476,0.916463793855419
155,0.0862174325061871,0.7673472387082925,0.9378580415176151
156,0.14642934161678942,0.6176082685039167,0.9241215885053328
157,0.24806925761019488,0.4565679249994537,0.8743824363921519
158,0.4015526467346408,0.31562183920542436,0.7565872125135662
159,0.5603295530783973,0.17938110234389298,0.5749011658887927
160,0.6613879674826852,0.07261715783986876,0.39279498283687986
161,0.7027478104065643,0.02040504127390852,0.2780259122671522
162,0.7470239466746219,0.014230352997817056,0.224884903634016
163,0.8163328996151579,0.01111384756083582,0.1745288651240738
164,0.8838108211208349,0.009178583111448951,0.11956304589708128
165,0.771835776997847,0.01400344239118754,0.47319804844235164
166,0.7030060586836734,0.015614947601208393,0.466154326952918
167,0.5910504452475065,0.023288717976308434,0.4811825000757419
168,0.4354174402336481,0.03700565850369777,0.5462733366562454
169,0.27154937328918943,0.065890430846976,0.6135399545472013
170,0.14988694910679434,0.10471718344584569,0.6226641279655948
171,0.08683492217234369,0.13345427956492562,0.5816619933150284
172,0.059857481283089334,0.15455597918029243,0.5320969733718011
173,0.04716275496609314,0.19342951443204823,0.5430959631171512
174,0.041281930260118956,0.31246361656863775,0.616236945961536
175,0.0375715396109991,0.5275597458726666,0.7182541346673844
176,0.0341408433114389,0.7579850341675874,0.8367231237863386
177,0.03935540046601132,0.8644989058544162,0.9266331261129549
178,0.06981379656462801,0.7969706674388191,0.9617319456627087
179,0.13139657299102178,0.626802405469645,0.9582142987596877
180,0.23879980467615272,0.45196758961513406,0.8983132587149392
181,0.40098521602420895,0.3047714927530929,0.7567474322019073
182,0.5582666784165777,0.17410357582699457,0.5626294042767862
183,0.6394035017957915,0.07464752719228925,0.38634214749627793
184,0.655015946716294,0.02511651162006169,0.29229414123353314
185,0.6828989950394139,0.014867055999954215,0.25526441599682004
186,0.7642104325973391,0.01350192393819419,0.2049636366266254
187,0.8465092275622248,0.012739161956610538,0.14188727839680648
188,0.8988697279472467,0.012199039171451426,0.09631039825233327
189,0.7967384903601009,0.011713653199723333,0.4822250743946491
190,0.7827848683883801,0.012014194571381745,0.480907512868175
191,0.7155417481426258,0.012944146940213666,0.4744528425989718
192,0.5948830444827604,0.02006476908743765,0.48771905259391785
193,0.42493222976156597,0.03673590176253189,0.5518744851287177
194,0.2543431870332381,0.0659768813299147,0.613603257888834
195,0.14101014628428116,0.09962533227797968,0.606022734342811
196,0.08302851119046016,0.12782129349322463,0.5556389984967564
197,0.05206718375056825,0.14748673055398953,0.5159434560530416
198,0.0376425748649117,0.18804406143147473,0.5384502118885625
199,0.0344082148984191,0.2957345481618058,0.6157446873107555
200,0.03447205778728946,0.48721041746034616,0.7058084264139542
201,0.03298788021985828,0.695227310970975,0.8053463250184727
202,0.037129317710423534,0.7967408299239239,0.8890233745614279
203,0.06527706459953987,0.7386299106773637,0.9319148208174914
204,0.12686139312843794,0.5798489400920407,0.9384205579278792
205,0.23216792448072635,0.4160722616139692,0.8834712904728718
206,0.3837195508544432,0.2866851695922222,0.7534387445272114
207,0.5347842248663535,0.17847362286363055,0.5730083425538656
