rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,FARMS_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.9858306009740705,0.08088591429131513,0.0020856758246061416,0.2972759843246622,0.008078451820448739,0.09227049471886876
1,1.0,1,0.9267075537463062,0.07823516730528844,0.001837297885572436,0.2772062153332852,0.00795418547339393,0.09602562529688136
2,1.0,1,0.9420852095663093,0.07721520083445711,0.003372392535298323,0.3483011839538012,0.007812776348102877,0.09549942187593925
3,1.0,1,0.9749463154828175,0.07827973965973951,0.0022488167234892037,0.25865305833848934,0.007621185107223215,0.09548475081067978
4,1.0,1,0.9422585640346256,0.08415177389788014,0.003388811196852711,0.3101077279296185,0.007926751940610053,0.09230361279330422
5,1.0,1,0.9380269914806293,0.07727055760510627,0.002831425075112952,0.31599876897270474,0.008006122766175655,0.09664330223733254
6,1.0,1,0.9434908642242266,0.0838770654617547,0.002200925363944378,0.2813990951098236,0.00762188943177234,0.09748479752833074
7,1.0,1,0.983619956386914,0.08332869194758315,0.0019168464191153685,0.26888200647257665,0.008251755654881305,0.09497426243107052
8,1.0,1,0.9338325797346697,0.07840860657715759,0.0017782549692550026,0.26356814552236313,0.007799007858895134,0.09485860902638273
9,1.0,1,0.9741680448184404,0.07981567578624056,0.0021703409248307977,0.263467592453289,0.007996897009486586,0.09085295125646668
10,1.0,1,0.9935568911495875,0.0835152561491242,0.0020002626809367224,0.2772852644907848,0.0075937932800999065,0.09303555899016538
11,1.0,1,0.9847651882277795,0.07793710579348709,0.002441678440464743,0.34620158870168677,0.007630947343856241,0.0938449413600287
12,1.0,1,0.9897335089213803,0.08078348974599055,0.001733849542553324,0.3520574031453198,0.008344681358130775,0.0886178420947929
13,1.0,1,0.9129277189723867,0.07850583142231622,0.0020880140326802405,0.2566436514867653,0.0076661648622185306,0.09012160447776472
14,1.0,1,0.9522044069055114,0.0829939225322175,0.0021410643588588973,0.30202970819699676,0.007926275142223705,0.09694534385376732
15,1.0,1,0.9706230580641915,0.08451804609831268,0.0034233907516417095,0.33207216785080124,0.007841097103940703,0.089716167194223
16,2.0,1,0.9489900705732811,0.06508945275806091,0.025763051904115368,0.2806531226047709,0.04600296388866078,0.10424348718390919
17,2.0,1,0.9541649667677387,0.06252009686498101,0.024977861398231577,0.2697662303402131,0.04419484990903438,0.10058977614105993
18,2.0,1,0.9734671774353474,0.0637443977777324,0.02243361329938172,0.24149571065898356,0.04749027379189937,0.10069794959705373
19,2.0,1,0.9700400026287147,0.06313614833747318,0.0232162370495247,0.3148416039076733,0.04683372144031838,0.10409828876629737
20,2.0,1,0.9542637625130163,0.06481904164498167,0.023903984090573975,0.24906194946456028,0.0459396600906844,0.10271769558610773
21,2.0,1,0.9634578627457686,0.06659793217854869,0.0242901424797588,0.3114432364011671,0.046476875010968595,0.09884183462055662
22,2.0,1,0.9189938893985722,0.06516562278966011,0.022476374383395347,0.305595111259353,0.04463112223296001,0.10746484453721332
23,2.0,1,0.9773224193327122,0.06301466918239136,0.02288164619858517,0.2815973771842349,0.04385121016527404,0.10476057718895296
24,2.0,1,0.908546623611495,0.06770021127466179,0.025862227874623975,0.2798916115563299,0.04633687473651856,0.1077723187355407
25,2.0,1,0.9393486210275623,0.06830359830444763,0.023925354354520704,0.2511069990754287,0.04387861325628479,0.09925435521787226
26,2.0,1,0.9148225778507328,0.06841534906259862,0.022559352788479977,0.28753093355852005,0.044949216264447776,0.10750014615083842
27,2.0,1,0.9770525782540131,0.06325579033828603,0.024929347320426183,0.261943970882509,0.044375106829143675,0.10030637623027387
28,2.0,1,0.9202973524628156,0.06502353237620502,0.0260154177677789,0.3094197063479194,0.04480510062316572,0.10586119017748756
29,2.0,1,0.9444382336661727,0.06762361205903705,0.023426609632472655,0.2515900851631913,0.04425676670148455,0.1006913917060903
30,2.0,1,0.9584621110744581,0.06720050832965435,0.025452839929983342,0.2887305759909995,0.046160068367194336,0.10494245144849115
31,2.0,1,0.9259661864124558,0.06608789378419788,0.023715074662273156,0.3006950662436627,0.04633968324206752,0.10319901289230092
32,2.0,1,0.9116415446110473,0.06615148178780829,0.022537025358118173,0.2416426238073408,0.04497543680121357,0.10323098197059229
33,2.0,1,1.0,0.06787947388933978,0.02615687851489851,0.2728453868772994,0.04801720804302441,0.10377342187850504
34,3.0,1,0.9106145292566459,0.07132451650981396,0.008480590545965798,0.3297510176308845,0.02935634776519732,0.09237013172048437
35,3.0,1,0.9350703714036277,0.07354142321165795,0.00829900194468893,0.3006265405600942,0.030531084266782166,0.09253177427837338
36,3.0,1,0.9377730182170637,0.07490775477768928,0.00891163146587318,0.24970098450298495,0.02898455631197422,0.09056326038939969
37,3.0,1,0.9469128584636386,0.07486305135996588,0.007887209592270667,0.30247910044005005,0.03056140651495957,0.0892536793896868
38,3.0,1,0.9374112002364519,0.07463077245752013,0.00968785420157129,0.24527422476135496,0.028379242545969227,0.09077733330568037
