Unnamed: 0,fid,AGRI_AREA,AGRI_AREA_SURR,AGRI_AREA_BLOCK,BUILT_AREA,BUILT_AREA_SURR,BUILT_AREA_BLOCK,NAT_AREA,NAT_AREA_SURR,NAT_AREA_BLOCK,URBAN_AREA,URBAN_AREA_SURR,URBAN_AREA_BLOCK,INDUSTRIAL_AREA,INDUSTRIAL_AREA_SURR,INDUSTRIAL_AREA_BLOCK,SIARL_2,SIARL_2_SURR,SIARL_2_BLOCK,SIARL_9,SIARL_9_SURR,SIARL_9_BLOCK,SIARL_12,SIARL_12_SURR,SIARL_12_BLOCK,ROADS,ROADS_SURR,ROADS_BLOCK,FARMS,FARMS_SURR,FARMS_BLOCK
420,421,0.394650202,0.436933972,0.431803539558,0.357698608,0.192779663,0.2108928862319999,0.200446841,0.314145340125,0.301210661382,0.225995026,0.11424633,0.126536188926,0.131703582,0.0785333329999999,0.084356697306,0.018526138,0.020207266,0.020000453526,0.064814414,0.138586836625,0.130259510877,0.0,0.0,0.0,2.125892197,1.5142347637499998,1.5806145040770003,2.291852669,2.93193617125,2.8579549663290003
433,434,0.345052566,0.786788766734,0.7541774858500001,0.386943004,0.136742834428,0.1552965187449999,0.083923331,0.0438065237819999,0.046701140528,0.203625816,0.061897823222,0.072404474715,0.183317188,0.074845011206,0.08289204403,0.043831522,0.044126591286,0.044086593053,0.093478261,0.387278781438,0.36549181653,0.0,0.0,0.0,2.141309852,1.6956653806919997,1.7285801861100003,0.003416432,0.5798461421619999,0.537240924399
440,441,0.565061902,0.5879933916250001,0.5848600028850001,0.319349318,0.229276649,0.23904543861,0.074477002,0.120107687375,0.114922573611,0.177547827,0.125911222375,0.131516974266,0.141801491,0.103365426625,0.107528464344,0.023126514,0.0214618495,0.0216251654099999,0.198111371,0.295353977375,0.28426469409,0.0,0.0,0.0,2.197811317,2.259522586,2.2504131125549995,2.31996724,1.983842229125,2.019168263103
483,484,0.591534925,0.612347281375,0.609424762536,0.341193341,0.292739556,0.297825186579,0.027381661,0.055389170375,0.052224947664,0.120687043,0.14944705825,0.146105249499,0.220506298,0.14329249775,0.15171993708,0.029042505,0.0227924665,0.023463428307,0.353728634,0.3216593015,0.3248973381059999,0.0,0.0,0.0,3.093464475,2.5271854617500003,2.587515246759,1.468836761,1.959826179,1.903366527423
484,485,0.525690021,0.3985452661249999,0.41225978865,0.353012473,0.2885658036249999,0.295430818122,0.084812449,0.267592738125,0.247036533294,0.16734617,0.1508450942499999,0.152525868564,0.185666303,0.137720709375,0.1429049495579999,0.015986674,0.012649580875,0.013007348631,0.210671484,0.163074552875,0.168194737677,0.0,0.0,0.0,2.291156976,2.4953401948750003,2.470180517385,2.949975217,1.598404393625,1.746830350626
508,509,0.403389845,0.496505082,0.485672785611,0.5062281510000001,0.308757789125,0.3303682415039999,0.021621829,0.14589835825,0.131957765145,0.23713059,0.149359635125,0.158952851481,0.269097561,0.159398154,0.171415390023,0.018062983,0.0260055315,0.025097903085,0.216226435,0.2277084305,0.226206220569,0.0,0.0,0.0,3.987017174,2.24883608975,2.4395253540120003,0.5909440499999999,1.905135665625,1.7573552606249998
534,535,0.312595169,0.42050383625,0.4081054703489999,0.4200982669999999,0.3136705739999999,0.325170377349,0.1511294839999999,0.228400855125,0.219595332075,0.202279897,0.1377626237499999,0.144786278457,0.2178183699999999,0.17590795025,0.180384098892,0.012715939,0.0214294865,0.020440853241,0.115145688,0.1797285095,0.172380087804,0.0,0.0,0.0,2.582541093,2.2185806422500005,2.2567616716410006,0.907279396,1.376764163625,1.3232745902549998
560,561,0.471459131,0.428372078375,0.432726369138,0.3294382579999999,0.264918562375,0.271815330027,0.171838492,0.2736671625,0.262090512912,0.143485754,0.1136071833749999,0.116810097531,0.185952504,0.151311379,0.155005232496,0.019650419,0.0183030421249999,0.018434297916,0.189341889,0.168501798875,0.17064654708,0.0,0.0,0.0,2.332289617,2.02609286975,2.058054615825,0.6448269,1.714120039375,1.5937143808649998
636,637,0.592219242,0.57034740275,0.572204829504,0.237962598,0.160898639,0.16929183981,0.0909373679999999,0.052240790375,0.056483869701,0.118990096,0.090823346,0.093859031904,0.118972502,0.070075293,0.075432807906,0.043805229,0.033776426625,0.034855847262,0.15633935,0.186792413625,0.183225331149,0.0,0.0,0.0,2.464464433,1.631181404375,1.722044639148,2.393676779,2.0186621015,2.0582700686010003
704,705,0.394249889,0.7583198152020001,0.715238310203,0.36075894,0.155340276291,0.178414735538,0.060188594,0.042937904985,0.044807317026,0.205783451,0.076458528423,0.091031864913,0.154975489,0.078881747868,0.087382870625,0.015025239,0.067536973989,0.061408713088,0.158436258,0.26001289236,0.247910431132,0.012050263,0.014931648939,0.014581976458,2.43631267,1.6896480123990003,1.7711168926919998,0.5870615770000001,1.08656362179,1.0272841463600002
