rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
0,1.0,1,0.9492134417622206,0.06999098563460003,0.03111127082066139,0.008418921389789396,0.09363257074124247,0.09217321783308913
1,1.0,1,0.8524470281619486,0.06908249680192209,0.02924245464632961,0.00897385474924599,0.09443077320731245,0.09613110996261418
2,1.0,1,0.8474255603163444,0.07414488211281335,0.02982988746391185,0.009405437791227069,0.08566022523980646,0.0930027282667224
3,1.0,1,0.97004792693799,0.06958131605763772,0.026283696917340796,0.008224634575097159,0.09987775933911676,0.10362096557313037
4,1.0,1,0.8652077295016303,0.08092838161204914,0.0260138228403411,0.009321993621422013,0.09560642619974069,0.09772273504545374
5,1.0,1,0.9747423816024988,0.07971111980339605,0.031762092982392416,0.008277797325227182,0.09457369172860595,0.0904501307942454
6,1.0,1,0.9183012179079447,0.08011498906740819,0.03173436213906746,0.009573942329974298,0.08669335116882064,0.09771360148475042
7,1.0,1,0.917444921075081,0.07897005387593485,0.028357770348444337,0.008209900124871584,0.09059318315144936,0.10134202545799806
8,1.0,1,0.9789218855049724,0.06899370720143838,0.031079369170759166,0.008631262854255814,0.08654047733970005,0.09769951263448759
9,1.0,1,0.9891179980516546,0.07164913671494515,0.030700975972905855,0.00863745180074978,0.08867327235511696,0.08893945860880106
10,2.0,1,0.9458080189299978,0.05589821538903594,0.03782104173929811,0.0395120992953376,0.0964598294578495,0.08555698899142393
11,2.0,1,0.8202657694841023,0.062355956833123664,0.03860327971476428,0.0454093256303819,0.10377319342856134,0.07725289876635583
12,2.0,1,0.9507340217056529,0.05693176938230671,0.03592060072640832,0.0444613761537058,0.1033257367338833,0.07476241709357244
13,2.0,1,0.9650730374544205,0.06241697394077383,0.038583346470893086,0.04235584313248868,0.09505567199126297,0.0765002939337589
14,2.0,1,0.9620311308065713,0.05357309269711464,0.03532137132445478,0.03973478846048483,0.09495346348641005,0.0778122465912422
15,2.0,1,0.8626436020323185,0.06035973859715599,0.035947720290737784,0.03902896760408421,0.09900732261291727,0.08629093925741987
16,2.0,1,0.9312125059976262,0.05629496924022685,0.03982006486304406,0.04245647049601094,0.10709208661313549,0.08318670130817077
17,2.0,1,0.8468787266677855,0.06283935495465837,0.04117617005077305,0.04179331500674903,0.1104204191635246,0.07940700206582713
18,2.0,1,0.9917641404016837,0.05553549914897104,0.042382673319188616,0.041256894028707976,0.10631336179374036,0.08648590307956167
19,2.0,1,0.8235411386897888,0.06310816633530256,0.039436927649332446,0.03961743514341149,0.09463021368067594,0.08089157422419646
20,3.0,1,0.9002355184118599,0.07124864008344631,0.03609048217501904,0.03063292608683467,0.08479802941114582,0.08361816984869727
21,3.0,1,0.9574765987074578,0.06748362788363713,0.03407387272474136,0.028950469293247027,0.08286212562829208,0.0905561633422267
22,3.0,1,0.918497956995502,0.06798740470460302,0.03025689982691837,0.029175514957338018,0.08589941216913002,0.09208309821921151
23,3.0,1,0.9478529945875069,0.07074973749589246,0.03387944899815205,0.0311168070090911,0.09423334699575822,0.0918714323644884
24,3.0,1,0.8797748309955642,0.06230241076500974,0.032059312030965,0.03155602203299369,0.08898720377098014,0.08024567461668763
25,3.0,1,0.9302925576626482,0.06919868210748356,0.03255841207216583,0.029972424871954874,0.09775359631922165,0.08907685137236761
26,3.0,1,0.8479563805053874,0.06978393910652189,0.03512550650186818,0.03090799339494318,0.08381123907134737,0.08486424270171032
27,3.0,1,0.941348624734694,0.06714100645456432,0.03088852765987798,0.031892215274831104,0.08374505097852496,0.08078156403933408
28,3.0,1,0.9226861525785967,0.06569196659668747,0.033307691555737484,0.029353214667239558,0.09639590196814166,0.0830593112648214
29,3.0,1,0.9646822477228624,0.0587834065713531,0.031079974131119067,0.02855247563647138,0.08611416214496169,0.09558651411940672
30,4.0,1,0.9662766945769042,0.07405038064300129,0.02485780061351428,0.010356154486217269,0.0865607156632636,0.09271875484798867
31,4.0,1,0.9654521080021418,0.06985012911924285,0.02852240571102538,0.01146310471449875,0.0869243787531006,0.09668514584503773
32,4.0,1,0.8254135620551184,0.07064676733133336,0.024444648421772686,0.009939811473550601,0.08076535013766842,0.10115530699044267
33,4.0,1,0.9598258478600717,0.0712702114842471,0.02329147296610684,0.01003493791820068,0.08769832938617822,0.10633345839358471
34,4.0,1,0.96512424241815,0.07503498723469954,0.027633165574477706,0.009803274563884377,0.08156920853731783,0.09930403249270495
35,4.0,1,0.8861181219657053,0.06832088174006166,0.028602838811922892,0.010847581492405523,0.08780698198300635,0.09518566001977936
36,4.0,1,0.8821772857231402,0.07950293047390072,0.025823105645456347,0.00964651921373893,0.08404543281026379,0.10220624547701708
37,4.0,1,0.8760221371843167,0.06765784868333892,0.0252942198132526,0.010461889786684908,0.07866467214693545,0.09534792906428434
38,4.0,1,0.9323587121776971,0.08194589651914157,0.027892615100597404,0.01125078000458217,0.07470696122399419,0.10676336838863275
39,4.0,1,0.8341079348009008,0.068878602863435,0.025909268461414395,0.009689361960551814,0.07547110050562024,0.0908329773553958
40,4.0,1,0.9676193931740262,0.06896036024117866,0.02444281613025879,0.010547960422615903,0.0850140253409731,0.09363961471686494
41,5.0,1,0.9519715993157668,0.08662089929919596,0.02192097002000638,0.00558645736174404,0.09109896868719006,0.09610771272800324
42,5.0,1,0.8444212825355804,0.07377543991634167,0.020755730374480214,0.006496683700989708,0.08471145581185673,0.1066152454679124
43,5.0,1,0.9379833576489403,0.08634829927185503,0.021337789463287144,0.006016054132927431,0.08542392828842384,0.11329264921389601
44,5.0,1,0.8307609631825339,0.08369747766533628,0.01840381787213089,0.005714695802354662,0.08947317148071107,0.09976070277075352
45,5.0,1,0.8680033964597161,0.08785222862593087,0.020910524378327522,0.005946679506281564,0.08529237615038286,0.11557892526851457
46,5.0,1,0.8828821185467017,0.0761508636642135,0.02049013244602569,0.006122247533296046,0.08442775189052723,0.09700414325474416
47,5.0,1,0.9628594688478203,0.07549098266088924,0.021820249226236838,0.006243074607264267,0.08220187501588518,0.10170535944834005
48,5.0,1,0.831857644292644,0.08459267058605324,0.019096882892868934,0.005552275147772047,0.08914726108512373,0.10982980278069668
49,5.0,1,0.9804887431290765,0.08874677295299094,0.01808995543221588,0.006561920452880609,0.08607064732724388,0.1137455151847552
50,5.0,1,0.8873452846281341,0.07949248723542528,0.021217700104230186,0.005610322595672869,0.08365931518175776,0.09616028261323054
51,5.0,1,0.9117502156932599,0.0790515487948175,0.019225480457151715,0.006540151897454884,0.0788773840515185,0.10891166402340789
52,5.0,1,0.9318957289362465,0.08399964056617482,0.020353976569347405,0.006427706825849176,0.0857484918758934,0.09884660116970119
53,6.0,1,0.12995926984332784,0.2708151909484082,0.31561954376584167,0.007823650471919893,0.02497158000273952,0.39891548035763613
54,6.0,1,0.14271040214664069,0.2584777842358443,0.312980797911918,0.00775511880742295,0.026181261612373913,0.4019350177135956
55,6.0,1,0.13733077447500966,0.2898741880569598,0.343791008850207,0.008752563250123066,0.025275287475010448,0.3681333001023651
56,6.0,1,0.15089235905632847,0.25411654776807496,0.3538515184507617,0.007964125389411625,0.025841608264122854,0.40059003232346513
57,7.0,1,0.12789505566643541,0.2632804595488292,0.301837373606777,0.004956130748028685,0.01823132666600043,0.36398557323885816
58,7.0,1,0.12586671261033053,0.24300060620239838,0.32756413375093385,0.004248137296100615,0.020059593416409154,0.38616579536286616
59,7.0,0,0.112083933248584,0.2354387681513873,0.322236071490564,0.0045605906557330406,0.020561767634995953,0.40966172291220193
60,8.0,1,0.08619932392413308,0.2561137481113521,0.29338169720243884,0.0027343758593665907,0.012533751392758296,0.3709938886553183
61,9.0,1,0.8508035440892581,0.05762243566215618,0.0464641220492499,0.08922658833951734,0.1724195946334797,0.07677322376963353
62,9.0,1,0.9327764377890809,0.057255406352464566,0.05233414137392272,0.08435813536713375,0.17385130854829123,0.07927039111326202
63,9.0,1,0.9360808949296759,0.05489370331626363,0.04800972708174963,0.10054287126939516,0.15601365370054712,0.08458720474518702
64,9.0,1,0.8172032255681908,0.06150929516148041,0.04852850311319637,0.09409815274073285,0.17238042629720257,0.08160581535344986
65,9.0,1,0.8606905401774759,0.05990834469157664,0.05321901846673412,0.09642497688276727,0.16224008270426998,0.0838889254353117
66,9.0,1,0.9241004247543217,0.05604841442446978,0.047479954098644604,0.09473724376361951,0.1617227927676579,0.07756687919470102
67,9.0,1,0.9588413430500733,0.06372511374077676,0.05481011163146904,0.08429657664496258,0.17477939375971546,0.07206086841075422
68,9.0,1,0.9561249479206034,0.062332862559708456,0.04964665889204032,0.08299041729029334,0.15854534762166447,0.0812153674852334
69,9.0,1,0.9762169209843673,0.06374838867211886,0.05102819385944855,0.09848204394581667,0.14590977128547652,0.07552100770887199
70,9.0,1,0.8555780317930319,0.055940486199346676,0.05274118604498003,0.09907762567015817,0.1573178325150945,0.07162730573877996
71,10.0,1,0.9795722555293964,0.06327272055865975,0.04253251785591554,0.0649596385584978,0.12435799963760005,0.07092096139785457
72,10.0,1,0.8576040196463939,0.053753004022570154,0.04148850564007651,0.06917097395459451,0.13804952954614175,0.08064370952167094
73,10.0,1,0.8692275903680383,0.0528137697537204,0.04564332782189786,0.06744215846622995,0.129277206648932,0.07814493794618613
74,10.0,1,0.9593736517030611,0.05568004766195594,0.048404663928183746,0.07709696037515669,0.1350817247923437,0.08361020526716514
75,10.0,1,0.9797871303294682,0.06374057676399057,0.04785896135966754,0.07503366108226955,0.14506747315641255,0.08656011673645216
76,10.0,1,0.9299750812250246,0.06066237198121705,0.046589314964766836,0.06988035193918823,0.14995149178317785,0.07624988430354487
77,10.0,1,0.9011727391477801,0.052873588183117076,0.039188409732133875,0.07621328610319729,0.14517959402198855,0.07681309224572948
78,10.0,1,0.9569670437213765,0.056157418439163415,0.043700622578361714,0.07688293042728285,0.1405147750106339,0.07825138513054222
79,10.0,1,0.9532075719907801,0.0570682173051745,0.045663250467342494,0.07590606324080754,0.1350073413712646,0.08172648672077376
80,10.0,1,0.8488582186402694,0.05738498320054949,0.042852813479676774,0.07470565067208743,0.149034307835032,0.07298212985078432
81,10.0,1,0.967838715377348,0.057495102472724095,0.04046826433242727,0.07018736071885762,0.1482136760415986,0.07779321820626149
82,11.0,1,0.8829660631325019,0.06677858500967497,0.04102840185020914,0.05006636008444392,0.10485409044043008,0.087799892970622
83,11.0,1,0.9526965441564458,0.06642877207470442,0.041067624453603124,0.04947305639729023,0.09907449824490375,0.08387934080257009
84,11.0,1,0.926281260927916,0.06735860338202473,0.03557744664541828,0.05048458491764425,0.11321870196435127,0.08562157533516797
85,11.0,1,0.9012256365513774,0.0657939044592727,0.038749625287230804,0.04637172046231687,0.09516692965927369,0.08396136611407352
86,11.0,1,0.8573043034446912,0.06741838528892628,0.03337126105634457,0.052974875243847225,0.10028971495902851,0.0881829942514319
87,11.0,1,0.9366246129950726,0.05685925169353267,0.03365732238117442,0.05241043594070781,0.10768192722469845,0.08218132989113729
88,11.0,1,0.8415379373779066,0.05953332653408056,0.03572122500766986,0.049571352223794225,0.10047452356970682,0.07730820778826519
89,11.0,1,0.8859210985081019,0.06580192314387186,0.04052178313863672,0.05168460321297882,0.10771887327077104,0.08631340705650972
90,11.0,1,0.8840270305956185,0.06279656814080181,0.040242652263460646,0.050787403634482024,0.09905369559104292,0.08063548201408348
91,11.0,1,0.848414598143135,0.05830377765235031,0.0360620141912409,0.052870482612251045,0.1136966182179623,0.07823207017629936
92,11.0,1,0.896739500284137,0.06196164401428422,0.03878155259007049,0.05348908965367712,0.1054625107111449,0.0761986225404831
93,12.0,1,0.8976227963317174,0.07668537648268653,0.02771535928541647,0.033742016175818186,0.08105895567167846,0.09115993231237639
94,12.0,1,0.967163563039121,0.07102752030561306,0.02627116763826248,0.03368779731651139,0.08041132631562994,0.10041869856239226
95,12.0,1,0.8759010345210058,0.06734956291106113,0.029081144112401112,0.032002893044143256,0.08205221563034637,0.10239895866386461
96,12.0,1,0.8815370164947666,0.071399496401544,0.029857185712308776,0.030848750350269922,0.08396108929983326,0.08760711004568385
97,12.0,1,0.9440988959003104,0.07704715036370743,0.03132306300838947,0.029082879345127457,0.08243126684300081,0.09841008763291842
98,12.0,1,0.9823060869246028,0.06637680151409102,0.03079039331434583,0.029420759238076542,0.07775199558169715,0.08679582155902653
99,12.0,1,0.840229191501107,0.06698444835090273,0.029888713723992526,0.030289498475375026,0.09337905393909522,0.10279542785395666
100,12.0,1,0.8591235568048907,0.06362878856860615,0.030136712221652474,0.030963063647130414,0.07861252848789227,0.0948350700107007
101,12.0,1,0.8412391635778637,0.07543976180525863,0.02861585577173957,0.03305825006484531,0.08892278049842522,0.09964078194327741
102,12.0,1,0.9809661840884446,0.0757812725896457,0.028721207530468446,0.031964972043658266,0.08066697922096158,0.08911777628421673
103,12.0,1,0.9661311518363648,0.06569424302117756,0.03227120622597786,0.032405016720896004,0.08306797717974573,0.10227260906850054
104,13.0,1,0.9810585252140852,0.0866083362181508,0.023238500362220336,0.012575072354746118,0.07426952144732661,0.09406693287103547
105,13.0,1,0.9635710639482563,0.08221505801204512,0.020515583328815687,0.011038402342082152,0.07594378905093795,0.11139737418434392
106,13.0,1,0.8914324998204748,0.08057774476034103,0.025313822120841056,0.010885395593290189,0.07428982429037358,0.09975861296392297
107,13.0,1,0.8496375369760221,0.07537314142880416,0.023826843266177164,0.011061535480550342,0.08039310662836055,0.10857948456895039
108,13.0,1,0.9343868387896025,0.08732587521062642,0.022142966296592775,0.011391131488385225,0.0845645184718917,0.10320209164971564
109,13.0,1,0.8830926216216569,0.08688872474970012,0.02525165497663967,0.011965895998115523,0.08724997817697804,0.10576398380338653
110,13.0,1,0.9373160388770032,0.0864574450073881,0.022725742241552455,0.0123531589136883,0.07992888789165108,0.09412022609191423
111,13.0,1,0.8546977566536095,0.08497899318031714,0.020900149852093843,0.010835972442258838,0.08801523709468409,0.1032142588706212
112,13.0,1,0.973117746455475,0.07678345231082787,0.021219237986496067,0.01097893720881152,0.07427604753042558,0.11530012332912927
113,13.0,1,0.9000786318341925,0.07743592635102588,0.021826486884404247,0.012164061487833387,0.07607043029087149,0.10325496567966648
114,13.0,1,1.0,0.08694035765796533,0.02268193437500355,0.012802649416452608,0.07338820313097913,0.11374557105027751
115,13.0,1,0.9104790880259647,0.08084560463285702,0.023563604211225175,0.0115796648058728,0.08556230695728739,0.10738307473759238
116,14.0,1,0.8847654581065504,0.08324378878657386,0.016768141624609004,0.005992063710694727,0.09494837832631743,0.11571289432124703
117,14.0,1,0.8348329517489395,0.08464579707003578,0.016169297233087715,0.006621951359433295,0.0970620064758073,0.10391497090882641
118,14.0,1,0.952813993020277,0.08723622377866792,0.01972787450917938,0.006120239327780032,0.08691129319827562,0.10767780654379375
119,14.0,1,0.919832326793728,0.079796838467232,0.01675016291431838,0.0065985559146434026,0.09070570255078542,0.11428272361377943
120,14.0,1,0.8202690546738436,0.09181998741396762,0.016843775800511385,0.006070180746551232,0.0879944090544932,0.10994163415659321
121,14.0,1,0.8267315952046335,0.07990671379998035,0.01680235238105187,0.006124840955737081,0.0971057197645305,0.12381099590846227
122,14.0,1,0.8718053116044112,0.09030484449615328,0.015586627657901517,0.006242062805066834,0.09703523963285071,0.1210223198373045
123,14.0,1,0.8247884342601841,0.08637045503315706,0.0196949387545928,0.007191245294111147,0.0900868309248737,0.12031019051506787
124,14.0,1,0.9253784399496033,0.09600372905634383,0.015531901768296767,0.006149258279503137,0.080937618342512,0.11425210415190261
125,14.0,1,0.9320027955115796,0.08047101261269295,0.01833248893196267,0.006451258314538743,0.0810982105853294,0.10978853810134835
126,14.0,1,0.8722391850669557,0.08932144974252446,0.018069264104244583,0.006005155547371993,0.09563974929603472,0.11260260949190577
127,14.0,1,0.9226733479357082,0.09531508259560681,0.01680998355874053,0.00618393685544122,0.09044141475858049,0.10308889352021618
128,15.0,1,0.15304745308681086,0.30889862752436986,0.44058186506136765,0.024796352111528145,0.022384109634846838,0.4287600115057043
129,15.0,1,0.1427353762257148,0.36671605809541963,0.3989733235413589,0.024968111460695636,0.02092277617714958,0.41172790279451243
130,15.0,1,0.1398533171888405,0.3357229109277865,0.44496595275494316,0.021111631996766238,0.02240185396498919,0.44918189129686525
131,15.0,1,0.1556363431759582,0.35254766135682863,0.39812457363438813,0.02199287287333819,0.02295085909100994,0.41183143477624806
132,15.0,1,0.15578811734368875,0.31727715223311564,0.4266171733341532,0.024445505460797774,0.023499503983909337,0.4306530360263517
133,15.0,1,0.15357291803410633,0.31615289193180424,0.40068489159793175,0.024682394661638317,0.023657008838534492,0.37995834857190963
134,15.0,1,0.15830832582596785,0.3161678925996667,0.4192070361162472,0.022409238600409553,0.02061427294429126,0.37645034855603027
135,15.0,1,0.16469813897873528,0.3197606965624726,0.4233595364758316,0.021122639108163446,0.02336120061695912,0.3962511938551994
136,16.0,1,0.1434351005907888,0.3260841820622729,0.36019034542514483,0.010666481325131842,0.021713780741168354,0.4446820014275368
137,16.0,1,0.14981786603608457,0.31150491349841464,0.36171831082638733,0.010094775008989,0.021377395966792223,0.42712550471595534
138,16.0,1,0.1426354145703367,0.2859976795521576,0.3709259571886356,0.009628106517376896,0.02037677712722903,0.4153172398735124
139,16.0,1,0.15211771541094093,0.32305038834694705,0.39989542818943236,0.010823112258357685,0.022868959106372665,0.37310463979392006
140,16.0,1,0.14385273027961967,0.29062257137150055,0.351583651691663,0.010905173640429875,0.0205805926789414,0.4418191359742788
141,16.0,1,0.15301653779379917,0.28576590252036566,0.40745058584037136,0.010749454088808699,0.0194130594188262,0.37504874400358884
142,16.0,1,0.15655845072303146,0.3205110133056379,0.3676599895371404,0.011371069756784228,0.01968636919658547,0.3826976894361023
143,17.0,1,0.12647564511471124,0.2994054998859782,0.38888734021976434,0.004487617496980267,0.01828404096065852,0.37256676222193297
144,17.0,1,0.12657324571445847,0.26045919923545613,0.38339218237531225,0.004567715917301659,0.01686084293044852,0.3900026635373441
145,17.0,1,0.11614465364619675,0.254511371571438,0.3593244214706342,0.004312983124688738,0.01866866732650665,0.4328617164236495
146,17.0,1,0.13615132803426416,0.2852041417463697,0.398972787845733,0.004500112417877746,0.017638891262393305,0.40655007201475396
147,18.0,1,0.08831169129544754,0.2348174109851182,0.3706229370380445,0.002612070639541392,0.01158932685919497,0.3634203174232721
148,18.0,0,0.10166739883513172,0.23271915795517567,0.3764605568943972,0.0024417961554335766,0.01192680854560179,0.38518304719738916
149,19.0,1,0.06610536916693245,0.2486782504145777,0.4367837045995941,0.000871638843135121,0.008022413083338547,0.3271315870122887
150,19.0,1,0.07446474045096474,0.2199987813802407,0.4506945208590396,0.0008434130713610086,0.008257759378483862,0.36202781281710394
151,19.0,1,0.07121238367148638,0.20844249946078847,0.43692558200732623,0.0008869959897385647,0.0073334545464158445,0.32717451656793123
152,19.0,1,0.08043511889970731,0.21648514639764013,0.4007391434124344,0.000905160933923901,0.008101320743402727,0.3514679051587849
153,19.0,1,0.07681330988110723,0.21893014001884317,0.3922603300840156,0.0009263398445484768,0.007764572161161363,0.3382677949073494
154,19.0,1,0.0806438189200183,0.22065793499821804,0.403910222903458,0.0009357608215388827,0.007426295838758343,0.3546087934605874
155,19.0,1,0.07447927062279021,0.24142498766484888,0.38588922233716727,0.0009242026240569529,0.007739819943373276,0.3842413848294182
156,19.0,1,0.07907164862133206,0.2203596542092614,0.42541793159907787,0.0009274762297601935,0.007749002810038516,0.38505748444668125
157,19.0,0,0.07648200554168423,0.21233032779858296,0.3772267293146635,0.0008868711512604763,0.007866706684124572,0.36970122252076
158,19.0,0,0.0675124353887563,0.20972828264706572,0.4095106030122894,0.0009830825422098477,0.007233829682222003,0.3386682279855733
159,19.0,0,0.07098142187807095,0.2187417849490134,0.4264450553362067,0.0009572608068934279,0.00753118311794214,0.35188827958750485
160,19.0,0,0.07218083912682977,0.24599534523475025,0.3758139159106709,0.0008880833592404013,0.00783260232874456,0.3898449055585472
161,19.0,0,0.07709604396766398,0.2367367348966178,0.42602780246499744,0.0009334872035291806,0.007261082511171598,0.32302776424627805
162,19.0,0,0.06796675134912922,0.22101167538955485,0.42688084877957727,0.0010057849430086087,0.008734393764076448,0.36831289301926007
163,19.0,0,0.07847805806929206,0.22844681041314743,0.3892196354556562,0.0009348646028812906,0.007515209469445599,0.39006604991605315
164,19.0,0,0.06849423093908562,0.24442898536186738,0.4003827922802513,0.0009862405644663864,0.007805072087217201,0.35796765566905686
165,19.0,0,0.06827034345831047,0.21173996417152063,0.4208284629368046,0.0009049823105098581,0.007602016343811545,0.38073266612495793
166,19.0,0,0.07233881887339949,0.21211192600760898,0.44246897020197296,0.0010045149814343472,0.00840852004646548,0.35767346532724476
167,19.0,0,0.0791219820132802,0.2097590711124729,0.42377479205809376,0.0009210810988812714,0.00723873155357449,0.3380278373571828
168,19.0,0,0.08100468425124221,0.20871033750828902,0.3824803313984772,0.0008711099282858209,0.007549583071047405,0.3402870211369772
169,19.0,0,0.06966169182223521,0.2310360607728673,0.4566192424709434,0.000883248597008019,0.008576250364914287,0.3774448880716622
170,19.0,0,0.07493828946108648,0.20546625415660894,0.3853100458389352,0.0009805761496830833,0.007354940013386224,0.32682973849558866
171,19.0,0,0.07444690118807518,0.24340543366015308,0.38745590648777645,0.000920048638239975,0.007218757754688931,0.3905824436984329
172,19.0,0,0.08126852337977138,0.2370083098652869,0.3890922039884132,0.0009019258841044052,0.008200142465094432,0.3525572664105984
173,19.0,0,0.08161837802742189,0.20424845738134478,0.39991683828720276,0.0009819478038662621,0.007911789625653837,0.3509834849205492
174,19.0,0,0.07443357944155643,0.24272154970536008,0.380686192839588,0.0008991253390397965,0.007757609154738878,0.35582146659709335
175,19.0,0,0.07985108484330382,0.2396056214844447,0.44449212688356843,0.0009363179306467569,0.007533379466309201,0.34490051196136584
176,19.0,0,0.06828892067635783,0.21119193568273395,0.4393266546371621,0.0009875226201802435,0.007596785071427577,0.3842455098920739
177,19.0,0,0.0747770180064874,0.23105606715525256,0.4348130490570809,0.0009544272289667883,0.007362319186173308,0.3396464511137147
178,19.0,0,0.07336677987560522,0.2438412175471031,0.40523840147593443,0.0009157533528363078,0.007614564304698339,0.38468195058973925
179,19.0,0,0.0776942631671442,0.2288113404927547,0.3749739776279144,0.0009722575032660789,0.007286191764283295,0.38630599758043466
180,19.0,0,0.07754661769477308,0.2438188168733832,0.4210521950472327,0.000891143416992615,0.008330066795494147,0.385185675111231
181,19.0,0,0.07823785942032219,0.2100554028537713,0.3787178064551354,0.0008271546630590149,0.008006286419701567,0.3460410730117892
182,20.0,1,0.846130384047878,0.056646786879299325,0.06956720427099637,0.12193844376317842,0.16176326958649692,0.08928543110253762
183,20.0,1,0.8412456018310052,0.06229576167132044,0.06082228459960454,0.1310204315833424,0.1814967315300812,0.08454731700636098
184,20.0,1,0.9327177002863718,0.06612861140711365,0.06615514056481986,0.13713603299440472,0.1694876862135278,0.07933631399319362
185,20.0,1,0.889277141040527,0.05582625180813336,0.06495891637019119,0.1250747698912291,0.18069576610740612,0.08398611799065007
186,20.0,1,0.8186163927461945,0.0674509013990599,0.06959174884983807,0.1142051696642176,0.1557100931116714,0.07909171354220611
187,20.0,1,0.9350761842553196,0.0642704028215114,0.07297006734977794,0.11644314843159428,0.1744041514613495,0.09078093363856396
188,20.0,1,0.8489800727276869,0.05792111661034357,0.07187866083750186,0.132832673443865,0.17193212519402126,0.08624246479565068
189,20.0,1,0.8397596457787554,0.06279094970766308,0.06429257665627024,0.11345205368243119,0.17953130456224367,0.08945047776991992
190,20.0,1,0.9194482026434216,0.06776933799083834,0.06650500398760739,0.13291588116331435,0.1519909985835987,0.08282053286771877
191,20.0,1,0.8280427811037608,0.06848523885909436,0.07031201835793921,0.13707358307670944,0.1583903284001864,0.08281517488198235
