rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK,ROADS_SURR
29,2.0,1,0.035171269690157776,0.03412862864667452,0.37739592080925727
30,2.0,1,0.03992776089586038,0.0344234464046166,0.31916404543373017
31,2.0,1,0.03673319437735411,0.03468644996616638,0.3379727480171656
32,3.0,1,0.040982926885240356,0.03367451880041628,0.31688318490567635
33,3.0,1,0.040708155616700256,0.02748611313368004,0.3582578552598893
34,3.0,1,0.03938985115942098,0.030722261016550796,0.3475743471931745
35,3.0,1,0.044377068067952274,0.031175623962369118,0.31241096597160045
36,3.0,1,0.04375478399688414,0.03387174354988216,0.3741261373413883
37,3.0,1,0.04225798701538364,0.031497228682383124,0.35067562592699525
38,3.0,1,0.038323638875185286,0.03131043930561639,0.3141070490365516
39,3.0,1,0.039569601491502925,0.028618845317956762,0.383083178903355
40,3.0,1,0.043732542453019566,0.03249926389037265,0.3826181815185036
41,3.0,1,0.03986959774508523,0.027221064034111783,0.3118551769836613
42,3.0,1,0.040022974874640675,0.028611410921412606,0.32263272198410503
43,3.0,1,0.038236899369625515,0.02697620111067285,0.3509088700841917
44,3.0,1,0.040569180918312235,0.03319989360331567,0.3665841857134556
45,3.0,1,0.04002518736859051,0.03228594217466032,0.3531110014695674
46,3.0,1,0.0459546038696847,0.02740653098444099,0.36383826487392834
47,4.0,1,0.048541792113194634,0.023213284473115155,0.32948207295439613
48,4.0,1,0.04472865236130718,0.02206653222259467,0.3363412045789232
49,4.0,1,0.046284184744105984,0.025187197094047025,0.32253519277404324
50,4.0,1,0.0464774806576092,0.020910198449923856,0.3607874767716349
51,4.0,1,0.049285503286950826,0.021280089069096217,0.33384707871775865
52,4.0,1,0.05239068070503349,0.023068839189537647,0.3130484042068059
53,4.0,1,0.05373192817969079,0.02161770320704651,0.3678533055648568
54,4.0,1,0.04847235559294094,0.022528079460761696,0.32665007661747353
55,4.0,1,0.051784129734483764,0.024332584354750428,0.3214134748988385
56,4.0,1,0.051649947150643125,0.02545254362403507,0.36616653070663735
57,4.0,1,0.05218123362602134,0.020093539956284396,0.3736121872729316
58,4.0,1,0.04830844339750215,0.021636472961872964,0.32810704462574003
59,4.0,1,0.04521176246713421,0.0225617633643531,0.3758130341411756
60,4.0,1,0.04804954119006885,0.02094810218544619,0.36739299275221976
61,4.0,1,0.048616416972006735,0.02387466971148885,0.36166819941656514
62,4.0,1,0.04784221045095826,0.02157108545133844,0.362063335247245
63,5.0,1,0.05650742467946653,0.021362200429668673,0.37180944819690076
64,5.0,1,0.057442146495104714,0.017301155539252332,0.3715908947227008
65,5.0,1,0.05525985523102615,0.021355373327227454,0.31268522038188346
66,5.0,1,0.05928793424636183,0.017728030319766584,0.3134580124863024
67,5.0,1,0.055701200515392874,0.02067349454589932,0.3834033281062503
68,5.0,1,0.05567658637504912,0.02205001776499931,0.309622856436626
69,5.0,1,0.05953579553574879,0.017878074596691024,0.34062429497799435
70,5.0,1,0.05472599796317905,0.018760361175754553,0.3284118745104712
71,5.0,1,0.05368617840701878,0.020694669741479352,0.31837858271383424
72,5.0,1,0.05600151918273215,0.0192576901090461,0.32196955080815093
73,5.0,1,0.05174558381424114,0.01850899347054112,0.37944594632963957
74,5.0,1,0.05240617455788454,0.0187525090246485,0.3615379151549059
75,5.0,1,0.057761948472729724,0.01761423127431274,0.3790900726451516
76,5.0,1,0.05211609063663524,0.01916164681771048,0.32526626152916205
77,5.0,1,0.05433944634460136,0.018617639369494617,0.34294999178942426
78,5.0,1,0.052938331708332606,0.01848266236444305,0.36015520631561926
79,5.0,1,0.05732987411702245,0.02005887544417418,0.3521879870355106
80,6.0,1,0.16797016301009485,0.36987296216466947,0.4239390495275926
81,6.0,1,0.1513124013422105,0.36211600573561453,0.4269975930222667
82,6.0,1,0.15837358930204792,0.3634825147507067,0.45446281561585034
83,6.0,1,0.16071071924024707,0.32937370893336054,0.4357346806005838
84,6.0,1,0.1466483188570103,0.39688220177479705,0.38380474067098536
85,6.0,0,0.1499471616139162,0.34538222456173107,0.43941343999714283
86,7.0,1,0.12230040673726067,0.3533222448816397,0.4065374020148504
87,7.0,1,0.1263111539062627,0.29819183331886123,0.3794453794202718
88,7.0,1,0.136041151432041,0.3334954002112941,0.4096061802754339
89,7.0,0,0.13985280213532822,0.35556526080938894,0.3756990335170647
90,8.0,1,0.12139789664114539,0.3714448939716214,0.37770249556119817
