rfuid,fid,Target,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,NAT_AREA
10684,377.0,1,0.226121833816767,0.21684106359988137,0.030784624977005518
10685,378.0,1,0.2553790008029905,0.2797296325106752,0.037624335946068184
10686,378.0,1,0.26484952391830163,0.27169199275465145,0.03803097333777832
10687,378.0,1,0.24601900292871903,0.2881507886279675,0.03813084779834058
10688,378.0,1,0.29665325673738874,0.29864474614685815,0.040645724834790384
10689,378.0,1,0.2625067656454304,0.27227891025800594,0.035482481822859
10690,378.0,1,0.2775354182031991,0.3162530709540563,0.03337446205860225
10691,378.0,1,0.2961816560755966,0.2950134346339478,0.033982061434271606
10692,378.0,1,0.2744003584687734,0.2679646160926244,0.0383447587715853
10693,378.0,1,0.27157922725289657,0.2929296479203796,0.03275451388491457
10694,378.0,1,0.2769926883064465,0.31634018219282184,0.03656312034423505
10695,378.0,1,0.24721147551354736,0.29742804141690876,0.03309710078758514
10696,378.0,1,0.28465349004370977,0.28454602117685085,0.03947811603679581
10697,378.0,1,0.28725027361405087,0.315025452608463,0.033320503688351114
10698,378.0,1,0.29289628866387946,0.31524789481829557,0.03525040711789906
10699,378.0,1,0.26833742921278575,0.31284314332250807,0.03530907575277725
10700,378.0,1,0.2687137794306687,0.27337571649964254,0.03409812377663704
10701,378.0,1,0.2549034011528339,0.28430015127705516,0.03236109258572014
10702,378.0,1,0.29701263983760434,0.26722740711821513,0.03938241129673113
10703,378.0,1,0.25139615177977226,0.26765221572013265,0.040915184610573065
10704,378.0,1,0.25465076999981856,0.29737947961845107,0.03610579274973344
10705,378.0,1,0.28796209387088073,0.2945733631967369,0.033365739744558795
10706,378.0,1,0.26109805458559354,0.2748457218330361,0.040074356690380133
10707,378.0,1,0.27271423958079943,0.3075116940037768,0.03607687408125899
10708,378.0,1,0.2962992672980161,0.31249687618286814,0.037607080051520844
10709,378.0,1,0.2969699636122835,0.30230004068526917,0.03296756033131062
10710,378.0,1,0.2781159956003275,0.30337656217404946,0.036979045863148666
10711,378.0,1,0.2635963910929466,0.28407863987340753,0.0348305588053271
10712,378.0,1,0.250442442785632,0.27513540715726015,0.040753675629641814
10713,378.0,1,0.27234903310569847,0.31472701667429803,0.039641316013946805
10714,378.0,1,0.26265288191396247,0.3021271304955446,0.03295006410036223
10715,378.0,1,0.26751047899712826,0.27486900345151905,0.03666902603922706
10716,378.0,1,0.28454612716787137,0.2882267083166597,0.03419112722306727
10717,378.0,1,0.26285494078377525,0.3035357746294951,0.03257464162749944
10718,378.0,1,0.27571588309710227,0.31601849372642665,0.038614763776691756
10719,378.0,1,0.2519277497789785,0.269375266276909,0.034721955029592196
10720,378.0,1,0.2610106902334868,0.2734422316264918,0.03207093337028692
10721,379.0,1,0.32813553474434726,0.33746011991598623,0.07205283381163663
10722,379.0,1,0.38015626173136446,0.3782671657246912,0.06890683854412992
10723,379.0,1,0.3523920991365505,0.3577554542069335,0.06718489803993807
10724,379.0,1,0.32993500401697745,0.32687022474242816,0.07155575442685377
10725,379.0,1,0.3546776189235562,0.3650015430227766,0.06864174528647983
10726,379.0,1,0.34043266962310226,0.3529095625562825,0.06827345140289308
10727,379.0,1,0.3294050627695018,0.3459909533914261,0.07470969843566591
10728,379.0,1,0.37538998407900387,0.3578352260706711,0.07599105608706917
10729,379.0,1,0.3229558443555784,0.35599680886089774,0.06320946835351954
10730,379.0,1,0.3781725320092293,0.3368110370721881,0.0769343059226109
10731,379.0,1,0.3174080597730435,0.3318915051399732,0.07553092901864977
10732,379.0,1,0.3817404170493089,0.34674515005058565,0.07659978068846597
10733,379.0,1,0.36562850485505816,0.3545350448382397,0.07009859773622866
10734,379.0,1,0.3621988905050271,0.3466803364211601,0.07524140297572363
10735,379.0,1,0.3712672156105998,0.35613459493009675,0.07348740941521954
10736,379.0,1,0.3709708487341726,0.31367997231857,0.06861655503452421
10737,379.0,1,0.34858655307003655,0.31252841081666455,0.07361664915167715
10738,379.0,1,0.34647806971844125,0.31308930037642285,0.06670443203779598
10739,379.0,1,0.37054319125466356,0.34877059396710136,0.0724002631060243
10740,379.0,1,0.3736145518796893,0.36511450828916675,0.06243844522155399
10741,379.0,1,0.3551667908136276,0.33333289988625914,0.07088001435417562
10742,379.0,1,0.32021216169195166,0.3793283338102714,0.06248368619679468
10743,379.0,1,0.3550019607889104,0.33563623066919585,0.065492738028217
10744,379.0,1,0.33627041010078795,0.3556423659728509,0.06471757409874451
10745,379.0,1,0.35503005202136784,0.33088424874147426,0.07733252739830167
10746,379.0,1,0.3495134792758641,0.36927318927944724,0.07755131914911916
10747,379.0,1,0.3298090602050478,0.32020932682010145,0.07052318424791991
10748,379.0,1,0.33150406242393576,0.33945275469520214,0.0704708754371519
10749,379.0,1,0.3169787958665976,0.35958972543759193,0.07608757780437055
10750,379.0,1,0.34709029371075334,0.346737105794228,0.06312561478013275
10751,379.0,1,0.37957909416901225,0.34711162951631597,0.07583970500617743
10752,379.0,1,0.3593134068128474,0.37601936871738917,0.07191163513573207
10753,379.0,1,0.3336452254943427,0.36716238348164726,0.07653482238626227
10754,379.0,1,0.372917735020486,0.35453086232489917,0.06624323497697143
10755,379.0,1,0.3518178609650843,0.31529234836048886,0.06779077355141652
10756,379.0,1,0.33292046248148904,0.33591570260374887,0.06909805682391218
10757,380.0,1,0.395557562119665,0.37763970494326726,0.17221459299631153
10758,380.0,1,0.42499654417809973,0.36362716479806007,0.17315553244942847
10759,380.0,1,0.39978057522444477,0.3458280883298196,0.17850730041283608
10760,380.0,1,0.3687787475104928,0.35496300302472544,0.16769757608835936
10761,380.0,1,0.3545124428608798,0.3660743552401764,0.16228324342518097
10762,380.0,1,0.37918510049846815,0.3513907817535574,0.1599706459758322
10763,380.0,1,0.38855698453814796,0.3218537591267651,0.1870088799232408
10764,380.0,1,0.42732819476623846,0.34446233939756676,0.17462005476697304
10765,380.0,1,0.35616203443198763,0.34929767004682494,0.1900467649319866
10766,380.0,1,0.3896643039123303,0.3724829408312469,0.1744639930219802
10767,380.0,1,0.362669809446121,0.3718426897258178,0.16080132613566117
10768,380.0,1,0.3787627105102754,0.38529452501722766,0.1607680494272275
10769,380.0,1,0.35577956736681127,0.360800097683903,0.17736444580264796
10770,380.0,1,0.4175170552079115,0.34399538157108717,0.17942878125561443
10771,380.0,1,0.39557178329000214,0.3673365080430423,0.16379342840945557
10772,380.0,1,0.3820043988969607,0.34590756204153467,0.17226087979986737
10773,380.0,1,0.3798246550899337,0.3385705902669073,0.18343206753587354
10774,380.0,1,0.38065551138562476,0.3698121940709607,0.1806483247350901
10775,380.0,1,0.4275749684985876,0.33085735323594206,0.1900856012932854
10776,380.0,1,0.40020063660682254,0.3382919876204474,0.1596936486384269
10777,380.0,1,0.407158364280114,0.3225674261686622,0.17609485221429988
10778,380.0,1,0.3607151809101978,0.3384870224217009,0.17618286483142562
10779,380.0,1,0.35522440568001445,0.3534249096444289,0.16134006436103832
10780,380.0,1,0.40361632898916905,0.3624262702740103,0.18792885880887056
10781,380.0,1,0.4231169984459365,0.3492353197174376,0.16287412593169143
10782,380.0,1,0.40752522141542974,0.3503113677989044,0.15501864690741318
10783,380.0,1,0.410997943522297,0.33125403965906847,0.1747987303477838
10784,380.0,1,0.3716287083741162,0.35594163432005543,0.15688969683397036
10785,380.0,1,0.3905946375978827,0.32776246745412274,0.17368322115900703
10786,380.0,1,0.41496582540843047,0.35104351432666453,0.17982644200688466
10787,380.0,1,0.42631777045988367,0.36075980166158556,0.18916717144561424
10788,380.0,1,0.35989315764085295,0.321334779443021,0.1620725644605041
10789,380.0,1,0.3571961469032134,0.31935652810768184,0.1808575025403191
10790,380.0,1,0.38668851301125845,0.36869679829355073,0.15568279670930063
10791,381.0,1,0.33909758674112295,0.26757624692704746,0.37391688227101316
10792,381.0,1,0.3514656513218406,0.3059366539194828,0.31893121097570454
10793,381.0,1,0.37797216939881684,0.2629908425657155,0.3450101162801564
10794,381.0,1,0.3661029417609684,0.25643414828016364,0.3313417712828754
10795,381.0,1,0.37751851520324825,0.310678667111092,0.35476941516202354
10796,381.0,1,0.3435295123145229,0.2759557803348698,0.3400781732296409
10797,381.0,1,0.37863793042692584,0.30160369926395736,0.3815713672302905
10798,381.0,1,0.3535421453321414,0.26653966830155196,0.37657419518986096
10799,381.0,1,0.34518295908681834,0.30972762392487785,0.3840646980093112
10800,381.0,1,0.33866297923550603,0.26686832618965367,0.35551108134846476
10801,381.0,1,0.3375026145446307,0.2926472967679996,0.3580942698692599
10802,381.0,1,0.32714905215088014,0.29295699875627723,0.33937574514719115
10803,381.0,1,0.359912566545423,0.29024763793134284,0.3377868527289907
10804,381.0,1,0.33255285612385094,0.2602194543099227,0.3271927860496612
10805,381.0,1,0.3277941983125003,0.2624385785261015,0.35394764024643127
10806,381.0,1,0.36102897471016826,0.2992390915147969,0.3160321374962182
10807,381.0,1,0.3929717793670416,0.2995650377485299,0.31498230262915416
10808,381.0,1,0.3236408926972272,0.2576514660145716,0.3520980192539043
10809,381.0,1,0.3523557884078393,0.25629948135751773,0.33141993316837803
10810,381.0,1,0.37960481666982965,0.29870696749384723,0.3155796731246792
10811,381.0,1,0.3818610321439656,0.2729796520114481,0.33252460858028876
10812,381.0,1,0.3883547079122791,0.2771566082588641,0.3373666539896738
10813,381.0,1,0.3844129795483095,0.2990690017742358,0.357757450963141
10814,381.0,1,0.37335946757784355,0.29524688842587804,0.37486067668772266
10815,381.0,1,0.36873498348863026,0.2845381105515231,0.38004110468910574
10816,381.0,1,0.3276032279071695,0.2598110978279526,0.35506048574770394
10817,381.0,1,0.3451483569222274,0.2808225671713252,0.36979891085996336
10818,381.0,1,0.38581181431488476,0.26504031012239926,0.3706593275564556
10819,381.0,1,0.33409514059110834,0.29805706303675444,0.358427281527418
10820,381.0,1,0.38848669983755324,0.31102445465920936,0.32761738883595715
10821,381.0,1,0.3400879668860293,0.2687662659018765,0.3694259380102128
10822,382.0,1,0.23153333402840703,0.1730787268334416,0.5121160123356491
10823,382.0,1,0.2588684390096243,0.18484145260438717,0.5771276438544783
10824,382.0,1,0.25272629064389923,0.17065942693228855,0.5947336319253358
10825,382.0,1,0.2790183872847176,0.16461592468046368,0.5222824689323083
10826,382.0,1,0.2594106863728677,0.17373937947068072,0.576964208148557
10827,382.0,1,0.25528072476020036,0.17929933105767362,0.5694631853592784
10828,382.0,1,0.2741607216951173,0.1602510143209618,0.5338909080484275
10829,382.0,1,0.22988132006072537,0.16899640490739157,0.5019426256287204
10830,382.0,1,0.2787297965486609,0.18596897210005728,0.5791649660434054
10831,382.0,1,0.26380937664330467,0.1929246337483153,0.5285631373472852
10832,382.0,1,0.23697941661122288,0.18619089405318293,0.5209429084374738
10833,382.0,1,0.2693629937347469,0.16469982726623408,0.5088857007413331
10834,382.0,1,0.26981043509326125,0.16741974936373807,0.5197477433284969
10835,382.0,1,0.270642458608492,0.17942444068182828,0.5350695695761307
10836,382.0,1,0.2712511010445704,0.18523474485593064,0.5914838884870567
10837,382.0,1,0.2710732394208727,0.18802867534754622,0.5845591932193428
10838,382.0,1,0.23832909989286374,0.17382302373669714,0.5358120962672004
10839,382.0,1,0.26110416529529434,0.18141469332546833,0.5551343959558936
10840,382.0,1,0.24123283293004555,0.16537403576794077,0.5806117688314882
10841,382.0,1,0.2355350888736926,0.17520162017738505,0.49210334263129496
10842,382.0,1,0.2770747500023475,0.18164396697421042,0.4996269410571708
10843,382.0,1,0.26349201927357147,0.19202936718405758,0.5640672064265416
10844,382.0,1,0.252026235470145,0.17251462299331025,0.5671373557920625
10845,382.0,1,0.23270718162140386,0.19246894273815496,0.5476448674763107
10846,382.0,1,0.25144577277249464,0.17690937179881885,0.5844986619870397
10847,382.0,1,0.2719031967592468,0.1771241814832147,0.5325628059253096
10848,383.0,1,0.13190571519243205,0.08711182422413813,0.6669155238861914
10849,383.0,1,0.13780648065983,0.07860156477062175,0.6613873042578626
10850,383.0,1,0.14518254949397494,0.07479965390922311,0.7273817975241981
10851,383.0,1,0.1324816374181531,0.08551727715466108,0.7073192383397146
10852,383.0,1,0.1430983397692239,0.07350733854353743,0.677549995345345
10853,383.0,1,0.14273731914873694,0.07982886018089944,0.6657225385661862
10854,383.0,1,0.12748660372538148,0.07364564214080487,0.6424974520782667
10855,383.0,1,0.1347629789293971,0.08049082401607945,0.6706734158195422
10856,383.0,1,0.13343108985469326,0.07482838737083562,0.641435601582549
10857,383.0,1,0.12800850278268522,0.07921165934954316,0.6565499983429058
10858,383.0,1,0.13320609072014553,0.08214051692272997,0.6187417476759326
10859,383.0,1,0.146850203749119,0.07514769565789906,0.6261696238672562
10860,383.0,1,0.12536207236528035,0.07566062965298695,0.7118568444152403
10861,383.0,1,0.1301387183646518,0.07637515729307284,0.7283801066592833
10862,383.0,1,0.14167186188308525,0.07729979255770206,0.6199587392474124
10863,383.0,1,0.12791270100774169,0.07448572266893065,0.6520250745331919
10864,383.0,1,0.14302881752412638,0.07395986207484431,0.6560018854630616
10865,383.0,1,0.13195429264014144,0.08762010947552612,0.6263250876113282
10866,383.0,1,0.12829622698372753,0.08377773680528577,0.6332673780729008
10867,384.0,1,0.060935625272816075,0.031087013940152494,0.7322900094386832
10868,384.0,1,0.0646315651420443,0.03208038588748642,0.7546004781913828
10869,384.0,1,0.0684757286704156,0.03406037422034055,0.7969462192704815
10870,384.0,1,0.06630436005686925,0.03260837585029078,0.8550691227285997
10871,384.0,1,0.06069406896384856,0.030151486578055768,0.7085128629714543
10872,384.0,1,0.059933171498700824,0.03020211486569159,0.8225756144530892
10873,384.0,1,0.05773163723804854,0.03518742446187393,0.7646120212538705
10874,384.0,1,0.058025981638252,0.03271428136599005,0.7993312706818946
10875,384.0,1,0.06656000309945324,0.03429462338632088,0.8140520422785161
10876,385.0,1,0.02737388401510181,0.011918859505882366,0.833902262359512
10877,385.0,1,0.027254229558203422,0.012455499411897152,0.904208510913028
10878,385.0,0,0.03036675182874932,0.014319949408760496,0.766348405818488
10879,386.0,1,0.021247692858772083,0.01314356605086299,0.8596043074154911
10880,386.0,0,0.022291514188736494,0.015477630986053266,0.8534150778195382
10881,386.0,0,0.024152828459204093,0.01639134251782924,0.8606379428224102
