rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,ROADS_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK
0,1.0,1,0.8370797599165827,0.06867934726102191,0.041175951586128835,0.028470543140256706,0.3357065128236662,0.008239468345780142,0.08944354742450096
1,1.0,1,0.9400996042835889,0.07545793407603238,0.040041033096240464,0.026831647268174243,0.35286649746123533,0.008192162116842422,0.08854808090014837
2,1.0,1,0.8834256626164748,0.07930776802432975,0.0471257918405289,0.02841284691123233,0.35545843278776834,0.00951081928317855,0.09109964348706807
3,1.0,1,0.951845237653297,0.08104338578882996,0.04300327468596676,0.027416607938205485,0.376656620068582,0.009060721646336459,0.08613097122863415
4,1.0,1,0.9717158626604909,0.08126919163255629,0.0467439015948036,0.030089860527993492,0.3168004273458907,0.00837456660873789,0.08876451341357837
5,1.0,1,0.8217109363918225,0.06978653252877004,0.045421617520345244,0.028772269978398147,0.34451667857043844,0.008250766419188083,0.09016602292037547
6,1.0,1,0.8500709794809147,0.07423934113219487,0.04696582836195912,0.02722391067469984,0.33150979766638283,0.009314877189943949,0.09230280852202384
7,1.0,1,0.8289490528255531,0.07766649033856798,0.04071207124312132,0.030215837689655075,0.32736506030057727,0.008619539286126071,0.0918345280443109
8,1.0,1,0.8813956991732953,0.07879723651796532,0.04584028175022911,0.026507214500652878,0.36834519333274734,0.009299288287043897,0.09480060366205613
9,1.0,1,0.9608592313443448,0.07580772764702212,0.03879891061817524,0.027778056751362103,0.3425920957476574,0.009039037093805444,0.09388282022192701
10,1.0,1,0.9801911629221417,0.07544981488263171,0.04605766012501409,0.0258385847258664,0.3596046561863552,0.00919329364346502,0.08655889971255415
11,1.0,1,0.9379717796537479,0.07165268429187886,0.044845160153569714,0.030674940648173523,0.37932859455176854,0.00946157064540301,0.09104738974852292
12,1.0,1,0.931825792046838,0.06900877787060065,0.04062998070999218,0.0286692179712919,0.3096253967425812,0.009465793487945864,0.0835441797023184
13,1.0,1,0.8366723354568194,0.06966550458870342,0.041553621368839215,0.030322152932997254,0.35290388964273756,0.008577041479418695,0.09630129645636576
14,1.0,1,0.9308474766672262,0.0743250396080486,0.03914073704876417,0.030543226862289427,0.35438166056989806,0.008759290365748606,0.0878761899025123
15,1.0,1,0.9279149426781904,0.0760828887664744,0.04186028977844444,0.02543264486902201,0.327035486772213,0.00914694547650563,0.09138812433908756
16,2.0,1,0.8826503452689766,0.05246758810954926,0.028878113236777726,0.04319875770664572,0.36127920178574585,0.04502428267129777,0.1101565023500787
17,2.0,1,0.9514933658954757,0.058814749740346214,0.033226178894433744,0.03931986199259758,0.35734272114070836,0.04067410794765833,0.10391906254386411
18,2.0,1,0.8993643943822404,0.05215729442903097,0.03510566839275384,0.037929117600114,0.36703689515324833,0.037541991319317854,0.10814015332632576
19,2.0,1,0.840061618439185,0.06246772656744133,0.028810446255987956,0.03832557433265887,0.347655333212098,0.03787914627105335,0.10264555395252663
20,2.0,1,0.9960722685268747,0.0558195120973831,0.030137494109764858,0.04128960144057955,0.3522417148530251,0.044358134459066036,0.11087728733064164
21,2.0,1,0.911279837477019,0.059359718958165344,0.02946214254134933,0.04265976737693868,0.3105253234093388,0.04297367085095486,0.09632721632747589
22,2.0,1,0.8258708978298994,0.05633096997013548,0.02937357263238939,0.04158277482676074,0.32372424758699425,0.04502968998092502,0.10492508429623362
23,2.0,1,0.9667310783490201,0.061646373241023254,0.029583158259026156,0.03637748274811913,0.36240335906552434,0.04127320967320068,0.09690388525759926
24,2.0,1,0.8802669051417262,0.05298547668507032,0.030847932977497675,0.04228190371933724,0.36976715020998413,0.039330270912283465,0.10704133373667475
25,2.0,1,0.8768909960923325,0.057526111461824916,0.0348577018493482,0.04265358408173456,0.3738275542091025,0.03758860041971874,0.1031093288389287
26,2.0,1,0.8636273131371326,0.05561418282757777,0.032685359318020295,0.04152554343619222,0.31959499059725366,0.03990134678592717,0.0988526051213536
27,2.0,1,0.9149203193484146,0.05133048721370207,0.032322695020150845,0.04177127157072813,0.3628937955967056,0.040406645248477584,0.10618619661637901
28,2.0,1,0.9313071100581225,0.059256852808619975,0.035035802954016225,0.03965755444965494,0.30772146882278645,0.0409818193181789,0.11061230778800817
29,2.0,1,0.9589579118351743,0.05771771912383709,0.03506111359718325,0.04288922482681616,0.34342366214238007,0.03942684905447516,0.09148286527051827
30,2.0,1,0.9524425611253475,0.053335526452994594,0.03078063220976518,0.03737598234574156,0.30995812041508386,0.039699985503650115,0.11018401688483388
31,2.0,1,0.9607587074621655,0.05226132879549071,0.028846075163987992,0.03714972694309038,0.33182273560008035,0.03951884719632921,0.10784656263222722
32,3.0,1,0.9761975144856065,0.07301919578856501,0.03787100387462624,0.03537994330842949,0.3340729822934657,0.02960828526064475,0.09507155132147002
33,3.0,1,0.863491600368504,0.06910378587696925,0.041735002010857114,0.03073878323665522,0.38642703525192273,0.029119607428970868,0.09261585333017777
34,3.0,1,0.8175335629901912,0.06701057994980054,0.037578074900092434,0.03528924221990333,0.3460066686573806,0.027828398026833144,0.08075342769238711
35,3.0,1,0.8157777813397808,0.0640324604219632,0.03844454341069092,0.032603504622422876,0.322734213380979,0.02901405985781459,0.08361461849188574
36,3.0,1,0.9463016251796488,0.07112954188365685,0.03778573466097064,0.03376936115648481,0.3715079109644035,0.03269160242140413,0.0943039648454574
37,3.0,1,0.9546316915596632,0.06966381573499907,0.03585818435329345,0.03557392316623265,0.3704565764414463,0.03195712562313892,0.09041392113180585
38,3.0,1,0.9718271147059981,0.06266498676099558,0.03795824679497734,0.0345836911714467,0.35463373838889034,0.03049385344701055,0.08801002187743392
39,3.0,1,0.903053875259561,0.06732450479916147,0.040536437571352384,0.031017030582874413,0.3196272707022162,0.030749050476460333,0.0912417875572821
40,3.0,1,0.8663436153480811,0.06078120063383955,0.04203787224272065,0.03219378001963322,0.35406435063331027,0.02871506101377934,0.09311579898128146
41,3.0,1,0.9121782524616364,0.06948089997707554,0.036909011914513866,0.02903435722311155,0.3147063264963011,0.03333390902593521,0.08334563910034004
42,3.0,1,0.8757945921833783,0.06313119093186192,0.03819802858111166,0.031134180295932547,0.3303050538147854,0.030761966176550474,0.08605551436471205
43,3.0,1,0.9245357014616433,0.07105669785578234,0.043130590080576625,0.03384035414758321,0.3547239794934158,0.032532537013151584,0.08359800468055888
44,3.0,1,0.9641125222398026,0.060451416219223765,0.0422098015335612,0.03525358081331822,0.33731595980219675,0.03151335378213211,0.0863295414267967
45,3.0,1,0.8804459603625352,0.06139197493577826,0.03698000256533629,0.031889517985907966,0.36052482226472515,0.032914180428650186,0.08126992378158054
46,3.0,1,0.8622709934729564,0.06956288968858926,0.03728664741154162,0.02957228058271896,0.37401456084643786,0.028001604758989773,0.08674235997616371
47,4.0,1,0.8550982679271756,0.07740162383467461,0.04540142284328424,0.02326858478737027,0.3254755676497622,0.011134804335977664,0.07760240896459347
48,4.0,1,0.8680002477431464,0.0787905686537266,0.04225710580756617,0.028612837305787484,0.3470219079403613,0.010059730778741059,0.07499240683296082
49,4.0,1,0.8274234431890504,0.08081293437169687,0.048006342031675225,0.026023274063489848,0.36168345484670555,0.010785753905332821,0.07799799989019301
