rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,ROADS_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK
0,1.0,1,0.8386487305508084,0.06899730502772673,0.05058124976751438,0.02202475397909604,0.38239550616158874,0.015195683215403176,0.08656557691174177
1,1.0,1,0.9527561112052169,0.07146065096836546,0.04258313981381721,0.022363258480526463,0.32770995558421484,0.013376604041507733,0.08547066365301856
2,1.0,1,0.9581430497433521,0.07052894645632846,0.04548760651930464,0.02426531446235268,0.3732026477583201,0.014777304159007913,0.09824942022255802
3,1.0,1,0.820190508511181,0.06919750347095956,0.044219728984183755,0.025925642646064558,0.3275794504602618,0.014921683295693855,0.08478366171797536
4,1.0,1,0.8717506763257807,0.06930783710633355,0.048742508415914196,0.02267297667254258,0.3711409728750843,0.014231840752910804,0.09454399150227018
5,1.0,1,0.8180373249205123,0.07693004866155395,0.04871155269767245,0.028036350684008858,0.363390357301331,0.013452060876397887,0.08565599883564094
6,1.0,1,0.8613060052571638,0.07679763600283217,0.04883838060883595,0.024735345565731325,0.35933464563208545,0.012916086080320506,0.08825483517905124
7,1.0,1,0.9642523463217005,0.08138853267474515,0.048359391943124205,0.025696189018468218,0.34587333322415625,0.012849877168003069,0.09106619701280658
8,1.0,1,0.8115905918061256,0.0843625186291587,0.050154771387428625,0.02362777939124723,0.36557491892065175,0.014449948722196727,0.08424753494631958
9,1.0,1,0.9520500215582784,0.08279597503106247,0.046975969671560404,0.02239657769452954,0.34180033987076197,0.01358712485629809,0.09453642744746096
10,1.0,1,0.9618703467833942,0.0735533082296755,0.04190406408700111,0.025396144518768652,0.312793506063599,0.013602429603425505,0.08624439366692217
11,1.0,1,0.9055388583026289,0.08421069916522904,0.04704421200820525,0.0267193320586696,0.3570670154305064,0.013002690505704162,0.09083821726154799
12,2.0,1,0.9797395712881746,0.06256327844659555,0.03262148543321509,0.03958992164826684,0.33986895605711165,0.04482105496410345,0.11346129276566642
13,2.0,1,0.8882188549908391,0.0601660543022669,0.036255353896277355,0.040167370349372525,0.32893695516456656,0.04267724842775604,0.11309022460438202
14,2.0,1,0.8471072243632539,0.05425193841118576,0.03590627022048653,0.03365488123322709,0.3798795765554089,0.0430567631255089,0.09972896628740098
15,2.0,1,0.8539905719623666,0.06385102190421527,0.03807196905236016,0.03390324344728306,0.31493652899761715,0.04114983021448507,0.11405967180557902
16,2.0,1,0.8294276344951288,0.05506942565035147,0.0340279289803359,0.032706012764528995,0.312726552156848,0.042340688201485635,0.0956355487039603
17,2.0,1,0.8738982359713107,0.06312916658924836,0.03639423326114292,0.035887753674751194,0.3643633480018762,0.04827038987125453,0.10675631801088348
18,2.0,1,0.9123304142269031,0.05683420870574361,0.03593645544006633,0.03190799093650295,0.3193286301834956,0.04258789811897017,0.09996384396755516
19,2.0,1,0.926212388032245,0.06066734316992404,0.03457812144496928,0.03615315185697096,0.32163949198067004,0.04602970264541381,0.1077840330166404
20,2.0,1,0.920296475499143,0.05630208850952268,0.033686877432254486,0.033128826416020704,0.3489899379488578,0.045840595331665866,0.09891568299631251
21,2.0,1,0.9688909709743138,0.05809300994705859,0.03337389595200275,0.03384520468070529,0.31057977424762273,0.04116279245034792,0.10514827534161983
22,2.0,1,0.8633557774991353,0.06142984579340107,0.03476119205363133,0.03286378447838554,0.3247396632779196,0.04665815251259068,0.1021573843412174
23,2.0,1,0.8794067260317915,0.0602478011391226,0.03201897931451051,0.03671998161156727,0.35909000109803385,0.043851244968458866,0.10382135050434708
24,2.0,1,0.9361244308447934,0.05982716854556771,0.03275622926499958,0.03878901047214536,0.31183512264082974,0.04154780288867008,0.10241165008524156
25,2.0,1,0.9323692210704142,0.059803818757376906,0.035738179666768205,0.03511541094930926,0.3757783305480754,0.04820880379248898,0.1154036718459192
26,3.0,1,0.9310696640238602,0.07299571977696838,0.03824402003409841,0.03259371285490465,0.3439790698848341,0.029689901548193415,0.09168965543284978
27,3.0,1,0.9828644662854181,0.07390452159268092,0.03864241382243207,0.031952683419473,0.35308685217004454,0.025617171745664614,0.08820114720721031
28,3.0,1,0.9039510224511349,0.07333417554606877,0.03994594138259689,0.030455101592146067,0.3756174879339336,0.02557237293617309,0.08322644861138812
29,3.0,1,0.995649341922682,0.06300579563765223,0.039832464374183314,0.028037947631967985,0.3385805944625747,0.024926374621231786,0.09731630321320113
30,3.0,1,0.8175534575211706,0.07273094840509282,0.037189983660604324,0.0323141670337241,0.3767696914882564,0.028204228268249823,0.09891954240313901
31,3.0,1,0.9487890003585667,0.06171536149891289,0.039049718069330205,0.03171351000021025,0.35222682961979973,0.02478651139306897,0.09193497086096941
32,3.0,1,0.826324891714146,0.0743901121286784,0.03679583420870464,0.029328731024771314,0.3407489152981985,0.025183456535791883,0.09073489728368254
33,3.0,1,0.8288410274229516,0.07132971215476239,0.044979071998522954,0.028612662112377795,0.3296328346538926,0.02941132505532158,0.09131214164628372
34,3.0,1,0.818297157538194,0.07437396161448036,0.04331536001627377,0.03299687554244808,0.32782138636549174,0.027531489078601985,0.09862491209960614
35,3.0,1,0.8636749581262954,0.06674590646687652,0.03698410303063191,0.03082387758884927,0.357251993906432,0.027993824493447124,0.09404541977195893
36,3.0,1,0.8868306498044127,0.07525608565539119,0.04241171238624525,0.033363010463830556,0.31497072141560756,0.02500068215117552,0.09417130513415077
37,3.0,1,0.8573619915824995,0.06348927663531294,0.03954902212404821,0.029927943992773997,0.3613139890323921,0.026391832399636588,0.0897530929129759
38,3.0,1,0.9009683002942172,0.063233068726962,0.036977632729043385,0.03164203610239139,0.3573206610418004,0.02684725625161682,0.09131716395296045
