fid,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
298,0.09463346225143594,0.4029222194918252,0.6403864058646273
299,0.18786444961586257,0.4016009977159438,0.6346816179354356
300,0.3406195160111292,0.3172080639371447,0.5934505463750965
301,0.5230628288542334,0.1950852124255616,0.5175583067600558
302,0.6848952798513231,0.08945127477602531,0.42109441026869254
303,0.8000438977968588,0.0329694563950289,0.33086263011424005
304,0.8623005906090515,0.015683924082674026,0.26534512111973707
305,0.8762766756149298,0.021046334793091988,0.22999585291079988
306,0.8613317898164009,0.03557413469851543,0.21134764187564253
307,0.8487733810737218,0.04503965218438593,0.19125529559191295
308,0.867232806118284,0.03674523012430976,0.1706745471861585
309,0.8943144101530514,0.02651602519475466,0.15000463806478123
310,0.9217619235955147,0.0157646657958034,0.13746451398358472
311,0.05000646244843958,0.18501997552108396,0.47367512211825546
312,0.04880428801088189,0.18982892891009517,0.47866032954916243
313,0.04648430453921323,0.19542846757667878,0.4896202254466567
314,0.042524456773726564,0.19987633812387742,0.5058790904449899
315,0.03817967694779399,0.2166805355194367,0.5240914107389948
316,0.03738772139146853,0.25733099475607696,0.5531602976336252
317,0.04566328007775335,0.32997828149981406,0.5834050820160361
318,0.08230930675877937,0.40724839643711225,0.6036563237123566
319,0.17747923062526383,0.42603661853695324,0.5984988135876061
320,0.3385062626799366,0.344023377534933,0.5583582297844208
321,0.5330659002829944,0.20549988965930263,0.4849885884646881
322,0.703100733323956,0.08208814367878897,0.39162061692442485
323,0.8188124897265758,0.023454898125271576,0.30476506332758435
324,0.8777352084664328,0.01202856893915872,0.2429176872494635
325,0.8915964557581871,0.01752361053154776,0.21188495765239354
326,0.8822395671574981,0.02865192977053501,0.19791605752205316
327,0.8757045084760026,0.035645841978165005,0.18227967515262472
328,0.8931225907203373,0.029863905823033696,0.16528038596614406
329,0.9172712527793077,0.021590012795754652,0.14660100906541268
330,0.05014022558827506,0.1755064422659128,0.4471964856331721
331,0.0486962712610014,0.18351314802732951,0.44983601357504555
332,0.04787899505752269,0.18701017043750937,0.4542950609450568
333,0.04565976422053758,0.18714579756670824,0.46273318749276665
334,0.04072776397150632,0.18809638682467394,0.4734576256984237
335,0.035281077506399444,0.20877465220593242,0.4952031335694841
336,0.03302935210819491,0.2502487697354313,0.525860082168976
337,0.03990840882260911,0.32018381828156334,0.5577418400188519
338,0.0767828877837357,0.39891424219478067,0.5782668047262349
339,0.17447421356216514,0.42489277539024395,0.5713254154587447
340,0.33971565040490764,0.3497458486101077,0.5296758266155734
341,0.5383883660951682,0.21184415447898164,0.45698531431630574
342,0.7108606594998491,0.08492534693982046,0.36617456005705185
343,0.8269029078057882,0.023991740888177036,0.28300255717708417
344,0.8852757842183736,0.01225472412549474,0.22505782813005146
345,0.8981889893345293,0.016556660452868768,0.1979807753480039
346,0.8896043313148707,0.02592374038931282,0.18784515351366096
347,0.8841422737376055,0.03183045840675533,0.17544269793508968
348,0.9041167132644881,0.02608098591586977,0.16153740844128475
349,0.9298152270536718,0.018572038707339797,0.14519084328361648
350,0.05106736776807743,0.15992167020259832,0.432839771108676
351,0.04964930054566667,0.16554527344655368,0.43303653334786824
352,0.0477896965415269,0.17239165503545892,0.43516280252253836
353,0.045567922218903774,0.17095107045477448,0.44122547824559216
354,0.04148602741300423,0.17387015910335143,0.4512626890627162
355,0.03720437220493524,0.19405294836028572,0.47580062887385666
356,0.035564075206313286,0.23233286416193008,0.5088349311402982
357,0.044845219497426765,0.29560610061666664,0.5408873267165144
358,0.08727623259660287,0.3668899015115408,0.5583896397993817
359,0.1901434675947436,0.38934984425902175,0.5463018873460025
360,0.35650018937801775,0.32212072025803284,0.5004234887195681
361,0.5498693115562421,0.19915275512452085,0.42690396226124144
362,0.7163047133679258,0.08404926091566406,0.33909832818157154
363,0.8292853715068654,0.027085291835787284,0.26141777548334644
364,0.8888338927288046,0.01224888144824808,0.20904080163279432
365,0.9017099926827823,0.01594938302924131,0.18706155399361232
366,0.8912648106996403,0.026065940339607952,0.18108639083480557
367,0.8827285723061834,0.032623727218958655,0.17176089972703554
368,0.9032589353700148,0.026127891070984736,0.16046702112637048
369,0.9287375421681303,0.01921727828787743,0.14765717127831354
370,0.9383189044643861,0.015541125106611731,0.13350069005183124
371,0.05239366695225603,0.14897752080608373,0.42617071030553366
372,0.05119005223276695,0.1493292011679705,0.42527673876409305
373,0.0480611371865521,0.15081174253413293,0.4215814693023114
374,0.04446728680140465,0.15226802607833037,0.42944216013316194
375,0.04120482647481881,0.15657569894908116,0.43842678427088266
376,0.03886234778984117,0.17711553209510286,0.46672643637021305
377,0.039174537412683494,0.21610373653581258,0.5017485941047455
378,0.05394436992503913,0.27482609907122285,0.5319569090022345
379,0.10794513121003552,0.32920707895426604,0.5427513932761541
380,0.22155883421873404,0.3357479380645942,0.5221792357461981
381,0.3882209196737872,0.2709212357755231,0.46981661803439834
382,0.566947167959628,0.16992708322712552,0.394517990044333
383,0.7170722906742485,0.07868655454516109,0.3103200374414255
384,0.8221681309385714,0.032624680835118956,0.2396624273058572
385,0.8837957555041515,0.014435327965081353,0.19429038513696095
386,0.9002629210830795,0.01589722563933818,0.1781867765153163
387,0.8900173972512062,0.026359519503068165,0.17701160127587623
388,0.8786367863652074,0.03412082263495493,0.17021215353501837
