rfuid,fid,Target,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,NAT_AREA
76,11.0,1,0.07201759908006938,0.04543996576341369,0.04138634085294967
77,11.0,1,0.06070088251549054,0.04832235466380266,0.046661344341422405
78,11.0,1,0.07047082830568342,0.05038607764959594,0.04457084633444706
79,11.0,1,0.06379504887611302,0.05120151441435154,0.04665672414735048
80,11.0,1,0.06329487402837307,0.049739553169095764,0.045950973246294824
81,11.0,1,0.06494457568123434,0.05073065250565256,0.05088015513429827
82,11.0,1,0.06267047169406229,0.04442628739763718,0.04719495797225112
83,11.0,1,0.06561696277672528,0.05124872440076079,0.051700948044781106
84,11.0,1,0.0713105232825416,0.04713108851716544,0.046543121165545924
85,12.0,1,0.0783932682476563,0.053844990970990846,0.027572287519090546
86,12.0,1,0.07552834993775503,0.056540023205150114,0.03312803802038074
87,12.0,1,0.08159238062968718,0.05099539833873969,0.02859379353614449
88,12.0,1,0.07805364455047421,0.05809256713720635,0.030912588599428387
89,12.0,1,0.0699290603331155,0.05888064662240724,0.03388828490182879
90,12.0,1,0.08078731697230322,0.05062571494330156,0.027280335065789623
91,12.0,1,0.07343956147774348,0.05026272642499413,0.029562023472596073
92,12.0,1,0.06885686220224975,0.054996250673401165,0.03250371526201102
93,12.0,1,0.07964157157925168,0.052089183971170766,0.028660874462252232
94,13.0,1,0.08809118717923659,0.0666028148351662,0.027451623967642225
95,13.0,1,0.0838443558774469,0.06547733212319974,0.024929322272724652
96,13.0,1,0.07882652414083806,0.06271391894120229,0.02790941935251441
97,13.0,1,0.08387433529567515,0.06531339924413346,0.02729785020503819
98,13.0,1,0.08471159428970901,0.057526184085037194,0.028696159087112694
99,13.0,1,0.08360819290278357,0.05728665875176951,0.024472740569062124
100,13.0,1,0.0782889728856201,0.06803503799302993,0.027160551052168948
101,13.0,1,0.08888715165265355,0.05767613446121746,0.02956609927518675
102,13.0,1,0.08412071088400824,0.06659167197826316,0.024800947126421623
103,13.0,1,0.08444828722001284,0.06367094594800263,0.026339838995653116
104,14.0,1,0.08795213837502695,0.07554680540272471,0.036380709851683825
105,14.0,1,0.1010366687449368,0.08618330129895727,0.03991706562935326
106,14.0,1,0.08854531687504336,0.07428555922519871,0.03502232545824413
107,14.0,1,0.09301668894339711,0.07531619466252493,0.034299886654767575
108,14.0,1,0.0971411333359579,0.08556187744659542,0.03764011950016898
109,14.0,1,0.09098778960741219,0.08079452428086635,0.03694642446104315
110,14.0,1,0.09614779114623806,0.07494264543380658,0.03354801473618187
111,14.0,1,0.08295167841471976,0.08289653710921653,0.04061360177205208
112,14.0,1,0.087853620743986,0.07567052346681519,0.03458953070307973
113,14.0,1,0.08505707143757305,0.0866522386856706,0.0401972251185189
114,14.0,1,0.10061423079736095,0.08787012816981961,0.03667636805600384
115,15.0,1,0.3627706295810458,0.2554029625174883,0.38733490866440523
116,15.0,1,0.32246409667786674,0.27624813717278635,0.3415391013555655
117,15.0,1,0.38826392658809333,0.27753854607783573,0.3500674320012075
118,15.0,1,0.3653752820454709,0.25590926812797565,0.3431170036443078
119,15.0,1,0.36233635911234796,0.2621324744580038,0.3970913445297334
120,15.0,1,0.37060561689999544,0.2788278008239345,0.3934770295330918
121,15.0,1,0.3565662647234878,0.290391632285947,0.3658499238172133
122,15.0,1,0.35507392085198475,0.2527084889188271,0.4021465477339388
123,16.0,1,0.33602644895532885,0.19287806022198162,0.3568422726479811
124,16.0,1,0.30363228439310425,0.20157548911114728,0.3598023401662909
125,16.0,1,0.3444483834454538,0.20741622946701754,0.3103901467647315
126,16.0,1,0.32892611585061554,0.20253361906604012,0.3557403190624141
127,16.0,1,0.3414319951222796,0.1838187939309867,0.3473948149065608
128,16.0,1,0.3363667737749618,0.21976938014833555,0.29941053432142756
129,16.0,1,0.333674669895387,0.2149962924852293,0.341451251264531
130,17.0,1,0.2827676156874757,0.15361106532189708,0.2867336520776259
131,17.0,1,0.3142228497398139,0.141843558990941,0.2793708052072127
132,17.0,1,0.3048731638709507,0.16818651864757914,0.2875811519497533
133,17.0,1,0.293898393312496,0.14870006416142606,0.2903285615304422
134,17.0,1,0.26030319110630196,0.14436544317238434,0.31545629501960437
135,18.0,1,0.25887805447079726,0.12660652808896705,0.2945487860798881
136,18.0,1,0.2443171305573273,0.11104651003495758,0.2832311427419909
137,19.0,1,0.22637219228878827,0.08722708886903723,0.30180986097442036
138,19.0,1,0.23734812985558576,0.09995760911069147,0.30005534244309623
139,19.0,1,0.23327587789491877,0.0879717169198889,0.274907278339804
140,19.0,1,0.2387621583150927,0.09017585728508774,0.2542125705205521
141,19.0,1,0.2513539357874856,0.09597284932414007,0.2665840307061826
142,19.0,1,0.24295777714787367,0.0880456919656679,0.28117371441673283
143,19.0,0,0.23092706796145837,0.08828690939315958,0.2902374908766593
144,19.0,0,0.2288978503214006,0.09072925463096759,0.2736133644556656
145,19.0,0,0.25217164024526134,0.08680028816816156,0.2750445164477484
146,19.0,0,0.23106564950290798,0.10053145028607666,0.2794773123502792
147,19.0,0,0.2312728231688308,0.08727228637974073,0.2647883189482886
148,19.0,0,0.25207330869083777,0.0897045099161924,0.2739308823804077
149,19.0,0,0.2507590550751162,0.09446155671287929,0.27771621700141164
150,19.0,0,0.2632321870558434,0.0862666486935595,0.2819099532843567
151,19.0,0,0.25002018428628714,0.0914441540124851,0.2720358230426166
152,20.0,1,0.06818209584404791,0.06269040996035334,0.22796143132483934
153,20.0,1,0.06968248814137729,0.061323265559731756,0.20695600917961968
154,20.0,1,0.07355203521057714,0.06256635496193783,0.22867476013128676
155,20.0,1,0.07055759047988168,0.06111112042514351,0.24549732384797887
156,20.0,1,0.06376999370587612,0.0587337503611021,0.20704051281084584
157,20.0,1,0.06336229456845845,0.05750601090223588,0.23714216693405277
158,20.0,1,0.06327080568204137,0.06350416083606167,0.22139828145037316
159,20.0,1,0.07131701783578197,0.054689776816500495,0.24824234326927944
160,21.0,1,0.07170560310110076,0.05004828938014179,0.1597573112287419
161,21.0,1,0.0723476803032467,0.051924771639858695,0.18188601767106413
162,21.0,1,0.07063636055848697,0.05344943775738961,0.1758057301595078
163,21.0,1,0.06927331901857486,0.050147437059753885,0.17679650074510145
164,21.0,1,0.06366955827690929,0.05577812748703115,0.17907190067679196
165,21.0,1,0.06173826452116304,0.05354578506307508,0.18698921578331942
166,21.0,1,0.06205442908157063,0.05355805329574948,0.18477221915506803
167,21.0,1,0.07153666156113932,0.05431280498009149,0.18802345194275794
168,22.0,1,0.07484218040304545,0.05462438779276845,0.1078516759983659
169,22.0,1,0.06708410302077293,0.05537658097164242,0.09092099904648356
170,22.0,1,0.06944794467859852,0.058358288734687326,0.09129868889132242
171,22.0,1,0.06963736475561469,0.05524692923970519,0.11216238376535868
172,22.0,1,0.06778226596412995,0.058848191131145054,0.10682081865641264
173,22.0,1,0.07165795833689716,0.057311694803153845,0.10765660099228488
174,22.0,1,0.06952104573570862,0.05608711137705226,0.09422445674979095
175,22.0,1,0.07564410106275389,0.05223404523929895,0.09128235130456504
176,23.0,1,0.08575234212623904,0.06597243565718752,0.03521305437277789
177,23.0,1,0.08337856546791872,0.05957003225538396,0.0365307746990844
178,23.0,1,0.07244004275349936,0.05480455846480452,0.039007264012948746
179,23.0,1,0.08212120552447133,0.056103195516576186,0.04087779630596367
180,23.0,1,0.07864566776531139,0.058017358454296786,0.03990725829873694
181,23.0,1,0.07531935999855685,0.060975562739736304,0.03883238196941179
182,23.0,1,0.07865990220605056,0.06123206193198072,0.04223577607348116
183,23.0,1,0.08542303828716251,0.05740460351761181,0.03622020433486667
184,23.0,1,0.08263256470237869,0.06464043170607188,0.0370310890959585
185,24.0,1,0.08881486899230463,0.07851593386904746,0.026735021452267457
186,24.0,1,0.0953848416534831,0.0663063633373638,0.029053121132280483
187,24.0,1,0.10081286981382383,0.07789679977531591,0.023417940549280182
188,24.0,1,0.10367021749007851,0.07297002536358886,0.029248946074160266
189,24.0,1,0.09774097690211621,0.07996838986484908,0.026460384468716125
190,24.0,1,0.09306928560192432,0.08038638644012179,0.027849720088713052
191,24.0,1,0.08797180167681737,0.07789215807749023,0.02314805044148657
192,24.0,1,0.09326278183970008,0.07836330435899223,0.029688967882971026
193,24.0,1,0.09827949301190886,0.06898319524067657,0.027515677616744814
194,24.0,1,0.08996295079787266,0.0794379877292586,0.025281238743632757
195,25.0,1,0.11485565702559286,0.08503156116014568,0.022015048019344
196,25.0,1,0.11729392625707183,0.09273047332042238,0.025257450889841198
197,25.0,1,0.12167519594646145,0.08500252017753454,0.02324705915766819
198,25.0,1,0.10519776227985687,0.09141972275706657,0.02334482610810699
199,25.0,1,0.11396236715906484,0.07856399058690516,0.022503832440794572
200,25.0,1,0.11130995305146259,0.08375119730275367,0.022889292524977966
201,25.0,1,0.11907002196700925,0.08407654545212374,0.02394412427849221
202,25.0,1,0.11564137733118787,0.08062057711670638,0.02448186447567903
203,25.0,1,0.11590605273626986,0.0886022209375418,0.023356133904487302
204,25.0,1,0.11605915794023293,0.07800192429314932,0.025021995941314865
205,25.0,1,0.1064377459093488,0.08204246067963063,0.027001077693471893
206,26.0,1,0.4877875976826751,0.4310034402806889,0.3946662547045667
207,26.0,1,0.5081380593122741,0.4302909923435896,0.35810108719112743
208,26.0,1,0.5133584058751186,0.457108340342159,0.37536376434109575
209,26.0,1,0.4619501119057787,0.4955036892575004,0.34756573462515805
210,26.0,1,0.4688198905065136,0.44529124228024825,0.37492176149774836
211,26.0,1,0.4574653526636522,0.4918714378247347,0.39131908908117463
212,26.0,1,0.5031905577478862,0.5183767730056303,0.40329615360398996
213,26.0,1,0.5325102790904017,0.4427531836197113,0.38320081568929043
214,26.0,1,0.4404536281049038,0.4407270695961933,0.3980854649912015
215,26.0,1,0.464299025787306,0.47447735089354615,0.352969386261735
216,26.0,1,0.4472606707836816,0.4832887986483094,0.3882461317746645
217,26.0,1,0.5200752771468857,0.49711374060379027,0.39271574162573786
218,27.0,1,0.43163377958721655,0.3892892310822616,0.3961064389936088
219,27.0,1,0.5192576306257658,0.39305016451284747,0.3990971846367582
220,27.0,1,0.5182085080208431,0.465083306172429,0.42261569588902015
221,27.0,1,0.49957430411295134,0.3928562713991867,0.4051607898986621
222,27.0,1,0.46029681457272503,0.4224617663012374,0.38573758694467347
223,27.0,1,0.49384420971504545,0.39228889005877077,0.42924123409045756
224,27.0,1,0.48789217547955793,0.414154228595292,0.3716140429790123
225,27.0,1,0.44027836142979543,0.3918307006968191,0.4283757961166952
226,27.0,1,0.5124812326982859,0.3871293741768774,0.40713416323225365
227,27.0,1,0.4737505654992486,0.44581530181376444,0.3693165948574902
228,27.0,1,0.48516789284233364,0.4411017030462536,0.4485751465929959
229,28.0,1,0.4285225855483452,0.3049506030211353,0.3689256173697954
230,28.0,1,0.42352052206176677,0.3642690676452168,0.43282279022670106
231,28.0,1,0.4268255864880762,0.3180125685173319,0.3735056030205397
232,28.0,1,0.38591592129862107,0.34582436544770095,0.3622726774854834
233,28.0,1,0.42474427144342775,0.3596147729304935,0.37859891116856603
234,28.0,1,0.37866997182918893,0.3620162985567406,0.39325694446590514
235,28.0,1,0.3861668926765722,0.34181213197255517,0.3791610897970211
236,28.0,1,0.44544205861942043,0.32794466022767693,0.4382393408700009
237,28.0,1,0.39835463514658864,0.32979805771270465,0.4181453755993528
238,28.0,1,0.4596913308905067,0.3627218274759935,0.4099841654030802
239,29.0,1,0.39052145525522003,0.241718139888709,0.36625973005778767
240,29.0,1,0.3689800953801319,0.25976230787107524,0.36149341227766946
241,29.0,1,0.3428032062158906,0.21886806326065136,0.3764608450882896
242,29.0,1,0.35931786020982903,0.25337220632455865,0.4277415362065758
243,29.0,1,0.36526017494830987,0.23194206057791233,0.37396045784944293
244,29.0,1,0.3755815553994886,0.25144622697174224,0.37478968102768107
245,29.0,1,0.32682076980059316,0.22319128488212142,0.407154925774194
246,29.0,1,0.3864647169829727,0.23954045117062694,0.3962809139480644
247,29.0,1,0.3401182208598983,0.2460698745154004,0.41676411777115807
248,30.0,1,0.29321374978000897,0.145118581806423,0.4020409578200967
249,30.0,1,0.30090698560469453,0.15760950348593894,0.45176999175789445
250,30.0,1,0.2811420897574547,0.14271820481673206,0.41480432331083955
251,30.0,1,0.3227711401849802,0.1471446507914898,0.40507799900270075
252,30.0,1,0.28541156644057436,0.15208194358520072,0.45564662922361465
253,30.0,1,0.3101015444608203,0.1534262793903015,0.44062596733044024
254,31.0,1,0.2788019007407302,0.1086792015983146,0.3848672454826837
255,31.0,1,0.2527565916879356,0.12153178586752726,0.37952597758223533
256,31.0,1,0.2779834101633811,0.1285774568032706,0.43677673485576396
257,32.0,1,0.22337771295783088,0.08649885329664524,0.4300982627479028
258,33.0,1,0.16868334945897714,0.056412604829601316,0.41074202695389256
259,33.0,1,0.16805080665618263,0.060612106580222036,0.4013116962633967
260,33.0,1,0.16135853504236716,0.05569289923967838,0.3642151892450089
261,33.0,1,0.181418296445613,0.052221654950339806,0.4325885830968079
262,33.0,1,0.179051053874157,0.05495604694374557,0.40016539267530277
263,33.0,1,0.17841420015285475,0.052120886556301184,0.369426180127357
264,33.0,1,0.1802254885183562,0.054920081777976165,0.3791279030547016
265,33.0,0,0.16153687633772743,0.06279581059130027,0.3671936997938502
266,33.0,0,0.1710218077107987,0.05809809792022507,0.3787727717976583
267,33.0,0,0.16457287540701268,0.05955339829759383,0.4157639647500945
268,33.0,0,0.16751259319541367,0.061173782319915715,0.3747898299122889
269,33.0,0,0.17375719526139669,0.053567466068992715,0.39887741956019923
270,33.0,0,0.1659429665139804,0.05740733629076697,0.4133449669268399
271,33.0,0,0.16032078380502887,0.06245310234287121,0.4099450789018983
272,33.0,0,0.1618470339920464,0.05717925208771536,0.3961954345003326
273,33.0,0,0.16395274368198073,0.05812274000429689,0.42583368624056117
274,33.0,0,0.1771422107186811,0.055193699804008754,0.4164604432202678
275,33.0,0,0.1604488773908326,0.06263938462023404,0.3973007167979472
276,33.0,0,0.1616690494758965,0.06040580079176915,0.3743703937423874
277,33.0,0,0.16880121471889106,0.061561601217113265,0.42331143560143364
278,33.0,0,0.1824549109064755,0.057075193078478546,0.409867147709577
279,33.0,0,0.17120233075419872,0.059326712398932925,0.4044381743037776
280,33.0,0,0.15796347377702238,0.05527936299407312,0.36746732898014217
281,33.0,0,0.15699798332372042,0.05731459438992188,0.36711378596553024
282,33.0,0,0.16663847820723535,0.05642114864352364,0.4049922881351992
283,33.0,0,0.1645661154477546,0.057613537717871845,0.36105815593634216
284,33.0,0,0.18278099797605626,0.05564455684150206,0.4311279987350608
285,33.0,0,0.15614808457491053,0.06217920916693921,0.37170955503314934
286,33.0,0,0.16843858923336946,0.06293007143281858,0.37344517228101376
287,33.0,0,0.17435514813001787,0.059081946063268734,0.4083024326513973
288,33.0,0,0.18026475040802925,0.051984201775195575,0.4005462928068981
289,33.0,0,0.1567318149006673,0.055280780152661996,0.42312264545235784
290,33.0,0,0.15875185140172185,0.060322737372393485,0.42551848014063626
291,33.0,0,0.15788694700388298,0.0560667491371689,0.4200942720060457
292,33.0,0,0.1635754628767465,0.0516222644569251,0.43952700100573794
293,33.0,0,0.1699579296593535,0.06064461457332557,0.4057544238076462
294,33.0,0,0.17440847291248585,0.052495477309174726,0.371265097049654
295,33.0,0,0.17777531588187676,0.058540450977598996,0.4274552702169149
296,33.0,0,0.16195314149024773,0.06299886142710773,0.3743358256700403
297,33.0,0,0.16136237100025178,0.05811389004329032,0.4154446844841728
298,33.0,0,0.16006870862159064,0.05922669838875407,0.4119661952668317
299,33.0,0,0.15889650799203253,0.0618801969807641,0.37013367321176166
300,33.0,0,0.1579138719400129,0.059818082994763995,0.4152727024397243
301,33.0,0,0.16535297878570276,0.060764155143958935,0.39190091145526273
302,33.0,0,0.18049345411495957,0.056011565684799654,0.40328217037878455
303,33.0,0,0.15721401856485126,0.057881019051909066,0.42118205148201227
304,33.0,0,0.1598217313514121,0.05324919419594883,0.3776977930436151
305,33.0,0,0.16221153254628837,0.05776615775984034,0.39106570482031083
306,33.0,0,0.15971919197864326,0.06217450109388507,0.41471771474534735
307,33.0,0,0.1845925447812442,0.05530977142460917,0.36551437592762315
308,33.0,0,0.17829590730524114,0.06082303689802262,0.3986426983142605
309,33.0,0,0.1577690039341944,0.0575531487860701,0.37315086388013186
310,33.0,0,0.1598220401430258,0.06059921383353238,0.4076998379276538
311,33.0,0,0.16641484467222353,0.051445665478396775,0.4274573475290695
312,33.0,0,0.1607088894569249,0.05604195339333602,0.42327954397266215
313,33.0,0,0.18488465863750664,0.05906729950666002,0.43941370952652786
314,33.0,0,0.16914968470157152,0.060936241595321045,0.3666368178298777
315,33.0,0,0.18129802174246215,0.06285826547822433,0.4262108961560474
316,33.0,0,0.18138573494637686,0.0627993467703415,0.36147189767160237
317,33.0,0,0.16756520440861053,0.05469458115111657,0.3930723749724439
318,33.0,0,0.1910686880995232,0.05232757135611593,0.40788576258530596
319,33.0,0,0.16310208154864592,0.05480103159028417,0.425821514279961
320,33.0,0,0.16829518951796654,0.05153010737834519,0.44170964603952817
321,33.0,0,0.18447632868830094,0.05422050725231306,0.36851959086646763
322,33.0,0,0.16017562851619183,0.06277591378146442,0.43148532260422306
323,33.0,0,0.1854393776348438,0.054584160179541305,0.4363894747062322
324,33.0,0,0.15764819558823756,0.056813807754388414,0.4365962461024787
325,33.0,0,0.18614638484405976,0.06155407441365018,0.37351189467883295
326,33.0,0,0.17912645970521587,0.05618573536210572,0.40806678500208143
327,33.0,0,0.1631076891403993,0.0566166975100217,0.3855815241153231
328,33.0,0,0.1711759741613455,0.054710460875493784,0.419585010325086
329,33.0,0,0.18563551874938056,0.051709015915414124,0.4099925441770416
330,33.0,0,0.18208630768450923,0.05633111850643357,0.43196908030642955
331,33.0,0,0.1894426801692316,0.058053051265580705,0.38345183730637045
332,33.0,0,0.16769122226693176,0.05462624897413149,0.3949274847037571
333,34.0,0,0.1561454170097574,0.04948973531132856,0.4425806836302563
334,34.0,0,0.1521501429242357,0.046497158232813536,0.4132317633673968
335,34.0,0,0.1317314336776857,0.0504680922733107,0.43950572766594553
336,34.0,0,0.1523899860000194,0.043219500440894426,0.4588041170273509
337,34.0,0,0.15164533989025117,0.04876476341817299,0.478964011429722
338,34.0,0,0.13405309122984715,0.044492826463410184,0.4857135887982716
339,34.0,0,0.14314532234927174,0.049116612035371494,0.4227329342603372
340,34.0,0,0.13213997006669215,0.05039862418224946,0.45958325172524056
341,34.0,0,0.13205491515498025,0.0452388339213021,0.4484614932090004
342,34.0,0,0.14794999521207097,0.04790541726739071,0.47438125647526946
343,34.0,0,0.13665360958620673,0.04824747181641591,0.405060935072164
344,34.0,0,0.14712056263678944,0.046588625196958756,0.45420708668299203
345,34.0,0,0.13460958610246138,0.04491592021754548,0.47954634858815154
346,34.0,0,0.13350370401052952,0.04649618472348496,0.4674353477302083
347,34.0,0,0.13676032484194706,0.04657427262352459,0.476824392993143
348,34.0,0,0.137228814215431,0.04588889496989665,0.48612734152165304
349,34.0,0,0.1360120174663292,0.05024523554096923,0.431218157299275
350,34.0,0,0.13447027393120137,0.04923628150885616,0.39948794536679993
351,34.0,0,0.15821237515981393,0.04747750760816121,0.4485754091839063
352,34.0,0,0.15536666734887572,0.04415547167472612,0.40712667240437433
353,34.0,0,0.15555149094788603,0.04967267781563023,0.45893290724318925
354,34.0,0,0.13928729316804947,0.04217679132436631,0.40196236086006126
355,34.0,0,0.1488278884578239,0.04709137214328833,0.4446684762936504
356,34.0,0,0.14098190164513938,0.048682300020588966,0.42744949795819076
357,34.0,0,0.14586017961281003,0.04155084666989642,0.4705102401905792
358,34.0,0,0.13784324163620326,0.04592685183792422,0.4203525631458887
359,34.0,0,0.13541372424165174,0.0503130108626302,0.4821965173024534
360,34.0,0,0.1438255993553726,0.04805918994108037,0.47708973944581307
361,34.0,0,0.14191026171711602,0.04622779850338951,0.4471427446285443
362,34.0,0,0.13418066784921537,0.04978831312755627,0.4318953071576729
363,34.0,0,0.15161593764147518,0.04570131839774941,0.4544791461286812
364,34.0,0,0.1344199712714218,0.04469221407927651,0.4464123084910559
365,34.0,0,0.15434856915478723,0.04832850421076709,0.4645623599176683
366,34.0,0,0.13132198546793075,0.04562672144529043,0.40272242041007855
367,34.0,0,0.15309816398689566,0.0426172505552428,0.46801973632318555
368,34.0,0,0.14009834492335688,0.04164312211497277,0.4128713520188836
369,34.0,0,0.14628082682362098,0.04272225126779675,0.47836115319567557
370,34.0,0,0.14390690517747667,0.048953876915606535,0.4809035494256021
371,34.0,0,0.14279244589789808,0.04180678410841403,0.4514691597635146
372,34.0,0,0.1578908717226322,0.05053687841272818,0.4279983254232101
373,34.0,0,0.13160290756074663,0.0500900705845152,0.4550258283230146
374,34.0,0,0.14261070095247905,0.0440640746816754,0.4457927906568
375,34.0,0,0.1386896338214827,0.04248296649084182,0.4136004710038343
376,34.0,0,0.15634823349746377,0.050236497649738636,0.46254606323511765
377,34.0,0,0.1322959856142918,0.04156457780904937,0.4598615060306433
378,34.0,0,0.13491308528249302,0.045541189896376795,0.43940059409434895
379,34.0,0,0.15545520512943695,0.0479268738503666,0.4380755248240521
380,34.0,0,0.13511356391699644,0.04901950561462438,0.4101865463331173
381,34.0,0,0.15527931382868146,0.041615022657630944,0.4683971757147541
382,34.0,0,0.14685292591225454,0.05061303679225671,0.45746572391366475
383,34.0,0,0.14009433983297945,0.048467866005690134,0.4024184601110718
384,34.0,0,0.1476722675506523,0.04610071349059017,0.401673578497962
385,34.0,0,0.1528767551074369,0.04696703335847669,0.46421127211338026
386,34.0,0,0.15833953727428343,0.04433132067518626,0.46038986891399275
387,34.0,0,0.13768616271810855,0.05027488956132776,0.43213795567923646
388,34.0,0,0.1591128500899573,0.042224691971311144,0.4335917236642659
389,34.0,0,0.14261371688448027,0.04845436771752614,0.40331457415554794
390,34.0,0,0.14410233793374846,0.050460038569791796,0.416519848709548
391,34.0,0,0.13789192103394257,0.04175287942432277,0.44819656272650343
392,34.0,0,0.14036965450606756,0.042267118311593986,0.4214053517996665
393,34.0,0,0.15478818661610644,0.04849969879807202,0.43151628624105137
394,34.0,0,0.15689784791462286,0.04810948756909763,0.40385792035928897
395,34.0,0,0.13607732174005593,0.04404360359808318,0.47573605379047457
