rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK,ROADS_SURR
48,4.0,1,0.04641978148998371,0.024943445197925563,0.308205217478131
49,4.0,1,0.04546950531249918,0.02571054418928112,0.3256946818609036
50,4.0,1,0.053012842177849094,0.023570518675325697,0.33104221602166384
51,4.0,1,0.04863036940803035,0.025534179023159454,0.34997691329974795
52,4.0,1,0.04796689451324385,0.024836855135509817,0.3456542694557419
53,4.0,1,0.05295162548575729,0.024731449098583207,0.3615578778834489
54,4.0,1,0.05081677543173534,0.020900536993886366,0.3324006393723825
55,4.0,1,0.05132276554155095,0.022657927013971263,0.34452258286421966
56,4.0,1,0.05031178965661462,0.02197562244138283,0.34922354161948854
57,4.0,1,0.04717015417154217,0.024622249450095363,0.3370719784784432
58,4.0,1,0.04492475243211435,0.021272629449758013,0.36719278912884007
59,4.0,1,0.05359033081284867,0.02494765828848414,0.37529068511349695
60,4.0,1,0.050669381014321425,0.024513993722211483,0.3456585191052238
61,4.0,1,0.053340032471541086,0.021865565290156527,0.33382337419254077
62,4.0,1,0.046780901090041946,0.021985327499851944,0.37017879890153793
63,5.0,1,0.05404051278128668,0.020609723409282014,0.33903092752834174
64,5.0,1,0.05712511675910108,0.021016561104442607,0.3158622399335462
65,5.0,1,0.05692482495880027,0.019179441824453206,0.35228673940531524
66,5.0,1,0.0492145668288855,0.01921511254721962,0.31444000492264634
67,5.0,1,0.05191585942673974,0.02076561403915043,0.3266415837127548
68,5.0,1,0.05460002623116346,0.02020008597751225,0.3152734502620184
69,5.0,1,0.059327181982079424,0.022464767526096864,0.3756977892512232
70,5.0,1,0.048525677329397554,0.020101583439629273,0.35007585068719044
71,5.0,1,0.04905558933559276,0.021043948233610024,0.34981077942575567
72,5.0,1,0.051876024938215914,0.02141452191364575,0.3823192502570474
73,5.0,1,0.05574091689072201,0.019118077050780273,0.34922902279967083
74,5.0,1,0.05693482648349219,0.017725291482297952,0.3147603633860305
75,5.0,1,0.049791676719136105,0.02055805114923674,0.35365212289280173
76,5.0,1,0.05251881770957608,0.021772488694847342,0.3657291330718249
77,5.0,1,0.05713547336717412,0.019186847447484716,0.33037699312388796
78,5.0,1,0.055958359825468165,0.021234455428490413,0.3674321452061303
79,5.0,1,0.05421121048369613,0.018592727946373285,0.36679966629877875
80,6.0,1,0.152609586921739,0.3732344173980703,0.40396786908639415
81,6.0,1,0.15177284033718708,0.34763319190601266,0.44809743457957363
82,6.0,1,0.16516429251119952,0.34039153594418575,0.42350723162761367
83,6.0,1,0.1746550202599426,0.39375863033708786,0.4134199242081033
84,6.0,1,0.15794362810026524,0.37949079865400476,0.3725429756390911
85,6.0,0,0.16600565339165127,0.38093887393106246,0.4387528593056647
86,7.0,1,0.12312845928524266,0.30833271679416924,0.41020750863815814
87,7.0,1,0.13338727745479734,0.2928788691248405,0.3800762418424212
88,7.0,1,0.1380961515011625,0.30413839181283076,0.37317679210641747
89,7.0,0,0.14100777748466992,0.3138188434278336,0.36608108219383034
90,8.0,1,0.11429192639669893,0.31900596060763575,0.3454039186273293
91,8.0,1,0.1180329990502118,0.3607521360304996,0.35401688066787146
92,8.0,0,0.11715022907220354,0.32409171574985035,0.3198261211413726
93,9.0,1,0.03724175323711458,0.053718494203198595,0.3250076953899374
94,9.0,1,0.03722148229021485,0.04624969698405136,0.29126081022259775
95,9.0,1,0.03481215632936684,0.04909074278197349,0.3076760567452524
