rfuid,fid,Target,AGRI_AREA_SURR,FARMS_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
110,10.0,1,0.9910333372130067,0.06023498818876027,0.03721047706166075,0.04029726196383712,0.06849556439208185,0.13436534723459173
111,11.0,1,0.9354521332481014,0.032118797015599054,0.044789767347234034,0.03482618383660992,0.04600454890995835,0.11415011106881504
112,11.0,1,0.957353872177955,0.0272084456099827,0.04427081318493081,0.03662606384702714,0.046886800520834805,0.11370963821390197
113,11.0,1,0.9967229658793019,0.028865572006677404,0.03783355455555052,0.03637275653570784,0.05313309411440269,0.11743871661801708
114,11.0,1,0.8735386964201127,0.02459765808689165,0.03796603412887916,0.03541985158538075,0.05470116639905238,0.09969929122018543
115,11.0,1,0.9320300973257267,0.025785034255809833,0.04346201571447035,0.03155074373105497,0.045462332549447176,0.1124922947094197
116,11.0,1,0.833243334380274,0.02906735395982079,0.03750196288956045,0.03759579499044542,0.05115075271313612,0.11410425593806235
117,11.0,1,0.9849780293718077,0.024581301397025173,0.04179516730156242,0.03318552660303723,0.04850720843983121,0.10229341988901576
118,11.0,1,0.953268526742244,0.02738073543123373,0.039554981162796536,0.03589554025967456,0.049854841464074845,0.11517300546039876
119,11.0,1,0.8979483762857148,0.025988944972751307,0.03868069187338555,0.03658747180404807,0.047327250149330945,0.10476518907518807
120,11.0,1,0.8547909635964714,0.029070340040505318,0.040409880063323196,0.03632863058514403,0.04925384704674373,0.09765211691748517
121,11.0,1,0.8673646722564441,0.030333461790913816,0.04119526325139524,0.03272665430833269,0.05501645945891901,0.10412375882410663
122,11.0,1,0.9295069453674167,0.026524538005475867,0.037104345689977704,0.03205156784149384,0.04814307458757898,0.11637705775604001
123,11.0,1,0.9077473092075085,0.023940475281276623,0.04265295419488664,0.036555569412867216,0.05455055573800445,0.11069238998203126
124,11.0,1,0.8806951278105036,0.03156084840649009,0.042512547821312585,0.03680863290457629,0.05236252751343362,0.1132847037933429
125,11.0,1,0.8771800613405373,0.024950980484983034,0.03821361361920033,0.03661448489366551,0.04626836848281619,0.10487404961457034
126,12.0,1,0.858604189759812,0.011483573866992579,0.052879425491881356,0.027491857719613468,0.028169227525535304,0.09142434596272234
127,12.0,1,0.8845871083833022,0.01481629270581096,0.05288881016117948,0.028183437171715744,0.030964451087878278,0.08578773359075273
128,12.0,1,0.8921249172244728,0.013261649774682423,0.05280736063803528,0.024626108628603892,0.027868046668323685,0.10234807407679855
129,12.0,1,1.0,0.015181998883167517,0.0527936913281525,0.02865127534827863,0.030779396911179927,0.09960680179626508
