fid,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
30,0.14945839657596946,0.3113512050316911,0.4866815910557682,0.1457201233804024,0.004527982689364106,0.019541195964513317
31,0.11693114075243587,0.27003211755293155,0.5194118543645362,0.10954282115300619,0.0016342720983691084,0.011743882297613665
32,0.08669316289493414,0.22790658136332811,0.5486325273906876,0.07793620832053749,0.00017763490790717655,0.008870498443137444
33,0.06094801051459629,0.1765522192813391,0.5761211897555076,0.04701948634569808,0.0,0.0031485495492960943
34,0.050124317524559314,0.1507848648724787,0.6058382879731476,0.03312273453676981,0.0,0.0009631834122417204
35,0.9405484112683987,0.08152503462333563,0.07789834497973386,0.05692311758185494,0.13269207868823768,0.18193256633796978
36,0.9531516130251277,0.08498352658802881,0.06625408779170043,0.06056000423726132,0.11774144000436253,0.18709314782329434
37,0.9647443647107926,0.08842803679566903,0.053899541737994765,0.06291271789592201,0.08415825042178418,0.16453443792796274
38,0.9632034404057473,0.10257355195341981,0.04611886055145346,0.07489137126007987,0.04819983625517514,0.18479877429243283
39,0.9420971290207947,0.1267273439554956,0.04666083832044997,0.09647754242136129,0.024703152447101476,0.16558671194569533
40,0.8955795584247163,0.15478838092496983,0.06429433548298587,0.11711884646296344,0.02044601935563275,0.17239288962625696
41,0.8231257850696586,0.19721446129051567,0.09814475056427158,0.144843170689215,0.04039127525106123,0.174718069720219
42,0.4345276117344376,0.46008349704279394,0.2686218273049677,0.3997756570284757,0.1847373651698867,0.15343643175839658
43,0.3223237440476246,0.5277652734242914,0.3212211012191607,0.4689802954417284,0.15282439943010648,0.10473692587324435
44,0.2430258839268895,0.5487706888300253,0.37100815857459346,0.4652016927514732,0.08819008530691134,0.04232752161476613
45,0.20187637398228783,0.5132369605623136,0.41022464709165507,0.3710657884400388,0.03532825455649659,0.02364779578174196
46,0.18018956462717464,0.4325878003414898,0.45811513130353176,0.2484040641269457,0.012130968016880022,0.020736378737799356
47,0.15113345418099694,0.34449448293850926,0.5289197833682703,0.15951549899132306,0.004263169481147134,0.018147891962541785
48,0.11259457473059423,0.2768398145094671,0.6021823821854485,0.10785908509436727,0.001126883144406986,0.010102332822521494
49,0.07951329272168792,0.2126846519170371,0.6465490699251926,0.06779730322780567,9.393155426920584e-05,0.0075892481517492805
50,0.05608698664113436,0.1607204905814911,0.6535510551551573,0.038768275726653596,0.0,0.0025143461490721207
51,0.042632860337010026,0.12990682553710642,0.6552898185776878,0.02259448938775576,0.0,0.0006807862555879879
52,0.9216169150656257,0.11359531687241983,0.0699622920888495,0.10648071402770368,0.14470409628628067,0.19446688746419818
53,0.9338977918450043,0.1107956034531657,0.06250931109977849,0.09813597474865461,0.09165130318500282,0.20120534788272876
54,0.9248881460922055,0.12576093450341794,0.06172904965464132,0.09836820145787747,0.04463583279097525,0.223379291008601
55,0.8857925943044387,0.15112939149812438,0.07649541630512012,0.11354864794104959,0.027855905437595686,0.21003554063672694
56,0.8266333844304598,0.18280251549844112,0.1037635672794157,0.13647936103128455,0.03604252611840763,0.22865525669977715
57,0.7600402945653651,0.23280774839788085,0.1303326997269951,0.17224669721830432,0.06613524865746906,0.20516259360641287
58,0.6505457081909655,0.32833360245281895,0.16071275330779092,0.2549309968317149,0.16055855884035697,0.24737574258129189
59,0.501845196557883,0.46877519654051536,0.19529817556030163,0.3788518670599444,0.21154307875989256,0.18228646813275995
60,0.3720167321462815,0.5786452218376554,0.23520594458820265,0.47440753500744504,0.18199498596993438,0.1292249092345085
61,0.27418263241933705,0.612231751569157,0.296830857012733,0.48445881511954697,0.11166889789741523,0.056026889939405154
62,0.22040805369402636,0.5755733523343083,0.36211164176708405,0.39998572409475447,0.04725281446540501,0.036433556858950215
63,0.19447621080213653,0.47897378427685056,0.4384806625375578,0.2758180294679054,0.01983593159140319,0.036520703684635496
64,0.16056492960653,0.3759178305795923,0.5370415331347634,0.17541186596421793,0.006781306175756385,0.028800240750311328
65,0.11462699550988349,0.28953369134769424,0.6389718457925152,0.10910263080979682,0.0013825012596150035,0.017349329422488277
66,0.07492125236939405,0.20472728608515983,0.7132731567074362,0.058851417059123404,0.00010305147265240518,0.008604892437240724
67,0.05082500557266372,0.1461211217311799,0.7419571521371807,0.03023484950670419,0.0,0.002388078415050318
68,0.040148772624901366,0.11413140163007228,0.7558795525896436,0.017949166509660875,0.0,0.0005214906877568507
69,0.8468021764956053,0.17740030520788422,0.08280937243996227,0.16048084274162944,0.5183483445694236,0.1670320587480549
70,0.8827370820866471,0.1456154438652904,0.07543594683520954,0.1449686437943208,0.32344805891100653,0.18518509703934172
71,0.8996430921459955,0.1300261691812836,0.07401629638291536,0.1245925525320722,0.16428154028031142,0.20588201263189448
72,0.8800427527761048,0.1365426962380594,0.08915378414308865,0.11049395199248803,0.057186835492716206,0.22189695460503703
73,0.8318171701305761,0.15958414280609345,0.11855651652428481,0.11395092669020401,0.03559132051915716,0.20811965616635256
74,0.7798484559567568,0.19115109554575893,0.14399865758551092,0.13575101573543294,0.05038069926521043,0.24191576494003006
75,0.734062475622152,0.24746833902095394,0.14372105581222017,0.18494636740400902,0.09031564675304296,0.2421985701402902
76,0.666237978416309,0.34925685800224726,0.12935750205427612,0.2723565787401259,0.1742109519387776,0.2855773136531082
77,0.5463918785700214,0.4964261749818519,0.12953227042336599,0.3952279936104497,0.23020613308358856,0.21153464545366638
78,0.4089089366746217,0.61622764048421,0.17071496464893043,0.48928668251714286,0.20958411782520164,0.14433050710744624
79,0.3076945902346279,0.6405548045163347,0.2503981339067166,0.48335923025873645,0.1431221564260592,0.06705362673084944
80,0.2550080850479449,0.5896305841100093,0.3365365114495093,0.3947496802858606,0.07202134187414237,0.04832335569962289
81,0.22574996051666976,0.49318692689609855,0.42353286013280367,0.28000527800004715,0.0356757676135258,0.04820913398169319
82,0.18383119560039735,0.3977899191535016,0.5216199961472961,0.18803241482527608,0.012613247068104409,0.032441449133227815
83,0.12688650906691337,0.30089923530094276,0.6345296805908951,0.11408106421461665,0.0032330900478951606,0.02027008897357493
84,0.07761391611200176,0.20206335415193324,0.7319694820936076,0.055569124527068456,0.00022060445034835713,0.007194142578792755
85,0.04953172192524627,0.13488387631641735,0.7913296480338806,0.025908560006542666,0.0,0.0011732410540988383
86,0.044224923891798176,0.11327368727829937,0.7940636388647382,0.01864757521523707,0.0,0.0003940022874458753
87,0.7579397978913174,0.2307216009274969,0.13167635481757217,0.17383936438109693,0.6342429414376763,0.07067295403308284
88,0.8088380142851654,0.1958019963300915,0.10415118273793834,0.16324588011878427,0.6691836656507558,0.12212539540303177
89,0.8596946607030431,0.1643019440193022,0.07971130127675988,0.14845473375068857,0.4813059940525557,0.16659503485465624
90,0.876338815922076,0.14012847873925557,0.08371765348673732,0.1254488056416574,0.2641811368954712,0.1939198146414334
91,0.8516388074625012,0.13621604476223168,0.1120298883309264,0.10632415417946711,0.08170242463101496,0.21490608508104456
92,0.8092559823399293,0.15713130117557472,0.14391560521792296,0.10619176294685835,0.04872542375546987,0.21277684079468318
93,0.7759377491724064,0.18852553938182845,0.15104012390660004,0.12928695912670213,0.0668523105142261,0.25289590874296974
94,0.7393388779012336,0.25909175041009314,0.12564765543986256,0.19623637949128467,0.11035725355924289,0.2750605607142963
95,0.6698641080767909,0.3834546339130147,0.0940469910178072,0.3130038606874322,0.1753840388565333,0.2969080888311163
96,0.5520695957496414,0.5341084049284713,0.0932844012343609,0.44581842852997866,0.2310296229298755,0.22294039961068937
97,0.4266165038591644,0.6346768742345916,0.13899481653916426,0.5175465095487048,0.23176050978152793,0.15077382272422574
98,0.34192852137597846,0.6364647685008403,0.2233140886551707,0.48142309737496775,0.18795243461492783,0.09457783578120085
99,0.29806675093701074,0.5734389623975159,0.3161934490035273,0.3827244109351462,0.11836131512873013,0.08361665071740293
100,0.26062252083069615,0.49004775146432067,0.4037782506347073,0.2829541174469492,0.06311243388137491,0.07741337874958869
101,0.2071253062054785,0.4053526836404831,0.5002039995327191,0.19914552536171468,0.0231301446238695,0.046943617520538744
102,0.1441133947428864,0.29392527163357984,0.6161011249128577,0.11486323013086704,0.007304555859000317,0.02489196709633318
103,0.09678396204846201,0.1848797459651731,0.7136922901452017,0.05111434038050151,0.0010988248591319348,0.00859921908237468
104,0.6870886701105392,0.1926858705714479,0.23344925113053824,0.13431296874860185,0.5077993739146855,0.025756621523495934
105,0.7688408496700359,0.18468753741712216,0.15197192913148622,0.14266659904974688,0.6375791724914266,0.07530368966841333
106,0.8387496804433,0.16767702595569023,0.09452925261817069,0.13428581488488672,0.5624271656585391,0.1442666547622828
107,0.857576806676373,0.15164850747120062,0.08921827107606922,0.1174542193730762,0.3574866101265603,0.1798699932403674
108,0.837134142538948,0.14583043164057674,0.11557456223085497,0.10645717539332443,0.11992649212663413,0.20382290424115715
109,0.8117545802984977,0.16287143824400738,0.13267933438724216,0.11347538018952115,0.05787112053642931,0.19296182420667982
110,0.7890620572781879,0.2028977912047138,0.12069446489057456,0.15021017660773564,0.07078558450540144,0.22176195372368082
111,0.7310544393779785,0.30303425025116904,0.08825163210284165,0.2545149928406877,0.1139769456849384,0.254101498593018
112,0.6256525110896656,0.45707365738740646,0.0678892773747102,0.41435415697437133,0.16046560871173618,0.24723129182852185
113,0.49549739764834927,0.6064734227782751,0.0803252520461546,0.5489668427177375,0.20391148008748586,0.18654264346050078
114,0.396963748032626,0.6766372783124492,0.12634576622395668,0.5769338053207395,0.22017364715769455,0.13239378256075424
115,0.34970509458614396,0.6488880148692007,0.19941540444001074,0.49937005283513747,0.20239525104235043,0.10587320128495642
116,0.31750898684144874,0.570299933156173,0.28694655949382747,0.3912713550548236,0.1452034143164593,0.09887816271748677
117,0.26711484795335205,0.48137845736732315,0.38435651347264393,0.29550422487023464,0.07763255635465773,0.08164877027878584
118,0.20007551844998855,0.38293266886338734,0.49838703668169254,0.19968941729641254,0.02564395883741394,0.03813591669631409
119,0.138970212079211,0.25352645427470444,0.6228307901992911,0.09938195383154323,0.0069526203127840075,0.010605645281061686
120,0.10400835191504952,0.1415895452817961,0.7106702290376806,0.033921610223975156,0.000710618259919046,0.001478038873969045
121,0.09221550847086522,0.09429076959809662,0.752419462178634,0.01582295634265652,7.909485015741299e-17,0.000561559172839111
122,0.40557351924416685,0.07082190238288112,0.588078131665144,0.0270214257788673,0.1334716472873527,0.0011896709078892628
123,0.4775939746088106,0.09554017765532852,0.5063009334263693,0.04363089622493303,0.1841275371758851,0.0035043544763286136
124,0.6086709947238771,0.13763304714078073,0.3552172572096002,0.08176241221059982,0.3252176706629965,0.011502365183948027
125,0.7308022104595191,0.15696483143264886,0.2150731314604024,0.10885863514800354,0.5125429330249729,0.050085827887646775
126,0.8150485496282566,0.16653800680271932,0.11791301553299104,0.12072789681786518,0.5336219962771394,0.12504388063814736
127,0.840923524515642,0.17035468963548056,0.08929625230006549,0.12378626013681043,0.39542720408640775,0.16928423536323223
128,0.8317660735261251,0.17294880861047573,0.09732823481155256,0.12807441521535926,0.16522542075434907,0.20149646086127526
129,0.8214323439263378,0.19042506420563643,0.09702707924836425,0.14691966288377634,0.0732766621563014,0.18308202614712252
130,0.7888052392429967,0.2500251567548147,0.07811294224560675,0.21012125874161386,0.07624676245214586,0.1942715300364938
131,0.6858226695033238,0.39164711596869034,0.0559031580122679,0.3670645699334067,0.10416331968913532,0.19933990763548495
132,0.5293258282976853,0.5807833125650492,0.049723736509823833,0.5727556514406565,0.12403658323860356,0.1734759599882048
133,0.39133577513063417,0.7313269828971234,0.06801979357204917,0.6972898630779373,0.1483993135121896,0.12839998157269927
134,0.32838958467891693,0.7748359256562308,0.10841669682783471,0.6705193316548592,0.1677753696032309,0.10228243657488542
135,0.3233166294710031,0.7174887236391153,0.1702164034741351,0.5490567517006248,0.16704727391032612,0.10232858338943933
136,0.30381359839916966,0.6152283882764173,0.2603637785970746,0.42476867695420245,0.1238577858085279,0.09832902562683299
137,0.2446047526327414,0.48836106090435244,0.38490408263883963,0.31019341521007426,0.06400189055027551,0.07433393942509775
138,0.17061497341953386,0.34679778890583957,0.5287634389567605,0.18661546034293502,0.018193094774297796,0.03110742754659394
139,0.11386340103321248,0.2037830747293487,0.6515400636928612,0.07554445219777078,0.0039091617229283235,0.004228014703158684
140,0.0923917275486281,0.10663333493085947,0.7252052593426022,0.02071617757006499,0.00040394096561385893,3.946348189340066e-05
141,0.08393489343229116,0.0759777165802428,0.7675087693492569,0.012336308200496237,0.0,5.8542367913824455e-06
142,0.06888860291222351,0.06048542571508289,0.8207373728163952,0.01005088892603767,0.0,6.453592006023158e-06
143,0.34892488478252714,0.053023372891636215,0.6527132501171375,0.016726748129009275,0.09142310292038901,0.00010577672103093357
144,0.43453590342693815,0.06855682966149308,0.5647766586620403,0.02512494787717004,0.1432842104965485,0.0008083141643460252
145,0.5697835586660279,0.10172804318016246,0.4187983309482149,0.049301286139496116,0.23292302453190267,0.005138981493157653
146,0.7052097850907392,0.134199116717955,0.2598240770451907,0.08006108072033817,0.40358895262071276,0.03550900259508205
147,0.7953180202816016,0.16422507152995072,0.14066891272054138,0.11070018393719375,0.4928787985293391,0.10549301243856592
148,0.8308821840933308,0.18578561179134884,0.08751357334163098,0.1350753162708548,0.4237121390051477,0.15505592030022125
149,0.8388705387080369,0.195164863022209,0.07438403921910804,0.15087565846228976,0.22744399802712212,0.21246033326263553
150,0.8351423242711837,0.2157293234785253,0.06453753774193831,0.1795379292139473,0.09253321317113407,0.20399809939205582
151,0.7777882225866074,0.29833350718416135,0.051905702964284206,0.2737449493693701,0.07972623743711892,0.20838810016355339
152,0.6255521251811693,0.4796868400956793,0.0413394133211876,0.4814472240492574,0.09747485087943648,0.17078041821963827
153,0.4285532978703802,0.702297993133379,0.03930187533364007,0.7227106352058889,0.09857484794957623,0.1256346499699632
154,0.286569819616463,0.8603910830554806,0.051527772282162126,0.8361971668228212,0.10469221642526746,0.07753347217569309
155,0.2502729036419597,0.8822958832725362,0.0862174325061871,0.7669739622007585,0.11137865600775576,0.06490588498982397
156,0.27896945803791656,0.7935522384251035,0.14642934161678942,0.6064912384840846,0.11437683900984782,0.078091266887142
157,0.2786462287245137,0.6583470905287595,0.24806925761019488,0.45462221750051496,0.08178383242503129,0.07934157541566285
158,0.2234143638862593,0.49035862735567337,0.4015526467346408,0.3123302154063245,0.04033961548351268,0.05600345140763476
159,0.15091286982783428,0.31541985199451106,0.5603295530783973,0.1691266262997071,0.00981372027826527,0.026205865003032704
160,0.09838026231074044,0.17398356955870223,0.6613879674826852,0.06116004414051928,0.0011800197974684984,0.0032132777008010453
161,0.08043917019854355,0.0963552540406388,0.7027478104065643,0.01770296954818509,3.6754820023585414e-06,1.5619051848815603e-05
162,0.07483789473238542,0.07275103425608694,0.7470239466746219,0.012487842169334426,0.0,2.9835002354571615e-06
163,0.061019700212600274,0.05634702920002357,0.8163328996151579,0.010024128621051996,0.0,5.4172833038004985e-06
164,0.0482677493546951,0.038875577204012156,0.8838108211208349,0.006594827063696974,0.0,2.7218181187402333e-06
165,0.23475240173706682,0.03740143295408687,0.771835776997847,0.01049277138343935,0.027085786618754874,5.417558061243934e-05
166,0.3014645537042921,0.04491620426420074,0.7030060586836734,0.01391018434777329,0.05450805838387364,8.887144430674307e-05
167,0.41343129288643266,0.05564513035418287,0.5910504452475065,0.017979643369278497,0.1095337450455536,0.00010732455033781714
168,0.5609016525838929,0.08385073561419949,0.4354174402336481,0.03319928567485151,0.1604437624291872,0.0026279571330010405
169,0.7021701066355012,0.12235245464686446,0.27154937328918943,0.06308378930714148,0.2794393115185144,0.02569597876339435
170,0.7916529402598321,0.16120801249551756,0.14988694910679434,0.10259697066331067,0.38645253923006584,0.08765564921572433
171,0.8299705698727252,0.19013261947182622,0.08683492217234369,0.13528826626046028,0.3742070943003883,0.14082352331213727
172,0.8520718478269885,0.19913024607421048,0.059857481283089334,0.15274265800153808,0.25402350054351513,0.21600199431890602
173,0.851560624726948,0.22058050296001203,0.04716275496609314,0.1856428022237782,0.12072420279301069,0.23707634453570114
174,0.7790341997184731,0.3118731076474178,0.041281930260118956,0.2977909389816958,0.10060962332557033,0.25995324101553235
175,0.6073984360360499,0.5047447952797813,0.0375715396109991,0.524840801388027,0.10530655881711623,0.20461227360480852
176,0.4011918861325083,0.7384882131194749,0.0341408433114389,0.7747207498450829,0.0908129697125715,0.1368161139108813
177,0.26053317066411713,0.8982350782026207,0.03935540046601132,0.8854091327403119,0.08684325297281574,0.06719291030016303
178,0.22891439110338677,0.9130619590133581,0.06981379656462801,0.8023200868426056,0.08169099261756305,0.045986050612087465
179,0.26617627595100785,0.8088922158275853,0.13139657299102178,0.6196164660077569,0.08181614511975005,0.059152647241266815
180,0.2776479531048681,0.6524603426054527,0.23879980467615272,0.44785255081917796,0.05476697728289393,0.06764274286268482
181,0.22978002593471464,0.47029966802483963,0.40098521602420895,0.29986356787671303,0.026807173941784737,0.04770492728112856
182,0.15526360958902075,0.2955353876202268,0.5582666784165777,0.16438423588683623,0.007069092950037214,0.026531302121921948
183,0.09633415349591459,0.16493555349594424,0.6394035017957915,0.06468827235862955,0.000652563583736492,0.003691661432943739
184,0.07368406947585697,0.09844165769664226,0.655015946716294,0.021841037336719327,9.887348732069967e-06,4.107471111818415e-05
185,0.07037587513802551,0.07748750826851589,0.6828989950394139,0.014543810332148504,0.0,2.8879475279363204e-05
186,0.06260285951951078,0.06194122143630315,0.7642104325973391,0.012006306639923836,0.0,2.9176750155906363e-05
187,0.05402335663052885,0.04413591195071691,0.8465092275622248,0.008349079150414274,0.0,2.1522452578632843e-05
188,0.047730092043955896,0.03225889374405788,0.8988697279472467,0.0057338430870071235,2.7477321720201085e-18,1.5866521325685434e-05
189,0.20724965283929186,0.031970481654207496,0.7967384903601009,0.007528749112455946,0.009081194885907794,1.003581752810515e-05
190,0.22146089185771767,0.034146506764315625,0.7827848683883801,0.008447636585272679,0.014999618429199122,4.137242839082095e-05
191,0.28775490536904175,0.04181607774300011,0.7155417481426258,0.011619117746426164,0.04147166038882747,0.0002121250896675907
192,0.4098846503401517,0.05255297937991824,0.5948830444827604,0.015137238292037232,0.09056857642570339,0.00021732274715765022
193,0.5716523560463471,0.08233304318211303,0.42493222976156597,0.028403530927836772,0.12631372748622435,0.0016342755643746069
194,0.7180046806008813,0.12371698893639842,0.2543431870332381,0.059232541883835685,0.20980049199779977,0.01821991670430851
195,0.8065165638964027,0.15586751360419082,0.14101014628428116,0.09798414796285392,0.30557815593993654,0.0772604479770203
196,0.8470359194119631,0.17623281365086416,0.08302851119046016,0.12706802848314422,0.3087248120224037,0.1431819585938651
197,0.8728154022780301,0.18502877930701872,0.05206718375056825,0.14166725340601577,0.23894496012768734,0.24813086032054454
198,0.8734307861997767,0.21001821162763204,0.0376425748649117,0.1755328582620115,0.13105513119603118,0.32999202464482774
199,0.8075286449987172,0.29110911635167913,0.0344082148984191,0.2800172329723202,0.11817681025394673,0.38471409259670214
200,0.6583409583635831,0.45511137011489844,0.03447205778728946,0.4789298694976983,0.13652500266711123,0.3377791940618171
201,0.47773177503154185,0.6605926854476462,0.03298788021985828,0.7005575975224224,0.12973226675134417,0.2421089218472417
202,0.3467046616086849,0.8081272348502704,0.037129317710423534,0.8111464243895046,0.129074222799809,0.14178864394179364
203,0.30290250399717916,0.8329900026612608,0.06527706459953987,0.7432670149343853,0.12365043385481955,0.09478995693806677
204,0.31861459779713747,0.7467868197611459,0.12686139312843794,0.5690196286280833,0.11857059761567049,0.0865781733625772
205,0.31433709538192234,0.6060808689896366,0.23216792448072635,0.40545186210703865,0.08236562656200662,0.08061560443741855
206,0.25416726650471344,0.44716450110839406,0.3837195508544432,0.2841095807036216,0.03738070456206967,0.051685418558497426
207,0.16940914838847293,0.294481229766365,0.5347842248663535,0.17681078906239114,0.01032940311935462,0.027362861982723724
208,0.10128015481965057,0.17396437437646506,0.6215186192960102,0.0842450846019319,0.0011103511926621166,0.003956568531534345
209,0.07384704838374705,0.10420383641335464,0.6416910821519313,0.03190420530416792,1.395793348420995e-05,0.00011032521642756978
210,0.07429119619118935,0.08088131419752241,0.6512970163572562,0.019186903864441177,0.0,0.00014948498565583833
211,0.07811267079344149,0.07158068330831653,0.7000507465048593,0.019464693245531642,3.686540503841623e-18,0.0011579271340993072
212,0.07699969884172557,0.05818407555898489,0.7809670487388828,0.017905673408576257,2.3040900435689833e-05,0.0027672839584812663
213,0.07015313104130914,0.04495133369272141,0.8581752155911898,0.015080109697382903,2.4686679038249617e-05,0.0028899893023881435
214,0.06410958390323379,0.03556227197690555,0.9033854962132627,0.012772140067256518,3.079957187056042e-05,0.002251882540532109
215,0.060091697508623344,0.028452268216403398,0.9168961088271641,0.009452871827188038,1.6909569514280143e-05,0.0012647618662691622
216,0.06776720593200734,0.025860963368653837,0.9065310621800841,0.007444241905006853,0.0,1.2878276512472813e-05
217,0.06965412959573976,0.024530074033550654,0.902975856248511,0.00676918014851006,0.0,2.4146751740451672e-18
218,0.24269177244524406,0.03544115132851283,0.7602651721065989,0.008535463721374346,0.019728393292302714,8.565349521961357e-05
219,0.29289022143560495,0.04040472243681701,0.7096930898536485,0.010170878575884909,0.04215175980725546,0.00015508205054394687
220,0.4157424882890426,0.05228970722929859,0.5896866868533759,0.01430929165716935,0.07331490930286848,0.00018404694769238788
221,0.5792527724738481,0.08564110920409929,0.41491357140364427,0.02995161945545534,0.10628960375083416,0.003380333622987177
222,0.7377830365490619,0.12635135265044642,0.22910136896292851,0.06411853180802665,0.14614195274720118,0.025607628621854964
223,0.8292685059471332,0.1527258201986632,0.11785658238851887,0.09940147922107428,0.22850778953999368,0.11656472638483138
224,0.8641796350649636,0.16478438736252657,0.074916867557977,0.12183365218578304,0.23767468881257453,0.1926104398102944
225,0.883093265080111,0.17755337922070885,0.04980170725662949,0.14136652524808124,0.20292076435934095,0.31038588500977926
226,0.8794677091125324,0.2067734530696466,0.03717115870785586,0.17926772819214945,0.138402400196068,0.41920902493652135
227,0.8329333116649525,0.2646768159572692,0.035548006075686714,0.25740856872876744,0.1288371979493405,0.4981715261912628
228,0.7311472325944461,0.3718604557058244,0.03829477294616644,0.39028938535221586,0.14737594455255915,0.4721107238869158
229,0.6013602934704805,0.5182906186607307,0.0395207774872093,0.5514063857279351,0.14782425324307363,0.3582033871522156
230,0.4903872623716369,0.6419581369670897,0.04468616970673446,0.6526105407735521,0.16896545300481094,0.23042879275969066
231,0.4295277629766056,0.6829127126034116,0.07278948554572243,0.6184066734618432,0.18982629131341316,0.1646399391611834
232,0.40124380407597526,0.6331069712993446,0.14133151288627668,0.48123006611206154,0.18352182519437452,0.1286472797215609
233,0.35316763439226606,0.5322493378830708,0.25231222277593646,0.3472822534019641,0.12524862237386702,0.10502225653347107
234,0.2650823164138843,0.41340952161543326,0.39748010784631477,0.25764983213752285,0.04846614846213971,0.05754038918527911
235,0.17206222221077708,0.2874087808985868,0.5423046752498349,0.1783094467889081,0.01176166823993523,0.023289328118845574
236,0.10764683837911312,0.17785152056952494,0.646873056063572,0.09628009834970537,0.001187234963930204,0.0029416581596530328
237,0.08102082340050476,0.1044114581933062,0.6956769759045407,0.040084817065823924,1.3957933484209018e-05,0.00010418135148505338
238,0.08518778434978078,0.07914378433071634,0.6985145449445295,0.025426755815224963,0.0,0.001148658874131627
239,0.10129206624171297,0.07826992284450282,0.6965709857144579,0.032336498189541166,2.3040900435690155e-05,0.008515484640080284
240,0.11209101483386784,0.07591053671341406,0.7286457547744608,0.03776940869295462,0.000139685422025956,0.01700391812293672
241,0.10523705250094775,0.06510735716376721,0.8003980813538201,0.03412924525855652,0.00017157237981712064,0.017950004746965936
242,0.08087137173932721,0.04616014693439882,0.875595534190094,0.022917617107807677,0.00015614320179749812,0.012548962989905932
243,0.062286786163911596,0.03240278680914669,0.9075991397333207,0.013001618910965825,2.6949624616742967e-05,0.0020700786810944408
244,0.05886236495471839,0.024092895061373777,0.908968894152697,0.007654904370697597,0.0,2.0524751823441467e-05
245,0.06358397971304743,0.021092843077499274,0.9044870403334452,0.005748120274374843,0.0,2.0605228025295085e-18
246,0.8513378433640653,0.15441117642706362,0.09104250952246663,0.10466011513069431,0.2343568142897558,0.1819210284978927
247,0.8736479924191023,0.16354725101676318,0.06556270032124879,0.1210179084494918,0.23583758162349633,0.24358872145393054
