fid,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
206,0.38319929711838163,0.28571835165213233,0.7321930186587443
207,0.537357671720719,0.1785013592316109,0.5704983435611993
208,0.6223079696284693,0.08877692181516379,0.42126382973936854
209,0.6339509478002897,0.03429205376236023,0.3254650067077932
210,0.6459676286440258,0.01970883737698746,0.28023608136121725
211,0.7037281643882504,0.020098862972910386,0.24173720509069357
212,0.7907714401709038,0.019179678983951294,0.19478343591866096
213,0.8673331531300331,0.016858789538896028,0.15220397399243102
214,0.9206198447973227,0.014286424224494457,0.131110675505001
215,0.9346931196483603,0.010319751016405228,0.13091621810605877
216,0.9375571942658517,0.007920724723407482,0.13131509034708289
217,0.9354259657221871,0.007241109591186548,0.12891378542327356
218,0.7198213558965669,0.009184781853613417,0.48942480322457127
219,0.672103664589182,0.010803958501208681,0.49536524093135503
220,0.5578498024431264,0.014948743509110546,0.5151267476827908
221,0.3850519827828264,0.03220639069573538,0.5527633064045413
222,0.22254148388027425,0.06731653620080477,0.5793488103847929
223,0.11677641312621183,0.10142571747181497,0.5698912700016837
224,0.07469201496253898,0.12260287955389366,0.5405707787181959
225,0.05186197838337376,0.14442382082928726,0.5310999583368742
226,0.0388516714799245,0.18584461436098548,0.5612276479654538
227,0.03714958749556254,0.2647965512777807,0.6180242195344304
228,0.041458649766153134,0.4009170993514626,0.6841473516886606
229,0.04250393755578406,0.5601514375931281,0.7537570901069727
230,0.046121944829004724,0.6544736507944318,0.8150726228864712
231,0.07255341924639692,0.6207129318437115,0.8530656355595791
232,0.13987654628754587,0.49407173652249553,0.8503944819088936
233,0.24906959216039506,0.360259580527862,0.8001789414571596
234,0.39269551733041963,0.26005451954612946,0.6954388900492009
235,0.5476855385068863,0.1769795005686784,0.5513689320944849
236,0.650823230220319,0.09891180040339755,0.4114867861017682
237,0.6891189292046306,0.042349660216745584,0.32000962398999905
238,0.6938594528003389,0.02640133166058019,0.2846920035988244
239,0.6940016997279823,0.0329342270482239,0.2628842368443167
240,0.7284941975261681,0.03784378577424065,0.22524912776986777
241,0.8030459118497938,0.03533095082530425,0.17461183639884784
242,0.8817443901734766,0.0239027329408775,0.14088146192183812
243,0.9198115799811101,0.01352073852237563,0.12675684912607377
244,0.9269055165268292,0.007967427651749463,0.12493932041682093
245,0.9288826604066027,0.005969329192238957,0.12318942379043347
246,0.09193112000351411,0.1085450988731634,0.5426382010960372
247,0.06598113878495825,0.124851487881418,0.5216976145574111
248,0.05251981723247324,0.15493205726701192,0.5273250620917072
249,0.04591743393823643,0.19835286373884664,0.5615280517902904
250,0.047192898183241176,0.2452506775132616,0.6053004756520592
251,0.05248900133320643,0.31402707441868977,0.64765726248006
252,0.05427227716293852,0.40919878517466257,0.6951502056322538
253,0.057577865234734266,0.4859167715153622,0.7425710661969785
254,0.08281579456367053,0.49234535946740027,0.7739038106129372
255,0.16191079174953044,0.4154321893982062,0.7714425520355912
256,0.2947785092406824,0.3104309673129173,0.727202726077457
257,0.45702020991962566,0.2225415018658098,0.6348171554428642
258,0.6100386980411415,0.1488094445039845,0.5051525198576887
259,0.7248998281716564,0.08367977167733394,0.372726013598277
260,0.7966590910761858,0.038606763520254675,0.284339592949423
261,0.8067506075911977,0.029399966988236482,0.25778771228701214
262,0.7558948321890733,0.04220284256574506,0.2541597440571105
263,0.7321491171969774,0.05084838702094166,0.23712084357933108
264,0.7778169816107203,0.047892591767180887,0.1902887666595349
265,0.86116801250186,0.03155510751615444,0.14269993944292209
266,0.9019123644293854,0.015595688895973138,0.11306807524226005
267,0.9162432976671402,0.007422669421326668,0.11096183207737184
268,0.9218674186796834,0.0040582393879971465,0.11240217032636772
269,0.06202042866890158,0.13682912988737964,0.505902692821803
270,0.05496892218310559,0.1623379429352687,0.5177785634310367
271,0.051184535681554774,0.2026299881098235,0.545672539936736
272,0.052942362550841435,0.2278891752570297,0.5742708922996178
273,0.056619211859648695,0.2547112230433722,0.5968482909765606
274,0.058664548313224575,0.3080671427981857,0.626981308992625
275,0.0653069547830673,0.37695562395834986,0.6663017495358023
276,0.09168614272892718,0.42266686228561,0.6971751044088725
277,0.17319198028419952,0.3909415235529931,0.6992862907206363
278,0.3313277904382571,0.29981743520685944,0.6586737903080746
279,0.5203375901627917,0.19839743561624673,0.5704000911920916
280,0.679517023655537,0.11156003961731524,0.44732790202316575
281,0.7853402687890296,0.054754721615412234,0.32215620414859747
282,0.8620041603366619,0.0257318442520214,0.24014530188794395
283,0.8788947422199933,0.02622223941759674,0.2211288991322311
284,0.8234607135840035,0.04326140744966447,0.23148965881721073
285,0.7836125089044934,0.05330969956758049,0.22859727817590209
286,0.8122252436007297,0.04983096985319373,0.18484022085415
287,0.8760365232603569,0.030541464728801874,0.13429329939891987
288,0.9073256662271929,0.013678993377212793,0.10066343356817632
289,0.9131970465665938,0.006566514968333591,0.09336642248341664
290,0.9178900489411609,0.004677594816876151,0.09731264906823356
291,0.062417056232464865,0.16748001410299584,0.48792142170115427
292,0.05619941735136099,0.1755987401278876,0.4992133366421317
293,0.051644840550560206,0.20062109449238338,0.5155252748874661
294,0.04901441741823335,0.21203296358861398,0.5320314600427531
295,0.04924281459363812,0.2257220035957631,0.5473836237633569
296,0.04919340567510181,0.26912669482637963,0.5699804611659096
297,0.056370389609641774,0.33719500580557643,0.6067570110320689
298,0.08169444652812756,0.4059749616899869,0.641125166116699
299,0.16201146621638204,0.40589308995758744,0.6512269293516467
300,0.33484226243493903,0.3188737733513539,0.6137853126900414
301,0.551155222472174,0.19393964380024709,0.5263630591996385
302,0.7235396089659065,0.08512403155710567,0.40631448303398493
303,0.8231688786763585,0.03039067485224956,0.288264181169332
304,0.8843110676480981,0.014262474569066727,0.214067329507638
305,0.9044604008434223,0.020209098032531354,0.20020718882345956
306,0.8693189673204638,0.03639318310015411,0.21649089791326023
307,0.8424833353708028,0.04527008975847647,0.21753899365156362
308,0.8721640575443466,0.04063220609277844,0.174396573694068
309,0.9164151439891389,0.022425226345813613,0.12418723571209461
310,0.9327020936413463,0.009600126149178503,0.08560338897109063
311,0.06448058637000205,0.19383533347782894,0.4706705762326748
312,0.0565126798651092,0.19007044771420473,0.47696156368266923
313,0.050432794713722334,0.19616134950376884,0.48346237719698854
314,0.04452183943666498,0.19991841819864556,0.4932108153784799
315,0.03650147661268598,0.21400838827939098,0.5099670620875555
316,0.032022229834844776,0.2575057885822672,0.5343122645829891
317,0.03874967973076746,0.3271433470477033,0.5735203906186049
318,0.0603282950938657,0.411374753592995,0.6114712687801638
319,0.1362587638517377,0.4311034387144945,0.6282258598138473
320,0.3165542973819702,0.34699498104213483,0.5923170980029233
321,0.5507505108846779,0.20491666374791695,0.5022694067314
322,0.7366965656608284,0.07743826338838634,0.3837673047137425
323,0.8345457430012907,0.02162269975188662,0.27275833735161886
324,0.8919694857758045,0.011476973903376608,0.20638137649847862
325,0.9130111312507587,0.01679014752908504,0.1946487427374668
326,0.8816534391652194,0.0290018834871602,0.20931995605131568
327,0.8667050274762876,0.03522837969263464,0.20864702584471445
328,0.9033818153968469,0.029901208676299404,0.16675802530863604
329,0.9430385330301911,0.01706189686334697,0.1182228824755691
330,0.06787995973114762,0.1871272750709732,0.44525699127634527
331,0.06356305588685567,0.19647784329431525,0.4507738204368573
332,0.056322428336152086,0.19031218815092293,0.4530841204629225
333,0.052271895483870824,0.18717272787982403,0.4534143456391816
334,0.04664984327305505,0.1877245326649817,0.46204163946565724
335,0.03510682017840572,0.2067776094085064,0.48333090547915236
336,0.028863947194286557,0.2520558995916707,0.5133703279474445
337,0.03428399302803502,0.3182692301045908,0.5571100752235457
338,0.051416986032884776,0.4052522908148732,0.5959331142814233
339,0.1250359583872283,0.4325967764563927,0.6120074223257704
340,0.31134933496504485,0.35568719751656586,0.57376370411638
341,0.5533657419906745,0.21348667013026212,0.4816587150316185
342,0.7456722199222867,0.08048478169531126,0.3652168037061115
343,0.8442022704915605,0.021861655665638118,0.25921758193161043
344,0.8977339662264024,0.011866939042028329,0.1960380123037473
345,0.9147980062265937,0.01597313938236004,0.18455579023706478
346,0.8823010897786729,0.026649285521127084,0.19805128188642412
347,0.870240751490219,0.031740658889446466,0.19922092960849333
348,0.9081747758644384,0.026889866776913504,0.15922548047248983
349,0.9526726362969472,0.015439339586911625,0.11287063900800448
350,0.06279764835766749,0.1593592083173163,0.41833643231195083
351,0.05941922215687769,0.17171508157550466,0.4229709813901255
352,0.054790288195743546,0.17289960239563382,0.42628648821528303
353,0.05099574997155078,0.17176424315836716,0.4254604360167276
