fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
479,0.9526137184709152,0.15891857365978374,0.014108158100663059,0.15309148620861185,0.2002573378123024,0.7209601438051509,0.48123889129774383
480,0.9431684214769421,0.1676103491847709,0.016857887538989296,0.17042270694152536,0.14910084085427694,0.7734074165415933,0.5011263523371261
481,0.919171891155504,0.18783509198918402,0.02067847818164656,0.19245633673169757,0.1231273299255458,0.8382683040001724,0.5223498750224309
482,0.8835718378293304,0.22908798097084446,0.020954698361923808,0.2451843072035816,0.11388685772248434,0.8469998133016265,0.5704603361900803
483,0.794519255966447,0.3313129293858387,0.024032861503149417,0.33357927778608987,0.09672320968998363,0.751015708158372,0.6534002989922325
484,0.6604704853722161,0.42469300422928213,0.0767591237497022,0.3945387027996111,0.08631420912578522,0.5449004333797343,0.7036575375053103
485,0.4614713259679653,0.4155084795572076,0.24954915340341127,0.3530379733468469,0.0502862684588914,0.2946185941367233,0.6452226438151798
486,0.29264161315872816,0.28710648088177815,0.44426002951400745,0.22155835720304226,0.026818314846749278,0.0982758117140797,0.4901685258083157
487,0.17814936924528513,0.14349432967448394,0.6074826356768523,0.10509099817886654,0.0063071221776885905,0.015102425185838816,0.3536162070152772
488,0.16137309773261568,0.10904634068194875,0.6504715688743353,0.06747620290440659,0.0005745101522393242,0.006458842260641095,0.3010073894625254
489,0.16092944721205973,0.11128930367138193,0.7016910617098268,0.06784580288153752,0.00010037060561443851,0.008410546614730214,0.2875352599845051
490,0.1458821581895696,0.10337266223756289,0.7685883296326093,0.056839737292556036,0.00018966473296717828,0.007883762871046604,0.25284073329830475
491,0.09341210871482722,0.05899815145726306,0.8622639419523732,0.030728268670865033,8.211032501888432e-05,0.002856567143553728,0.1843312160941411
492,0.059803084992070384,0.024512617378613138,0.9188275805379718,0.012494759282871056,0.00018629752522523148,0.0008580457354013963,0.1413662370668793
493,0.08927423857137767,0.030782127503953354,0.8862109586574828,0.012549915759370776,0.0007007618637442106,0.003886373752105067,0.1695941796720565
494,0.12360971912646394,0.04581789425547586,0.844644783952676,0.019577314711687166,0.0008107248045814972,0.005201453381816206,0.2296933505437655
495,0.14468952795767293,0.053605144078377354,0.8210907043651996,0.021933270773877415,0.0009439026075074107,0.0055324067405417895,0.2365382374076905
496,0.0788046792490819,0.03186216345483317,0.9024922341279025,0.015280582883427343,0.00021781147566218257,0.001159257741090109,0.15691598117590028
497,0.0393790283221221,0.011934332887978733,0.954059189096867,0.005667366299493334,2.623469485300406e-05,8.203199133234319e-05,0.07092804014748073
498,0.040056041826793475,0.007752729748072969,0.9392009780625676,0.0024058254672235067,2.200066413814026e-18,3.477671599219081e-18,0.055442348602957665
499,0.05692349312465608,0.012191977434789385,0.9055453255732879,0.0037792533039613073,0.0,0.0,0.07509635061188387
500,0.06633681624901511,0.01624712513944796,0.8829345530428458,0.004944445402409203,0.0,0.0,0.0922323400732905
501,0.06726548628437397,0.01696841846257893,0.8756727698308633,0.005508804192099055,0.0,0.0,0.09925610282369948
502,0.9811569324667859,0.09831430863782949,0.02889050127644613,0.08408451124180319,0.3248694006211533,0.6875829846061627,0.362801713082612
503,0.988224216769365,0.10591050980426371,0.019689758266675513,0.0985545960821074,0.278657148515305,0.7039577734721727,0.39579422436245876
504,0.9815392088043228,0.12919588752473965,0.011031623825396207,0.1232209275866301,0.2345303397284611,0.7460311845687381,0.4428386446274828
505,0.9607232445438807,0.15168128425712646,0.012740359829070388,0.1536742579791179,0.18453830156337442,0.7820387809257671,0.4875408267716159
506,0.9240964330068279,0.18983939511833364,0.015703228629755154,0.20094889997041357,0.15195017147354986,0.8138607894970735,0.5281642592393255
