rfuid,fid,Target,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK
42,3.0,1,0.06949640923056569,0.04319554656458868,0.030041455263327698
43,3.0,1,0.06333805775922709,0.03783534023496301,0.026786191759702878
44,3.0,1,0.06213197264288349,0.045835245567696525,0.026445206482384975
45,3.0,1,0.07487468487873182,0.04437325285782495,0.029598435635754736
46,3.0,1,0.061763480421796156,0.04230483153774391,0.028246402595610537
47,3.0,1,0.06874430784762862,0.0403593580256307,0.02898648219841601
48,3.0,1,0.06861658072998937,0.0380198553472604,0.031185264378814307
49,3.0,1,0.06364969333693633,0.04557956927370541,0.02995881485365239
50,3.0,1,0.07434483367532807,0.040736002022127106,0.03309370194575508
51,3.0,1,0.07491875216957407,0.04207068111750861,0.03171432062608773
52,3.0,1,0.07272724162033697,0.04219240448064963,0.02947257140073166
53,3.0,1,0.06916574615345913,0.039039233520138474,0.02891800922404102
54,3.0,1,0.07350065644138042,0.04343173223391663,0.029502263117449617
55,3.0,1,0.06155304423683119,0.039738331793974194,0.03028753005435765
56,3.0,1,0.07370009685104859,0.045138125060539755,0.03363345744132954
57,3.0,1,0.07075434561903533,0.041116924268112934,0.030443242729696403
58,3.0,1,0.06115848933926409,0.040464501908200556,0.028905835550664918
59,3.0,1,0.07337226853440072,0.04539672322553639,0.03289646604758986
60,3.0,1,0.061585121906616594,0.041591963167309266,0.03006643394490801
61,3.0,1,0.06843168149315472,0.041663498046933235,0.03336338422489036
62,4.0,1,0.07968735557998968,0.04523833409363122,0.024146140054999467
63,4.0,1,0.08503627691035183,0.051962170091026924,0.021731383925072123
64,4.0,1,0.07484264712043869,0.04881935016257368,0.025815469242790563
65,4.0,1,0.08403373139954619,0.049701596836948074,0.021674767947003935
66,4.0,1,0.07873937808862308,0.05331095993681921,0.025665410703759384
67,4.0,1,0.07558601285154669,0.04456902364658461,0.023232072913333596
68,4.0,1,0.07916941595493787,0.05061706505613927,0.02280764357629537
69,4.0,1,0.07321262065550435,0.04882864495791479,0.021442299910299483
70,4.0,1,0.07927343624225802,0.04695579699255655,0.02408434747385565
71,4.0,1,0.07614718100957982,0.04415055138789256,0.02408087248357813
72,4.0,1,0.08643301369909961,0.0483729272555159,0.021880544607748784
73,4.0,1,0.07924359269182449,0.052901299198205104,0.02199560359783448
74,4.0,1,0.07377169494764169,0.04762327813436396,0.02390080035379674
75,4.0,1,0.08360114214373374,0.051203592448746935,0.020962508230065378
76,4.0,1,0.08043583182754144,0.045685866924321014,0.02368152958532512
77,4.0,1,0.0772345838325243,0.04484258033119366,0.02018020897153785
78,4.0,1,0.07292638744352153,0.05014860464511447,0.022714670109379297
79,4.0,1,0.08362112337461733,0.04622079759955509,0.024630854774442847
80,4.0,1,0.08170365357273915,0.04603726451692361,0.022059135022688997
81,4.0,1,0.07949148444065837,0.0477549615208554,0.022114336457282724
82,4.0,1,0.07470531934270815,0.048610691884903544,0.0207590476249394
83,4.0,1,0.07243530630033605,0.05135871221235127,0.02383765796648919
84,4.0,1,0.07624455847417383,0.05103279564847061,0.021139186616830244
85,5.0,1,0.09009264876040254,0.05474408007069125,0.01872644989207332
86,5.0,1,0.08821034239637174,0.05902069471458723,0.021677819906837915
87,5.0,1,0.08219955558893596,0.053807169104225734,0.021581406518891563
88,5.0,1,0.08833626162650653,0.058353165909432035,0.021077793308765736
