rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,URBAN_AREA_BLOCK
5214,323.0,0,0.11631900570287014,0.061130637019980026,0.7699040138452148,1.0393798648683391e-05,0.00016086776680036903,0.10465624161988112
5215,323.0,0,0.12313453539144173,0.05972900657762311,0.8035107569857807,1.0336976201616312e-05,0.00015831118435173972,0.10198407750651521
5216,323.0,0,0.12267333610855206,0.059192565019534876,0.8457316310046317,1.0112726541192765e-05,0.00015718647859819327,0.10515892364622684
5217,323.0,0,0.11431030191097177,0.06117881791850647,0.8154693625001305,1.0663927404223823e-05,0.00015755446618613127,0.09947214803149027
5218,323.0,0,0.1239388540735405,0.05764470181999182,0.8093214326623887,1.0725206592772742e-05,0.00015557735620728378,0.10595441594803338
5219,323.0,0,0.11384692906218544,0.060783706078655624,0.7779164558767354,1.0167167960963986e-05,0.00016034422339296576,0.10140329867012667
5220,323.0,0,0.113288195418604,0.06168399743584093,0.7946272470294169,1.069752350256188e-05,0.00015067679592896873,0.10568848144122048
5221,323.0,0,0.11636025029160692,0.060791967852853394,0.7819708550809781,1.0770696719134205e-05,0.0001574455289980271,0.10292924468287752
5222,323.0,0,0.11393155249875153,0.06314472640017907,0.8347823850920272,1.0145196558066017e-05,0.00016450198521957417,0.10527545226911618
5223,323.0,0,0.12108878694488323,0.06041832882883139,0.8266608356742082,1.0429489434498541e-05,0.00015943494159385163,0.1003451896061309
5224,323.0,0,0.12227696725129594,0.06146812980954645,0.838675081241976,1.0377480610598827e-05,0.00015685849184880475,0.10481970980230484
5225,323.0,0,0.12488650470187188,0.06340390199896624,0.8002438666102474,1.0394329344702895e-05,0.0001594580305134004,0.10553190654575698
5226,324.0,0,0.07052705908067486,0.0302862487749253,0.9093944767889653,7.224879275648829e-07,5.941943013019159e-06,0.05060704601614678
5227,324.0,0,0.07829318246690613,0.028249107564022477,0.8791231970182299,7.030255983935227e-07,6.171442855495564e-06,0.05491478471130722
5228,324.0,0,0.07379374811946103,0.03105340909756726,0.8472874063841612,7.124993487484158e-07,6.041687374750322e-06,0.05384626456439091
5229,324.0,0,0.07745271212311393,0.02983573012085712,0.8654348591884419,7.159238304332564e-07,6.1329941963243654e-06,0.05197856118425312
5230,324.0,0,0.07522301837446192,0.030374661160783897,0.8466204436607685,7.137893656271482e-07,5.719927394097082e-06,0.05516618940498505
5231,324.0,0,0.07101887096705979,0.02862093926221608,0.846311714085418,7.166640928825189e-07,5.657965229473062e-06,0.051593923752739586
5232,324.0,0,0.0755220234286021,0.028946820654833994,0.9090927081050814,7.089152477236449e-07,6.061442897957938e-06,0.05271555091010794
5233,324.0,0,0.0749901342671835,0.03014838038164034,0.8488891001626203,7.27941638270339e-07,5.950998064425622e-06,0.05496853245044657
5234,324.0,0,0.07693651145642934,0.02901400448391306,0.8803058534490694,7.18826613853501e-07,5.767991708941598e-06,0.05294649401106105
5235,324.0,0,0.07410790333481951,0.030002705335354856,0.82945211798856,7.348947509137388e-07,6.235145641844665e-06,0.0519134167723288
5236,324.0,0,0.07653371027164092,0.02965505326952066,0.8382637967990352,7.223454038716594e-07,5.899124400004414e-06,0.05025185768567176
5237,324.0,0,0.07622715317417901,0.030156510396723422,0.876150919261212,7.233161347012799e-07,5.819045258929258e-06,0.05149020691394005
5238,324.0,0,0.0702304326185999,0.030926435690939152,0.831906706430349,6.798061371619943e-07,5.857719810170517e-06,0.05177403525812105
5239,324.0,0,0.07452257103902084,0.02942650737864318,0.8649833447161539,6.864694069792984e-07,5.71487926184891e-06,0.05348584891087245
5240,324.0,0,0.07609585138557148,0.02884917050321675,0.8520392013302606,7.371375112139726e-07,5.667874037662976e-06,0.05231015925855928
5241,324.0,0,0.07257446094783991,0.031055449217499784,0.9096438742371246,7.065283583877736e-07,6.035456550143612e-06,0.05308132137852813
5242,324.0,0,0.07299734550712882,0.030035534336780037,0.886974690954275,7.321386085681859e-07,6.1025124670606645e-06,0.05393470578637146
