rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.9333405061616108,0.07653109265785908,0.050434177654765495,0.026455612084238085,0.007867208756828852,0.09254969752568756
1,1.0,1,0.9374048641030656,0.08393017644815497,0.047464698091341934,0.024937074722983524,0.008317848607722058,0.08725690627420374
2,1.0,1,0.958321270983454,0.08323615403625616,0.04730493722383158,0.0249777264684555,0.00797976497566731,0.09295769960735945
3,1.0,1,0.9417322431538536,0.07994764486578902,0.04929347892984286,0.024934047019472615,0.0076269400844126405,0.0889890533932265
4,1.0,1,0.9052064596010696,0.08239309393875785,0.04585420703871009,0.027144080594745178,0.00767485028616513,0.09369054015943266
5,1.0,1,0.9947421654204639,0.0811795875711691,0.05050498338807159,0.025622790645067183,0.007780819436901194,0.0921887283229751
6,1.0,1,0.9827095514650203,0.0822973641414028,0.048332151172002125,0.025472934622998718,0.00757103357233069,0.09540851021233193
7,1.0,1,0.9362434440187299,0.07809582089668844,0.04642568805591292,0.0257380256787338,0.008079078432890057,0.09132284021057512
8,1.0,1,0.946563689569513,0.08392721441179911,0.049987911672132304,0.02486690489333715,0.007547541637299384,0.09591105455285934
9,2.0,1,0.930220899249181,0.068521345690116,0.03710441610949973,0.03648414286673535,0.044165512001788164,0.0998058666495782
10,2.0,1,0.965655966797717,0.06229042747513392,0.03568501107405791,0.035389602092274514,0.047612348455617244,0.09942065128126633
11,2.0,1,0.9371313790992981,0.06357858725086173,0.037840297773422356,0.03792735037126947,0.046170084540197144,0.09575031736379075
12,2.0,1,0.9171121157406003,0.06500653966461875,0.036002292275964735,0.0366271340956828,0.044544977875624184,0.0951245920849335
13,2.0,1,0.9664880366886965,0.06814440331272568,0.03538974548923191,0.03840639768203624,0.04424580347369701,0.09395005629203079
14,2.0,1,0.9520274196792307,0.06207905806714229,0.035904358146117046,0.0385638702705311,0.046550265032203775,0.09739442360088252
15,2.0,1,0.9132178835763878,0.06721349676315778,0.0369265938085106,0.03724150377927233,0.04731660823116238,0.09589798558028988
16,2.0,1,0.9459887160419939,0.06325942312343237,0.035503114829656436,0.039361021282637534,0.044613573812812744,0.09718786335639135
17,2.0,1,0.9302486066808955,0.06456644249958257,0.03830976495692995,0.03848958543281844,0.046017988238768195,0.09801635483352658
18,3.0,1,0.9089319884388595,0.07323398106833129,0.04454649220173976,0.02986599644436053,0.02930723045153393,0.08693560217795944
19,3.0,1,0.9667581083449692,0.07130934998371845,0.04151638075466385,0.03079369359326508,0.03028346658234578,0.08750413034262564
20,3.0,1,0.9805207745420887,0.07254779651611228,0.044469456739106045,0.0302515197389735,0.028534604120687843,0.09327926716499392
21,3.0,1,0.9631552785832826,0.07367412328239627,0.04272566857298303,0.0299723871510351,0.030679974978103906,0.08934993342507912
22,3.0,1,0.942915276090836,0.07351586700308527,0.041232303625055824,0.030378206606659287,0.02858234956522709,0.08645139498911152
23,3.0,1,0.927882140691442,0.0721292864362425,0.04170105218284586,0.03203808470175895,0.028400179545611005,0.0941392865012275
24,3.0,1,0.9176132292228991,0.07164694640449687,0.04192896911865093,0.03289451650638775,0.030537393749237886,0.0917716058351512
25,3.0,1,0.9771736381124202,0.0751695288171093,0.04475098763771658,0.02935374692857031,0.0295829301309163,0.0898628477557877
26,3.0,1,0.9538082294153615,0.07344115236147748,0.04063070866371776,0.030457799092096133,0.029908076531883116,0.08872197287330984
27,4.0,1,0.9337763551520941,0.08309027317019378,0.05128887011231193,0.024093968074187157,0.008930474213724825,0.07210622210855444
28,4.0,1,0.9032089962173372,0.08553263728937195,0.05045687607471776,0.024543757506577446,0.009079249081025092,0.07754068199565183
29,4.0,1,0.908391110608755,0.08297682129551509,0.04917426498552033,0.02408483775298472,0.008939046701882492,0.07599190378002232
30,4.0,1,0.9796035204192741,0.07954709306245479,0.05259102547233727,0.024041794873247584,0.00907310974816873,0.07716683839395763
31,4.0,1,0.9263957712907422,0.08068502167578448,0.05341910287859517,0.02435072849688188,0.009182601363381742,0.07246067850189246
32,4.0,1,0.9784129451256076,0.08551635842334997,0.05029213362996912,0.02254681293829006,0.009223318009148709,0.0788909259555279
33,4.0,1,0.9883990109395486,0.08119769978946823,0.04893350893324561,0.02358813801435657,0.008666720837761042,0.07621868920221657
34,4.0,1,0.9937975729994996,0.07917922551619469,0.04877138190628079,0.02268394196220977,0.009148602840015434,0.0794544681843664
35,4.0,1,0.9500854452649439,0.07920772869520282,0.04828484017241515,0.02492310000375088,0.009237241465848213,0.07842776000374697
36,4.0,1,0.9517584938993324,0.08391836169155438,0.052417431734878624,0.023855363490976493,0.00896753971459797,0.07328340628633644
37,5.0,1,0.9825698588029098,0.09198477205415181,0.058250544475239016,0.021628049595115155,0.005681964340024542,0.08740700003089374
38,5.0,1,0.9172869571017398,0.08542844047351139,0.05740210759015813,0.02067466013904447,0.005883710583355273,0.08490286427066279
39,5.0,1,0.9565685059189366,0.0864292883061489,0.05426071300970135,0.020958815927347454,0.00538508139975252,0.08424653158783377
40,5.0,1,0.9058318677030401,0.08520478894080616,0.05301958869494297,0.020337371272367757,0.0055822566712262385,0.08882541002627041
41,5.0,1,0.9979766882586477,0.08782403537311655,0.0537010026418104,0.02043149997608235,0.005812372569787908,0.09083822558625027
42,5.0,1,0.9631638318813526,0.08880190288736695,0.05543087572549208,0.019868533939616382,0.005707966822176775,0.08634781035903305
43,5.0,1,0.9735041789553864,0.0892433199250373,0.055165206041152,0.021329205104112167,0.005577404717285294,0.08771735262741298
44,5.0,1,0.9143480863227165,0.08466752694252769,0.05522308036925083,0.020031426885000057,0.005341941411548771,0.08910470396140956
45,5.0,1,0.9353178930079953,0.09256192923919504,0.05597466330752432,0.02031691244808337,0.005460604779299473,0.08438609796487681
46,5.0,1,0.9364703491687023,0.08683995537510303,0.056244725249225476,0.02005693944388929,0.005461475950348186,0.08578313953348507
47,6.0,1,0.13642644011925067,0.3114833505330207,0.16624544422640145,0.36434277399973763,0.008166276314368497,0.024647068274976338
48,6.0,1,0.13669175098542316,0.3234243953962385,0.15539976656193358,0.37557989163106315,0.0077941699777628595,0.02394055793769149
49,6.0,1,0.13263640302887647,0.3238802244205695,0.1541744471812475,0.36422852368566816,0.007654454660898313,0.025470228162641866
50,6.0,1,0.1439814063063443,0.3181148983407281,0.15506116655289814,0.396811321338316,0.008364625994947349,0.024033404902727776
51,6.0,1,0.1412546158156045,0.30590306113595167,0.15277636662703642,0.36074166184647355,0.008237760080188958,0.025516236607420806
