fid,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
1,0.03569325018969936,0.05192045920280854,0.4682745514762332
2,0.04134485048741711,0.04365262965875783,0.45651690243170084
3,0.03775736981192496,0.04851918588986298,0.45931126571305636
4,0.036072200811684475,0.054884832510149535,0.4712928807295342
5,0.04099881391173015,0.06377115950202226,0.48915897221235194
6,0.4202953504936309,0.1777370895955722,0.5391533391049935
7,0.42452165022040145,0.14421504097716367,0.5291488712562807
8,0.4353101110144168,0.12058089943619421,0.5156191291191141
9,0.05544592971993304,0.045583546245427514,0.45710250337516534
10,0.04930256195927956,0.04221854105125447,0.4537164438275933
11,0.042562974604145494,0.04701521509362877,0.4581694997340911
12,0.037666077610293364,0.054251421666374186,0.4674169143182367
13,0.03833828337755897,0.06137440580369238,0.4765955290180073
14,0.046523972017252294,0.0789512696013797,0.4955787107177838
15,0.4307784139124767,0.26350366920742085,0.5628110890299781
16,0.43348874785337377,0.19167622822036665,0.5501740602891485
17,0.43705612243207614,0.14644204743604938,0.5352712469340223
18,0.45498830333255763,0.1165028201946371,0.5182747501798659
19,0.5000598162977367,0.09163395280475718,0.5026198838028455
20,0.0639048899873733,0.05756100613787764,0.46681153687874727
21,0.058713946354821835,0.04990463843916035,0.46096185298797887
22,0.05173512033987477,0.05231795123041818,0.46269592759136574
23,0.04426339132037135,0.0589103850810559,0.46283891084994216
24,0.04173283185589157,0.07098587783300986,0.470376055134316
25,0.04641777924541465,0.08357388657101425,0.4854280975811118
26,0.3486927641720271,0.4513871474062646,0.5885078000234787
27,0.3991104996847802,0.4026092373443809,0.5939411485421933
28,0.4307234884723989,0.3164117380614132,0.5806069879577221
29,0.45574530373530464,0.22544626009201282,0.5624489563544681
30,0.4818041951687115,0.15128303241335697,0.5421562851894756
31,0.5188149084376155,0.11412924013478158,0.5221706099610343
32,0.5606631264447435,0.0824612823062514,0.5014297473327416
33,0.5982723451863493,0.055750617027339126,0.48243761387342066
34,0.6270366200567505,0.04519256363367132,0.4611050551547616
35,0.06784831526577846,0.07489841152634384,0.47493800888010973
36,0.06305871086500736,0.07048783472252844,0.47037259860154124
37,0.05530537088888122,0.07150133149495193,0.46843863104326844
38,0.05181370453319507,0.07787083923955586,0.473039695261837
39,0.05714696690284761,0.09512142105386501,0.47747825633131896
40,0.07291629401771828,0.11507101793457841,0.4910891771888583
41,0.10354151496550798,0.1578525911225222,0.5212805062735316
42,0.2449370133494231,0.39997288133385467,0.5938297966156468
43,0.30622222536039967,0.4589665735133384,0.6158899043783795
44,0.3579792787923224,0.44214050602986266,0.6185570544809273
45,0.4089274964971581,0.3596508760856829,0.6031401310094857
46,0.4604226007363072,0.2589174063037102,0.5769254973889945
47,0.5189930998391004,0.16482242616981818,0.5501541207706842
48,0.5817278248340496,0.11135386060922187,0.5242436709511595
49,0.6291416461978667,0.0741250276985068,0.4996117554726713
50,0.6553028658331149,0.04730273840703608,0.47409077360017715
51,0.6727046720177305,0.039990162971915634,0.44876001742720695
52,0.06838700030021826,0.10240602764809684,0.48353102583380775
53,0.06453864755836196,0.099277748068721,0.4795142130575753
54,0.07017602028254907,0.1008035952391567,0.4785188764088354
55,0.08415876839229276,0.11320756235836174,0.48909883253184416
56,0.10319230518718663,0.1363136078527775,0.5060239813314262
57,0.12620710998668,0.18490813367749362,0.5392770310452828
58,0.1543046559676931,0.27844496864221546,0.5850022344108108
59,0.19523894870128594,0.39314851412024276,0.6265107959167298
60,0.24844901564059446,0.4595274997454271,0.652188819406216
61,0.30556186262414675,0.4760715125488345,0.6545134739223925
62,0.3724971803938606,0.3962400228689596,0.6300550792415636
63,0.4474517738425194,0.2817997863675981,0.5943423412335924
64,0.5308029007116717,0.1801957006616027,0.5581282010632228
65,0.6178777754767402,0.1145395568730195,0.5246327778187103
66,0.683814014708609,0.06981126817267316,0.4919004085733267
67,0.7132225937779197,0.04235744943520059,0.46310240110456175
68,0.7129301187258186,0.0301859512188712,0.4354536948647333
69,0.08865989694994102,0.1449332911384544,0.5050149705894116
70,0.0769983393973218,0.13382727945225897,0.4993556360467732
71,0.07754438335710884,0.1202784611637271,0.49598832000399806
72,0.09188136853146757,0.11212937970243571,0.4951344837251378
73,0.11159741947170092,0.11719505956448255,0.5024437399794596
74,0.12642691670126033,0.1385197958049084,0.5277724219650911
75,0.13002855481931047,0.20066918633913458,0.566135547220687
76,0.13166016256087096,0.2964419086137553,0.6156942758670222
77,0.1484357343580569,0.405135960586957,0.6576107188549476
78,0.19193374266979274,0.48859652558326994,0.6830159532232798
79,0.25796930393482803,0.4831463514739064,0.6838547419912868
80,0.33796113974329783,0.39932230954926035,0.6603032743557012
81,0.4253863128251679,0.2876194240012446,0.6180502404165064
82,0.5223855084361657,0.19164087621033207,0.5682763087292864
83,0.6221744845489435,0.12206971663474393,0.5232351643746914
84,0.6990416472501227,0.06870566885239614,0.4808748200055108
85,0.7461201136343663,0.039367670921043,0.4487127722428612
86,0.759234600897146,0.026637812645546616,0.4131986070617908
87,0.1755897336381119,0.15218195756875014,0.524127003913585
88,0.11824875519233535,0.15253070456182005,0.5248222065813375
89,0.09354885235806254,0.14120749293500973,0.520213916774212
90,0.08964580356082102,0.12543707702275456,0.5173743159359486
91,0.10691288210443825,0.10878942845651751,0.5170526010792122
92,0.12594607831598315,0.11123837683854172,0.5261025307588898
93,0.13019950932057944,0.13568611227372937,0.5544478128458789
94,0.11803931273701745,0.2093045480436318,0.5976516740944766
95,0.10555659714500536,0.3271603131977585,0.6472259821203888
96,0.11412924663883071,0.45304775573637085,0.6910686721900975
97,0.1565247324479267,0.5139788483438364,0.7172565923043115
98,0.22700479881089086,0.48393986344446777,0.7171906383704901
99,0.312369014751075,0.39352623648557894,0.6898309843304767
