rfuid,fid,Target,BUILT_AREA_SURR,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR
79,10.0,1,0.6339892966272054,0.045905825337538696,0.041128820339350954
80,10.0,1,0.8797929823127233,0.052174966432375576,0.04575306059816263
81,10.0,1,0.968253222577877,0.05398197851179268,0.03788135689575581
82,10.0,1,0.7182199564037182,0.05179687516707654,0.04322511969694384
83,10.0,1,0.9628024536485738,0.04705446527545282,0.043823132291603034
84,10.0,1,0.9491306472143994,0.0542855190200004,0.038640082714465576
85,10.0,1,0.7783696363897442,0.051111571817716105,0.04598543862217038
86,10.0,1,0.9228229453245542,0.053344785183023546,0.045697739922885415
87,11.0,1,0.7134231716969657,0.048305472107138626,0.04510672932061314
88,11.0,1,0.7890611614174037,0.05652392784471398,0.03633333572896998
89,11.0,1,0.9293618287058503,0.05592029258578694,0.0413809597029801
90,11.0,1,0.8603386112481075,0.05054586638978184,0.03938925032809402
91,11.0,1,0.8660141540357725,0.051983640401186665,0.036360597431230796
92,11.0,1,0.8106812004675573,0.053235103337473645,0.044259907361806905
93,11.0,1,0.9042212750479945,0.05252824656802963,0.039938190997454014
94,11.0,1,0.8002631852222725,0.049554401556105736,0.04076903636628965
95,11.0,1,0.7354594625645768,0.054033904631251496,0.040334580331727724
96,11.0,1,0.7359702225287499,0.051810290520203806,0.03842218644614774
97,12.0,1,0.6433125541260488,0.05671358299354834,0.04314475331292888
98,12.0,1,0.8841872915983224,0.0644852981847837,0.03533277885337869
99,12.0,1,0.6815360219914689,0.06689388709618845,0.03661365392910023
100,12.0,1,0.7776076375060526,0.06152209411531537,0.034637004038105254
101,12.0,1,0.7387520512513472,0.06595675890530975,0.038347539931167414
102,12.0,1,0.6854428224715688,0.05527975224106244,0.03703461242870957
103,12.0,1,0.7585981147599783,0.05889348158209415,0.03621313035343263
104,12.0,1,0.9289597521258998,0.059827305796319605,0.038462277311830065
105,12.0,1,0.719222054333102,0.06612039315696061,0.03422424345816329
106,12.0,1,0.9213533697704791,0.060907155395814504,0.038418932800806375
107,13.0,1,0.6226866642840897,0.07757518297338024,0.04199817114998816
108,13.0,1,0.8238964963747538,0.07333627790458518,0.04369848711602596
109,13.0,1,0.6377293532060999,0.06897277424947504,0.04485658031842942
110,13.0,1,0.6243589402840055,0.07369258037520054,0.04603069042774534
111,13.0,1,0.7555579790676299,0.07308232247718552,0.04796927042815239
112,13.0,1,0.6775417665607976,0.07133282225727568,0.04585900001836358
113,13.0,1,0.6849427218439197,0.06532915094104225,0.04095564869611335
114,13.0,1,0.8849510562917261,0.07126834755504298,0.04152591107377286
115,13.0,1,0.7331281024535254,0.07598515799502961,0.04427905394473287
116,13.0,1,0.7288079995203314,0.0716715869787868,0.0395274213733264
117,14.0,1,0.744556994168614,0.09055226107325659,0.07014574773026384
118,14.0,1,0.9213195860517327,0.08033265655000645,0.07280101382623773
119,14.0,1,0.8008220450705849,0.08933547965600067,0.07445892303890712
120,14.0,1,0.7056843551296598,0.09091461736578607,0.07345135179709866
121,14.0,1,0.6711577004343121,0.07994174935020996,0.07103840304989269
122,14.0,1,0.9255341331378679,0.08784098327200252,0.07092139642192423
123,14.0,1,0.8739938624518826,0.09002506992058656,0.06927269086791507
124,14.0,1,0.9115102237275919,0.09295300882110603,0.06637809746177802
125,14.0,1,0.7636621060537792,0.08878158362133562,0.07243443048116874
126,14.0,1,0.5746258444443167,0.09202380178243427,0.06199875625425845
127,15.0,1,0.7318144753761796,0.3154350018428187,0.3971652009776417
128,15.0,1,0.6881575720680639,0.27761318769213195,0.4137936716146603
129,15.0,0,0.7962106939494862,0.3169355821575533,0.37395652621423237
130,16.0,1,0.6059769240978159,0.21619865127108112,0.4278769140608765
131,16.0,1,0.8682128470681391,0.1968681761691805,0.44909404540982784
132,16.0,0,0.7738573616762615,0.2299710652885124,0.4171843609118231
133,17.0,1,0.8138429234045113,0.17469712486209985,0.48435395413987264
134,17.0,0,0.5635733297126312,0.1761002956143543,0.4233309047548854
135,18.0,1,0.7054898257732313,0.14451597391034027,0.5289606706563171
136,18.0,1,0.6962789397445078,0.13383184816586854,0.44626510341135484
137,18.0,1,0.7051382935966933,0.13627342863731456,0.5001539750267523
138,18.0,0,0.8332515329061928,0.14084400862204666,0.4568989566879158
139,18.0,0,0.8034787238470628,0.1267156077643965,0.5163488942104684
140,18.0,0,0.5995793577114976,0.13557347806740835,0.5022299488610011
141,18.0,0,0.7463148437998322,0.14049588445528485,0.46789614297402105
142,18.0,0,0.6063477273119188,0.1344111687059369,0.4593255075652088
143,18.0,0,0.6496148142754936,0.11860165132083045,0.5205470140614347
144,18.0,0,0.5569827033229315,0.1294111922609239,0.5024485733629643
145,18.0,0,0.7529393235601727,0.12570369201486378,0.527515691881726
146,18.0,0,0.5258839572153994,0.1391803139176959,0.4752873613603737
147,18.0,0,0.8270729984759467,0.12752503902075782,0.5099756865907404
148,19.0,0,0.7408249623972312,0.10521497926752463,0.5160867642281083
149,19.0,0,0.7079547544537808,0.09708052009482565,0.5171614483956766
150,19.0,0,0.7516347266136432,0.09567846644477823,0.5159306700520111
151,19.0,0,0.6114303002854738,0.1000502714079272,0.5432700595712456
152,19.0,0,0.5615107586784843,0.108935674712988,0.5431919399140022
153,19.0,0,0.7700726719448324,0.09773518386110035,0.536592063154512
154,19.0,0,0.5303984804952836,0.11289010886309608,0.5385293306380599
155,19.0,0,0.7654295546446988,0.0950076679866638,0.5102061761920034
156,19.0,0,0.5396428571337393,0.11315171592652512,0.5199324423441132
157,19.0,0,0.7158546870250742,0.10195482173526801,0.4875042506936194
158,19.0,0,0.7583387223086353,0.0965767380866138,0.5551479382074448
159,19.0,0,0.7064261742876832,0.10090947801243683,0.47077055653294275
160,19.0,0,0.5425979194848143,0.0977696210745587,0.5538290195750193
161,19.0,0,0.7675316215667927,0.10524230130028055,0.5246131089509999
162,19.0,0,0.6154644197660243,0.11396572765156676,0.46363482173537496
163,19.0,0,0.755017812379032,0.09673027880942875,0.4889592456119454
164,19.0,0,0.7466381913068417,0.11022991953912159,0.5527003737893836
165,19.0,0,0.8171048363391858,0.11279811820302095,0.5348306809757926
166,19.0,0,0.8199213611187041,0.11058746219018768,0.4675728294540192
167,19.0,0,0.6314943370009432,0.11088493294349491,0.5275998857346618
168,19.0,0,0.5415335411252175,0.1027554347292966,0.4753908011074132
169,19.0,0,0.7074013631549029,0.10110459532660333,0.48477351474644786
170,19.0,0,0.7707165586857332,0.09994887951523669,0.4651026308076725
171,20.0,1,0.956368205095674,0.05966915416350005,0.05402967560161245
