rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.8257676470131953,0.08275674727729455,0.8099852815307053,0.02404061528563747,0.006914149273137138,0.09011894297824735
1,1.0,1,0.8797555417312175,0.08513360813361731,0.6098324412909379,0.027302403132426753,0.007903860148143238,0.07986429870161381
2,1.0,1,0.8190137592181702,0.07098080754765304,0.7603845277676111,0.025725547178593926,0.007360559620671267,0.08771379668997058
3,1.0,1,0.9165304720701066,0.07900857571208898,0.8224828516229257,0.026776224842326096,0.008190965410980716,0.08787941153965305
4,1.0,1,0.9287578690925662,0.08007695930735972,0.6836776118917622,0.023293955008947848,0.008347977251930244,0.08660165957340052
5,1.0,1,0.8530545948095227,0.08380254564553645,0.8506765234796347,0.023494141012737654,0.007713811997863076,0.08703407070739151
6,1.0,1,0.8257042248999813,0.07682029407974746,0.6153345139620989,0.025554478577148453,0.006854305654413919,0.08484916010587061
7,1.0,1,0.9420591916809448,0.07910728820146104,0.8597422777807159,0.026520615359935606,0.006940523882848924,0.09140582236971664
8,1.0,1,0.9291980365609026,0.07549688536664488,0.8483033562430875,0.027292322740988004,0.007519953268087987,0.09436206237351315
9,1.0,1,0.9864439679256066,0.07572335773159604,0.5830285560035351,0.02829171926478702,0.00830732382512161,0.09018205056870622
10,1.0,1,0.842437658972801,0.08072610703255496,0.5707294810025894,0.022313815606729976,0.007846974672048814,0.07951794161556588
11,1.0,1,0.8570136811856346,0.08090478328856276,0.6889870866485268,0.02299964388120399,0.008178328262912158,0.08001474589095915
12,1.0,1,0.9536415345318511,0.08404648967735422,0.6670870135909189,0.027065684868350252,0.007709734914038879,0.09166960389340832
13,1.0,1,0.8508657236236399,0.07474680154066479,0.82052235748118,0.028419577534852383,0.0074251475504642514,0.09334894417845703
14,1.0,1,0.8824768519403335,0.07278358628507064,0.7058103105677769,0.02651286741718196,0.0076473384251468345,0.09141103340585686
15,1.0,1,0.9451569518855116,0.07609688265475038,0.6023599594613835,0.023670404701321163,0.0075119452564638995,0.08936066993402653
16,1.0,1,0.9860166125435078,0.07018688372708548,0.5519649766560444,0.022993031945126124,0.007600407708808757,0.08533938490645859
17,1.0,1,0.8219486425125996,0.0856389329260606,0.7318814836099795,0.02777794454469343,0.007826246459379363,0.08683548109413121
18,1.0,1,0.979338887861734,0.0842649137706812,0.5468653334881138,0.024688006074159385,0.007325402617477522,0.08174990578373323
19,1.0,1,0.9341731316613612,0.08325871205399589,0.7701093016342354,0.02472461154797246,0.00706384788243891,0.08176085457104977
20,1.0,1,0.9713936613703108,0.0716979519899654,0.7799700175536272,0.022360217557951766,0.008018991003874749,0.08913177942312056
21,1.0,1,0.9535949450134427,0.07341700552875297,0.8616591045641909,0.02720833365427449,0.008245667288428545,0.08368610768837179
22,1.0,1,0.9396127139506134,0.07065699778724288,0.6395040055680411,0.02553567931421908,0.00829170075898213,0.08554002314411022
23,1.0,1,0.8427816325667422,0.07910863629541946,0.7227930801501112,0.028458528095010892,0.008314429088065494,0.08961127682660808
24,1.0,1,0.8548822550503914,0.07512101687700669,0.6038263593420683,0.024961702669112563,0.00787797642007839,0.09490917571997867
25,1.0,1,0.8801670670034014,0.08080844942628415,0.6181176621191599,0.02719841573704055,0.007051409319182855,0.08824899043617751
26,1.0,1,0.9155648624345424,0.08072212261270284,0.5765630539388414,0.027841150224373192,0.007959836794601691,0.08484884238669613
27,1.0,1,0.915205565078767,0.07404588415292508,0.851148818698009,0.027946337098742745,0.0072426666009266115,0.09144575490728431
28,1.0,1,0.863208791393621,0.07494177138991143,0.7937213477409829,0.022849479123623565,0.00803524844457849,0.0817862714638394
29,2.0,1,0.8206118409054588,0.062309000615197827,0.6991294450625095,0.03126946210024606,0.04695711084139114,0.08811698686142957
30,2.0,1,0.9089490101340537,0.05853881858519488,0.8286452230992268,0.03545234683791683,0.043978133120580604,0.08936532279184554
31,2.0,1,0.9236524896398476,0.06941957632125903,0.6560557600812087,0.034519004402406,0.04737004639913581,0.08841703990508558
32,2.0,1,0.9434445215617886,0.06544568522707007,0.7154208101112655,0.03065645665151844,0.0423236584667039,0.09356784863052235
33,2.0,1,0.911293908265998,0.06929719112065634,0.6299179649159518,0.030500637285267296,0.047153337705542926,0.08940621309162007
34,2.0,1,0.8503365372767915,0.06463978019278702,0.770238423681126,0.03654316306954328,0.04231014887855386,0.09897305503292277
35,2.0,1,0.9518888911698207,0.06392202548253956,0.7161203100187713,0.037848985342690315,0.04513855552112747,0.09609556967901184
36,2.0,1,0.9428866696867779,0.06218965907173145,0.7577551022180665,0.03246496621755629,0.044097348811701416,0.09738588769810241
37,2.0,1,0.9664891406516724,0.056706106017055,0.6574068467118676,0.03420739211293916,0.04752706593914327,0.10007562129909292
38,2.0,1,0.8804329827840861,0.06640242219434735,0.5899933006264814,0.03789085928102138,0.04471127453800584,0.09618590442770912
39,2.0,1,0.9752241368007819,0.05849667101673252,0.8906129864317427,0.03277811100482163,0.044484172601869904,0.09134564195885739
40,2.0,1,0.9637004700409686,0.06267488223759565,0.6544671792235933,0.0338208572149784,0.04030160386086123,0.1028987703066656
41,2.0,1,0.8273937496909498,0.06869867119502455,0.6202193425845939,0.032250907128795775,0.04264355981378215,0.0870183367860434
42,2.0,1,0.9737928111586893,0.06669154687688358,0.7282865567777552,0.03177911720849975,0.04363129778812287,0.08688917858941454
43,2.0,1,0.9072261858844143,0.0691966916927369,0.6548304241928985,0.03296356002669583,0.04035292707902902,0.096951286966051
44,2.0,1,0.8182856307644806,0.05787343571300404,0.7959670102406549,0.03448224972561053,0.040378256150990624,0.09424547204354869
45,2.0,1,0.9840851371282666,0.0626518372364102,0.7898966656783049,0.03099682184200009,0.039990352017035345,0.0923244665799772
46,2.0,1,0.8445703736237153,0.05993532109914783,0.6393742283688589,0.032938619967963434,0.04454861502072221,0.096034408133172
47,2.0,1,0.9043899451080982,0.06262414343568992,0.7123803240131829,0.031172786109031455,0.046418202793863245,0.09155147104645839
48,2.0,1,0.875583433601356,0.06322412102140597,0.6585646019826275,0.03775969878553283,0.039761745376780164,0.09195130684991115
49,2.0,1,0.9779934321121949,0.06604487550572852,0.8200029177103639,0.03390680058739052,0.045544201388984046,0.10280274944559212
50,2.0,1,0.8930048100827118,0.057244533722809854,0.749089382336896,0.030798672406952485,0.04286463207744594,0.091185480289086
51,2.0,1,0.8613194158575717,0.06713028953136453,0.6797813501620271,0.03424946810863218,0.041677098045839085,0.10293935940283322
52,2.0,1,0.8610483221229059,0.06803184538256418,0.773178890533423,0.03397133480019147,0.04609356629659716,0.09877930000864121
53,2.0,1,0.8957657776559701,0.06496841883852317,0.8693088029934549,0.03063360067677772,0.0437660990060185,0.0907779819450223
54,2.0,1,0.883984569284995,0.05962042194295089,0.5824550486418024,0.034317309866788465,0.04160064192658705,0.09862396207670181
55,2.0,1,0.9336561931784639,0.061911644117383716,0.6968043816679412,0.03267615031192043,0.04315956181634764,0.0910007751012219
56,2.0,1,0.8391888706592788,0.06665424752925704,0.7905888175950234,0.03651261937320973,0.03987088193125882,0.09149656090712543
57,3.0,1,0.9112682048306612,0.07400802742019123,0.7405237333488122,0.031133642481601043,0.025898987693412718,0.08899906698176092
58,3.0,1,0.9372889412481555,0.0653080478617851,0.7741007202811833,0.032968825674208495,0.02760241938692934,0.08557027139483238
59,3.0,1,0.9811910395176301,0.065013622094523,0.7125585749830592,0.03029827533886497,0.030404419309553215,0.0820329959350478
60,3.0,1,0.8380720965054304,0.07592060564997373,0.8258340534805713,0.03240563546493353,0.0278771209316801,0.08272415169505445
61,3.0,1,0.9483304702243867,0.06402912325991421,0.7308958156082717,0.033175017762770084,0.02765800344642935,0.09110253774669802
62,3.0,1,0.8505244562769045,0.0753230307454218,0.5627849011434319,0.032975653248424594,0.029698985311464508,0.08472189957335798
63,3.0,1,0.9332422201695151,0.06956680340173561,0.8678541878786415,0.03188564553577928,0.026451389230891284,0.09005785633141748
64,3.0,1,0.9360706380226929,0.06458707465293545,0.7201531228313856,0.02757489054783141,0.02722541239134342,0.08371780492737087
