rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.9192033187033064,0.07279027871300904,0.04182073427560909,0.024905636394585803,0.011801117262863085,0.09043552411686422
1,1.0,1,0.8477205161781687,0.0785894533848403,0.04619326496863834,0.0258151416159612,0.011305853068493243,0.08886832593485762
2,1.0,1,0.9230647658947985,0.07192987156104048,0.04599894519052899,0.027081612836417163,0.011545872879987155,0.08606322951041304
3,1.0,1,0.8938647986562662,0.0717805552434245,0.04361477044029837,0.0239244612537743,0.010881011213572628,0.094116671301702
4,1.0,1,0.8248938703094394,0.07813981421014606,0.0474039890255167,0.025670799212686952,0.011565636401990743,0.08796293318242093
5,1.0,1,0.9299468363598271,0.08100662822357037,0.04005590347364538,0.02565789396621621,0.010488804671764747,0.08173256719001155
6,1.0,1,0.9689681026656842,0.07501673944780023,0.04552529121291005,0.025025718567215006,0.010399052379705741,0.09349735981067332
7,1.0,1,0.8150612105374778,0.07107615030487391,0.04739382175756691,0.022594579492691152,0.010901533474717036,0.09067053354497838
8,1.0,1,0.875866643497829,0.08136611899023494,0.041196002890200804,0.025932548801638512,0.011449658529590727,0.09222576677957517
9,1.0,1,0.8171247348601032,0.07947444779951003,0.04115638874097937,0.023155666790321994,0.012027154874825908,0.08106710014340342
10,2.0,1,0.998230617414877,0.06676374940359076,0.03511114160000624,0.03259726127006273,0.04554845079106172,0.09140774419539605
11,2.0,1,0.9661634799634798,0.05867379863594506,0.034761533844627296,0.03312263330414653,0.04833223967983957,0.09530770781561153
12,2.0,1,0.9995784887427059,0.059322361719366654,0.03489453034066462,0.03763387282123586,0.04514881973870907,0.10058893705891378
13,2.0,1,0.8214709168414293,0.05694908327376111,0.029557484952578216,0.04005206402595904,0.04755968312759087,0.09700334368679384
14,2.0,1,0.9210342775043894,0.06400208896711443,0.03538563507166053,0.03220995853648657,0.04167330981161667,0.08830270383095824
15,2.0,1,0.9692988390453449,0.06648720151168079,0.03308370442726119,0.03317320861732789,0.04441989395594008,0.08574942950847964
16,2.0,1,0.9886042601673969,0.05847725983229761,0.03422227178711988,0.036974616961556704,0.04578967685819292,0.08869782156160215
17,2.0,1,0.9547557966311242,0.062448823850482615,0.03167456983031831,0.033628340524069,0.043504578070367984,0.0909771163416705
18,2.0,1,0.8966211738544135,0.06655448404734417,0.03127184825107604,0.035745222087759695,0.047376480365254964,0.0915772449559617
19,2.0,1,0.8992187499926784,0.058419333345093645,0.03569251398251419,0.03322952138499779,0.0450017015711693,0.1007957253172339
20,3.0,1,0.8630508421093431,0.07022168768854047,0.040592606009126515,0.03371423613531481,0.02524595799476161,0.08589909008426948
21,3.0,1,0.8206488111654272,0.07282159467542394,0.039694338122650656,0.030042309836622323,0.02941759606141483,0.08248311497057023
22,3.0,1,0.8329404975131735,0.06770149557985014,0.034499247751561345,0.02700689518901476,0.026725572534979914,0.08025926402411948
23,3.0,1,0.8195887135114412,0.07040368543755875,0.0352907943674255,0.03203613991613544,0.02845945718054856,0.08451428713247751
24,3.0,1,0.9601828706039504,0.07370880671425148,0.03709701414046401,0.03155566437909793,0.02745679032120868,0.0795523340357705
25,3.0,1,0.9928787288818159,0.07503907980519815,0.038511752886015826,0.029217439965411283,0.02821970943368722,0.08837846651817763
26,3.0,1,0.9314661865964466,0.07204632717318449,0.03932872486143924,0.027928552227297655,0.02526953877442168,0.07840268348826174
27,3.0,1,0.9812326052546179,0.07001211883377616,0.03480952310804383,0.027171106677432773,0.026430622468008005,0.09407841563792331
28,3.0,1,0.9348527970588728,0.07265823857532297,0.0411410904288474,0.02682120025508139,0.024666969117317417,0.09110492547289314
29,3.0,1,0.8448591911160062,0.07108917420762406,0.03947729590275065,0.03037316776035508,0.02854671295348639,0.08783480192031369
30,4.0,1,0.9338178572110222,0.0862663297322109,0.049362802558477005,0.02574732372342865,0.009927361754268652,0.07943530024960259
31,4.0,1,0.8178552212637629,0.0738952028635482,0.04906712211527064,0.02032790567828805,0.011657804139530294,0.0778153026706934
32,4.0,1,0.9763418700885592,0.07672298567867528,0.04185030437978874,0.024113158980486545,0.011849117087806785,0.07334286838956747
33,4.0,1,0.9162074198413924,0.08111459674652427,0.04208481881028674,0.020571293505418153,0.011804484139544191,0.06590664103221126
34,4.0,1,0.8380917529387171,0.07195370493359668,0.04363743240788683,0.025664451111313633,0.010813348113070151,0.06642128887321294
35,4.0,1,0.8755916307258551,0.08402455706046401,0.04766358488197903,0.021404251500301414,0.01174659258261466,0.07828923337144277
36,4.0,1,0.960670932724931,0.08618973805624164,0.04807021758163916,0.025383521176860914,0.01108896111564513,0.06706633293676953
37,4.0,1,0.8984645929317403,0.07430489539521938,0.04929478062568455,0.02385287349559629,0.011521030572264808,0.07300145098706075
38,4.0,1,0.8961705692101533,0.07284846237073966,0.044889620420135196,0.02239906120372179,0.01066030372664954,0.07797065488763047
39,4.0,1,0.9579771790088495,0.08396876273411176,0.040871774976014956,0.020812648264681426,0.011877131023542438,0.07746839476256656
40,4.0,1,0.9991574273304819,0.07369269899161268,0.046436587674389886,0.02202679614513815,0.011858903025923939,0.07825226426568195
41,5.0,1,0.9153346840365474,0.09039312398046262,0.05454654865752192,0.021533853785260546,0.007249999805014602,0.08696315010686725
42,5.0,1,0.8237101664014059,0.08063582739291539,0.05334284445353947,0.021929777303933046,0.0074320304497714484,0.07612984361024215
43,5.0,1,0.8473879929510636,0.09013892800804876,0.04606596117626553,0.019968132599690724,0.007574750391868311,0.08779082157158384
44,5.0,1,0.8912028734564754,0.07875370882695534,0.04610225655032549,0.0193792916289597,0.008210776290671271,0.0767356471441693
45,5.0,1,0.8724353237331278,0.0765722491116177,0.05161011069038159,0.018466805919714613,0.008249548933033795,0.08618332285855074
46,5.0,1,0.8511203746417821,0.09357005620559647,0.05239657236341216,0.020293923841286452,0.007376352927685604,0.08772263392094568
47,5.0,1,0.8943096255747627,0.09044831106721098,0.05270904227487213,0.01915070396511393,0.008235214663291747,0.08872943917613028
48,5.0,1,0.8164122401105871,0.0897018740076992,0.05189949049346438,0.020933766750675768,0.007867960679800534,0.08579808308318719
49,5.0,1,0.9673409581859105,0.0868825190651205,0.04772342326616669,0.01971186925301016,0.008194093196282946,0.0843179784550825
50,5.0,1,0.8425456474212638,0.07853329608280712,0.049352279259923935,0.018313905878252133,0.008392389133444415,0.07937891232086347
51,5.0,1,0.9977982395728756,0.09415360229809461,0.053061404369139864,0.017396093005270907,0.007211876809546679,0.07765188435829695
52,5.0,1,0.8583398812584023,0.08894395407839098,0.05240360666082084,0.019301079858372656,0.0083290721456907,0.08995691978112272
53,6.0,1,0.13796957461524328,0.3146195355206686,0.13746998061307483,0.36620318943252916,0.008612405027809453,0.0252699346877538
54,6.0,1,0.12810964776318046,0.3337271119684494,0.1298257865690867,0.33823870165969344,0.008168155502443456,0.021463664129144085
