rfuid,fid,Target,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,ROADS_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK
0,1.0,1,0.8985019670989526,0.06851898535479196,0.04636504633116034,0.025757095450224993,0.35326139978354054,0.009219171899342096,0.09571773994850613
1,1.0,1,0.9046267869149949,0.07032908981208527,0.04363454315529359,0.027884194078017187,0.35775857911252673,0.008216415016157023,0.0970703534835592
2,1.0,1,0.8665474541436161,0.07005222225385727,0.05029285906894048,0.03108396815818641,0.35710469867235684,0.009383073319288221,0.09620793953670245
3,1.0,1,0.8933886263488249,0.07513258134153825,0.04556211954195218,0.02965347323734601,0.3479511158316558,0.009392765416378306,0.09697038820633613
4,1.0,1,0.9287679373937087,0.07786386099494136,0.048278506011878296,0.03043278653901359,0.33326464838437286,0.008418436720853637,0.08710207570398752
5,1.0,1,0.8954537768203188,0.07381749056833048,0.05002729461054391,0.02978877933263348,0.31806780918463967,0.008700899754922891,0.08836460961634861
6,1.0,1,0.8884098266982442,0.07259387379050856,0.04775854571207652,0.031024149241781474,0.3078214750987952,0.009209558490967103,0.09750399380852262
7,1.0,1,0.9299279505324962,0.08063144270519827,0.04675917168247907,0.02854009116582088,0.3216481543675397,0.009176338519215147,0.0839897966426463
8,1.0,1,0.8369024542894339,0.07688665566411212,0.047492996342258724,0.027150894049225088,0.36268777141491104,0.008709736176979729,0.08596340512354284
9,1.0,1,0.9244287581390708,0.08027441596429781,0.047790222099630936,0.028975419186600758,0.3441309188869638,0.00941357737406314,0.0978234413628886
10,2.0,1,0.8665114379152701,0.05711701862599969,0.03680138906174339,0.03719022302090186,0.33232383806632065,0.04129001996980385,0.09186950987040136
11,2.0,1,0.989801981299469,0.06011867605019174,0.0361662792642619,0.040158945059093294,0.3212315335402198,0.0399677811132094,0.10141005238472382
