fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,URBAN_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK
1,0.983918134487226,0.0784730186470499,0.03413287690726361,0.1030681639009025,0.013339559767935154,0.0925944436615799
2,0.9895499629480226,0.06600230622207169,0.045889530359288444,0.08254653717259228,0.041636578865139356,0.10545650981685054
3,0.9875115288441595,0.07003063369738419,0.03930920228563016,0.09254891544756222,0.02582195283332365,0.09173430335192359
4,0.9860767274513065,0.08101229151885332,0.031774998596450804,0.10505092559199175,0.012566580455160615,0.08839279477061605
5,0.986012654009695,0.08598180583708603,0.028466451204122067,0.11081015550638439,0.008984857428567765,0.09111303411183566
6,0.16101528093196582,0.2937109045965938,0.3913401432704905,0.40607631444270714,0.008813924041818357,0.022155151922086072
7,0.14143719754522552,0.27437297069884004,0.3511112436168934,0.3918137537233707,0.004653521844963825,0.019701493413202372
8,0.1192951037693241,0.259313780153697,0.3747419422816106,0.3808806922238067,0.0029748424590127142,0.014478995529366974
9,0.9767233173974118,0.06466017569945398,0.05881602377120999,0.0837029602329439,0.09090469406924961,0.16461662648291162
10,0.9870024731061559,0.06310757895727931,0.05024782594719451,0.0839758670696744,0.06872740089803055,0.14055323988399804
11,0.9900656334545583,0.06857427815011788,0.04355276545490055,0.08783094429316118,0.047389053145495845,0.11136632720686872
12,0.9886140470560036,0.07827455125922402,0.036287621741969193,0.097993461190337,0.029069154289026105,0.0930865740532711
13,0.9878081225638264,0.0877175322476671,0.02906902005348716,0.10912846492430499,0.013985696844749578,0.08816371574221318
14,0.9869684474284324,0.09592783546253456,0.025087883747785724,0.11713307128563474,0.007250579279044763,0.09179128784048358
15,0.1797053703879634,0.3498097304002856,0.4492789341231987,0.42385200570120424,0.023001044564317043,0.023023539452710545
16,0.1700572588569599,0.31188459762602466,0.4272966476993084,0.41987916238352596,0.01087692891373094,0.022267623649519848
17,0.14744360606257723,0.2832654109037239,0.4108246866805375,0.40503112483189163,0.004846189312362279,0.018672162743129512
18,0.11523185977112915,0.2591863476495321,0.4203452577103011,0.38271205398631963,0.002328483488792545,0.012730835200906473
19,0.09125644302990012,0.23718794957831166,0.4524471155448523,0.3608909791786183,0.000983138892108823,0.00834459013438764
20,0.955372087583399,0.07074081471887628,0.07019455930075273,0.08811818655874624,0.11306193463092896,0.17226763931486266
21,0.9668306567345106,0.06808614640016271,0.06318169290707347,0.08852964427865118,0.103230694671476,0.1687989779765817
22,0.982255292540378,0.07107984414825715,0.050461090892463416,0.09142075607981945,0.07873967164926697,0.1527915153830093
23,0.9842170791999888,0.08079677129342369,0.041784457169933245,0.09960271268033752,0.0512214887026157,0.13118018306928886
24,0.9759581959149127,0.09742241213056117,0.03614433059397073,0.11476008578665729,0.02875876689970773,0.11931878408547067
25,0.9615079488367289,0.11165648363595622,0.03764512160728007,0.1292627255656493,0.016763578131926332,0.11674531947173601
26,0.26624063115891994,0.4805260903384817,0.38739236463732835,0.4297406152200247,0.12188495302578226,0.06833310460405836
27,0.21122093173734688,0.46591798357974373,0.4296494386394976,0.4608057096432597,0.07272600184096548,0.03697074477040627
28,0.18638164525788245,0.4148221749356982,0.4535257606803096,0.47205094416952076,0.032494040905204705,0.023576075527534757
29,0.17474195963523645,0.3553000032218985,0.46257082461742727,0.46407484677734134,0.012976379644876022,0.020976094911134027
30,0.1502340655641342,0.3043292305578495,0.4866815910557682,0.4315230927213658,0.004821617951688535,0.017288126314386917
31,0.11570999216325228,0.2639987316623809,0.5194118543645362,0.39111766351656063,0.0018975419400857217,0.012133106924901304
32,0.08559921151033707,0.22331300148477976,0.5486325273906876,0.34550518316641055,0.00046037851546448056,0.007663344914033658
33,0.059938959660599714,0.17244796395577328,0.5761211897555076,0.27990872599757555,1.6148373864601673e-05,0.003699170552853026
34,0.048604283044750764,0.14620443442854,0.6058382879731476,0.24019720588403948,1.4948751878942235e-17,0.0020395003214625494
35,0.937440207792089,0.0835056503737441,0.07789834497973386,0.09204085120522044,0.13327552296457804,0.17896368923641762
36,0.951450206511884,0.08222361329191741,0.06625408779170043,0.09550473283102065,0.10970605353592919,0.17904745309047904
37,0.9663733275932664,0.08537023170265735,0.053899541737994765,0.09920041957663239,0.08054823382513177,0.17422345851884766
38,0.9647936474812969,0.09957970915660891,0.04611886055145346,0.11419947422925261,0.05067990149110538,0.17257867860784243
39,0.9423415311618567,0.12553492559504376,0.04666083832044997,0.14188946132176244,0.029394322928273316,0.17192257814824327
40,0.8982649765283951,0.1524710807452799,0.06429433548298587,0.17222268559155088,0.025070481135136356,0.1668425125361431
41,0.8284157376067006,0.1878131350111398,0.09814475056427158,0.21173992861541907,0.04734838888776415,0.17043853792583927
42,0.43235954665277976,0.4385901153075612,0.2686218273049677,0.4331731688634128,0.1807486730224639,0.15150298074565827
43,0.3184773103088908,0.5119509390455972,0.3212211012191607,0.5032911882310421,0.14587848369427242,0.09433781738629604
44,0.23760923062057762,0.5380980006701739,0.37100815857459346,0.5607520163375361,0.09161938400778748,0.04711080267865161
45,0.1999416203923509,0.5030567296369838,0.41022464709165507,0.5838048288418233,0.04223552513194522,0.02730613117959009
46,0.18104110975247392,0.4204521707759795,0.45811513130353176,0.5493341200820334,0.015659315995943633,0.02361755060658398
47,0.15045853216988805,0.3366945270471581,0.5289197833682703,0.47909877828556646,0.0054118588334980495,0.018809378833875793
