rfuid,fid,Target,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK
317,32.0,0,0.24547015509897713,0.08196286611468794,0.5165971717770811
318,32.0,0,0.22238085923806952,0.08162147402906117,0.5254676273951358
319,32.0,0,0.2464159821106312,0.07846154881224991,0.5426819173488007
320,32.0,0,0.2092492419062526,0.08712015300060677,0.5264665189855186
321,32.0,0,0.2408343426866182,0.0754470989017467,0.4960054682435803
322,32.0,0,0.20277292688764223,0.07830915758646224,0.5079181139835219
323,32.0,0,0.21126517201136627,0.09111077729967056,0.4804262044392785
324,32.0,0,0.21324730882519932,0.07915617020705078,0.48290031146614176
325,33.0,0,0.15623884613220165,0.048303325967667225,0.5089813935050785
326,33.0,0,0.16650804524387722,0.05268095361630363,0.5535441456196518
327,33.0,0,0.15763437887861176,0.05318735142648256,0.5328825320536967
328,33.0,0,0.18955660302401092,0.052658952486153154,0.5872144989159985
329,33.0,0,0.16800490824295752,0.04820912299318796,0.5073059048273046
330,33.0,0,0.17963768294837798,0.04518809302449658,0.5350425182977289
331,33.0,0,0.1785374187360444,0.04858749862687746,0.5550710505717114
332,33.0,0,0.1751719658821718,0.0521432141967584,0.5057201287832792
333,33.0,0,0.1825707006772935,0.04929369017560526,0.5820670373741993
334,33.0,0,0.1900604168514457,0.049037692486349586,0.555293138733636
335,33.0,0,0.17792107649286965,0.05319927597324493,0.49031539202069574
336,33.0,0,0.16043307031298204,0.050811955317757077,0.5820365031789082
