rfuid,fid,Target,AGRI_AREA_SURR,BUILT_AREA_SURR,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
0,1.0,1,0.8952884038146193,0.07978492276527961,0.043532928906808946,0.028290483273402448,0.0075891536543027625,0.07995266238626778
1,1.0,1,0.8127587617925649,0.08359343703622792,0.04771238532151428,0.024234130150748146,0.006975396904026663,0.08050978791389128
2,1.0,1,0.9220622050231974,0.07755675806640756,0.046307749479079265,0.02729118355043779,0.007026225789806836,0.09009730170075415
3,1.0,1,0.9309691756266151,0.07626769290254422,0.04999024900310164,0.02500623614401665,0.006994097776272976,0.08871055730507353
4,1.0,1,0.9749360374204588,0.07172368393779462,0.042032289474772805,0.023670748111591297,0.008428701032475621,0.08671085776656486
5,1.0,1,0.8473471385152781,0.0738722055195006,0.044275540354052685,0.027426847443744524,0.008301299360987571,0.08902239764788827
6,1.0,1,0.9732399155801715,0.08469330900607373,0.045766169547295295,0.02504761256099307,0.00795296823895447,0.08888572157400126
7,1.0,1,0.8821082561859264,0.07787022633607915,0.04843921995058448,0.0281436629067399,0.0081137495467443,0.093013499684761
8,1.0,1,0.8845572151992914,0.07150513228409786,0.04159866359311789,0.026447592679370673,0.0070221936532693105,0.08529022898054855
9,2.0,1,0.8760763465889155,0.05651891516341956,0.03241433048904092,0.03274236688005584,0.04235435025489616,0.09741506959918934
10,2.0,1,0.987307868803003,0.05994273317835927,0.032458392806609185,0.0385703843674438,0.047141848483318906,0.08606066614012825
11,2.0,1,0.9003171278406841,0.05752867334297263,0.03243697723571194,0.03841033908309262,0.04776509852978332,0.09159410735337055
12,2.0,1,0.8411035259352785,0.057146394367884754,0.0372921527465789,0.03660577148885705,0.045657071035825746,0.09177613915991287
13,2.0,1,0.9471894997370727,0.0629341419758136,0.03226750203575113,0.037641061965932615,0.042569605737042625,0.09846315888927648
14,2.0,1,0.975563085594952,0.06746258973590191,0.038054936415903975,0.03208966936043359,0.04243453611893146,0.08595723408571447
15,2.0,1,0.9488831532308977,0.05829942335219849,0.033359320782124745,0.037490432960650646,0.04742771013873199,0.09489084634533497
16,2.0,1,0.9678848444801986,0.06004060270874384,0.03304898159893539,0.03890297066774797,0.04498709195149346,0.10134475331330435
17,2.0,1,0.9345569456986891,0.06772917616578054,0.03834020374616011,0.03503480255441275,0.04830716016216784,0.09266807009873823
18,3.0,1,0.8636577508251394,0.07481610020888453,0.03821843944745326,0.031984176914455,0.026214075170332817,0.08015845455732663
19,3.0,1,0.8550755478992158,0.06304366246204371,0.040400704037185084,0.031322695532937435,0.02602250355052908,0.08331720519848286
20,3.0,1,0.9562068255696429,0.06967012707863937,0.037903317416642386,0.028830870893370098,0.03032033638495732,0.08879586358163552
21,3.0,1,0.8330830427315764,0.06760515230598034,0.037679922291196044,0.027079514512903743,0.026644582789332853,0.0834752580660412
22,3.0,1,1.0,0.07332038777373875,0.04505590936522937,0.02847400968037056,0.02722254537441382,0.07835496931003584
23,3.0,1,0.9486084617727024,0.06355593031710732,0.03844367028494661,0.02637312717773426,0.02937718275832306,0.08086187388376306
24,3.0,1,0.9159760458661167,0.06872394275195318,0.039130944526177505,0.03356643449872176,0.029302955271801007,0.08370751378167825
25,3.0,1,0.8892086423875716,0.07164977403930455,0.04241510658393269,0.026525698809252086,0.030988158449525915,0.08432793320153095
26,3.0,1,0.8664765001441217,0.0675777140332265,0.03803180630254575,0.03235505482908663,0.0263783000645126,0.08251592969750755
27,4.0,1,0.8388171216965281,0.08354572936655637,0.04662787301771593,0.024186320555996163,0.009149735492144965,0.0783698189942313
28,4.0,1,0.9674597456702869,0.07959374854636313,0.048850447423202534,0.02543534510326474,0.009265751049028575,0.07658794526916293
29,4.0,1,0.8622697326028825,0.07091054816784248,0.05243516512998297,0.023867568347847003,0.009571839818723523,0.06739345680478985
30,4.0,1,0.9759223234012621,0.078049537973667,0.052367743577303,0.02520392810152471,0.008236440866522324,0.06897603028993277
31,4.0,1,0.9454374522296402,0.08544368877561151,0.04931759284975496,0.023417096820554414,0.008677276766741866,0.0689189038367965
32,4.0,1,0.939326358566425,0.07937910378752924,0.05115694775248529,0.022626173772558905,0.00909714819163263,0.06701315315890186
33,4.0,1,0.8991689354447603,0.07479102812303452,0.04849016863759947,0.024711886712074395,0.009545173054460445,0.06613848765112092
34,4.0,1,0.8148897149905066,0.07448873039150888,0.047203371176226104,0.0221797337115849,0.0093188401328891,0.0679687824593371
35,4.0,1,0.8414229677088131,0.07954176336399088,0.045727158951606846,0.021096952648201113,0.008777542317978924,0.07878908387371215
36,4.0,1,0.9810094847886541,0.07397268975511562,0.04779984355579688,0.020105476103415593,0.009633971480779508,0.06587991675735866
37,5.0,1,0.8855593424251252,0.08551506515255602,0.05126505844657051,0.020115496968761006,0.005837016058089318,0.09010586423883692
38,5.0,1,0.9713821033951332,0.08769470354488589,0.049003695601451965,0.01710423861506347,0.005452306682266833,0.08216263036878775
39,5.0,1,0.9920271176465604,0.08133000454532716,0.04973023807660389,0.018451052444809875,0.005054108756664633,0.07568114188832985
40,5.0,1,0.9786660422130686,0.0766536884551438,0.056549690530269,0.01789087084535049,0.005564011814107101,0.08333878375611907
41,5.0,1,0.9794712047064216,0.09198841179977825,0.05567444224715464,0.01987047587838185,0.004982378472586243,0.09132622005800144
42,5.0,1,0.8429055745604445,0.08908454002961412,0.050199294759761176,0.021697884185154833,0.004942742689058123,0.0829494842506007
43,5.0,1,0.8926112041540076,0.08084591920471658,0.05685009114152562,0.01710483963301065,0.005893883989349999,0.0768292069926345
44,5.0,1,0.9313530662424272,0.08064269320064028,0.04914006550829167,0.018971119990786545,0.0051396969579726075,0.07775821136022083
45,5.0,1,0.8451594650043818,0.07749815231958139,0.05815544990177882,0.019522669009945034,0.00594804702262635,0.08317076051767122
46,5.0,1,0.8576568881426302,0.08776678938967065,0.05314123585307957,0.02025750532103837,0.00561952839719549,0.08087786609214505
47,6.0,1,0.12828238769801217,0.3078741113689417,0.15208851490038325,0.35120592447878063,0.0074665426810010226,0.024777788681076204
48,6.0,1,0.1324701333541259,0.2869901165394506,0.15812317752351257,0.3273814553876133,0.00822136581890326,0.0258570811437457
49,6.0,1,0.12570223439251388,0.3150218508005611,0.1632720464430608,0.394334232070969,0.008356292325882508,0.024295643500757247
50,6.0,1,0.13855054488140842,0.2831265599140724,0.1599070770243424,0.3975941604649928,0.008580468772504657,0.024051293226396722
51,6.0,1,0.1237403601712115,0.28300957960962614,0.16628256158130378,0.3486002099936951,0.008554908962931687,0.022354109858486192
52,7.0,1,0.12163878412804378,0.2997141095158012,0.11948931133961498,0.3137955999993201,0.0042029028746213455,0.019555888145196706
53,7.0,1,0.12734948229370077,0.3059342191189655,0.11761746768093741,0.3323630634773287,0.004650675040261927,0.019976267226208655
54,7.0,1,0.11205552056385969,0.2791602841789518,0.11398178334229736,0.31865767879824464,0.004197228823132309,0.018822995270696613
55,7.0,1,0.11688348915969574,0.3062083918052314,0.12290047155637733,0.3056289135406265,0.0040747955119666045,0.019618384731799096
56,8.0,1,0.10453149469180018,0.2723608990558866,0.11157206477764998,0.3718408317151143,0.002552877498374589,0.014087427162209794
57,8.0,1,0.10316286847940616,0.2890731404145997,0.1125001622659954,0.3412483706358172,0.0022001501240699385,0.013213365966087574
58,9.0,1,0.8518185110161591,0.06598222673563787,0.03288844742879854,0.05043671784512698,0.08973336809159675,0.1544088702614442
59,9.0,1,0.9483059238070096,0.058402524858650086,0.038368392661471656,0.04359659717252226,0.07864250169026621,0.16274456861430064
60,9.0,1,0.8111578610557587,0.05748209243472097,0.03395925626997228,0.04424635819208962,0.07898340917781567,0.17480189975337151
61,9.0,1,0.8773908561407879,0.06512328823494086,0.03310893318095521,0.04321183417062433,0.08637134579085193,0.15964882425853916
62,9.0,1,0.9769390740429308,0.06018728302877755,0.03774538625246914,0.05290408250971493,0.07928134478595647,0.15092373812671625
63,9.0,1,0.9309848132285004,0.05803511779078046,0.03435741956380684,0.04531067126527002,0.08019127770583112,0.14824993896417327
64,9.0,1,0.8498099123768751,0.05800875737992523,0.03253229232507462,0.05209921935509114,0.07904710597271457,0.15542328578769637
65,9.0,1,0.8428474684419123,0.06422557933128337,0.038453052975878796,0.04908661635186424,0.07842067021776394,0.1631188944946582
66,9.0,1,0.8511438446364648,0.057156668105736684,0.0319297165942894,0.049226900478501784,0.08446413201134798,0.1635085702679842
67,10.0,1,0.8275410353600916,0.06640629090879094,0.03406765695428907,0.04059440092544438,0.06453379043052189,0.12382611599876131
