,Features,Pearson,Spearmanr,Kendall,Fisher,RF Importance,RFS,Borda Count Voting
0,h_mean,-0.3820970999823022,-0.6516258677383997,-0.4995737425404944,9.369983780068313,0.0027671049963791366,0,121
1,aspect_major,0.30839614371913887,0.355313888366737,0.2645954819282697,3.1373265147617424,0.00047753995225215546,0,93
2,slope_mean,-0.3866482911490731,-0.47369382535622945,-0.3231031543052003,8.722501342266904,0.0011981175868534982,0,106
3,pop,-0.22744127718264623,-0.05147972232371209,-0.04518329070758738,2.5335352915601868,0.0032203859131072887,0,56
4,soil7,0.048429513732423136,0.05316466520302845,0.03087534198863058,0.48435609990410394,0.003754166402496861,0,51
5,int_sec,0.04212024086310775,0.18175175148503436,0.0933702856431606,0.092602723760179,0.0073941917395171945,0,68
6,sec_road,0.013511355325192516,0.16187579353793238,0.07887444220997585,0.005344820037580041,0.003574724764689411,0,50
7,farm_sheep,-0.0453773568658864,0.12248924451775609,0.10701343240380506,0.28333215278800794,0.006496890592075938,0,69
8,ndvi,0.16270526214057734,0.0013518450858604314,0.01278772378516624,0.012453374449430605,0.001061786810996235,0,29
9,temp_2m,0.3255182335919616,0.25151625867738403,0.10826939471440748,5.995074057099989,0.011544631254864405,0,109
10,press,0.42683898105208706,0.6195834855681404,0.443307757885763,11.907403617688429,0.010643782583180822,0,149
11,e_wind,-0.5871561026579314,-0.7630252100840338,-0.5353793691389599,25.943034666534412,0.21739985233143597,1,167
12,aod_055,0.3166264687395052,0.3348191450493241,0.23699914748508097,2.5733947156618515,0.0011015862995887654,1,89
13,aod_047,0.33281062140207673,0.3512970405553526,0.24211423699914744,2.9583614386395105,0.001186012169677929,1,99
14,nh3_cams,0.8121724138157742,0.7308366824990867,0.5728900255754475,60.719804806710584,0.6377903717123824,1,175
15,co_cams,0.0487416570821615,0.06382900986481549,-0.005115089514066496,0.023207372035720163,0.016739412297475043,1,84
16,pm10_cams,0.45095951549433366,0.44914139568871037,0.3290707587382779,10.707200619906653,0.0013632903373693858,1,146
17,pm25_cams,0.4023643970437393,0.3348191450493241,0.23188405797101447,6.6381614298070755,0.0012775820028221151,1,108
18,no2_cams,0.037175500268518444,0.1215564486664231,0.06990622335890878,0.08758139902159849,0.0006340598968133572,1,52
19,nmvocs_cams,-0.2203040808876554,-0.04059188892948484,-0.07587382779198636,2.8066711281712107,0.008372721162480768,1,90
20,so2_cams,0.016449367348899138,0.132955791012057,0.05626598465473145,0.037600094855199176,0.00806370591509978,0,62
21,o3_cams,-0.1852233684669327,-0.2367190354402631,-0.15345268542199486,2.468638648128083,0.0015700959300995214,1,89
22,no2_int,-0.023891127912510156,-0.0843624406284253,-0.06905370843989769,1.3704198446465055,0.008364169047724457,1,80
23,nox_int,0.028889440136104776,-0.045341614906832306,-0.05456095481670929,0.6618286505203695,0.005970347708248187,1,69
24,o3_int,-0.41583400440498053,-0.47694556083302897,-0.3231031543052003,4.884475959265048,0.0035288497909795845,1,136
25,pm10_int,0.587619269411489,0.6871026671538182,0.5183290707587382,28.57506463039335,0.0034358870688390355,1,162
26,pm25_int,-0.047887435483338,-0.05827548410668617,-0.05029838022165388,1.1592494991443036,0.004970086222138319,1,78
27,so2_int,0.08126550414629287,-0.029850200949945196,-0.020460358056265983,0.009080096887988078,0.0016655093229019297,1,55
28,air_hum_int,0.4632528568892764,0.5006576543660943,0.33248081841432225,9.28327369574988,0.002677124617270899,1,149
29,rad_glob_int,0.351828127038349,0.3505297771282426,0.23699914748508097,3.4995296229384705,0.0021853945000556924,1,120
30,temp_int,0.27235874686481415,0.21947387650712463,0.1321398124467178,6.312249939308686,0.003621184332428539,1,117
31,wind_speed_int,-0.414876765696337,-0.361746437705517,-0.25404944586530265,8.102953161767399,0.015949434737755463,1,140
